Orthogroup	Colletotrichum_godetiae	Colletotrichum_karsti
OG0009174	XP_060429622.1	XP_038745070.1
OG0009175	XP_060429624.1	XP_038745069.1
OG0009176	XP_060429626.1	XP_038745068.1
OG0009177	XP_060429629.1	XP_038745067.1
OG0009178	XP_060429632.1	XP_038745066.1
OG0009179	XP_060429633.1	XP_038745065.1
OG0009180	XP_060429634.1	XP_038745064.1
OG0009181	XP_060429637.1	XP_038745059.1
OG0009182	XP_060429639.1	XP_038745061.1
OG0009183	XP_060429642.1	XP_038745063.1
OG0009184	XP_060429643.1	XP_038745058.1
OG0009185	XP_060429644.1	XP_038745057.1
OG0009186	XP_060429645.1	XP_038745056.1
OG0009187	XP_060429646.1	XP_038745055.1
OG0009188	XP_060429648.1	XP_038745054.1
OG0009189	XP_060429649.1	XP_038745053.1
OG0009190	XP_060429650.1	XP_038745052.1
OG0009191	XP_060429651.1	XP_038745051.1
OG0009192	XP_060429653.1	XP_038745049.1
OG0009193	XP_060429654.1	XP_038745048.1
OG0009194	XP_060429655.1	XP_038745047.1
OG0009195	XP_060429657.1	XP_038745046.1
OG0009196	XP_060429659.1	XP_038745045.1
OG0009197	XP_060429668.1	XP_038745041.1
OG0009198	XP_060429669.1	XP_038745040.1
OG0009199	XP_060429671.1	XP_038745038.1
OG0009200	XP_060429672.1	XP_038745037.1
OG0009201	XP_060429674.1	XP_038745035.1
OG0009202	XP_060429675.1	XP_038745034.1
OG0009203	XP_060429677.1	XP_038746777.1
OG0009204	XP_060429678.1	XP_038746776.1
OG0009205	XP_060429679.1	XP_038746775.1
OG0009206	XP_060429681.1	XP_038746773.1
OG0009207	XP_060429682.1	XP_038746772.1
OG0009208	XP_060429683.1	XP_038746771.1
OG0009209	XP_060429687.1	XP_038746770.1
OG0009210	XP_060429688.1	XP_038746769.1
OG0009211	XP_060429689.1	XP_038746768.1
OG0009212	XP_060429690.1	XP_038746767.1
OG0009213	XP_060429693.1	XP_038746756.1
OG0009214	XP_060429694.1	XP_038746757.1
OG0009215	XP_060429696.1	XP_038746758.1
OG0009216	XP_060425497.1	XP_038746759.1
OG0009217	XP_060425496.1	XP_038746760.1
OG0009218	XP_060425491.1	XP_038746763.1
OG0009219	XP_060425489.1	XP_038746764.1
OG0009220	XP_060425487.1	XP_038746765.1
OG0009221	XP_060425486.1	XP_038746766.1
OG0009222	XP_060425504.1	XP_038746779.1
OG0009223	XP_060425506.1	XP_038746780.1
OG0009224	XP_060425507.1	XP_038746781.1
OG0009225	XP_060425509.1	XP_038746782.1
OG0009226	XP_060425510.1	XP_038746783.1
OG0009227	XP_060425512.1	XP_038746784.1
OG0009228	XP_060425513.1	XP_038744943.1
OG0009229	XP_060425515.1	XP_038744942.1
OG0009230	XP_060425517.1	XP_038744941.1
OG0009231	XP_060425518.1	XP_038744940.1
OG0009232	XP_060425519.1	XP_038744939.1
OG0009233	XP_060425520.1	XP_038744938.1
OG0009234	XP_060425521.1	XP_038744932.1, XP_038744933.1
OG0009235	XP_060425523.1	XP_038744949.1
OG0009236	XP_060425525.1	XP_038744950.1
OG0009237	XP_060425526.1	XP_038744951.1
OG0009238	XP_060425527.1	XP_038744952.1
OG0009239	XP_060425528.1	XP_038744953.1
OG0009240	XP_060425529.1	XP_038744954.1
OG0009241	XP_060425530.1	XP_038744955.1
OG0009242	XP_060425531.1	XP_038744956.1
OG0009243	XP_060425532.1	XP_038744957.1
OG0009244	XP_060425533.1	XP_038744958.1
OG0009245	XP_060425534.1	XP_038744959.1
OG0009246	XP_060425535.1	XP_038744960.1
OG0009247	XP_060425538.1	XP_038746824.1
OG0009248	XP_060425539.1	XP_038746821.1
OG0009249	XP_060425540.1	XP_038746820.1
OG0009250	XP_060425542.1	XP_038746816.1
OG0009251	XP_060425545.1	XP_038746817.1
OG0009252	XP_060425548.1	XP_038746818.1
OG0009253	XP_060425549.1	XP_038746815.1
OG0009254	XP_060425550.1	XP_038746814.1
OG0009255	XP_060425551.1	XP_038746813.1
OG0009256	XP_060425552.1	XP_038746812.1
OG0009257	XP_060425554.1	XP_038746811.1
OG0009258	XP_060425556.1	XP_038746809.1
OG0009259	XP_060425557.1	XP_038746807.1
OG0009260	XP_060425558.1	XP_038746806.1
OG0009261	XP_060425560.1	XP_038746805.1
OG0009262	XP_060425561.1	XP_038746804.1
OG0009263	XP_060425564.1	XP_038746803.1
OG0009264	XP_060428462.1	XP_038746801.1
OG0009265	XP_060428464.1	XP_038746799.1
OG0009266	XP_060428466.1	XP_038746798.1
OG0009267	XP_060428468.1	XP_038746797.1
OG0009268	XP_060428469.1	XP_038746796.1
OG0009269	XP_060428470.1	XP_038746795.1
OG0009270	XP_060428472.1	XP_038746794.1
OG0009271	XP_060428473.1	XP_038746793.1
OG0009272	XP_060428474.1	XP_038746792.1
OG0009273	XP_060428475.1	XP_038746791.1
OG0009274	XP_060428476.1	XP_038746790.1
OG0009275	XP_060428478.1	XP_038746789.1
OG0009276	XP_060428480.1	XP_038746787.1
OG0009277	XP_060428481.1	XP_038746786.1
OG0009278	XP_060428487.1	XP_038744931.1
OG0009279	XP_060428486.1	XP_038744930.1
OG0009280	XP_060428495.1	XP_038746747.1
OG0009281	XP_060428496.1	XP_038746746.1
OG0009282	XP_060428497.1	XP_038746745.1
OG0009283	XP_060428499.1	XP_038746743.1
OG0009284	XP_060428500.1	XP_038746742.1
OG0009285	XP_060428502.1	XP_038746741.1
OG0009286	XP_060428503.1	XP_038746740.1
OG0009287	XP_060428507.1	XP_038746748.1
OG0009288	XP_060428510.1	XP_038745030.1
OG0009289	XP_060428511.1	XP_038745029.1
OG0009290	XP_060428512.1	XP_038745028.1
OG0009291	XP_060428513.1	XP_038745027.1
OG0009292	XP_060428514.1	XP_038745026.1
OG0009293	XP_060428517.1	XP_038745024.1
OG0009294	XP_060428519.1	XP_038745023.1
OG0009295	XP_060428520.1	XP_038745022.1
OG0009296	XP_060428521.1	XP_038745021.1
OG0009297	XP_060428522.1	XP_038745020.1
OG0009298	XP_060428524.1	XP_038745019.1
OG0009299	XP_060428525.1	XP_038745018.1
OG0009300	XP_060428526.1	XP_038745017.1
OG0009301	XP_060428529.1	XP_038745014.1
OG0009302	XP_060428530.1	XP_038745013.1
OG0009303	XP_060428531.1	XP_038745012.1
OG0009304	XP_060428534.1	XP_038741661.1
OG0009305	XP_060428538.1	XP_038745007.1
OG0009306	XP_060428539.1	XP_038745006.1
OG0009307	XP_060428541.1	XP_038745005.1
OG0009308	XP_060428542.1	XP_038745004.1
OG0009309	XP_060428543.1	XP_038745003.1
OG0009310	XP_060428545.1	XP_038745002.1
OG0009311	XP_060428546.1	XP_038745001.1
OG0009312	XP_060428547.1	XP_038745000.1
OG0009313	XP_060428548.1	XP_038744999.1
OG0009314	XP_060428549.1	XP_038744998.1
OG0009315	XP_060428554.1	XP_038744989.1
OG0009316	XP_060428557.1	XP_038744984.1
OG0009317	XP_060428558.1	XP_038744985.1
OG0009318	XP_060428559.1	XP_038744986.1
OG0009319	XP_060428563.1	XP_038744987.1
OG0009320	XP_060428566.1	XP_038744988.1
OG0009321	XP_060428576.1	XP_038744974.1
OG0009322	XP_060428575.1	XP_038744975.1
OG0009323	XP_060428574.1	XP_038744976.1
OG0009324	XP_060428573.1	XP_038744977.1
OG0009325	XP_060428571.1	XP_038744979.1
OG0009326	XP_060428570.1	XP_038744980.1
OG0009327	XP_060428569.1	XP_038744981.1
OG0009328	XP_060428568.1	XP_038744982.1
OG0009329	XP_060428591.1	XP_038746836.1
OG0009330	XP_060428592.1	XP_038746835.1
OG0009331	XP_060428593.1	XP_038746834.1
OG0009332	XP_060428594.1	XP_038746833.1
OG0009333	XP_060428595.1	XP_038746832.1
OG0009334	XP_060428597.1	XP_038742338.1
OG0009335	XP_060430846.1	XP_038742557.1
OG0009336	XP_060430841.1	XP_038744910.1
OG0009337	XP_060430834.1	XP_038742470.1
OG0009338	XP_060430832.1	XP_038742468.1
OG0009339	XP_060430827.1	XP_038742458.1
OG0009340	XP_060430826.1	XP_038742459.1
OG0009341	XP_060430825.1	XP_038742460.1
OG0009342	XP_060430824.1	XP_038742461.1
OG0009343	XP_060430823.1	XP_038742462.1
OG0009344	XP_060430821.1	XP_038742463.1
OG0009345	XP_060430820.1	XP_038742464.1
OG0009346	XP_060430819.1	XP_038742465.1
OG0009347	XP_060430818.1	XP_038742466.1
OG0009348	XP_060430816.1	XP_038742453.1
OG0009350	XP_060430806.1	XP_038749001.1
OG0009351	XP_060430804.1	XP_038742419.1
OG0009352	XP_060430803.1	XP_038742422.1
OG0009353	XP_060430801.1	XP_038742423.1
OG0009354	XP_060430799.1	XP_038742425.1
OG0009355	XP_060430798.1	XP_038742427.1
OG0009356	XP_060430797.1	XP_038742448.1
OG0009357	XP_060430796.1	XP_038742447.1
OG0009358	XP_060430793.1	XP_038742444.1
OG0009359	XP_060430791.1	XP_038742440.1
OG0009360	XP_060430790.1	XP_038742439.1
OG0009361	XP_060430789.1	XP_038742438.1
OG0009362	XP_060430788.1	XP_038742437.1
OG0009363	XP_060430787.1	XP_038742436.1
OG0009364	XP_060430785.1	XP_038742434.1
OG0009365	XP_060430784.1	XP_038742433.1
OG0009366	XP_060430783.1	XP_038742432.1
OG0009367	XP_060430779.1	XP_038742150.1
OG0009368	XP_060430778.1	XP_038742149.1
OG0009369	XP_060430772.1	XP_038742143.1
OG0009370	XP_060430769.1	XP_038742141.1
OG0009371	XP_060430768.1	XP_038742140.1
OG0009372	XP_060430767.1	XP_038742139.1
OG0009373	XP_060430766.1	XP_038742138.1
OG0009374	XP_060430765.1	XP_038742137.1
OG0009375	XP_060430764.1	XP_038742136.1
OG0009376	XP_060430763.1	XP_038742135.1
OG0009377	XP_060430759.1	XP_038742132.1
OG0009378	XP_060430762.1	XP_038742134.1
OG0009379	XP_060430756.1	XP_038742130.1
OG0009380	XP_060430754.1	XP_038742129.1
OG0009381	XP_060430751.1	XP_038742128.1
OG0009382	XP_060430750.1	XP_038742127.1
OG0009383	XP_060430747.1	XP_038742124.1
OG0009384	XP_060429864.1	XP_038747460.1
OG0009385	XP_060425844.1, XP_060421342.1	XP_038747609.1
OG0009386	XP_060427141.1	XP_038739920.1
OG0009387	XP_060422836.1	XP_038742002.1
OG0009389	XP_060433066.1	XP_038746145.1
OG0009391	XP_060433095.1	XP_038746944.1
OG0009392	XP_060423292.1, XP_060433582.1	XP_038748799.1
OG0009393	XP_060423424.1	XP_038741616.1
OG0009394	XP_060429481.1	XP_038739641.1
OG0009395	XP_060433896.1	XP_038746456.1
OG0009401	XP_060430977.1	XP_038744560.1
OG0009403	XP_060428046.1	XP_038740603.1
OG0009412	XP_060427182.1	XP_038740454.1
OG0009413	XP_060422220.1	XP_038747903.1
OG0009424	XP_060434751.1	XP_038746116.1
OG0009425	XP_060428175.1	XP_038738729.1
OG0009443	XP_060433114.1	XP_038740899.1
OG0009447	XP_060423289.1	XP_038743793.1
OG0009453	XP_060436893.1	XP_038745032.1
OG0009456	XP_060435536.1	XP_038751362.1
OG0009457	XP_060435538.1	XP_038751360.1
OG0009458	XP_060435548.1	XP_038751349.1
OG0009459	XP_060435551.1	XP_038751346.1
OG0009462	XP_060435568.1	XP_038751323.1
OG0009464	XP_060435598.1	XP_038751334.1
OG0009465	XP_060435600.1	XP_038751260.1
OG0009466	XP_060435602.1	XP_038751262.1
OG0009467	XP_060435604.1	XP_038751264.1
OG0009468	XP_060435616.1	XP_038751301.1
OG0009469	XP_060435623.1	XP_038751295.1
OG0009470	XP_060435631.1	XP_038751289.1
OG0009472	XP_060435665.1	XP_038751308.1
OG0009473	XP_060435680.1	XP_038751313.1
OG0009474	XP_060435706.1	XP_038751173.1
OG0009475	XP_060435712.1	XP_038751199.1
OG0009476	XP_060435736.1	XP_038751208.1
OG0009480	XP_060435780.1	XP_038751158.1
OG0009481	XP_060435784.1	XP_038751152.1
OG0009483	XP_060435820.1	XP_038751113.1
OG0009484	XP_060435828.1	XP_038751115.1
OG0009488	XP_060435857.1	XP_038751019.1
OG0009491	XP_060435906.1	XP_038748090.1
OG0009495	XP_060435935.1	XP_038751080.1
OG0009496	XP_060422239.1	XP_038751089.1
OG0009498	XP_060422228.1	XP_038751013.1
OG0009499	XP_060422225.1	XP_038749118.1
OG0009500	XP_060422224.1	XP_038749119.1
OG0009501	XP_060422218.1	XP_038749120.1
OG0009502	XP_060422216.1	XP_038749123.1
OG0009504	XP_060424078.1	XP_038738795.1
OG0009505	XP_060424058.1	XP_038740004.1
OG0009508	XP_060435050.1	XP_038743515.1
OG0009509	XP_060435041.1	XP_038741138.1
OG0009511	XP_060429875.1	XP_038743083.1
OG0009512	XP_060429874.1	XP_038746909.1
OG0009513	XP_060429873.1	XP_038749572.1
OG0009514	XP_060431863.1	XP_038739264.1
OG0009516	XP_060431866.1	XP_038739262.1
OG0009517	XP_060431880.1	XP_038739254.1
OG0009518	XP_060429791.1	XP_038747568.1
OG0009519	XP_060434455.1	XP_038749290.1
OG0009520	XP_060434472.1	XP_038749274.1
OG0009524	XP_060421486.1	XP_038744165.1
OG0009526	XP_060431432.1	XP_038748576.1
OG0009529	XP_060431419.1	XP_038748569.1
OG0009531	XP_060431359.1	XP_038748631.1
OG0009532	XP_060431356.1	XP_038748644.1
OG0009534	XP_060431346.1	XP_038748629.1
OG0009536	XP_060431340.1	XP_038748646.1
OG0009537	XP_060431334.1	XP_038748651.1
OG0009538	XP_060431318.1	XP_038748669.1
OG0009539	XP_060431316.1	XP_038748667.1
OG0009540	XP_060431302.1	XP_038748682.1
OG0009542	XP_060431294.1	XP_038748776.1
OG0009543	XP_060431286.1	XP_038748758.1
OG0009544	XP_060422051.1	XP_038748738.1
OG0009545	XP_060422058.1	XP_038748731.1
OG0009546	XP_060434292.1	XP_038748751.1
OG0009547	XP_060434293.1	XP_038748750.1
OG0009548	XP_060434309.1	XP_038748703.1
OG0009550	XP_060434334.1	XP_038749490.1
OG0009551	XP_060434375.1	XP_038749356.1
OG0009552	XP_060434381.1	XP_038749352.1
OG0009554	XP_060434408.1	XP_038749329.1
OG0009555	XP_060434420.1	XP_038749317.1
OG0009556	XP_060434425.1	XP_038749313.1
OG0009560	XP_060435517.1	XP_038751416.1
OG0009561	XP_060435514.1	XP_038751413.1
OG0009563	XP_060433459.1	XP_038747115.1
OG0009564	XP_060425063.1	XP_038742052.1
OG0009565	XP_060425068.1	XP_038742047.1
OG0009566	XP_060425072.1	XP_038742041.1
OG0009567	XP_060425085.1	XP_038742030.1
OG0009568	XP_060430739.1	XP_038742116.1
OG0009569	XP_060430717.1	XP_038742100.1
OG0009571	XP_060421727.1	XP_038744673.1
OG0009572	XP_060421726.1	XP_038744674.1
OG0009573	XP_060421713.1	XP_038744690.1
OG0009577	XP_060425779.1	XP_038747721.1
OG0009579	XP_060425797.1	XP_038747735.1
OG0009581	XP_060425805.1	XP_038747732.1
OG0009582	XP_060425813.1	XP_038749533.1
OG0009583	XP_060436945.1	XP_038748949.1
OG0009584	XP_060436935.1	XP_038740902.1
OG0009585	XP_060436919.1	XP_038748972.1
OG0009588	XP_060433789.1	XP_038747504.1
OG0009590	XP_060422627.1	XP_038747537.1
OG0009591	XP_060422630.1	XP_038747540.1
OG0009593	XP_060426557.1	XP_038750697.1
OG0009594	XP_060426566.1	XP_038750681.1
OG0009596	XP_060426579.1	XP_038750668.1
OG0009597	XP_060426589.1	XP_038750658.1
OG0009598	XP_060426590.1	XP_038750657.1
OG0009599	XP_060428721.1	XP_038744520.1
OG0009601	XP_060428686.1	XP_038748096.1
OG0009610	XP_060423655.1	XP_038740586.1
OG0009611	XP_060425681.1	XP_038747263.1
OG0009613	XP_060425689.1	XP_038750271.1
OG0009614	XP_060425699.1	XP_038740619.1
OG0009615	XP_060425700.1	XP_038740618.1
OG0009616	XP_060425718.1	XP_038743285.1
OG0009618	XP_060425743.1	XP_038748139.1
OG0009621	XP_060425724.1	XP_038748292.1
OG0009622	XP_060424445.1	XP_038740638.1
OG0009623	XP_060424441.1	XP_038740641.1
OG0009624	XP_060424432.1	XP_038740648.1
OG0009625	XP_060424409.1	XP_038740665.1
OG0009626	XP_060424380.1	XP_038740682.1
OG0009630	XP_060429599.1	XP_038748255.1
OG0009631	XP_060423135.1	XP_038748213.1
OG0009632	XP_060423140.1	XP_038748208.1
OG0009633	XP_060423151.1	XP_038748169.1
OG0009634	XP_060423163.1	XP_038748203.1
OG0009635	XP_060423191.1	XP_038746558.1
OG0009639	XP_060428759.1	XP_038739806.1
OG0009640	XP_060428728.1	XP_038739829.1
OG0009642	XP_060428726.1	XP_038739836.1
OG0009643	XP_060428722.1	XP_038746728.1
OG0009647	XP_060434980.1	XP_038747116.1
OG0009649	XP_060434951.1	XP_038743473.1
OG0009651	XP_060427555.1	XP_038742945.1, XP_038750183.1
OG0009652	XP_060427558.1	XP_038749553.1
OG0009653	XP_060427563.1	XP_038742533.1
OG0009654	XP_060427576.1	XP_038749538.1
OG0009656	XP_060427591.1	XP_038749525.1
OG0009659	XP_060430542.1	XP_038746393.1
OG0009661	XP_060430534.1	XP_038746388.1
OG0009663	XP_060430529.1	XP_038746385.1
OG0009665	XP_060430498.1	XP_038747565.1
OG0009666	XP_060430497.1	XP_038746365.1
OG0009667	XP_060430494.1	XP_038740386.1
OG0009668	XP_060430489.1	XP_038746361.1
OG0009669	XP_060430477.1	XP_038746352.1
OG0009670	XP_060428630.1	XP_038746845.1
OG0009672	XP_060428596.1	XP_038746831.1
OG0009673	XP_060429298.1	XP_038740522.1
OG0009674	XP_060429299.1	XP_038750021.1
OG0009678	XP_060422443.1	XP_038741938.1
OG0009679	XP_060422441.1	XP_038740330.1
OG0009681	XP_060423475.1	XP_038745625.1
OG0009682	XP_060423467.1	XP_038740388.1
OG0009683	XP_060428005.1	XP_038742333.1
OG0009684	XP_060428000.1	XP_038748548.1
OG0009685	XP_060427997.1	XP_038746119.1
OG0009686	XP_060427992.1	XP_038744359.1
OG0009688	XP_060427971.1	XP_038740598.1
OG0009693	XP_060434524.1	XP_038749426.1
OG0009694	XP_060434511.1	XP_038749440.1
OG0009695	XP_060434509.1	XP_038749443.1
OG0009696	XP_060434506.1	XP_038749446.1
OG0009697	XP_060434491.1	XP_038749459.1
OG0009698	XP_060434488.1	XP_038749462.1
OG0009699	XP_060437298.1	XP_038741631.1
OG0009702	XP_060437268.1	XP_038741059.1
OG0009703	XP_060437248.1	XP_038741018.1
OG0009706	XP_060437168.1	XP_038748811.1
OG0009707	XP_060437160.1	XP_038745331.1
OG0009709	XP_060437152.1	XP_038748787.1
OG0009710	XP_060437146.1	XP_038741007.1
OG0009711	XP_060437119.1	XP_038741022.1
OG0009713	XP_060421899.1	XP_038751967.1
OG0009716	XP_060437094.1	XP_038740997.1
OG0009717	XP_060437053.1	XP_038748840.1
OG0009718	XP_060437037.1	XP_038748827.1
OG0009720	XP_060437003.1	XP_038748875.1
OG0009721	XP_060425104.1	XP_038743403.1
OG0009722	XP_060425123.1	XP_038742412.1
OG0009723	XP_060425132.1	XP_038751747.1
OG0009728	XP_060428290.1	XP_038739938.1
OG0009729	XP_060428286.1	XP_038738788.1
OG0009731	XP_060433479.1	XP_038747141.1
OG0009737	XP_060433517.1	XP_038747160.1
OG0009739	XP_060433538.1	XP_038747194.1
OG0009742	XP_060431267.1	XP_038743827.1
OG0009743	XP_060431266.1	XP_038743826.1
OG0009744	XP_060431265.1	XP_038743825.1
OG0009745	XP_060431262.1	XP_038743823.1
OG0009746	XP_060431261.1	XP_038743822.1
OG0009747	XP_060431243.1	XP_038743811.1
OG0009748	XP_060431229.1	XP_038743797.1
OG0009749	XP_060431227.1	XP_038743792.1
OG0009750	XP_060431222.1	XP_038743788.1
OG0009751	XP_060431208.1	XP_038743775.1
OG0009752	XP_060431202.1	XP_038743769.1
OG0009754	XP_060431199.1	XP_038743765.1
OG0009755	XP_060431196.1	XP_038743763.1
OG0009757	XP_060436590.1	XP_038744644.1
OG0009758	XP_060436591.1	XP_038744643.1
OG0009760	XP_060436602.1	XP_038744638.1
OG0009762	XP_060436619.1	XP_038744609.1
OG0009763	XP_060436622.1	XP_038746040.1
OG0009769	XP_060436670.1	XP_038744570.1
OG0009773	XP_060435467.1	XP_038751377.1
OG0009774	XP_060435466.1	XP_038751376.1
OG0009775	XP_060435463.1	XP_038751379.1
OG0009777	XP_060435428.1	XP_038750829.1
OG0009778	XP_060435419.1	XP_038750837.1
OG0009779	XP_060435418.1	XP_038750838.1
OG0009780	XP_060435413.1	XP_038750842.1
OG0009781	XP_060435412.1	XP_038750843.1
OG0009782	XP_060422968.1	XP_038744697.1
OG0009792	XP_060431930.1	XP_038744442.1
OG0009793	XP_060431916.1	XP_038739468.1
OG0009794	XP_060431895.1	XP_038739244.1
OG0009795	XP_060431890.1	XP_038739249.1
OG0009798	XP_060429276.1	XP_038750041.1
OG0009799	XP_060429227.1	XP_038742477.1
OG0009800	XP_060429224.1	XP_038750160.1
OG0009802	XP_060423832.1	XP_038749669.1
OG0009803	XP_060423849.1	XP_038749653.1
OG0009805	XP_060423868.1	XP_038749636.1
OG0009807	XP_060423871.1	XP_038749637.1
OG0009808	XP_060423873.1	XP_038749627.1
OG0009812	XP_060427518.1	XP_038749611.1
OG0009815	XP_060426248.1	XP_038748097.1
OG0009822	XP_060433864.1	XP_038749720.1
OG0009824	XP_060429957.1	XP_038743142.1
OG0009830	XP_060430040.1	XP_038746272.1
OG0009831	XP_060430043.1	XP_038746270.1
OG0009833	XP_060430063.1	XP_038743229.1
OG0009834	XP_060430077.1	XP_038743238.1
OG0009836	XP_060430104.1	XP_038746088.1
OG0009839	XP_060434828.1	XP_038746510.1
OG0009841	XP_060434786.1	XP_038740963.1
OG0009843	XP_060434760.1	XP_038740944.1
OG0009844	XP_060434761.1	XP_038740945.1
OG0009845	XP_060434753.1	XP_038739187.1
OG0009847	XP_060434735.1	XP_038739202.1
OG0009848	XP_060434722.1	XP_038740464.1
OG0009849	XP_060434712.1	XP_038740063.1
OG0009850	XP_060434703.1	XP_038749175.1
OG0009851	XP_060434693.1	XP_038749182.1
OG0009852	XP_060434649.1	XP_038749249.1
OG0009855	XP_060434615.1	XP_038749223.1
OG0009856	XP_060434611.1	XP_038749219.1
OG0009858	XP_060434592.1	XP_038749269.1
OG0009859	XP_060434591.1	XP_038749270.1
OG0009860	XP_060434581.1	XP_038749486.1
OG0009861	XP_060433944.1	XP_038745246.1
OG0009862	XP_060433938.1	XP_038745240.1
OG0009867	XP_060429555.1	XP_038742797.1
OG0009871	XP_060429816.1	XP_038742743.1
OG0009873	XP_060424763.1	XP_038740035.1
OG0009874	XP_060424770.1	XP_038740057.1
OG0009877	XP_060422764.1	XP_038740084.1
OG0009880	XP_060422756.1	XP_038740088.1
OG0009882	XP_060422748.1	XP_038748514.1
OG0009883	XP_060435079.1	XP_038743525.1
OG0009886	XP_060435113.1	XP_038743552.1
OG0009887	XP_060435122.1	XP_038740755.1
OG0009889	XP_060435130.1	XP_038743572.1
OG0009890	XP_060435131.1	XP_038743571.1
OG0009891	XP_060435149.1	XP_038743579.1
OG0009892	XP_060433685.1	XP_038747412.1
OG0009893	XP_060433690.1	XP_038747415.1
OG0009894	XP_060433691.1	XP_038747416.1
OG0009897	XP_060433723.1	XP_038747457.1
OG0009898	XP_060433741.1	XP_038747465.1
OG0009899	XP_060433749.1	XP_038740806.1
OG0009902	XP_060433766.1	XP_038747501.1
OG0009904	XP_060431072.1	XP_038744877.1, XP_038744876.1
OG0009906	XP_060431076.1	XP_038744656.1
OG0009908	XP_060431091.1	XP_038743685.1
OG0009909	XP_060431092.1	XP_038743684.1
OG0009914	XP_060431162.1	XP_038743731.1
OG0009915	XP_060431168.1	XP_038743740.1
OG0009916	XP_060431169.1	XP_038743739.1
OG0009917	XP_060431171.1	XP_038743738.1
OG0009919	XP_060431187.1	XP_038743752.1
OG0009920	XP_060431188.1	XP_038743753.1
OG0009921	XP_060431189.1	XP_038743754.1
OG0009922	XP_060431190.1	XP_038743755.1
OG0009928	XP_060430884.1	XP_038747834.1
OG0009929	XP_060430893.1	XP_038742510.1
OG0009931	XP_060430931.1	XP_038738733.1
OG0009935	XP_060423056.1	XP_038744888.1
OG0009936	XP_060422214.1	XP_038750991.1
OG0009937	XP_060422212.1	XP_038749860.1
OG0009940	XP_060422307.1	XP_038750959.1
OG0009941	XP_060422312.1	XP_038750947.1
OG0009942	XP_060422313.1	XP_038750948.1
OG0009943	XP_060422314.1	XP_038750949.1
OG0009944	XP_060422319.1	XP_038750945.1
OG0009945	XP_060427677.1	XP_038744626.1
OG0009948	XP_060427648.1	XP_038750892.1
