Orthogroup	Colletotrichum_godetiae	Colletotrichum_fructicola
OG0008998	XP_060435348.1	XP_031890698.1
OG0008999	XP_060435349.1	XP_031890532.1
OG0009000	XP_060435351.1	XP_031890534.1
OG0009001	XP_060422396.1	XP_066009641.1
OG0009002	XP_060435353.1	XP_031890528.1
OG0009003	XP_060435354.1	XP_031890529.1
OG0009004	XP_060435356.1	XP_031890530.2
OG0009005	XP_060435357.1	XP_031890531.1
OG0009006	XP_060435358.1	XP_031890536.1
OG0009007	XP_060435359.1	XP_066009979.1
OG0009008	XP_060435361.1	XP_031890454.1
OG0009009	XP_060435363.1	XP_031890323.1
OG0009010	XP_060435365.1	XP_031890328.1
OG0009011	XP_060435366.1	XP_031890326.1
OG0009012	XP_060435372.1	XP_031890678.1
OG0009013	XP_060435373.1	XP_031890525.1
OG0009014	XP_060435376.1	XP_031890676.1
OG0009015	XP_060435383.1	XP_031890648.1
OG0009016	XP_060431539.1	XP_031890654.1
OG0009017	XP_060431538.1	XP_066009740.1
OG0009018	XP_060431537.1	XP_031890652.1
OG0009019	XP_060423353.1	XP_031890682.1
OG0009020	XP_060431535.1	XP_031890341.1
OG0009021	XP_060431533.1	XP_031890343.1
OG0009022	XP_060431532.1	XP_031890342.1
OG0009023	XP_060431530.1	XP_031890345.1
OG0009024	XP_060431527.1	XP_066009726.1
OG0009025	XP_060431526.1	XP_031890346.1
OG0009026	XP_060431525.1	XP_031890491.1
OG0009027	XP_060431521.1	XP_031890350.1
OG0009028	XP_060431517.1	XP_031890566.1
OG0009029	XP_060434949.1	XP_031878430.1
OG0009030	XP_060434948.1	XP_031878429.2
OG0009031	XP_060434947.1	XP_031878428.2
OG0009032	XP_060434945.1	XP_031878431.1
OG0009033	XP_060434944.1	XP_031878434.2
OG0009034	XP_060434940.1	XP_031886606.1
OG0009035	XP_060434938.1	XP_031886657.1
OG0009036	XP_060434937.1	XP_031886659.1
OG0009037	XP_060434936.1	XP_031886661.1
OG0009038	XP_060434934.1	XP_031886663.1
OG0009039	XP_060434933.1	XP_031886662.1
OG0009040	XP_060434932.1	XP_031886808.1
OG0009041	XP_060434931.1	XP_066008605.1
OG0009042	XP_060434929.1	XP_031886812.1
OG0009043	XP_060434927.1	XP_031886813.2
OG0009044	XP_060434926.1	XP_066008844.1
OG0009045	XP_060434924.1	XP_031886816.1
OG0009046	XP_060434923.1	XP_031886817.2
OG0009047	XP_060434922.1	XP_066008649.1
OG0009048	XP_060434920.1	XP_031886815.1
OG0009049	XP_060434919.1	XP_031886643.1
OG0009050	XP_060434918.1	XP_031886642.1
OG0009051	XP_060434917.1	XP_031878408.1
OG0009052	XP_060434916.1	XP_031878407.1
OG0009053	XP_060434915.1	XP_031878409.1
OG0009054	XP_060434914.1	XP_031878420.1
OG0009055	XP_060434913.1	XP_031878405.2
OG0009056	XP_060434912.1	XP_031878404.1
OG0009057	XP_060434910.1	XP_031878373.1
OG0009058	XP_060434909.1	XP_031876952.1
OG0009059	XP_060434908.1	XP_031876950.1
OG0009060	XP_060434907.1	XP_031876951.1
OG0009061	XP_060434906.1	XP_031876958.1
OG0009062	XP_060434904.1	XP_031876937.1
OG0009063	XP_060434903.1	XP_031876939.1
OG0009064	XP_060434902.1	XP_031876954.1
OG0009065	XP_060434901.1	XP_031876953.1
OG0009066	XP_060434900.1	XP_066008758.1
OG0009067	XP_060434899.1	XP_031876946.1
OG0009068	XP_060434898.1	XP_031876938.1
OG0009069	XP_060434897.1	XP_031876927.1
OG0009070	XP_060434895.1	XP_031876930.1
OG0009071	XP_060434894.1	XP_031876931.1
OG0009072	XP_060434893.1	XP_031876926.1
OG0009073	XP_060434892.1	XP_031876945.1
OG0009074	XP_060434891.1	XP_031876955.1
OG0009075	XP_060434889.1	XP_031876933.1
OG0009076	XP_060434888.1	XP_031876934.1
OG0009077	XP_060434887.1	XP_066008775.1
OG0009078	XP_060434885.1	XP_031876936.1
OG0009079	XP_060434883.1	XP_031876011.1
OG0009080	XP_060434882.1	XP_031876018.1
OG0009081	XP_060434879.1	XP_031877782.1
OG0009082	XP_060434877.1	XP_031877783.1
OG0009083	XP_060434875.1	XP_066008637.1
OG0009084	XP_060434874.1	XP_066008638.1
OG0009085	XP_060434870.1	XP_066008635.1
OG0009086	XP_060434869.1	XP_031877775.1
OG0009087	XP_060434868.1	XP_031877764.1
OG0009088	XP_060434867.1	XP_031877763.1
OG0009089	XP_060434866.1	XP_031877766.1
OG0009090	XP_060434865.1	XP_031877765.1
OG0009091	XP_060434864.1	XP_031877777.1
OG0009092	XP_060434863.1	XP_031877767.2
OG0009093	XP_060434862.1	XP_031877762.1
OG0009094	XP_060434861.1	XP_031877761.1
OG0009095	XP_060434860.1	XP_031877785.1
OG0009096	XP_060434858.1	XP_031877804.1
OG0009097	XP_060434857.1	XP_031877772.1
OG0009098	XP_060434856.1	XP_031877773.1
OG0009099	XP_060434855.1	XP_031877788.1
OG0009100	XP_060434852.1	XP_031877786.1
OG0009101	XP_060434850.1	XP_031877774.1
OG0009102	XP_060434849.1	XP_031877771.1
OG0009103	XP_060434847.1	XP_031877760.1
OG0009104	XP_060434846.1	XP_031877768.2
OG0009105	XP_060434845.1	XP_031877759.1
OG0009106	XP_060434844.1	XP_031877757.2
OG0009107	XP_060434843.1	XP_031877792.2
OG0009108	XP_060421846.1	XP_031877756.1
OG0009109	XP_060421849.1	XP_066008715.1
OG0009110	XP_060421850.1	XP_031877794.2
OG0009111	XP_060421851.1	XP_031877748.1
OG0009112	XP_060421852.1	XP_031877795.1
OG0009113	XP_060424178.1	XP_031877208.1
OG0009114	XP_060421854.1	XP_031877797.1
OG0009115	XP_060421855.1	XP_031877798.1
OG0009116	XP_060421856.1	XP_031877790.1
OG0009117	XP_060421859.1	XP_031877752.1
OG0009118	XP_060421860.1	XP_066008871.1
OG0009119	XP_060421863.1	XP_031877747.1
OG0009120	XP_060421864.1	XP_031877746.1
OG0009121	XP_060421865.1	XP_031877745.1
OG0009122	XP_060421866.1	XP_031877807.2
OG0009123	XP_060421867.1	XP_031877806.1
OG0009124	XP_060424112.1	XP_066009643.1
OG0009125	XP_060424115.1	XP_066009982.1
OG0009126	XP_060424117.1	XP_031884168.1
OG0009127	XP_060424118.1	XP_066009981.1
OG0009128	XP_060424122.1	XP_031884170.1
OG0009129	XP_060424123.1	XP_066009821.1
OG0009130	XP_060424124.1	XP_031884344.1
OG0009131	XP_060424125.1	XP_031884339.1
OG0009132	XP_060424126.1	XP_031884340.1
OG0009133	XP_060424127.1	XP_031884337.1
OG0009134	XP_060424128.1	XP_031884338.2
OG0009135	XP_060424129.1	XP_031884342.1
OG0009136	XP_060424130.1	XP_066009945.1
OG0009137	XP_060424132.1	XP_031884215.1
OG0009138	XP_060424133.1	XP_031884335.2
OG0009139	XP_060424135.1	XP_031884333.1
OG0009140	XP_060424141.1	XP_031884330.1
OG0009141	XP_060424144.1	XP_031877222.1
OG0009142	XP_060424145.1	XP_031877220.1
OG0009143	XP_060424146.1	XP_031877224.1
OG0009144	XP_060424148.1	XP_031877225.1
OG0009145	XP_060424149.1	XP_031877227.1
OG0009146	XP_060424150.1	XP_031877226.1
OG0009147	XP_060424151.1	XP_031877219.1
OG0009148	XP_060424152.1	XP_031877223.2
OG0009149	XP_060424154.1	XP_066009610.1
OG0009150	XP_060424155.1	XP_031877200.1
OG0009151	XP_060424156.1	XP_031877184.1
OG0009152	XP_060424158.1	XP_031877202.1
OG0009153	XP_060424159.1	XP_031877203.1
OG0009154	XP_060424160.1	XP_031877186.1
OG0009155	XP_060424161.1	XP_066009783.1
OG0009156	XP_060424162.1	XP_031877180.1
OG0009157	XP_060424163.1	XP_066009784.1
OG0009158	XP_060424167.1	XP_031877178.1
OG0009159	XP_060424169.1	XP_031877192.1
OG0009160	XP_060424170.1	XP_031877177.1
OG0009161	XP_060424171.1	XP_031877218.1
OG0009162	XP_060424172.1	XP_031877179.1
OG0009163	XP_060424173.1	XP_031877195.1
OG0009164	XP_060424174.1	XP_031877193.1
OG0009165	XP_060424175.1	XP_031877194.1
OG0009166	XP_060424177.1	XP_031877188.1
OG0009167	XP_060424179.1	XP_031877191.1
OG0009168	XP_060424180.1	XP_031877211.1
OG0009169	XP_060424181.1	XP_066009977.1
OG0009170	XP_060424183.1	XP_066009732.1
OG0009171	XP_060424184.1	XP_031877215.1
OG0009172	XP_060429615.1	XP_031877197.1
OG0009173	XP_060429620.1	XP_031877209.1
OG0009174	XP_060429622.1	XP_066009957.1
OG0009175	XP_060429624.1	XP_031877206.1
OG0009176	XP_060429626.1	XP_031877182.1
OG0009177	XP_060429629.1	XP_031877173.1
OG0009178	XP_060429632.1	XP_031877175.1
OG0009179	XP_060429633.1	XP_031877170.1
OG0009180	XP_060429634.1	XP_066009915.1
OG0009181	XP_060429637.1	XP_031886216.1
OG0009182	XP_060429639.1	XP_031886339.1
OG0009183	XP_060429642.1	XP_031877176.2
OG0009184	XP_060429643.1	XP_031886341.1
OG0009185	XP_060429644.1	XP_031886340.1
OG0009186	XP_060429645.1	XP_031886362.1
OG0009187	XP_060429646.1	XP_066009952.1
OG0009188	XP_060429648.1	XP_031886365.1
OG0009189	XP_060429649.1	XP_031886370.1
OG0009190	XP_060429650.1	XP_031886386.1
OG0009191	XP_060429651.1	XP_031886361.1
OG0009192	XP_060429653.1	XP_031886359.1
OG0009193	XP_060429654.1	XP_031886360.1
OG0009194	XP_060429655.1	XP_031886238.1
OG0009195	XP_060429657.1	XP_031886237.1
OG0009196	XP_060429659.1	XP_031886240.1
OG0009197	XP_060429668.1	XP_031886284.1
OG0009198	XP_060429669.1	XP_031886281.1
OG0009199	XP_060429671.1	XP_031886397.1
OG0009200	XP_060429672.1	XP_031886488.1
OG0009201	XP_060429674.1	XP_031886486.1
OG0009202	XP_060429675.1	XP_031886485.1
OG0009203	XP_060429677.1	XP_031886435.1
OG0009204	XP_060429678.1	XP_031886434.1
OG0009205	XP_060429679.1	XP_031886358.1
OG0009206	XP_060429681.1	XP_031886213.1
OG0009207	XP_060429682.1	XP_031886522.1
OG0009208	XP_060429683.1	XP_031886416.1
OG0009209	XP_060429687.1	XP_031886414.1
OG0009210	XP_060429688.1	XP_031886415.1
OG0009211	XP_060429689.1	XP_031886412.1
OG0009212	XP_060429690.1	XP_031886413.1
OG0009213	XP_060429693.1	XP_031886482.1
OG0009214	XP_060429694.1	XP_031886342.1
OG0009215	XP_060429696.1	XP_031886378.2
OG0009216	XP_060425497.1	XP_031886379.1
OG0009217	XP_060425496.1	XP_031886380.1
OG0009218	XP_060425491.1	XP_031886519.1
OG0009219	XP_060425489.1	XP_066009970.1
OG0009220	XP_060425487.1	XP_031886411.1
OG0009221	XP_060425486.1	XP_031886410.1
OG0009222	XP_060425504.1	XP_031886511.1
OG0009223	XP_060425506.1	XP_031886510.1
OG0009224	XP_060425507.1	XP_031886508.1
OG0009225	XP_060425509.1	XP_031886326.1
OG0009226	XP_060425510.1	XP_031886327.1
OG0009227	XP_060425512.1	XP_031886333.1
OG0009228	XP_060425513.1	XP_031886334.1
OG0009229	XP_060425515.1	XP_031886330.1
OG0009230	XP_060425517.1	XP_031886331.1
OG0009231	XP_060425518.1	XP_031886433.1
OG0009232	XP_060425519.1	XP_031886432.1
OG0009233	XP_060425520.1	XP_031886438.1
OG0009234	XP_060425521.1	XP_031884991.1
OG0009235	XP_060425523.1	XP_031886431.1
OG0009236	XP_060425525.1	XP_031886429.2
OG0009237	XP_060425526.1	XP_031886523.1
OG0009238	XP_060425527.1	XP_031886428.1
OG0009239	XP_060425528.1	XP_066009684.1
OG0009240	XP_060425529.1	XP_031886367.1
OG0009241	XP_060425530.1	XP_031886368.1
OG0009242	XP_060425531.1	XP_031886452.1
OG0009243	XP_060425532.1	XP_031886451.1
OG0009244	XP_060425533.1	XP_031886458.1
OG0009245	XP_060425534.1	XP_031886457.1
OG0009246	XP_060425535.1	XP_031886460.1
OG0009247	XP_060425538.1	XP_031886479.1
OG0009248	XP_060425539.1	XP_066009662.1
OG0009249	XP_060425540.1	XP_066009946.1
OG0009250	XP_060425542.1	XP_031886291.1
OG0009251	XP_060425545.1	XP_031886286.1
OG0009252	XP_060425548.1	XP_031886285.1
OG0009253	XP_060425549.1	XP_031886292.1
OG0009254	XP_060425550.1	XP_031886293.1
OG0009255	XP_060425551.1	XP_031886294.1
OG0009256	XP_060425552.1	XP_031886287.1
OG0009257	XP_060425554.1	XP_031886290.1
OG0009258	XP_060425556.1	XP_066009894.1
OG0009259	XP_060425557.1	XP_066009649.1
OG0009260	XP_060425558.1	XP_031886465.1
OG0009261	XP_060425560.1	XP_031886468.1
OG0009262	XP_060425561.1	XP_031886467.2
OG0009263	XP_060425564.1	XP_031886469.1
OG0009264	XP_060428462.1	XP_031886271.1
OG0009265	XP_060428464.1	XP_031886272.1
OG0009266	XP_060428466.1	XP_031886278.1
OG0009267	XP_060428468.1	XP_031886407.1
OG0009268	XP_060428469.1	XP_031886503.1
OG0009269	XP_060428470.1	XP_066009807.1
OG0009270	XP_060428472.1	XP_031886312.1
OG0009271	XP_060428473.1	XP_031886311.1
OG0009272	XP_060428474.1	XP_031886310.1
OG0009273	XP_060428475.1	XP_066009806.1
OG0009274	XP_060428476.1	XP_031886308.1
OG0009275	XP_060428478.1	XP_031886306.1
OG0009276	XP_060428480.1	XP_066009631.1
OG0009277	XP_060428481.1	XP_031886251.1
OG0009278	XP_060428487.1	XP_031886252.1
OG0009279	XP_060428486.1	XP_031886253.1
OG0009280	XP_060428495.1	XP_031886400.1
OG0009281	XP_060428496.1	XP_031886295.1
OG0009282	XP_060428497.1	XP_031886401.1
OG0009283	XP_060428499.1	XP_031886403.1
OG0009284	XP_060428500.1	XP_066009953.1
OG0009285	XP_060428502.1	XP_031886450.1
OG0009286	XP_060428503.1	XP_031886223.1
OG0009287	XP_060428507.1	XP_031886399.1
OG0009288	XP_060428510.1	XP_031886388.1
OG0009289	XP_060428511.1	XP_031886387.1
OG0009290	XP_060428512.1	XP_031886393.1
OG0009291	XP_060428513.1	XP_031886392.1
OG0009292	XP_060428514.1	XP_031886391.2
OG0009293	XP_060428517.1	XP_031886269.1
OG0009294	XP_060428519.1	XP_031886263.1
OG0009295	XP_060428520.1	XP_031886259.1
OG0009296	XP_060428521.1	XP_031886260.1
OG0009297	XP_060428522.1	XP_031886266.1
OG0009298	XP_060428524.1	XP_031886264.1
OG0009299	XP_060428525.1	XP_031886265.1
OG0009300	XP_060428526.1	XP_066009926.1
OG0009301	XP_060428529.1	XP_031886314.1
OG0009302	XP_060428530.1	XP_031886317.2
OG0009303	XP_060428531.1	XP_031886316.1
OG0009304	XP_060428534.1	XP_031885377.1
OG0009305	XP_060428538.1	XP_031886357.1
OG0009306	XP_060428539.1	XP_031886356.2
OG0009307	XP_060428541.1	XP_031886420.1
OG0009308	XP_060428542.1	XP_031886421.1
OG0009309	XP_060428543.1	XP_031886515.1
OG0009310	XP_060428545.1	XP_031886516.1
OG0009311	XP_060428546.1	XP_031886422.1
OG0009312	XP_060428547.1	XP_031886423.1
OG0009313	XP_060428548.1	XP_031886408.1
OG0009314	XP_060428549.1	XP_031886409.1
OG0009315	XP_060428554.1	XP_031886375.1
OG0009316	XP_060428557.1	XP_031886299.1
OG0009317	XP_060428558.1	XP_031886296.1
OG0009318	XP_060428559.1	XP_031886297.1
OG0009319	XP_060428563.1	XP_031886229.2
OG0009320	XP_060428566.1	XP_031886377.1
OG0009321	XP_060428576.1	XP_031886492.1
OG0009322	XP_060428575.1	XP_031886491.1
OG0009323	XP_060428574.1	XP_031886494.1
OG0009324	XP_060428573.1	XP_031886493.1
OG0009325	XP_060428571.1	XP_031886305.1
OG0009326	XP_060428570.1	XP_031886302.1
OG0009327	XP_060428569.1	XP_031886303.1
OG0009328	XP_060428568.1	XP_031886300.1
OG0009329	XP_060428591.1	XP_031877451.1
OG0009330	XP_060428592.1	XP_031877415.1
OG0009331	XP_060428593.1	XP_031877417.1
OG0009332	XP_060428594.1	XP_031877416.1
OG0009333	XP_060428595.1	XP_031877419.1
OG0009334	XP_060428597.1	XP_031891847.1
OG0009335	XP_060430846.1	XP_031878941.2
OG0009336	XP_060430841.1	XP_031878887.1
OG0009337	XP_060430834.1	XP_031885123.1
OG0009338	XP_060430832.1	XP_031885084.1
OG0009339	XP_060430827.1	XP_031885229.1
OG0009340	XP_060430826.1	XP_031885232.1
OG0009341	XP_060430825.1	XP_031885226.1
OG0009342	XP_060430824.1	XP_031885225.1
OG0009343	XP_060430823.1	XP_031885228.1
OG0009344	XP_060430821.1	XP_031885227.1
OG0009345	XP_060430820.1	XP_031885088.1
OG0009346	XP_060430819.1	XP_031885089.1
OG0009347	XP_060430818.1	XP_031885086.1
OG0009348	XP_060430816.1	XP_031885093.1
OG0009350	XP_060430806.1	XP_031892531.1
OG0009351	XP_060430804.1	XP_066008644.1
OG0009352	XP_060430803.1	XP_031885004.1
OG0009353	XP_060430801.1	XP_031885025.2
OG0009354	XP_060430799.1	XP_031885027.1
OG0009355	XP_060430798.1	XP_031885137.1
OG0009356	XP_060430797.1	XP_066008706.1
OG0009357	XP_060430796.1	XP_031885239.1
OG0009358	XP_060430793.1	XP_031885242.1
OG0009359	XP_060430791.1	XP_066008852.1
OG0009360	XP_060430790.1	XP_031885057.1
OG0009361	XP_060430789.1	XP_031885056.1
OG0009362	XP_060430788.1	XP_031885059.1
OG0009363	XP_060430787.1	XP_031885058.1
OG0009364	XP_060430785.1	XP_066008686.1
OG0009365	XP_060430784.1	XP_031885055.1
OG0009366	XP_060430783.1	XP_031885051.1
OG0009367	XP_060430779.1	XP_031885021.1
OG0009368	XP_060430778.1	XP_031885020.2
OG0009369	XP_060430772.1	XP_031885220.1
OG0009370	XP_060430769.1	XP_031885218.1
OG0009371	XP_060430768.1	XP_031885219.1
OG0009372	XP_060430767.1	XP_031885216.1
OG0009373	XP_060430766.1	XP_031885217.1
OG0009374	XP_060430765.1	XP_031885262.1
OG0009375	XP_060430764.1	XP_066008623.1
OG0009376	XP_060430763.1	XP_031885259.1
OG0009377	XP_060430759.1	XP_066008624.1
OG0009378	XP_060430762.1	XP_031885258.1
OG0009379	XP_060430756.1	XP_031885045.1
OG0009380	XP_060430754.1	XP_031885158.1
OG0009381	XP_060430751.1	XP_031885159.1
OG0009382	XP_060430750.1	XP_031885160.1
OG0009383	XP_060430747.1	XP_066008759.1
OG0009384	XP_060429864.1	XP_031891146.1
OG0009385	XP_060425844.1, XP_060421342.1	XP_031891056.1
OG0009386	XP_060427141.1	XP_031877343.1
OG0009387	XP_060422836.1	XP_031884454.1, XP_066008646.1
OG0009389	XP_060433066.1	XP_031884902.1
OG0009390	XP_060433583.1	XP_031881588.1
OG0009391	XP_060433095.1	XP_066008408.1
OG0009392	XP_060423292.1, XP_060433582.1	XP_031892376.1
OG0009393	XP_060423424.1	XP_031893532.1
OG0009394	XP_060429481.1	XP_031876681.2
OG0009395	XP_060433896.1	XP_031884981.1, XP_031880269.1
OG0009400	XP_060421534.1, XP_060422112.1	XP_031876312.2, XP_066007281.1, XP_066007264.1, XP_031876294.2, XP_066007146.1
OG0009401	XP_060430977.1	XP_031890935.2, XP_031876341.1
OG0009403	XP_060428046.1	XP_031883117.2, XP_031876361.2
OG0009412	XP_060427182.1	XP_031880839.2, XP_031880832.1
OG0009413	XP_060422221.1, XP_060422220.1	XP_031881822.2
OG0009416	XP_060429857.1, XP_060432741.1	XP_031882747.1
OG0009424	XP_060434751.1	XP_031884862.1
OG0009425	XP_060428175.1	XP_031885125.1, XP_031885274.1
OG0009443	XP_060433114.1	XP_066007714.1, XP_066007713.1
OG0009447	XP_060423289.1	XP_066008887.1
OG0009453	XP_060436893.1	XP_031886483.1
OG0009454	XP_060422915.1	XP_031875837.1
OG0009455	XP_060435527.1	XP_031880548.1
OG0009456	XP_060435536.1	XP_031887684.1
OG0009457	XP_060435538.1	XP_066009317.1
OG0009458	XP_060435548.1	XP_031887489.1
OG0009459	XP_060435551.1	XP_031887743.1
OG0009461	XP_060435562.1	XP_031887575.1
OG0009462	XP_060435568.1	XP_031887573.1
OG0009463	XP_060435570.1	XP_031887750.1
OG0009464	XP_060435598.1	XP_031887596.1
OG0009465	XP_060435600.1	XP_031887591.1
OG0009466	XP_060435602.1	XP_031887589.1
OG0009467	XP_060435604.1	XP_031887706.1
OG0009468	XP_060435616.1	XP_066009432.1
OG0009469	XP_060435623.1	XP_031887563.1
OG0009470	XP_060435631.1	XP_031887736.1
OG0009471	XP_060435634.1	XP_031887734.1
OG0009472	XP_060435665.1	XP_031887610.1
OG0009473	XP_060435680.1	XP_031887726.1
OG0009474	XP_060435706.1	XP_031887695.1
OG0009475	XP_060435712.1	XP_031887524.1
OG0009476	XP_060435736.1	XP_031887453.1
OG0009477	XP_060435741.1	XP_031887470.1
OG0009478	XP_060435745.1	XP_066009345.1
OG0009479	XP_060435751.1	XP_031881965.1
OG0009480	XP_060435780.1	XP_031887780.1
OG0009481	XP_060435784.1	XP_031887788.1
OG0009482	XP_060435792.1	XP_031887618.1
OG0009483	XP_060435820.1	XP_031887606.1
OG0009485	XP_060435835.1	XP_031887539.1
OG0009486	XP_060435850.1	XP_031878566.1
OG0009487	XP_060435851.1	XP_031878610.1
OG0009488	XP_060435857.1	XP_031878549.1
OG0009489	XP_060435877.1	XP_031878589.2
OG0009490	XP_060435897.1	XP_031878555.1
OG0009491	XP_060435906.1	XP_031884274.1
OG0009492	XP_060435908.1	XP_031884272.1
OG0009493	XP_060435909.1	XP_031884273.1
OG0009494	XP_060435912.1	XP_031884299.1
OG0009495	XP_060435935.1	XP_031887719.1
OG0009496	XP_060422239.1	XP_066009497.1
OG0009497	XP_060422229.1	XP_031878580.1
OG0009498	XP_060422228.1	XP_031878621.1
OG0009499	XP_060422225.1	XP_031884240.1
OG0009500	XP_060422224.1	XP_031884241.1
OG0009502	XP_060422216.1	XP_031884183.1
OG0009503	XP_060436959.1	XP_066008282.1
OG0009504	XP_060424078.1	XP_031882646.1
OG0009505	XP_060424058.1	XP_031883270.1
OG0009507	XP_060422476.1	XP_031878259.1
OG0009508	XP_060435050.1	XP_031886793.1
OG0009509	XP_060435041.1	XP_031878432.1
OG0009510	XP_060435033.1	XP_031876944.1
OG0009511	XP_060429875.1	XP_031883805.2
OG0009512	XP_060429874.1	XP_031878244.1
OG0009513	XP_060429873.1	XP_031876815.1
OG0009515	XP_060431865.1	XP_031876522.1
OG0009516	XP_060431866.1	XP_031876521.1
OG0009517	XP_060431880.1	XP_066007799.1
OG0009518	XP_060429791.1	XP_031883431.1
OG0009519	XP_060434455.1	XP_066009913.1
OG0009520	XP_060434472.1	XP_031882824.1
OG0009524	XP_060421486.1	XP_031893246.1
OG0009526	XP_060431432.1	XP_031877830.1
OG0009527	XP_060431423.1	XP_031877856.1
OG0009528	XP_060431420.1	XP_031877853.1
OG0009529	XP_060431419.1	XP_031877852.2
OG0009530	XP_060431373.1	XP_031877840.1
OG0009531	XP_060431359.1	XP_031882935.1
OG0009532	XP_060431356.1	XP_031882859.1
OG0009534	XP_060431346.1	XP_031882939.1
OG0009536	XP_060431340.1	XP_031882753.1
OG0009537	XP_060431334.1	XP_031882887.1
OG0009538	XP_060431318.1	XP_031882930.1
OG0009539	XP_060431316.1	XP_066009837.1
OG0009540	XP_060431302.1	XP_031882816.1
OG0009541	XP_060431298.1	XP_031882893.1
OG0009542	XP_060431294.1	XP_066009790.1
OG0009543	XP_060431286.1	XP_031882787.1
OG0009544	XP_060422051.1	XP_066009763.1
OG0009546	XP_060434292.1	XP_031888316.1
OG0009547	XP_060434293.1	XP_031888313.1
OG0009548	XP_060434309.1	XP_031882906.1
OG0009549	XP_060434331.1	XP_066009791.1
OG0009550	XP_060434334.1	XP_031888503.1
OG0009551	XP_060434375.1	XP_031888474.1
OG0009552	XP_060434381.1	XP_031888470.1
OG0009553	XP_060434398.1	XP_031888452.1
OG0009554	XP_060434408.1	XP_031888235.1
OG0009555	XP_060434420.1	XP_031888438.1
OG0009556	XP_060434425.1	XP_031888249.1
OG0009557	XP_060434431.1	XP_031882767.1
OG0009558	XP_060434443.1	XP_031882853.1
OG0009559	XP_060435518.1	XP_031880486.1
OG0009560	XP_060435517.1	XP_031880485.1
OG0009561	XP_060435514.1	XP_031880482.1
OG0009562	XP_060433450.1	XP_031879447.1
OG0009563	XP_060433459.1	XP_031879408.1
OG0009564	XP_060425063.1	XP_066007843.1
OG0009565	XP_060425068.1	XP_031884666.1
OG0009566	XP_060425072.1	XP_031884491.1
OG0009567	XP_060425085.1	XP_066008070.1
OG0009568	XP_060430739.1	XP_031885101.2
