Orthogroup	Colletotrichum_godetiae	Colletotrichum_acutatum
OG0010012	XP_060433171.1	XP_060365102.1
OG0010013	XP_060433189.1	XP_060365084.1
OG0010015	XP_060433197.1	XP_060365075.1
OG0010016	XP_060433200.1	XP_060365072.1
OG0010018	XP_060433208.1	XP_060357848.1
OG0010019	XP_060433210.1	XP_060357845.1
OG0010020	XP_060433218.1	XP_060357836.1
OG0010021	XP_060433227.1	XP_060358072.1
OG0010022	XP_060434772.1	XP_060358069.1
OG0010024	XP_060433237.1	XP_060358064.1
OG0010025	XP_060433264.1	XP_060360737.1
OG0010031	XP_060433298.1	XP_060360240.1
OG0010032	XP_060433342.1	XP_060358025.1
OG0010033	XP_060433361.1	XP_060368406.1
OG0010034	XP_060424711.1	XP_060368392.1
OG0010035	XP_060424714.1	XP_060368388.1
OG0010036	XP_060424715.1	XP_060368387.1
OG0010037	XP_060424718.1	XP_060368386.1
OG0010038	XP_060424723.1	XP_060368381.1
OG0010040	XP_060426997.1	XP_060368470.1
OG0010041	XP_060424899.1	XP_060368522.1
OG0010042	XP_060424905.1	XP_060368527.1
OG0010043	XP_060424917.1	XP_060368540.1, XP_060368539.1
OG0010045	XP_060424923.1	XP_060368548.1
OG0010046	XP_060424939.1	XP_060368564.1
OG0010047	XP_060424945.1	XP_060368571.1
OG0010052	XP_060425181.1	XP_060365742.1
OG0010053	XP_060425172.1	XP_060365734.1
OG0010054	XP_060432087.1	XP_060365714.1
OG0010055	XP_060432052.1	XP_060365685.1
OG0010056	XP_060432047.1	XP_060365681.1
OG0010057	XP_060432045.1	XP_060363957.1
OG0010058	XP_060432031.1	XP_060363971.1
OG0010059	XP_060432027.1	XP_060363974.1
OG0010060	XP_060432014.1	XP_060363986.1
OG0010061	XP_060428317.1	XP_060363851.1
OG0010062	XP_060428343.1	XP_060363830.1
OG0010063	XP_060428347.1	XP_060367328.1
OG0010064	XP_060428355.1	XP_060367319.1
OG0010065	XP_060428356.1	XP_060367318.1
OG0010066	XP_060428359.1	XP_060367314.1
OG0010067	XP_060428360.1	XP_060367313.1
OG0010068	XP_060428364.1	XP_060367309.1
OG0010069	XP_060428375.1	XP_060367298.1
OG0010070	XP_060428397.1	XP_060367276.1
OG0010071	XP_060428414.1	XP_060367258.1
OG0010072	XP_060424257.1	XP_060369967.1
OG0010073	XP_060424254.1	XP_060369964.1
OG0010074	XP_060424248.1	XP_060369959.1
OG0010075	XP_060424241.1	XP_060369951.1
OG0010076	XP_060424215.1	XP_060369926.1
OG0010077	XP_060424214.1	XP_060369925.1
OG0010078	XP_060424201.1	XP_060369912.1
OG0010079	XP_060424187.1	XP_060369898.1
OG0010081	XP_060422335.1	XP_060369891.1
OG0010082	XP_060422348.1	XP_060369879.1
OG0010083	XP_060422351.1	XP_060369876.1
OG0010084	XP_060422355.1	XP_060369872.1
OG0010085	XP_060422361.1	XP_060369867.1
OG0010086	XP_060422363.1	XP_060369865.1
OG0010087	XP_060422371.1	XP_060369858.1
OG0010088	XP_060437327.1	XP_060366206.1
OG0010089	XP_060437324.1	XP_060366203.1
OG0010090	XP_060429209.1	XP_060361466.1
OG0010091	XP_060429208.1	XP_060361465.1
OG0010092	XP_060429207.1	XP_060361463.1
OG0010094	XP_060429193.1	XP_060357718.1
OG0010095	XP_060429183.1	XP_060360850.1
OG0010096	XP_060429164.1	XP_060360827.1
OG0010097	XP_060429171.1	XP_060360820.1
OG0010099	XP_060429123.1	XP_060358588.1
OG0010100	XP_060429120.1	XP_060358591.1
OG0010101	XP_060429111.1	XP_060358600.1
OG0010102	XP_060436555.1	XP_060361452.1
OG0010103	XP_060436528.1	XP_060361424.1
OG0010104	XP_060436511.1	XP_060361409.1
OG0010106	XP_060436476.1	XP_060362334.1
OG0010108	XP_060436691.1	XP_060362096.1
OG0010109	XP_060436705.1	XP_060357386.1
OG0010110	XP_060436710.1	XP_060357390.1
OG0010111	XP_060436711.1	XP_060357391.1
OG0010112	XP_060436712.1	XP_060357392.1
OG0010113	XP_060436716.1	XP_060357399.1
OG0010114	XP_060436718.1	XP_060367983.1
OG0010115	XP_060436720.1	XP_060367981.1
OG0010116	XP_060436722.1	XP_060367980.1
OG0010117	XP_060436725.1	XP_060367977.1
OG0010118	XP_060436727.1	XP_060367972.1
OG0010119	XP_060436735.1	XP_060367965.1
OG0010120	XP_060436762.1	XP_060359134.1, XP_060367940.1
OG0010121	XP_060436764.1	XP_060367938.1
OG0010122	XP_060436769.1	XP_060367933.1
OG0010123	XP_060436783.1	XP_060367918.1
OG0010124	XP_060436812.1	XP_060367891.1
OG0010129	XP_060422833.1	XP_060358856.1
OG0010130	XP_060428018.1	XP_060363133.1
OG0010131	XP_060428024.1	XP_060363126.1
OG0010132	XP_060428025.1	XP_060363125.1
OG0010133	XP_060428032.1	XP_060363116.1
OG0010136	XP_060432611.1	XP_060357325.1
OG0010137	XP_060432613.1	XP_060357323.1
OG0010144	XP_060432632.1	XP_060364865.1
OG0010145	XP_060432636.1	XP_060364869.1
OG0010146	XP_060430975.1	XP_060364879.1
OG0010147	XP_060430979.1	XP_060364882.1
OG0010148	XP_060430982.1	XP_060364886.1
OG0010149	XP_060430984.1	XP_060364888.1
OG0010151	XP_060431008.1	XP_060364917.1
OG0010152	XP_060431012.1	XP_060364921.1
OG0010155	XP_060431040.1	XP_060364949.1
OG0010156	XP_060431557.1	XP_060358806.1
OG0010157	XP_060431550.1	XP_060358815.1
OG0010159	XP_060427493.1	XP_060366610.1
OG0010160	XP_060427474.1	XP_060366627.1
OG0010161	XP_060427453.1	XP_060366649.1
OG0010162	XP_060427423.1	XP_060366664.1
OG0010163	XP_060427430.1	XP_060366671.1
OG0010164	XP_060427433.1	XP_060366674.1
OG0010165	XP_060427414.1	XP_060366692.1
OG0010166	XP_060427410.1	XP_060366696.1
OG0010167	XP_060427406.1	XP_060366701.1
OG0010168	XP_060422789.1	XP_060357217.1
OG0010169	XP_060422788.1	XP_060357216.1
OG0010171	XP_060430281.1	XP_060362228.1
OG0010172	XP_060430280.1	XP_060362227.1
OG0010173	XP_060430279.1	XP_060362226.1
OG0010174	XP_060430276.1	XP_060362223.1
OG0010175	XP_060430261.1	XP_060362210.1
OG0010176	XP_060430256.1	XP_060362204.1
OG0010177	XP_060430247.1	XP_060362195.1
OG0010178	XP_060430238.1	XP_060362186.1
OG0010180	XP_060430225.1	XP_060362173.1
OG0010183	XP_060430201.1	XP_060367180.1
OG0010184	XP_060430197.1	XP_060367176.1
OG0010186	XP_060430189.1	XP_060367167.1
OG0010188	XP_060430165.1	XP_060367146.1
OG0010189	XP_060430151.1	XP_060367134.1
OG0010191	XP_060423118.1	XP_060367103.1
OG0010192	XP_060423102.1	XP_060367090.1
OG0010193	XP_060423098.1	XP_060367086.1
OG0010194	XP_060423088.1	XP_060367078.1
OG0010196	XP_060423082.1	XP_060367070.1
OG0010197	XP_060423981.1	XP_060363801.1
OG0010198	XP_060423986.1	XP_060363795.1
OG0010199	XP_060424000.1	XP_060363780.1
OG0010200	XP_060424032.1	XP_060358359.1
OG0010201	XP_060424040.1	XP_060358367.1
OG0010202	XP_060432378.1	XP_060360230.1
OG0010203	XP_060432392.1	XP_060360217.1
OG0010204	XP_060432405.1	XP_060360204.1
OG0010205	XP_060432450.1	XP_060368858.1
OG0010206	XP_060432469.1	XP_060368839.1
OG0010207	XP_060432470.1	XP_060368838.1
OG0010208	XP_060432491.1	XP_060368817.1
OG0010209	XP_060432503.1	XP_060368795.1
OG0010210	XP_060432548.1	XP_060368767.1
OG0010211	XP_060432578.1	XP_060364752.1
OG0010212	XP_060432579.1	XP_060364751.1
OG0010213	XP_060432587.1	XP_060364744.1
OG0010214	XP_060435967.1	XP_060364727.1
OG0010215	XP_060435975.1	XP_060364720.1
OG0010216	XP_060435979.1	XP_060364716.1
OG0010217	XP_060435991.1	XP_060364706.1
OG0010218	XP_060435993.1	XP_060364704.1
OG0010219	XP_060436003.1	XP_060364695.1
OG0010220	XP_060436248.1	XP_060357297.1
OG0010221	XP_060436237.1	XP_060358550.1
OG0010222	XP_060436232.1	XP_060358545.1
OG0010223	XP_060436221.1	XP_060371209.1
OG0010224	XP_060436220.1	XP_060371208.1
OG0010225	XP_060436219.1	XP_060371207.1
OG0010226	XP_060436218.1	XP_060371206.1
OG0010227	XP_060436186.1	XP_060371182.1
OG0010228	XP_060433410.1	XP_060370572.1
OG0010229	XP_060433377.1	XP_060370563.1
OG0010230	XP_060433372.1	XP_060370558.1
OG0010231	XP_060433371.1	XP_060370556.1
OG0010232	XP_060426496.1	XP_060370547.1
OG0010233	XP_060426488.1	XP_060370539.1
OG0010234	XP_060426477.1	XP_060370525.1
OG0010235	XP_060426474.1	XP_060370521.1
OG0010236	XP_060426459.1	XP_060370502.1
OG0010237	XP_060426438.1	XP_060363239.1
OG0010238	XP_060426410.1	XP_060363264.1
OG0010239	XP_060426407.1	XP_060363267.1
OG0010240	XP_060426392.1	XP_060363282.1
OG0010241	XP_060426387.1	XP_060363287.1
OG0010242	XP_060426384.1	XP_060363290.1
OG0010243	XP_060426383.1	XP_060363291.1
OG0010244	XP_060426376.1	XP_060358580.1
OG0010245	XP_060426380.1	XP_060363296.1
OG0010247	XP_060422067.1	XP_060357233.1
OG0010248	XP_060422070.1	XP_060357104.1
OG0010249	XP_060422591.1	XP_060361512.1
OG0010250	XP_060422581.1	XP_060361521.1
OG0010251	XP_060422569.1	XP_060361532.1
OG0010252	XP_060422554.1	XP_060361547.1
OG0010254	XP_060423009.1	XP_060362240.1
OG0010255	XP_060423010.1	XP_060362241.1
OG0010256	XP_060423013.1	XP_060362244.1
OG0010257	XP_060423015.1	XP_060362247.1
OG0010258	XP_060423017.1	XP_060362249.1
OG0010259	XP_060421481.1	XP_060359966.1
OG0010260	XP_060425904.1	XP_060359964.1
OG0010261	XP_060425892.1	XP_060359951.1
OG0010262	XP_060425882.1	XP_060359941.1
OG0010263	XP_060425878.1	XP_060359937.1
OG0010264	XP_060425876.1	XP_060359933.1
OG0010268	XP_060425827.1	XP_060358669.1
OG0010269	XP_060427162.1	XP_060358685.1
OG0010287	XP_060426732.1	XP_060370065.1
OG0010288	XP_060426730.1	XP_060370067.1
OG0010289	XP_060426719.1	XP_060370076.1
OG0010290	XP_060426714.1	XP_060370080.1
OG0010291	XP_060426706.1	XP_060370091.1
OG0010292	XP_060426690.1	XP_060370106.1
OG0010294	XP_060426654.1	XP_060370142.1
OG0010295	XP_060426644.1	XP_060370149.1
OG0010296	XP_060426636.1	XP_060370158.1
OG0010297	XP_060426635.1	XP_060370159.1
OG0010298	XP_060426634.1	XP_060370160.1
OG0010299	XP_060426619.1	XP_060370173.1
OG0010301	XP_060425907.1	XP_060370181.1
OG0010302	XP_060421324.1, XP_060421325.1, XP_060425909.1	XP_060370183.1
OG0010303	XP_060425915.1	XP_060370189.1
OG0010304	XP_060425930.1	XP_060370203.1
OG0010306	XP_060425392.1	XP_060363017.1
OG0010307	XP_060425387.1	XP_060363013.1
OG0010308	XP_060425374.1	XP_060363000.1
OG0010309	XP_060425365.1	XP_060359073.1, XP_060358132.1
OG0010310	XP_060422154.1	XP_060359506.1
OG0010311	XP_060422155.1	XP_060359505.1
OG0010312	XP_060422158.1	XP_060359503.1
OG0010313	XP_060422160.1	XP_060359501.1
OG0010314	XP_060428053.1	XP_060357281.1
OG0010317	XP_060428080.1	XP_060357809.1
OG0010320	XP_060428090.1	XP_060357799.1
OG0010321	XP_060428101.1	XP_060358039.1
OG0010322	XP_060428114.1	XP_060358028.1
OG0010323	XP_060428124.1	XP_060358930.1
OG0010324	XP_060428126.1	XP_060358932.1
OG0010327	XP_060428156.1	XP_060357201.1
OG0010328	XP_060428162.1	XP_060357735.1
OG0010332	XP_060428181.1	XP_060363032.1
OG0010333	XP_060428195.1	XP_060363048.1
OG0010340	XP_060432704.1	XP_060357065.1
OG0010343	XP_060432687.1	XP_060360606.1
OG0010344	XP_060432668.1	XP_060360624.1
OG0010345	XP_060421603.1	XP_060360625.1
OG0010346	XP_060421602.1	XP_060360626.1
OG0010347	XP_060421601.1	XP_060360627.1
OG0010348	XP_060421600.1	XP_060360628.1
OG0010350	XP_060432110.1	XP_060364581.1
OG0010351	XP_060432131.1	XP_060364558.1
OG0010353	XP_060424353.1	XP_060357169.1
OG0010354	XP_060424339.1	XP_060363579.1
OG0010355	XP_060424338.1	XP_060363578.1
OG0010356	XP_060424333.1	XP_060363572.1
OG0010357	XP_060424331.1	XP_060363569.1
OG0010358	XP_060424319.1	XP_060363558.1
OG0010359	XP_060424311.1	XP_060363548.1
OG0010360	XP_060424310.1	XP_060363547.1
OG0010361	XP_060424305.1	XP_060363542.1
OG0010362	XP_060423788.1	XP_060357017.1
OG0010363	XP_060423786.1	XP_060361003.1
OG0010364	XP_060423783.1	XP_060361007.1
OG0010365	XP_060423742.1	XP_060361051.1
OG0010366	XP_060423739.1	XP_060357032.1
OG0010367	XP_060423737.1	XP_060357034.1
OG0010368	XP_060423726.1	XP_060358423.1
OG0010369	XP_060423720.1	XP_060358417.1
OG0010371	XP_060422960.1	XP_060365891.1
OG0010372	XP_060432151.1	XP_060364540.1
OG0010373	XP_060432153.1	XP_060364538.1
OG0010374	XP_060432184.1	XP_060364510.1
OG0010376	XP_060432199.1	XP_060368246.1
OG0010377	XP_060432205.1	XP_060368242.1
OG0010378	XP_060432210.1	XP_060368238.1
OG0010380	XP_060432222.1	XP_060368227.1
OG0010381	XP_060432263.1	XP_060368184.1
OG0010382	XP_060432292.1	XP_060368159.1
OG0010383	XP_060432317.1	XP_060368136.1
OG0010385	XP_060432341.1	XP_060359293.1
OG0010386	XP_060424093.1	XP_060364405.1
OG0010387	XP_060424090.1	XP_060364403.1
OG0010388	XP_060424086.1	XP_060364401.1
OG0010389	XP_060424081.1	XP_060364397.1
OG0010391	XP_060433977.1	XP_060371927.1
OG0010392	XP_060433980.1	XP_060371925.1
OG0010393	XP_060433999.1	XP_060371906.1
OG0010395	XP_060434032.1	XP_060371873.1
OG0010396	XP_060434036.1	XP_060371869.1
OG0010397	XP_060434049.1	XP_060371853.1
OG0010399	XP_060434092.1	XP_060371810.1
OG0010400	XP_060434103.1	XP_060371802.1
OG0010401	XP_060434140.1	XP_060371796.1
OG0010402	XP_060434149.1	XP_060371788.1
OG0010403	XP_060434155.1	XP_060371783.1
OG0010404	XP_060434210.1	XP_060371721.1
OG0010407	XP_060422185.1	XP_060359237.1
OG0010409	XP_060421837.1	XP_060358474.1
OG0010410	XP_060421838.1	XP_060358475.1
OG0010411	XP_060421839.1	XP_060358476.1
OG0010413	XP_060424824.1	XP_060357406.1
OG0010414	XP_060424853.1	XP_060359205.1
OG0010423	XP_060433599.1	XP_060367710.1
OG0010424	XP_060433604.1	XP_060367704.1
OG0010425	XP_060433611.1	XP_060367693.1
OG0010426	XP_060433624.1	XP_060367684.1
OG0010427	XP_060433630.1	XP_060367676.1
OG0010428	XP_060433641.1	XP_060367659.1
OG0010431	XP_060426609.1	XP_060370276.1
OG0010432	XP_060431828.1	XP_060370285.1
OG0010433	XP_060431826.1	XP_060370287.1
OG0010434	XP_060431825.1	XP_060370288.1
OG0010436	XP_060431761.1	XP_060370349.1
OG0010437	XP_060431713.1	XP_060370397.1
OG0010439	XP_060431706.1	XP_060370403.1
OG0010440	XP_060431702.1	XP_060370406.1
OG0010441	XP_060431686.1	XP_060370422.1
OG0010442	XP_060431679.1	XP_060370429.1
OG0010443	XP_060431663.1	XP_060370445.1
OG0010444	XP_060431652.1	XP_060370456.1
OG0010446	XP_060427910.1	XP_060360188.1
OG0010447	XP_060427908.1	XP_060360193.1
OG0010448	XP_060427880.1	XP_060361635.1
OG0010449	XP_060429099.1	XP_060358077.1, XP_060358078.1
OG0010450	XP_060429087.1	XP_060358741.1
OG0010451	XP_060429078.1	XP_060365277.1
OG0010452	XP_060429074.1	XP_060365274.1
OG0010453	XP_060429069.1	XP_060365267.1
OG0010454	XP_060429041.1	XP_060365237.1
OG0010455	XP_060429037.1	XP_060365233.1
OG0010456	XP_060429032.1	XP_060365228.1
OG0010457	XP_060429027.1	XP_060365225.1
OG0010457	XP_060424998.1	XP_060359490.1
OG0010458	XP_060429022.1	XP_060365221.1
OG0010459	XP_060429013.1	XP_060365213.1
OG0010461	XP_060428989.1	XP_060365189.1
OG0010462	XP_060428987.1	XP_060365187.1
OG0010463	XP_060428986.1	XP_060365186.1
OG0010464	XP_060428983.1	XP_060365184.1
OG0010465	XP_060428970.1	XP_060365173.1
OG0010466	XP_060428969.1	XP_060365172.1
OG0010467	XP_060428954.1	XP_060358271.1
OG0010468	XP_060428952.1	XP_060358273.1
OG0010469	XP_060428941.1	XP_060357956.1
OG0010470	XP_060428939.1	XP_060357954.1
OG0010471	XP_060428914.1	XP_060362670.1
OG0010472	XP_060421610.1	XP_060362732.1
OG0010473	XP_060421613.1	XP_060362735.1
OG0010474	XP_060423485.1	XP_060362740.1
OG0010487	XP_060423545.1	XP_060358104.1
OG0010488	XP_060423549.1	XP_060358109.1
OG0010489	XP_060426894.1	XP_060363944.1
OG0010490	XP_060426893.1	XP_060363943.1
OG0010492	XP_060426879.1	XP_060363927.1
OG0010494	XP_060426843.1	XP_060363893.1
OG0010495	XP_060426842.1	XP_060363892.1
OG0010497	XP_060426818.1	XP_060360367.1
OG0010498	XP_060426812.1	XP_060360360.1
OG0010499	XP_060426811.1	XP_060360359.1
OG0010500	XP_060426797.1	XP_060358774.1
OG0010501	XP_060426792.1	XP_060358780.1
OG0010502	XP_060429745.1	XP_060365332.1
OG0010503	XP_060429708.1	XP_060365301.1
OG0010504	XP_060425478.1	XP_060365285.1
OG0010505	XP_060426907.1	XP_060359025.1
OG0010506	XP_060426915.1	XP_060360092.1
OG0010509	XP_060426928.1	XP_060360106.1
OG0010510	XP_060426936.1	XP_060360114.1
OG0010512	XP_060426958.1	XP_060368431.1
OG0010513	XP_060426975.1	XP_060368445.1
OG0010514	XP_060426982.1	XP_060368456.1
OG0010515	XP_060426986.1	XP_060368460.1
OG0010516	XP_060430351.1	XP_060362486.1
OG0010518	XP_060427837.1	XP_060357045.1
OG0010520	XP_060427834.1	XP_060358113.1
OG0010521	XP_060427830.1	XP_060358119.1
OG0010522	XP_060427827.1	XP_060358122.1
OG0010523	XP_060427826.1	XP_060358123.1
OG0010524	XP_060427783.1	XP_060367559.1
OG0010525	XP_060427780.1	XP_060367556.1
OG0010526	XP_060427810.1	XP_060367550.1
OG0010527	XP_060427776.1	XP_060367522.1
OG0010528	XP_060427761.1	XP_060367509.1
OG0010530	XP_060427737.1	XP_060367487.1
OG0010531	XP_060427733.1	XP_060367484.1
OG0010532	XP_060427732.1	XP_060367483.1
OG0010533	XP_060427721.1	XP_060367472.1
OG0010534	XP_060427714.1	XP_060367461.1
OG0010535	XP_060427710.1	XP_060367457.1
OG0010536	XP_060427694.1	XP_060367445.1
OG0010538	XP_060428830.1	XP_060368921.1
OG0010539	XP_060428829.1	XP_060368922.1
OG0010540	XP_060428820.1	XP_060368933.1
OG0010541	XP_060428817.1	XP_060368936.1
OG0010542	XP_060428802.1	XP_060368951.1
OG0010543	XP_060428801.1	XP_060368952.1
OG0010544	XP_060428797.1	XP_060368958.1
OG0010545	XP_060428788.1	XP_060368967.1, XP_060368968.1
OG0010546	XP_060428783.1	XP_060368973.1
OG0010548	XP_060428762.1	XP_060368994.1
OG0010549	XP_060434236.1	XP_060358889.1
OG0010550	XP_060434242.1	XP_060358892.1
OG0010551	XP_060434243.1	XP_060358893.1
OG0010552	XP_060434247.1	XP_060358620.1
OG0010553	XP_060434249.1	XP_060358618.1
OG0010554	XP_060434250.1	XP_060358617.1
OG0010555	XP_060434251.1	XP_060358616.1
OG0010556	XP_060434252.1	XP_060358615.1
OG0010557	XP_060434253.1	XP_060358614.1
OG0010558	XP_060434254.1	XP_060358613.1
OG0010559	XP_060434256.1	XP_060358611.1
OG0010564	XP_060430350.1	XP_060362487.1
OG0010565	XP_060430378.1	XP_060358660.1
OG0010566	XP_060430379.1	XP_060358658.1
OG0010567	XP_060435252.1	XP_060369693.1
OG0010568	XP_060435261.1	XP_060369684.1
OG0010569	XP_060435272.1	XP_060369674.1
OG0010570	XP_060428252.1	XP_060369687.1, XP_060369653.1
OG0010572	XP_060430689.1	XP_060367044.1
OG0010573	XP_060430704.1	XP_060369718.1
OG0010574	XP_060435173.1	XP_060366976.1
OG0010575	XP_060430469.1	XP_060361805.1
OG0010576	XP_060430467.1	XP_060361799.1
OG0010577	XP_060430463.1	XP_060361795.1
OG0010578	XP_060430462.1	XP_060361794.1
OG0010579	XP_060430461.1	XP_060361793.1
OG0010582	XP_060430441.1	XP_060357572.1
OG0010587	XP_060430424.1	XP_060358318.1
OG0010588	XP_060430420.1	XP_060358321.1
OG0010590	XP_060424661.1	XP_060359749.1
OG0010597	XP_060426334.1	XP_060366835.1
OG0010598	XP_060426321.1	XP_060366850.1
OG0010599	XP_060426313.1	XP_060366859.1
OG0010600	XP_060426305.1	XP_060366866.1
OG0010601	XP_060426297.1	XP_060366874.1
OG0010602	XP_060426283.1	XP_060366892.1
OG0010603	XP_060426264.1	XP_060366910.1
OG0010604	XP_060426262.1	XP_060366912.1
OG0010605	XP_060425061.1	XP_060366583.1
OG0010610	XP_060427204.1	XP_060357711.1
OG0010611	XP_060427210.1	XP_060357702.1
OG0010612	XP_060427213.1	XP_060357688.1
OG0010613	XP_060427216.1	XP_060357691.1
OG0010614	XP_060427226.1	XP_060357943.1
OG0010615	XP_060427241.1	XP_060359084.1
OG0010616	XP_060427244.1	XP_060359089.1
OG0010617	XP_060427257.1	XP_060359102.1
OG0010618	XP_060427263.1	XP_060359107.1
OG0010619	XP_060427268.1	XP_060357255.1
OG0010620	XP_060427270.1	XP_060357257.1
OG0010621	XP_060427290.1, XP_060427291.1	XP_060359595.1
OG0010622	XP_060427292.1	XP_060359596.1
OG0010623	XP_060427315.1	XP_060359615.1
OG0010624	XP_060427317.1	XP_060359617.1
OG0010625	XP_060427318.1	XP_060359618.1
OG0010626	XP_060427322.1	XP_060359623.1
OG0010627	XP_060427323.1	XP_060359624.1
OG0010628	XP_060427324.1	XP_060359625.1
OG0010629	XP_060427333.1	XP_060357534.1
OG0010631	XP_060426129.1	XP_060359047.1
OG0010632	XP_060426130.1	XP_060359046.1
OG0010633	XP_060426136.1	XP_060359040.1
OG0010634	XP_060426151.1	XP_060360313.1
OG0010635	XP_060426158.1	XP_060360304.1
OG0010636	XP_060426172.1	XP_060360292.1
OG0010637	XP_060426173.1	XP_060360291.1
OG0010638	XP_060426184.1	XP_060360282.1
OG0010639	XP_060426185.1	XP_060360281.1
OG0010640	XP_060426191.1	XP_060360275.1
OG0010641	XP_060426206.1	XP_060363395.1
OG0010642	XP_060426210.1	XP_060363399.1
OG0010643	XP_060426219.1	XP_060363408.1
OG0010644	XP_060426225.1	XP_060363413.1
OG0010647	XP_060428273.1	XP_060359352.1
OG0010647	XP_060424641.1	XP_060362964.1, XP_060359078.1
OG0010649	XP_060423895.1	XP_060359124.1
OG0010650	XP_060423898.1	XP_060359121.1
OG0010651	XP_060423930.1	XP_060362864.1
OG0010652	XP_060423938.1	XP_060362856.1
OG0010653	XP_060423939.1	XP_060362855.1
OG0010654	XP_060423941.1	XP_060362853.1
OG0010655	XP_060423942.1	XP_060362852.1
OG0010656	XP_060423943.1	XP_060362851.1
OG0010657	XP_060423944.1	XP_060362850.1
OG0010658	XP_060423956.1	XP_060362842.1
OG0010659	XP_060425669.1	XP_060362828.1
OG0010660	XP_060425667.1	XP_060362826.1
OG0010661	XP_060425665.1	XP_060362824.1
OG0010662	XP_060425663.1	XP_060362822.1
OG0010663	XP_060425662.1	XP_060362821.1
OG0010664	XP_060425656.1	XP_060362814.1
OG0010665	XP_060425646.1	XP_060360505.1
OG0010666	XP_060425641.1	XP_060360510.1
OG0010668	XP_060425607.1	XP_060360541.1
OG0010669	XP_060425605.1	XP_060360543.1
OG0010670	XP_060425602.1	XP_060361148.1
OG0010671	XP_060425601.1	XP_060361149.1
OG0010672	XP_060425565.1	XP_060361188.1
OG0010674	XP_060425596.1	XP_060361196.1
OG0010675	XP_060429354.1	XP_060358711.1
OG0010676	XP_060429373.1	XP_060358732.1
OG0010677	XP_060429374.1	XP_060358733.1
OG0010678	XP_060429375.1	XP_060358734.1
OG0010679	XP_060429376.1	XP_060358735.1
OG0010680	XP_060429382.1	XP_060358989.1
OG0010681	XP_060429388.1	XP_060358995.1
OG0010682	XP_060429401.1	XP_060359009.1
OG0010683	XP_060429408.1	XP_060357127.1
OG0010684	XP_060429414.1	XP_060364503.1
OG0010685	XP_060429415.1	XP_060364502.1
