Orthogroup	Colletotrichum_godetiae	Colletotrichum_truncatum
OG0008686	XP_060427067.1	XP_036582329.1
OG0008687	XP_060427065.1	XP_070061246.1
OG0008688	XP_060427064.1	XP_036582331.1
OG0008689	XP_060427063.1	XP_036582332.1
OG0008690	XP_060427062.1	XP_036582336.1
OG0008691	XP_060427061.1	XP_070061245.1
OG0008692	XP_060427060.1	XP_036582338.1
OG0008693	XP_060427059.1	XP_036582339.1
OG0008694	XP_060427058.1	XP_036582340.1
OG0008695	XP_060427057.1	XP_036582341.1
OG0008696	XP_060427056.1	XP_036582343.1
OG0008697	XP_060427055.1	XP_070061244.1
OG0008698	XP_060427050.1	XP_070061243.1
OG0008699	XP_060427049.1	XP_036582348.1
OG0008700	XP_060427048.1	XP_036582349.2
OG0008701	XP_060427044.1	XP_036582351.1
OG0008702	XP_060427043.1	XP_036582352.1
OG0008703	XP_060427041.1	XP_036582354.1
OG0008704	XP_060427040.1	XP_036582355.1
OG0008705	XP_060427039.1	XP_036582356.1
OG0008706	XP_060427038.1	XP_036582357.1
OG0008707	XP_060427037.1	XP_070061242.1
OG0008708	XP_060427035.1	XP_070061240.1
OG0008709	XP_060427034.1	XP_070061239.1
OG0008710	XP_060427033.1	XP_070061238.1
OG0008711	XP_060427032.1	XP_070061237.1
OG0008712	XP_060427031.1	XP_070061236.1
OG0008713	XP_060431831.1	XP_036583339.2
OG0008714	XP_060431832.1	XP_036583340.1
OG0008715	XP_060431834.1	XP_036583342.1
OG0008716	XP_060431835.1	XP_070061232.1
OG0008717	XP_060431836.1	XP_070061231.1
OG0008718	XP_060431838.1	XP_036583344.1
OG0008719	XP_060431841.1	XP_036583347.1
OG0008720	XP_060431842.1	XP_036583348.1
OG0008721	XP_060431843.1	XP_036583349.2
OG0008722	XP_060431847.1	XP_036583353.1
OG0008723	XP_060431848.1	XP_070061230.1
OG0008724	XP_060431851.1	XP_070061229.1
OG0008725	XP_060431852.1	XP_036583358.2
OG0008726	XP_060431853.1	XP_036583359.1
OG0008727	XP_060431855.1	XP_036583361.1
OG0008728	XP_060431856.1	XP_036583362.1
OG0008729	XP_060431857.1	XP_036583363.1
OG0008730	XP_060431858.1	XP_036583364.1
OG0008731	XP_060431859.1	XP_036583366.1
OG0008732	XP_060423677.1	XP_036581064.1
OG0008733	XP_060423680.1	XP_036581066.1
OG0008734	XP_060423681.1	XP_070061920.1
OG0008735	XP_060423685.1	XP_036581068.1
OG0008736	XP_060423698.1	XP_036581056.1
OG0008737	XP_060423700.1	XP_036581055.2
OG0008738	XP_060423703.1	XP_036581037.1
OG0008739	XP_060423704.1	XP_036581040.1
OG0008740	XP_060423707.1	XP_036581042.2
OG0008741	XP_060423708.1	XP_036581043.1
OG0008742	XP_060423710.1	XP_036581046.1
OG0008743	XP_060423711.1	XP_036581047.1
OG0008744	XP_060423712.1	XP_036581048.1
OG0008745	XP_060423714.1	XP_036581049.1
OG0008746	XP_060423715.1	XP_036581050.1
OG0008747	XP_060425997.1	XP_036581051.1
OG0008748	XP_060425998.1	XP_036581052.2
OG0008749	XP_060426001.1	XP_036581053.1
OG0008750	XP_060426002.1	XP_036581054.2
OG0008751	XP_060426005.1	XP_036581032.1
OG0008752	XP_060426011.1	XP_036581014.1
OG0008753	XP_060426016.1	XP_070061912.1
OG0008754	XP_060426017.1	XP_036581010.1
OG0008755	XP_060426020.1	XP_036581006.1
OG0008756	XP_060426021.1	XP_036581005.1
OG0008757	XP_060426022.1	XP_070061911.1
OG0008758	XP_060426024.1	XP_070061909.1
OG0008759	XP_060426025.1	XP_036581001.1
OG0008760	XP_060426026.1	XP_036581000.1
OG0008761	XP_060426028.1	XP_036580999.1
OG0008762	XP_060426032.1	XP_036580995.1
OG0008763	XP_060426033.1	XP_070061907.1
OG0008764	XP_060426035.1	XP_036580992.1
OG0008765	XP_060426037.1	XP_036580991.1
OG0008766	XP_060426041.1	XP_036580986.1
OG0008767	XP_060426042.1	XP_036580985.1
OG0008768	XP_060426043.1	XP_036580984.1
OG0008769	XP_060426048.1	XP_036580981.2
OG0008770	XP_060426049.1	XP_036580980.1
OG0008771	XP_060426050.1	XP_036580979.1
OG0008772	XP_060426051.1	XP_036580978.1
OG0008773	XP_060426053.1	XP_036580975.1
OG0008774	XP_060426055.1	XP_036580959.1
OG0008775	XP_060426058.1	XP_036580962.1
OG0008776	XP_060426060.1	XP_036580964.1
OG0008777	XP_060426061.1	XP_036580967.1
OG0008778	XP_060426062.1	XP_036580968.1
OG0008779	XP_060426065.1	XP_036580971.1
OG0008780	XP_060426066.1	XP_036580972.1
OG0008781	XP_060426069.1	XP_036580958.1
OG0008782	XP_060426070.1	XP_036580957.1
OG0008783	XP_060426071.1	XP_036580956.1
OG0008784	XP_060426072.1	XP_070061902.1
OG0008785	XP_060426073.1	XP_036580954.1
OG0008786	XP_060426074.1	XP_036580953.1
OG0008787	XP_060426079.1	XP_070061901.1
OG0008788	XP_060426083.1	XP_036580947.1
OG0008789	XP_060426086.1	XP_036580946.1
OG0008790	XP_060426088.1	XP_036580944.1
OG0008791	XP_060426092.1	XP_036580942.2
OG0008792	XP_060426096.1	XP_036580931.1
OG0008793	XP_060426098.1	XP_036580932.1
OG0008794	XP_060426102.1	XP_036580936.1
OG0008795	XP_060426103.1	XP_036580937.1
OG0008796	XP_060426104.1	XP_036580938.1
OG0008797	XP_060426106.1	XP_070061899.1
OG0008798	XP_060426107.1	XP_036580927.1
OG0008799	XP_060426108.1	XP_036580926.1
OG0008800	XP_060426113.1	XP_036580924.1
OG0008801	XP_060426114.1	XP_036576900.1, XP_070061897.1
OG0008802	XP_060426118.1	XP_036576815.1
OG0008803	XP_060426119.1	XP_036576814.1
OG0008804	XP_060426121.1	XP_036576813.1
OG0008805	XP_060426122.1	XP_070061894.1
OG0008806	XP_060426124.1	XP_070061895.1
OG0008807	XP_060426125.1	XP_036576808.1
OG0008808	XP_060422879.1	XP_070061892.1
OG0008809	XP_060422883.1	XP_036576823.1
OG0008810	XP_060422887.1	XP_036576844.1
OG0008811	XP_060422888.1	XP_070061889.1
OG0008812	XP_060422889.1	XP_070061890.1
OG0008813	XP_060422890.1	XP_036576841.2
OG0008814	XP_060422891.1	XP_036576840.1
OG0008815	XP_060422892.1	XP_036576839.1
OG0008816	XP_060422894.1	XP_036576838.1
OG0008817	XP_060422896.1	XP_036576836.1
OG0008818	XP_060422897.1	XP_036576835.1
OG0008819	XP_060422898.1	XP_036576834.1
OG0008820	XP_060422899.1	XP_036576833.2
OG0008821	XP_060422900.1	XP_036576832.1
OG0008822	XP_060422906.1	XP_036576825.2
OG0008823	XP_060422907.1	XP_036576849.1
OG0008824	XP_060422908.1	XP_036576851.1
OG0008825	XP_060422091.1	XP_036578504.1
OG0008826	XP_060422089.1	XP_036578506.1
OG0008827	XP_060422088.1	XP_036578507.1
OG0008828	XP_060422087.1	XP_070061057.1
OG0008829	XP_060422086.1	XP_070061059.1
OG0008830	XP_060422085.1	XP_036578513.1
OG0008831	XP_060422084.1	XP_036578514.1
OG0008832	XP_060422080.1	XP_070061061.1
OG0008833	XP_060422078.1	XP_036578518.1
OG0008834	XP_060422077.1	XP_036578517.1
OG0008835	XP_060430399.1	XP_036578491.1
OG0008836	XP_060430398.1	XP_036578490.1
OG0008837	XP_060436469.1	XP_036589738.1
OG0008838	XP_060436470.1	XP_036589739.1
OG0008839	XP_060436472.1	XP_036589725.1
OG0008840	XP_060436474.1	XP_036589723.1
OG0008841	XP_060422648.1	XP_070060253.1
OG0008842	XP_060422647.1	XP_070060252.1
OG0008843	XP_060422646.1	XP_036574163.2
OG0008844	XP_060422645.1	XP_036574164.1
OG0008845	XP_060422642.1	XP_036574165.1
OG0008846	XP_060422640.1	XP_036578761.1
OG0008847	XP_060427877.1	XP_036580264.1
OG0008848	XP_060427872.1	XP_036580252.1
OG0008849	XP_060427870.1	XP_036580242.1
OG0008850	XP_060427869.1	XP_036580243.1
OG0008851	XP_060427867.1	XP_036576136.1
OG0008852	XP_060427864.1	XP_036577810.1
OG0008853	XP_060427863.1	XP_036580279.1
OG0008854	XP_060427860.1	XP_036580280.1
OG0008855	XP_060427858.1	XP_036580291.1
OG0008856	XP_060427853.1	XP_036580290.2
OG0008857	XP_060427852.1	XP_036580289.1
OG0008858	XP_060427851.1	XP_036580288.1
OG0008859	XP_060427850.1	XP_036580287.1
OG0008860	XP_060421688.1	XP_036580284.1
OG0008861	XP_060421687.1	XP_036580283.1
OG0008862	XP_060421686.1	XP_036580282.1
OG0008863	XP_060421684.1	XP_036579496.1
OG0008864	XP_060421679.1	XP_036579498.1
OG0008865	XP_060421682.1	XP_036579499.1
OG0008866	XP_060421677.1	XP_036579502.1
OG0008867	XP_060424451.1	XP_036579521.1
OG0008868	XP_060424453.1	XP_036579520.1
OG0008869	XP_060424456.1	XP_036579524.1
OG0008870	XP_060424460.1	XP_036579525.1
OG0008871	XP_060424462.1	XP_036579527.2
OG0008872	XP_060424463.1	XP_036579528.1
OG0008873	XP_060424464.1	XP_036579529.1
OG0008874	XP_060424467.1	XP_036579541.1
OG0008875	XP_060424469.1	XP_036579539.1
OG0008876	XP_060424470.1	XP_036579538.1
OG0008877	XP_060424472.1	XP_036579536.1
OG0008878	XP_060424473.1	XP_036579535.1
OG0008879	XP_060424475.1	XP_036579534.1
OG0008880	XP_060424478.1	XP_036579532.2
OG0008881	XP_060424481.1	XP_036579544.1
OG0008882	XP_060424485.1	XP_036574435.1
OG0008883	XP_060424488.1	XP_036579555.1
OG0008884	XP_060424490.1	XP_036579558.1
OG0008885	XP_060424505.1	XP_036579559.1
OG0008886	XP_060424504.1	XP_036579562.1
OG0008887	XP_060424502.1	XP_036579599.1
OG0008888	XP_060424501.1	XP_036579598.1
OG0008889	XP_060424500.1	XP_070061770.1
OG0008890	XP_060424498.1	XP_036579594.1
OG0008891	XP_060424497.1	XP_036579592.1
OG0008892	XP_060424495.1	XP_036579590.1
OG0008893	XP_060424494.1	XP_036579589.1
OG0008894	XP_060424493.1	XP_036579588.1
OG0008895	XP_060424507.1	XP_036581777.1, XP_036578585.1
OG0008896	XP_060424513.1	XP_036574160.1
OG0008897	XP_060423563.1	XP_036579580.1
OG0008898	XP_060423564.1	XP_070061771.1
OG0008899	XP_060423565.1	XP_036579582.1
OG0008900	XP_060423566.1	XP_036579583.1
OG0008901	XP_060423567.1	XP_036579584.1
OG0008902	XP_060423568.1	XP_036579585.1
OG0008903	XP_060423574.1	XP_036579576.1
OG0008904	XP_060423575.1	XP_036579575.1
OG0008905	XP_060423576.1	XP_036579574.1
OG0008906	XP_060423579.1	XP_036579569.1
OG0008907	XP_060423580.1	XP_036579568.1
OG0008908	XP_060423581.1	XP_036579567.1
OG0008909	XP_060423582.1	XP_036579566.1
OG0008910	XP_060423585.1	XP_036579606.1
OG0008911	XP_060423587.1	XP_036579605.1
OG0008912	XP_060423588.1	XP_070061768.1
OG0008913	XP_060423589.1	XP_070061769.1
OG0008914	XP_060423592.1	XP_036579607.1
OG0008915	XP_060423593.1	XP_036579608.1
OG0008916	XP_060423594.1	XP_036579609.1
OG0008917	XP_060423595.1	XP_036579610.1
OG0008918	XP_060423596.1	XP_036579611.1
OG0008919	XP_060423598.1	XP_036579613.1
OG0008920	XP_060423600.1	XP_036579615.1
OG0008921	XP_060423601.1	XP_036579616.1
OG0008922	XP_060423602.1	XP_036579617.1
OG0008923	XP_060423604.1	XP_036579620.1
OG0008924	XP_060423606.1	XP_036579621.1
OG0008925	XP_060423609.1	XP_036579622.1
OG0008926	XP_060423610.1	XP_036579623.1
OG0008927	XP_060423615.1	XP_036579626.1
OG0008928	XP_060423616.1	XP_036579627.1
OG0008929	XP_060423617.1	XP_036579628.1
OG0008930	XP_060423618.1	XP_070061767.1
OG0008931	XP_060423619.1	XP_036579630.1
OG0008932	XP_060423620.1	XP_036579631.1
OG0008933	XP_060423621.1	XP_036579632.1
OG0008934	XP_060423624.1	XP_036579634.1
OG0008935	XP_060423625.1	XP_036579635.1
OG0008936	XP_060423626.1	XP_036579636.1
OG0008937	XP_060423627.1	XP_036579637.1
OG0008938	XP_060423632.1	XP_036579643.1
OG0008939	XP_060423633.1	XP_070061765.1
OG0008940	XP_060423635.1	XP_036579645.1
OG0008941	XP_060423637.1	XP_036579646.1
OG0008942	XP_060423638.1	XP_036579647.1
OG0008943	XP_060423640.1	XP_036579648.1
OG0008944	XP_060421332.1	XP_036579650.1
OG0008945	XP_060421333.1	XP_036579651.1
OG0008946	XP_060421334.1	XP_070061764.1
OG0008947	XP_060421335.1	XP_036579652.2
OG0008948	XP_060422373.1	XP_036579653.1
OG0008949	XP_060422376.1	XP_070061762.1
OG0008950	XP_060422378.1	XP_036579658.1
OG0008951	XP_060422380.1	XP_036579659.1
OG0008952	XP_060422381.1	XP_070061761.1
OG0008953	XP_060422382.1	XP_036579661.1
OG0008954	XP_060422383.1	XP_036579662.1
OG0008955	XP_060422388.1	XP_036579665.1
OG0008956	XP_060422389.1	XP_036579666.1
OG0008957	XP_060422391.1	XP_070061759.1, XP_036579668.2
OG0008958	XP_060422393.1	XP_036579670.1
OG0008959	XP_060422395.1	XP_070061758.1
OG0008960	XP_060423332.1	XP_070061753.1
OG0008961	XP_060423333.1	XP_070061752.1
OG0008962	XP_060423334.1	XP_036585411.1
OG0008963	XP_060423337.1	XP_036585407.1
OG0008964	XP_060423339.1	XP_036585405.1
OG0008965	XP_060423342.1	XP_036585403.1
OG0008966	XP_060423344.1	XP_036585402.1
OG0008967	XP_060423345.1	XP_036585401.1
OG0008968	XP_060423347.1	XP_036585399.1
OG0008969	XP_060423354.1	XP_070061748.1
OG0008970	XP_060423356.1	XP_036585396.1
OG0008971	XP_060423358.1	XP_036585394.1
OG0008972	XP_060423359.1	XP_036585393.1
OG0008973	XP_060423361.1	XP_036585391.1
OG0008974	XP_060423366.1	XP_070061747.1
OG0008975	XP_060423369.1	XP_036585384.2
OG0008976	XP_060423370.1	XP_036585382.2
OG0008977	XP_060423372.1	XP_036585380.1
OG0008978	XP_060423373.1	XP_036585379.2
OG0008979	XP_060423374.1	XP_036585378.1
OG0008980	XP_060423376.1	XP_070061746.1
OG0008981	XP_060423378.1	XP_036585375.1
OG0008982	XP_060423379.1	XP_036585374.1
OG0008983	XP_060423381.1	XP_070061745.1
OG0008984	XP_060423383.1	XP_036585370.1
OG0008985	XP_060423385.1	XP_036585368.1
OG0008986	XP_060423386.1	XP_070061744.1
OG0008987	XP_060423387.1	XP_036585366.1
OG0008988	XP_060423388.1	XP_036585365.1
OG0008989	XP_060423390.1	XP_036585363.1
OG0008990	XP_060423392.1	XP_036585362.2
OG0008991	XP_060423393.1	XP_070061743.1
OG0008992	XP_060423396.1	XP_036585297.1
OG0008993	XP_060423397.1	XP_036585296.1
OG0008994	XP_060435336.1	XP_036585291.2
OG0008995	XP_060435338.1	XP_036585292.1
OG0008996	XP_060435344.1	XP_036585294.1
OG0008997	XP_060435345.1	XP_036585295.1
OG0008998	XP_060435348.1	XP_036585314.2
OG0008999	XP_060435349.1	XP_036585313.1
OG0009000	XP_060435351.1	XP_036585311.1
OG0009001	XP_060422396.1	XP_036585415.1
OG0009002	XP_060435353.1	XP_036585309.1
OG0009003	XP_060435354.1	XP_070061740.1
OG0009004	XP_060435356.1	XP_036585307.1
OG0009005	XP_060435357.1	XP_036585306.1
OG0009006	XP_060435358.1	XP_036585305.1
OG0009007	XP_060435359.1	XP_036585304.1
OG0009008	XP_060435361.1	XP_036585302.1
OG0009009	XP_060435363.1	XP_070061739.1
OG0009010	XP_060435365.1	XP_036585299.1
OG0009011	XP_060435366.1	XP_036585298.2
OG0009012	XP_060435372.1	XP_036585284.1
OG0009013	XP_060435373.1	XP_036585285.1
OG0009014	XP_060435376.1	XP_036585287.1
OG0009015	XP_060435383.1	XP_036585357.1
OG0009016	XP_060431539.1	XP_036585356.1
OG0009017	XP_060431538.1	XP_036585355.1
OG0009018	XP_060431537.1	XP_036585354.1
OG0009019	XP_060423353.1	XP_036585279.1
OG0009020	XP_060431535.1	XP_070061741.1
OG0009021	XP_060431533.1	XP_036585328.2
OG0009022	XP_060431532.1	XP_036585327.1
OG0009023	XP_060431530.1	XP_036585326.1
OG0009024	XP_060431527.1	XP_036585323.1
OG0009025	XP_060431526.1	XP_036585322.1
OG0009026	XP_060431525.1	XP_036585348.1
OG0009027	XP_060431521.1	XP_036585346.1
OG0009028	XP_060431517.1	XP_036585343.2
OG0009029	XP_060434949.1	XP_036584735.1
OG0009030	XP_060434948.1	XP_036584734.1
OG0009031	XP_060434947.1	XP_070060289.1
OG0009032	XP_060434945.1	XP_036584731.1
OG0009033	XP_060434944.1	XP_036584730.1
OG0009034	XP_060434940.1	XP_036584726.1
OG0009035	XP_060434938.1	XP_036584723.2
OG0009036	XP_060434937.1	XP_036584721.1
OG0009037	XP_060434936.1	XP_036584720.2
OG0009038	XP_060434934.1	XP_036584718.1
OG0009039	XP_060434933.1	XP_036584717.1
OG0009040	XP_060434932.1	XP_070060290.1
OG0009041	XP_060434931.1	XP_036584715.1
OG0009042	XP_060434929.1	XP_036584714.1
OG0009043	XP_060434927.1	XP_036584713.2
OG0009044	XP_060434926.1	XP_070060291.1
OG0009045	XP_060434924.1	XP_070060292.1
OG0009046	XP_060434923.1	XP_036584709.1
OG0009047	XP_060434922.1	XP_036584708.1
OG0009048	XP_060434920.1	XP_036584705.1
OG0009049	XP_060434919.1	XP_036584704.1
OG0009050	XP_060434918.1	XP_036584703.1
OG0009051	XP_060434917.1	XP_036584793.1
OG0009052	XP_060434916.1	XP_036584792.2
OG0009053	XP_060434915.1	XP_036584791.1
OG0009054	XP_060434914.1	XP_036584790.1
OG0009055	XP_060434913.1	XP_036584789.1
OG0009056	XP_060434912.1	XP_036584788.2
OG0009057	XP_060434910.1	XP_036584786.1
OG0009058	XP_060434909.1	XP_036584822.1
OG0009059	XP_060434908.1	XP_036584823.1
OG0009060	XP_060434907.1	XP_036584824.1
OG0009061	XP_060434906.1	XP_036584825.2
OG0009062	XP_060434904.1	XP_070060275.1
OG0009063	XP_060434903.1	XP_036584828.1
OG0009064	XP_060434902.1	XP_036584832.1
OG0009065	XP_060434901.1	XP_036584831.1
OG0009066	XP_060434900.1	XP_036584830.1
OG0009067	XP_060434899.1	XP_036584829.1
OG0009068	XP_060434898.1	XP_036584833.1
OG0009069	XP_060434897.1	XP_070060274.1
OG0009070	XP_060434895.1	XP_036584836.1
OG0009071	XP_060434894.1	XP_036584837.2
OG0009072	XP_060434893.1	XP_036584838.2
OG0009073	XP_060434892.1	XP_036584839.1
OG0009074	XP_060434891.1	XP_036584840.1
OG0009075	XP_060434889.1	XP_036584842.1
OG0009076	XP_060434888.1	XP_036584843.1
OG0009077	XP_060434887.1	XP_070060273.1
OG0009078	XP_060434885.1	XP_036584846.1
OG0009079	XP_060434883.1	XP_036584847.1
OG0009080	XP_060434882.1	XP_070060272.1
OG0009081	XP_060434879.1	XP_036584850.1
OG0009082	XP_060434877.1	XP_036584852.1
OG0009083	XP_060434875.1	XP_036584854.1
OG0009084	XP_060434874.1	XP_036584855.1
OG0009085	XP_060434870.1	XP_036584859.1
OG0009086	XP_060434869.1	XP_036584860.1
OG0009087	XP_060434868.1	XP_036584861.1
OG0009088	XP_060434867.1	XP_070060269.1
OG0009089	XP_060434866.1	XP_070060268.1
OG0009090	XP_060434865.1	XP_036584865.2
OG0009091	XP_060434864.1	XP_036584866.1
OG0009092	XP_060434863.1	XP_070060267.1
OG0009093	XP_060434862.1	XP_036584868.1
OG0009094	XP_060434861.1	XP_036584869.1
OG0009095	XP_060434860.1	XP_036584870.1
OG0009096	XP_060434858.1	XP_036584871.2
OG0009097	XP_060434857.1	XP_036584872.1
OG0009098	XP_060434856.1	XP_070060266.1
OG0009099	XP_060434855.1	XP_036584874.1
OG0009100	XP_060434852.1	XP_036584875.1
OG0009101	XP_060434850.1	XP_036584876.1
OG0009102	XP_060434849.1	XP_036584877.1
OG0009103	XP_060434847.1	XP_036584879.1
OG0009104	XP_060434846.1	XP_036584880.1
OG0009105	XP_060434845.1	XP_036584881.1
OG0009106	XP_060434844.1	XP_036584882.1
OG0009107	XP_060434843.1	XP_070060264.1
OG0009108	XP_060421846.1	XP_070060263.1
OG0009109	XP_060421849.1	XP_036584888.1
OG0009110	XP_060421850.1	XP_036584889.1
OG0009111	XP_060421851.1	XP_036584890.1
OG0009112	XP_060421852.1	XP_070060261.1
OG0009113	XP_060424178.1	XP_036577520.1
OG0009114	XP_060421854.1	XP_036584893.1
OG0009115	XP_060421855.1	XP_036584894.1
OG0009116	XP_060421856.1	XP_036584895.1
OG0009117	XP_060421859.1	XP_036584898.1
OG0009118	XP_060421860.1	XP_036584899.2
OG0009119	XP_060421863.1	XP_036584901.2
OG0009120	XP_060421864.1	XP_036584902.1
OG0009121	XP_060421865.1	XP_036584903.1
OG0009122	XP_060421866.1	XP_036584904.1
OG0009123	XP_060421867.1	XP_036584905.1
OG0009124	XP_060424112.1	XP_070060089.1
OG0009125	XP_060424115.1	XP_036577579.2
OG0009126	XP_060424117.1	XP_036577577.2
OG0009127	XP_060424118.1	XP_070060092.1
OG0009128	XP_060424122.1	XP_036577572.1
OG0009129	XP_060424123.1	XP_036577571.1
OG0009130	XP_060424124.1	XP_036577570.1
OG0009131	XP_060424125.1	XP_070060094.1
OG0009132	XP_060424126.1	XP_036577567.2
OG0009133	XP_060424127.1	XP_036577566.1
OG0009134	XP_060424128.1	XP_036577565.1
OG0009135	XP_060424129.1	XP_036577564.1
OG0009136	XP_060424130.1	XP_070060095.1
OG0009137	XP_060424132.1	XP_036577560.1
OG0009138	XP_060424133.1	XP_070060096.1
OG0009139	XP_060424135.1	XP_036577557.1
OG0009140	XP_060424141.1	XP_036577552.2
OG0009141	XP_060424144.1	XP_036577551.1
OG0009142	XP_060424145.1	XP_036577549.1
OG0009143	XP_060424146.1	XP_036577547.1
OG0009144	XP_060424148.1	XP_036577545.1
OG0009145	XP_060424149.1	XP_036577544.1
OG0009146	XP_060424150.1	XP_036577543.1
OG0009147	XP_060424151.1	XP_036577542.1
OG0009148	XP_060424152.1	XP_036577541.1
OG0009149	XP_060424154.1	XP_070060101.1
OG0009150	XP_060424155.1	XP_036577538.1
OG0009151	XP_060424156.1	XP_036577537.1
OG0009152	XP_060424158.1	XP_036577536.1
OG0009153	XP_060424159.1	XP_036577535.1
OG0009154	XP_060424160.1	XP_036577534.1
OG0009155	XP_060424161.1	XP_036577533.2
OG0009156	XP_060424162.1	XP_070060102.1
OG0009157	XP_060424163.1	XP_036586425.1, XP_070060103.1
OG0009158	XP_060424167.1	XP_036577531.1
OG0009159	XP_060424169.1	XP_036577530.1
OG0009160	XP_060424170.1	XP_036577529.1
OG0009161	XP_060424171.1	XP_036577528.1
OG0009162	XP_060424172.1	XP_036577527.1
OG0009163	XP_060424173.1	XP_036577526.1
OG0009164	XP_060424174.1	XP_036577525.1
OG0009165	XP_060424175.1	XP_070060104.1
OG0009166	XP_060424177.1	XP_070060106.1
OG0009167	XP_060424179.1	XP_036577519.1
OG0009168	XP_060424180.1	XP_036577518.1
OG0009169	XP_060424181.1	XP_036577516.1
OG0009170	XP_060424183.1	XP_036577514.1
OG0009171	XP_060424184.1	XP_036577513.1
OG0009172	XP_060429615.1	XP_036577509.1
OG0009173	XP_060429620.1	XP_036577506.1
OG0009174	XP_060429622.1	XP_070060109.1
OG0009175	XP_060429624.1	XP_070060110.1
OG0009176	XP_060429626.1	XP_036577501.1
OG0009177	XP_060429629.1	XP_036577497.1
OG0009178	XP_060429632.1	XP_036577495.1
OG0009179	XP_060429633.1	XP_036577493.2
OG0009180	XP_060429634.1	XP_036577492.1
OG0009181	XP_060429637.1	XP_036577487.1
OG0009182	XP_060429639.1	XP_036577488.1
OG0009183	XP_060429642.1	XP_070060116.1
OG0009184	XP_060429643.1	XP_036577486.1
OG0009185	XP_060429644.1	XP_036577485.2
OG0009186	XP_060429645.1	XP_036577484.1
OG0009187	XP_060429646.1	XP_036577483.1
OG0009188	XP_060429648.1	XP_036577482.1
OG0009189	XP_060429649.1	XP_036577481.1
OG0009190	XP_060429650.1	XP_070060117.1
OG0009191	XP_060429651.1	XP_036577479.1
OG0009192	XP_060429653.1	XP_036577477.1
OG0009193	XP_060429654.1	XP_036577476.2
OG0009194	XP_060429655.1	XP_036577474.2
OG0009195	XP_060429657.1	XP_036577473.1
OG0009196	XP_060429659.1	XP_036577472.1
OG0009197	XP_060429668.1	XP_070060121.1
OG0009198	XP_060429669.1	XP_036574345.1
OG0009199	XP_060429671.1	XP_036574344.1
OG0009200	XP_060429672.1	XP_036574342.1
