Orthogroup	Colletotrichum_siamense	Colletotrichum_fructicola
OG0011417	XP_036495004.1	XP_066008900.1
OG0011418	XP_036488336.1	XP_031877297.2
OG0011419	XP_036488412.1	XP_031879162.1
OG0011420	XP_036488999.1	XP_031891115.1
OG0011421	XP_036497595.1	XP_031878840.1
OG0011422	XP_036499114.1	XP_031885746.1
OG0011423	XP_036499517.1	XP_031885572.2
OG0011425	XP_036500404.1	XP_031881855.1
OG0011426	XP_036494696.1	XP_066009118.1
OG0011427	XP_036490419.1	XP_066008086.1
OG0011428	XP_036501537.1	XP_031879949.1
OG0011429	XP_036500207.1, XP_036502310.1	XP_031888516.2
OG0011430	XP_036498537.1	XP_031878842.1
OG0011431	XP_036494844.1	XP_031876566.1
OG0011432	XP_036494074.1	XP_031876579.2
OG0011433	XP_036500149.1	XP_031876825.1
OG0011434	XP_036495201.1	XP_031876564.2
OG0011435	XP_036495142.1	XP_066007305.1
OG0011436	XP_036495084.1	XP_031893306.1
OG0011437	XP_036493910.1	XP_031893584.2
OG0011438	XP_036501336.1	XP_031877022.1
OG0011439	XP_036493072.1	XP_031878516.1
OG0011441	XP_036499208.1	XP_066008470.1
OG0011444	XP_036499015.1	XP_031883328.1
OG0011445	XP_036499494.1	XP_031883443.1
OG0011447	XP_036500858.1	XP_031883255.1
OG0011450	XP_036492583.1	XP_031890556.1
OG0011451	XP_036490767.1	XP_031892414.1
OG0011452	XP_036491006.1	XP_031881666.1
OG0011453	XP_036492548.1	XP_031890160.2
OG0011454	XP_036492409.1	XP_066007946.1
OG0011456	XP_036489853.1	XP_031887220.1
OG0011457	XP_036501236.1	XP_066008542.1
OG0011461	XP_036496214.1	XP_031891908.2
OG0011462	XP_036501331.1	XP_031878206.1
OG0011463	XP_036496277.1	XP_031882953.2
OG0011464	XP_036501840.1	XP_031891181.2
OG0011465	XP_036497529.1	XP_031878821.1
OG0011466	XP_036498006.1	XP_031886835.1
OG0011469	XP_036498932.1	XP_031880735.1
OG0011470	XP_036490573.1	XP_031875536.1
OG0011471	XP_036488649.1	XP_031890766.1
OG0011472	XP_036494736.1	XP_031893566.1
OG0011473	XP_036494153.1	XP_031893573.1
OG0011475	XP_036494826.1	XP_031892959.1
OG0011476	XP_036494201.1	XP_031893362.1
OG0011478	XP_036494625.1	XP_031893153.1
OG0011480	XP_036490973.1	XP_031888089.1
OG0011482	XP_036493330.1	XP_031881402.1
OG0011483	XP_036491160.1	XP_031888102.1
OG0011485	XP_036502693.1	XP_031882776.1
OG0011486	XP_036495601.1	XP_031882962.1
OG0011488	XP_036494968.1	XP_066008923.1
OG0011489	XP_036489781.1	XP_031889392.1
OG0011490	XP_036499606.1	XP_031881328.1
OG0011491	XP_036496102.1	XP_031878920.1
OG0011492	XP_036497653.1	XP_066009516.1
OG0011494	XP_036502093.1	XP_031877443.1
OG0011499	XP_036495214.1	XP_031893101.2
OG0011500	XP_036493317.1	XP_031881479.1
OG0011502	XP_036488540.1	XP_031880103.1
OG0011503	XP_036489256.1	XP_031876402.1
OG0011505	XP_036496927.1	XP_031881994.1
OG0011506	XP_036495026.1	XP_031885544.1
OG0011507	XP_036489482.1	XP_031875747.1
OG0011509	XP_036498822.1	XP_031878582.1
OG0011510	XP_036498824.1	XP_031878584.1
OG0011511	XP_036493569.1	XP_031877304.1
OG0011512	XP_036501217.1	XP_031878220.1
OG0011513	XP_036492433.1	XP_031890131.1
OG0011514	XP_036498583.1	XP_031878603.1
OG0011516	XP_036494423.1	XP_031879021.2
OG0011517	XP_036494941.1	XP_066008948.1
OG0011518	XP_036492156.1	XP_031884501.1
OG0011519	XP_036489139.1	XP_066009135.1
OG0011521	XP_036496049.1	XP_031886688.2
OG0011522	XP_036495716.1	XP_031885013.1
OG0011523	XP_036500427.1	XP_031881159.1
OG0011524	XP_036491100.1	XP_031888091.2
OG0011528	XP_036499037.1	XP_066009846.1
OG0011529	XP_036492010.1	XP_066007983.1
OG0011530	XP_036492561.1	XP_031889909.1
OG0011531	XP_036490458.1	XP_031887979.1
OG0011532	XP_036488272.1	XP_031878080.2
OG0011533	XP_036498100.1	XP_031877487.1
OG0011536	XP_036492514.1	XP_031889580.1
OG0011537	XP_036492236.1	XP_031876036.1
OG0011538	XP_036491548.1	XP_066007964.1
OG0011540	XP_036501772.1	XP_066009993.1
OG0011541	XP_036501539.1	XP_066009862.1
OG0011542	XP_036493659.1	XP_031876876.2
OG0011545	XP_036490940.1	XP_031887826.1
OG0011546	XP_036490474.1	XP_031888124.1
OG0011547	XP_036497808.1	XP_031887508.1
OG0011548	XP_036491180.1	XP_031875528.1
OG0011549	XP_036493242.1	XP_031879717.2
OG0011551	XP_036492730.1	XP_031879728.1
OG0011552	XP_036496981.1	XP_031892230.2
OG0011553	XP_036488250.1	XP_031880051.1
OG0011554	XP_036496972.1	XP_031891816.1
OG0011556	XP_036488913.1	XP_031879260.1
OG0011559	XP_036493664.1	XP_031879674.2
OG0011562	XP_036490597.1	XP_031892741.1
OG0011566	XP_036492435.1	XP_031890069.1
OG0011567	XP_036500914.1	XP_031876137.1
OG0011568	XP_036499705.1	XP_031885560.1
OG0011569	XP_036500083.1	XP_031885692.1
OG0011571	XP_036498437.1	XP_066009409.1
OG0011572	XP_036489531.1, XP_036489925.1	XP_031889356.2
OG0011574	XP_036497277.1	XP_031888970.1
OG0011576	XP_036493463.1	XP_031879713.2
OG0011577	XP_036497470.1	XP_031888736.1
OG0011579	XP_036497784.1	XP_031889030.1
OG0011580	XP_036497363.1	XP_031888760.1
OG0011582	XP_036497194.1	XP_031888823.1
OG0011583	XP_036498658.1	XP_031888712.2
OG0011584	XP_036498661.1	XP_066009408.1
OG0011587	XP_036489170.1	XP_031892786.1
OG0011588	XP_036496208.1	XP_031891904.1
OG0011589	XP_036497668.1	XP_031888617.1
OG0011591	XP_036498694.1	XP_031888632.1
OG0011592	XP_036500324.1	XP_031875696.2
OG0011593	XP_036498449.1	XP_031888615.1
OG0011594	XP_036497519.1	XP_031888875.1
OG0011595	XP_036500187.1	XP_031881797.1
OG0011597	XP_036488875.1	XP_031879202.1
OG0011601	XP_036489211.1	XP_031880259.1
OG0011603	XP_036498861.1	XP_066009316.1
OG0011604	XP_036488268.1	XP_031891021.1
OG0011605	XP_036492678.1	XP_031877350.1
OG0011606	XP_036492636.1	XP_066007579.1
OG0011609	XP_036493322.1	XP_066007688.1
OG0011614	XP_036496450.1	XP_031892193.2
OG0011615	XP_036499048.1	XP_031886144.1
OG0011617	XP_036500782.1	XP_031886124.1
OG0011618	XP_036500369.1	XP_031886069.1
OG0011619	XP_036500469.1	XP_031886115.1
OG0011621	XP_036499542.1	XP_031886084.1
OG0011625	XP_036488871.1	XP_031879252.1
OG0011626	XP_036492888.1	XP_031881500.1
OG0011627	XP_036502207.1	XP_031891574.1
OG0011628	XP_036495884.1	XP_031881950.1
OG0011629	XP_036493333.1	XP_031881339.1
OG0011631	XP_036495879.1	XP_031882045.1
OG0011634	XP_036495654.1	XP_066008885.1
OG0011636	XP_036492943.1	XP_031883947.2
OG0011637	XP_036495892.1	XP_066008606.1
OG0011638	XP_036496799.1	XP_031877793.1
OG0011640	XP_036502651.1	XP_066009955.1
OG0011641	XP_036502648.1	XP_031877171.1
OG0011642	XP_036501669.1	XP_031886338.2
OG0011643	XP_036500185.1	XP_031881897.1
OG0011644	XP_036501588.1	XP_066009895.1
OG0011645	XP_036502806.1	XP_031886267.1
OG0011646	XP_036502838.1	XP_031886374.1
OG0011647	XP_036488995.1	XP_031880781.1
OG0011648	XP_036496140.1, XP_036491314.1	XP_031888130.1
OG0011649	XP_036496888.1	XP_066008805.1
OG0011651	XP_036498426.1	XP_031878856.1
OG0011652	XP_036492909.1	XP_031879758.1
OG0011654	XP_036500766.1	XP_066008442.1
OG0011655	XP_036496852.1	XP_031885260.1
OG0011656	XP_036497486.1	XP_031887535.1
OG0011657	XP_036495623.1	XP_066008761.1
OG0011658	XP_036490933.1	XP_031892298.1
OG0011659	XP_036493363.1	XP_031884847.1
OG0011660	XP_036491243.1	XP_031881555.1
OG0011662	XP_036491425.1	XP_031889679.1
OG0011663	XP_036495606.1	XP_031892130.1, XP_031876594.2
OG0011664	XP_036494390.1	XP_031877142.1
OG0011665	XP_036492123.1	XP_031884551.1
OG0011666	XP_036488082.1	XP_031880887.1
OG0011667	XP_036491962.1	XP_031890170.1
OG0011668	XP_036500648.1	XP_031883455.1
OG0011669	XP_036493991.1	XP_031879098.2
OG0011671	XP_036493207.1	XP_031883865.1
OG0011672	XP_036492145.1	XP_031889703.1
OG0011673	XP_036495743.1	XP_031878905.1
OG0011674	XP_036496150.1	XP_031878902.1
OG0011675	XP_036499682.1	XP_031883598.1
OG0011676	XP_036495362.1	XP_031885134.1
OG0011677	XP_036491247.1	XP_031877699.1
OG0011678	XP_036489606.1	XP_031889349.1
OG0011679	XP_036495402.1	XP_031892222.1
OG0011680	XP_036500346.1	XP_031881175.1
OG0011681	XP_036496188.1	XP_031883185.1
OG0011683	XP_036499271.1	XP_066009886.1
OG0011684	XP_036492151.1	XP_031879548.1
OG0011685	XP_036500339.1	XP_031881266.1
OG0011686	XP_036498974.1	XP_031877974.1
OG0011687	XP_036494072.1	XP_066008945.1
OG0011688	XP_036501200.1	XP_031888390.1
OG0011689	XP_036498092.1	XP_031888890.1
OG0011690	XP_036490152.1	XP_031881714.1
OG0011692	XP_036496874.1	XP_066008838.1
OG0011693	XP_036492793.1	XP_031883813.1
OG0011694	XP_036493320.1	XP_031877342.2
OG0011695	XP_036501624.1	XP_031888469.1
OG0011696	XP_036496935.1	XP_031878368.1
OG0011697	XP_036489247.1	XP_031889289.1
OG0011698	XP_036500186.1	XP_031881798.1
OG0011699	XP_036487991.1	XP_031876436.1
OG0011700	XP_036489904.1	XP_066008444.1, XP_031889395.2
OG0011701	XP_036501497.1	XP_031891650.1
OG0011702	XP_036490709.1	XP_031887990.1
OG0011703	XP_036497090.1	XP_031887104.1
OG0011704	XP_036497139.1	XP_031880761.1
OG0011705	XP_036497032.1	XP_066009346.1
OG0011706	XP_036500202.1	XP_031879493.1
OG0011707	XP_036500284.1	XP_031879427.1
OG0011708	XP_036499850.1	XP_031878057.1
OG0011709	XP_036502620.1	XP_031882819.2
OG0011710	XP_036489928.1	XP_031887417.1
OG0011711	XP_036490279.1	XP_031892449.2
OG0011715	XP_036494057.1	XP_031892903.1
OG0011716	XP_036488768.1	XP_031875799.1
OG0011717	XP_036488764.1	XP_066007543.1, XP_031875816.1
OG0011718	XP_036492107.1	XP_031875884.1
OG0011719	XP_036491721.1	XP_031875894.1
OG0011720	XP_036487826.1	XP_031875966.1
OG0011722	XP_036488696.1	XP_031876066.1
OG0011723	XP_036490981.1	XP_031876108.1
OG0011724	XP_036488979.1	XP_031876424.1
OG0011725	XP_036487956.1	XP_031876442.1
OG0011726	XP_036488563.1	XP_031876666.1
OG0011727	XP_036488029.1	XP_031876673.1
OG0011728	XP_036487837.1	XP_031876796.1
OG0011728	XP_036487838.1	XP_031876797.2
OG0011729	XP_036492962.1	XP_031876892.2
OG0011730	XP_036493512.1	XP_031876915.2
OG0011730	XP_036495073.1	XP_031893430.1
OG0011732	XP_036495588.1	XP_031891988.1
OG0011732	XP_036488954.1	XP_031877264.1
OG0011733	XP_036501385.1	XP_031877824.1, XP_031877881.1
OG0011734	XP_036499462.1	XP_031878268.2
OG0011735	XP_036499507.1	XP_031878344.1
OG0011736	XP_036498424.1	XP_066009690.1, XP_031878815.2
OG0011737	XP_036492355.1	XP_031884562.1
OG0011738	XP_036495324.1	XP_031878958.1
OG0011739	XP_036496101.1	XP_031878962.1
OG0011740	XP_036495164.1	XP_031879039.1
OG0011741	XP_036494936.1	XP_031879089.2
OG0011742	XP_036488557.1	XP_031879152.1
OG0011744	XP_036501018.1	XP_031879404.1
OG0011744	XP_036488171.1	XP_031879258.1
OG0011745	XP_036502766.1	XP_031879336.2
OG0011746	XP_036501780.1	XP_031879401.1, XP_031879398.1
OG0011747	XP_036498984.1	XP_031879423.2
OG0011748	XP_036499104.1	XP_031879437.1
OG0011748	XP_036499105.1	XP_031879436.1
OG0011749	XP_036492503.1	XP_031879644.1
OG0011750	XP_036493447.1	XP_031879666.1
OG0011751	XP_036488493.1	XP_031890932.1
OG0011751	XP_036502037.1	XP_031879994.1
OG0011752	XP_036488345.1, XP_036488356.1	XP_031880059.1, XP_031880068.1
OG0011753	XP_036488753.1	XP_031883792.1, XP_031882093.1, XP_031880070.1
OG0011754	XP_036488242.1	XP_066008619.1, XP_031882091.1, XP_031880100.1
OG0011755	XP_036488853.1	XP_031880129.1
OG0011756	XP_036487931.1	XP_031880143.1
OG0011756	XP_036488867.1	XP_066007463.1
OG0011757	XP_036494964.1	XP_031890213.1
OG0011757	XP_036489988.1	XP_031880200.1
OG0011758	XP_036498121.1	XP_031880759.2
OG0011759	XP_036488210.1	XP_031880874.1, XP_031880875.1
OG0011760	XP_036497491.1	XP_031880957.1
OG0011761	XP_036490796.1	XP_031881640.1
OG0011762	XP_036500765.1	XP_031881736.1
OG0011763	XP_036500770.1	XP_031881821.1
OG0011764	XP_036498415.1	XP_031882320.1
OG0011765	XP_036498078.1	XP_031882673.1
OG0011765	XP_036495072.1	XP_031884727.1
OG0011766	XP_036496740.1	XP_031883112.1
OG0011767	XP_036495790.1	XP_031883114.1
OG0011768	XP_036496476.1	XP_031883136.1
OG0011769	XP_036488471.1	XP_031883307.1
OG0011770	XP_036499289.1	XP_031883586.1
OG0011771	XP_036493164.1	XP_031883875.1
OG0011772	XP_036502350.1	XP_031884251.1
OG0011773	XP_036492176.1	XP_031884386.1
OG0011774	XP_036492124.1	XP_031884552.1
OG0011775	XP_036493297.1	XP_031884710.1
OG0011775	XP_036493294.1	XP_031884709.1
OG0011776	XP_036493456.1	XP_031884810.2
OG0011777	XP_036492994.1	XP_031884949.1
OG0011778	XP_036495560.1	XP_031885043.1
OG0011779	XP_036496424.1	XP_031885087.1
OG0011780	XP_036491140.1	XP_031887910.1
OG0011780	XP_036499091.1	XP_031885814.1
OG0011781	XP_036501431.1	XP_031886236.1
OG0011782	XP_036500556.1, XP_036491725.1	XP_031886781.2
OG0011784	XP_036489960.1	XP_031887246.1
OG0011785	XP_036489600.1	XP_031887327.1
OG0011787	XP_036498814.1	XP_031888663.1
OG0011788	XP_036498571.1	XP_031888769.1
OG0011789	XP_036497835.1	XP_031888977.1
OG0011790	XP_036489797.1	XP_031889096.1
OG0011791	XP_036489526.1	XP_031889237.1
OG0011791	XP_036489810.1	XP_031889115.2
OG0011792	XP_036489340.1	XP_031889160.1
OG0011793	XP_036489403.1	XP_031889441.1
OG0011794	XP_036489725.1	XP_031889475.1
OG0011795	XP_036491613.1	XP_031889640.1
OG0011796	XP_036491914.1	XP_031889694.1
OG0011798	XP_036492294.1	XP_031889745.1
OG0011799	XP_036491521.1	XP_031889912.1
OG0011800	XP_036502678.1	XP_031890480.1
OG0011801	XP_036501158.1, XP_036501159.1, XP_036501151.1	XP_031890510.2
OG0011802	XP_036492533.1	XP_031890690.1
OG0011802	XP_036501728.1	XP_031891408.1
OG0011803	XP_036488115.1	XP_031890906.2
OG0011804	XP_036495466.1	XP_031891692.1
OG0011805	XP_036495943.1	XP_031891969.1
OG0011806	XP_036495501.1	XP_031892145.1
OG0011807	XP_036489016.1, XP_036495500.1	XP_031892148.1
OG0011808	XP_036494971.1	XP_031892417.1, XP_031893315.2
OG0011809	XP_036491091.1	XP_031892629.2, XP_066008281.1
OG0011810	XP_036493923.1	XP_031892901.1
OG0011811	XP_036494039.1	XP_031892919.1
OG0011811	XP_036494038.1	XP_031892918.1
OG0011812	XP_036494345.1	XP_031893052.1
OG0011814	XP_036499036.1	XP_066008966.1, XP_066007942.1, XP_066007224.1, XP_066008655.1
OG0011815	XP_036488041.1	XP_066007421.1
OG0011816	XP_036493246.1	XP_066007564.1
OG0011817	XP_036491933.1	XP_066007922.1
OG0011818	XP_036489675.1	XP_066009136.1
OG0011829	XP_036495419.1	XP_031886562.1
OG0011833	XP_036497814.1	XP_031887683.2
OG0011838	XP_036500998.1	XP_031884304.1
OG0011839	XP_036501004.1	XP_031884300.1
OG0011841	XP_036490193.1	XP_031881678.1, XP_031882090.1
OG0011842	XP_036490192.1	XP_031881551.1
OG0011843	XP_036502778.1	XP_031888558.1
OG0011844	XP_036502582.1	XP_031890570.2
OG0011849	XP_036501581.1	XP_031882788.1
OG0011850	XP_036488237.1	XP_066007498.1
OG0011851	XP_036490084.1	XP_031889363.1
OG0011855	XP_036491233.1	XP_031892535.1
OG0011857	XP_036494833.1	XP_066009198.1
OG0011858	XP_036499453.1	XP_031878274.2
OG0011859	XP_036500561.1	XP_031881211.2
OG0011863	XP_036491395.1	XP_031889511.1
OG0011864	XP_036498200.1	XP_031880960.1
OG0011865	XP_036497244.1	XP_031881072.2
OG0011866	XP_036491715.1	XP_031889642.1
OG0011869	XP_036496255.1	XP_031886721.1
OG0011872	XP_036500400.1	XP_031878306.1
OG0011873	XP_036491139.1	XP_031887908.1
OG0011879	XP_036490873.1	XP_031891590.1
OG0011881	XP_036491698.1	XP_031884509.2
OG0011890	XP_036494104.1	XP_031878692.1
OG0011891	XP_036501766.1	XP_031884244.1
OG0011892	XP_036491905.1	XP_066008028.1
OG0011893	XP_036492438.1	XP_031890072.2
OG0011899	XP_036492585.1	XP_031886729.1
OG0011904	XP_036493406.1	XP_031884739.1
OG0011907	XP_036490627.1	XP_031892461.1
OG0011908	XP_036493483.1	XP_066007765.1
OG0011910	XP_036502295.1	XP_031882931.1
OG0011912	XP_036491518.1	XP_031890581.1
OG0011913	XP_036492673.1	XP_031884982.1
OG0011915	XP_036497055.1	XP_031881016.2
OG0011920	XP_036494266.1	XP_031878671.1
OG0011924	XP_036497616.1	XP_031880690.1
OG0011927	XP_036501731.1	XP_066009816.1
OG0011928	XP_036501806.1	XP_031891395.1
OG0011932	XP_036495369.1	XP_031885277.1
OG0011933	XP_036499035.1	XP_031885769.1
OG0011934	XP_036498108.1	XP_066009374.1
OG0011936	XP_036490009.1	XP_031888429.1
OG0011937	XP_036496244.1	XP_066008792.1
OG0011938	XP_036497412.1	XP_066009397.1
OG0011939	XP_036493725.1	XP_031881487.1
OG0011943	XP_036499376.1	XP_031878262.1
OG0011944	XP_036501827.1	XP_031886320.1
OG0011946	XP_036487955.1	XP_031876443.1
OG0011948	XP_036493298.1	XP_066007823.1
OG0011949	XP_036497188.1	XP_031880968.1
OG0011952	XP_036500236.1	XP_031885994.1
OG0011962	XP_036492931.1	XP_031892402.1
OG0011965	XP_036499695.1	XP_031883388.1
OG0011972	XP_036491149.1	XP_031876121.1
OG0011973	XP_036491151.1	XP_031876100.1
OG0011976	XP_036487822.1	XP_031875526.1
OG0011978	XP_036487864.1	XP_031875480.1
OG0011979	XP_036487907.1	XP_031876794.1
OG0011980	XP_036488423.1	XP_031880172.1
OG0011982	XP_036500475.1	XP_031878255.2
OG0011985	XP_036494004.1	XP_031877143.1
OG0011986	XP_036500650.1	XP_031883738.2
OG0011987	XP_036495334.1	XP_031891737.1
OG0011989	XP_036502508.1	XP_066009766.1
OG0011994	XP_036498180.1	XP_031878612.1
OG0011995	XP_036495508.1	XP_031883222.1
OG0011997	XP_036490336.1	XP_031887915.2
OG0011999	XP_036489491.1	XP_031882432.1
OG0012002	XP_036489328.1	XP_066007245.1
OG0012009	XP_036501237.1	XP_031891616.1
OG0012011	XP_036500554.1	XP_031881179.1
OG0012012	XP_036492547.1	XP_031884640.2
OG0012014	XP_036501969.1	XP_031884287.1
OG0012017	XP_036502835.1	XP_066009665.1
OG0012018	XP_036494219.1	XP_031879135.1, XP_031879119.1
OG0012019	XP_036500797.1	XP_031883534.1
OG0012024	XP_036488745.1	XP_066007389.1
OG0012032	XP_036502208.1	XP_031891136.2
OG0012034	XP_036502261.1	XP_031878231.2
OG0012035	XP_036488800.1	XP_031880927.1
OG0012036	XP_036493977.1	XP_031893082.1
OG0012042	XP_036487968.1	XP_031880074.1
OG0012043	XP_036495171.1	XP_066007346.1
OG0012044	XP_036494775.1	XP_031893503.1
OG0012045	XP_036493586.1	XP_031883960.1
OG0012049	XP_036494579.1	XP_031893582.1
OG0012054	XP_036499570.1	XP_031878284.2
OG0012060	XP_036496543.1	XP_031892284.1
OG0012062	XP_036491137.1	XP_031888134.1
OG0012066	XP_036495605.1	XP_031892134.1
OG0012067	XP_036501799.1	XP_066009788.1
OG0012068	XP_036501798.1	XP_031879959.1
OG0012069	XP_036493515.1	XP_066007806.1
OG0012084	XP_036498473.1	XP_031889013.1
OG0012090	XP_036498820.1	XP_031881003.1
OG0012092	XP_036491289.1	XP_031891561.1
OG0012094	XP_036495186.1	XP_066009192.1
OG0012102	XP_036496975.1	XP_066008683.1
OG0012104	XP_036488289.1	XP_031877244.1
OG0012107	XP_036501849.1	XP_031890403.1
OG0012109	XP_036488615.1	XP_031880868.1
OG0012110	XP_036488616.1	XP_031880867.1
OG0012111	XP_036488390.1	XP_031880855.1
OG0012115	XP_036488259.1	XP_066007419.1
OG0012116	XP_036488191.1	XP_031876077.1
OG0012127	XP_036497169.1	XP_031887663.1
OG0012133	XP_036489121.1	XP_031892747.2
OG0012136	XP_036489554.1	XP_031889178.1
OG0012138	XP_036488935.1	XP_031878110.1
OG0012139	XP_036496923.1	XP_031885291.1
OG0012142	XP_036499612.1	XP_031886094.1
OG0012143	XP_036489476.1	XP_031888280.1
OG0012145	XP_036488117.1	XP_031890909.1
OG0012148	XP_036488178.1	XP_031883419.2
OG0012156	XP_036501530.1	XP_031886381.2
OG0012159	XP_036489217.1	XP_031889407.1
OG0012160	XP_036502000.1	XP_031886289.1
OG0012161	XP_036490247.1	XP_031887909.2
OG0012162	XP_036491143.1	XP_031888133.1
OG0012163	XP_036491136.1	XP_031888131.2
OG0012164	XP_036490566.1	XP_031888132.2
OG0012165	XP_036496887.1	XP_031878969.1
OG0012166	XP_036502451.1	XP_031890526.1
OG0012167	XP_036496422.1	XP_031885083.1
OG0012168	XP_036492633.1	XP_031879695.1
OG0012171	XP_036491600.1	XP_031884605.1
OG0012173	XP_036494523.1	XP_031878679.2
OG0012175	XP_036495295.1	XP_066008796.1
OG0012176	XP_036502017.1	XP_031879268.1
OG0012177	XP_036495341.1	XP_031892075.1
OG0012178	XP_036495133.1	XP_031878701.2
OG0012179	XP_036494399.1	XP_031890291.2
OG0012180	XP_036489418.1	XP_066009148.1
OG0012181	XP_036493128.1	XP_031878540.1
OG0012183	XP_036492545.1	XP_031884375.1
OG0012184	XP_036490493.1	XP_066008079.1
OG0012185	XP_036490901.1	XP_031880442.1
OG0012188	XP_036496525.1	XP_031878366.1
OG0012191	XP_036499447.1	XP_066010011.1
OG0012193	XP_036502701.1	XP_031879322.1
OG0012196	XP_036497162.1	XP_031888629.1
OG0012197	XP_036492173.1	XP_031884564.1
OG0012198	XP_036492625.1	XP_031883959.1
OG0012199	XP_036499040.1	XP_031885634.1
OG0012200	XP_036499857.1	XP_031881728.1, XP_031888776.1
OG0012201	XP_036495988.1	XP_031881989.1
OG0012204	XP_036498181.1	XP_066009485.1
OG0012205	XP_036498937.1	XP_031888616.1, XP_031888860.1
OG0012206	XP_036488238.1	XP_031880826.1
OG0012207	XP_036495705.1	XP_031892197.1
OG0012208	XP_036495704.1	XP_031892198.2
OG0012210	XP_036498096.1	XP_031888880.1
OG0012211	XP_036502920.1	XP_031890467.1
OG0012212	XP_036493221.1	XP_066007711.1
OG0012213	XP_036495305.1	XP_031886559.1
OG0012215	XP_036494921.1	XP_031885384.1
OG0012216	XP_036497212.1	XP_031887081.1
OG0012217	XP_036498247.1	XP_031887096.1
OG0012218	XP_036502656.1	XP_031877205.1
OG0012220	XP_036487790.1	XP_031875248.1, XP_031875412.1
OG0012221	XP_036488009.1	XP_031875565.2
OG0012222	XP_036501912.1	XP_031875601.1
OG0012223	XP_036489748.1	XP_031875633.1, XP_031875755.2
OG0012224	XP_036493599.1	XP_066007748.1, XP_031875635.1
OG0012226	XP_036493668.1	XP_031875710.1
OG0012227	XP_036490637.1	XP_031875787.2
OG0012228	XP_036488213.1	XP_031875811.1
OG0012229	XP_036500721.1	XP_031875831.1
OG0012231	XP_036492043.1	XP_031875892.1
OG0012232	XP_036495718.1	XP_031875923.2
OG0012233	XP_036493452.1	XP_031875947.1
OG0012234	XP_036487901.1	XP_031875961.1
OG0012235	XP_036487888.1	XP_031875976.1
OG0012236	XP_036491014.1	XP_031875984.1, XP_031880349.1
OG0012237	XP_036501547.1	XP_031875992.1, XP_031879273.1
OG0012238	XP_036488695.1	XP_031876060.1
