Orthogroup	Colletotrichum_siamense	Colletotrichum_gloeosporioides
OG0011150	XP_036490670.1	XP_045256479.1
OG0011152	XP_036492972.1	XP_045257350.1
OG0011155	XP_036495484.1	XP_045263206.1
OG0011156	XP_036490704.1	XP_045256447.1
OG0011159	XP_036494837.1	XP_045270160.1, XP_045257512.1
OG0011160	XP_036491691.1	XP_045261919.1
OG0011164	XP_036499579.1	XP_045271016.1
OG0011165	XP_036494820.1	XP_045263072.1
OG0011166	XP_036491707.1	XP_045256144.1
OG0011168	XP_036489221.1	XP_045268068.1
OG0011169	XP_036498717.1	XP_045270709.1
OG0011176	XP_036494054.1	XP_045259942.1
OG0011178	XP_036490048.1	XP_045262329.1
OG0011183	XP_036488707.1	XP_045266092.1
OG0011184	XP_036497492.1	XP_045269042.1
OG0011186	XP_036492487.1	XP_045265929.1
OG0011188	XP_036501591.1	XP_045263817.1
OG0011189	XP_036491836.1	XP_045266651.1
OG0011191	XP_036501167.1	XP_045267636.1
OG0011193	XP_036497733.1	XP_045269135.1
OG0011194	XP_036489992.1	XP_045267891.1
OG0011195	XP_036493255.1	XP_045264217.1
OG0011196	XP_036493256.1	XP_045264215.1
OG0011197	XP_036493677.1	XP_045264163.1
OG0011198	XP_036491470.1	XP_045265129.1
OG0011199	XP_036492057.1	XP_045264395.1
OG0011202	XP_036501734.1	XP_045263778.1
OG0011203	XP_036500321.1	XP_045257276.1
OG0011204	XP_036498207.1	XP_045259558.1
OG0011205	XP_036493696.1	XP_045264944.1
OG0011207	XP_036502096.1	XP_045267606.1
OG0011210	XP_036493086.1	XP_045264974.1
OG0011212	XP_036494514.1	XP_045268768.1
OG0011213	XP_036489280.1	XP_045256811.1
OG0011218	XP_036491481.1	XP_045265853.1
OG0011221	XP_036490809.1	XP_045261197.1
OG0011222	XP_036497165.1	XP_045258510.1
OG0011226	XP_036495791.1	XP_045267118.1
OG0011227	XP_036488822.1	XP_045260960.1
OG0011230	XP_036494822.1	XP_045263070.1
OG0011232	XP_036496432.1	XP_045263261.1
OG0011236	XP_036491871.1	XP_045258250.1
OG0011237	XP_036501730.1	XP_045263774.1
OG0011240	XP_036501807.1	XP_045263758.1
OG0011241	XP_036501808.1	XP_045263759.1
OG0011245	XP_036500025.1	XP_045271153.1
OG0011246	XP_036496582.1	XP_045259205.1
OG0011248	XP_036495583.1	XP_045268959.1
OG0011250	XP_036499810.1	XP_045256995.1
OG0011251	XP_036495544.1	XP_045266934.1
OG0011252	XP_036502204.1	XP_045257105.1
OG0011254	XP_036488005.1	XP_045270944.1
OG0011255	XP_036495322.1	XP_045267060.1
OG0011257	XP_036490473.1	XP_045261311.1
OG0011259	XP_036498195.1	XP_045256693.1
OG0011260	XP_036498188.1	XP_045256683.1
OG0011261	XP_036498797.1	XP_045256680.1
OG0011262	XP_036499395.1	XP_045261723.1
OG0011270	XP_036491569.1	XP_045261939.1
OG0011271	XP_036493628.1	XP_045271319.1
OG0011272	XP_036493689.1	XP_045271322.1
OG0011273	XP_036492819.1	XP_045271266.1
OG0011275	XP_036488537.1	XP_045270952.1
OG0011276	XP_036491282.1	XP_045261370.1
OG0011279	XP_036493373.1	XP_045260140.1
OG0011280	XP_036500273.1	XP_045259384.1
OG0011282	XP_036500949.1	XP_045259112.1
OG0011283	XP_036500323.1	XP_045257273.1
OG0011286	XP_036501377.1	XP_045262890.1
OG0011287	XP_036500176.1	XP_045257013.1
OG0011288	XP_036491705.1	XP_045269471.1
OG0011291	XP_036489795.1	XP_045268053.1
OG0011293	XP_036501097.1	XP_045264347.1
OG0011298	XP_036488016.1	XP_045260728.1
OG0011308	XP_036499925.1	XP_045258640.1
OG0011311	XP_036498221.1	XP_045270551.1
OG0011316	XP_036491985.1	XP_045269506.1
OG0011317	XP_036496400.1	XP_045267388.1
OG0011318	XP_036494245.1	XP_045268840.1
OG0011324	XP_036491983.1	XP_045269503.1
OG0011327	XP_036487849.1	XP_045262962.1
OG0011328	XP_036494278.1	XP_045256707.1
OG0011331	XP_036495703.1	XP_045260485.1
OG0011332	XP_036498080.1	XP_045259599.1
OG0011334	XP_036493663.1	XP_045260075.1
OG0011335	XP_036491452.1	XP_045258890.1
OG0011338	XP_036495596.1	XP_045260452.1
OG0011340	XP_036491287.1	XP_045266623.1
OG0011341	XP_036495629.1	XP_045259243.1
OG0011344	XP_036498587.1	XP_045263544.1
OG0011345	XP_036498722.1	XP_045262402.1
OG0011346	XP_036498391.1	XP_045263537.1
OG0011348	XP_036489018.1	XP_045261034.1
OG0011349	XP_036493925.1	XP_045268755.1
OG0011350	XP_036501907.1	XP_045267830.1
OG0011351	XP_036496192.1	XP_045259872.1
OG0011352	XP_036495365.1	XP_045267332.1
OG0011358	XP_036491779.1	XP_045256133.1
OG0011360	XP_036494800.1	XP_045267185.1
OG0011361	XP_036494804.1	XP_045267187.1
OG0011366	XP_036489095.1	XP_045266692.1
OG0011368	XP_036489156.1	XP_045266714.1
OG0011371	XP_036489658.1	XP_045266746.1
OG0011372	XP_036489991.1	XP_045266781.1
OG0011373	XP_036494561.1	XP_045257547.1
OG0011374	XP_036494562.1	XP_045257546.1
OG0011375	XP_036494563.1	XP_045257545.1
OG0011376	XP_036489144.1	XP_045268518.1
OG0011378	XP_036489489.1	XP_045268485.1
OG0011381	XP_036489365.1	XP_045268431.1
OG0011383	XP_036502089.1	XP_045259161.1
OG0011388	XP_036495551.1	XP_045267328.1
OG0011391	XP_036494852.1	XP_045257943.1, XP_045257944.1
OG0011393	XP_036488673.1	XP_045270979.1
OG0011394	XP_036489002.1	XP_045270934.1
OG0011399	XP_036488155.1	XP_045270829.1
OG0011400	XP_036500555.1	XP_045270129.1
OG0011401	XP_036491240.1	XP_045261200.1
OG0011403	XP_036490813.1	XP_045261191.1
OG0011404	XP_036488110.1	XP_045260670.1
OG0011405	XP_036501037.1	XP_045258182.1
OG0011409	XP_036494170.1	XP_045263042.1
OG0011410	XP_036494415.1	XP_045263040.1
OG0011412	XP_036498930.1	XP_045269012.1
OG0011413	XP_036491471.1	XP_045261832.1
OG0011414	XP_036491991.1	XP_045269507.1
OG0011415	XP_036495212.1	XP_045257999.1
OG0011418	XP_036488336.1	XP_045265994.1
OG0011419	XP_036488412.1	XP_045266166.1
OG0011420	XP_036488999.1	XP_045270927.1
OG0011421	XP_036497595.1	XP_045261739.1
OG0011422	XP_036499114.1	XP_045269179.1
OG0011423	XP_036499517.1	XP_045269183.1
OG0011425	XP_036500404.1	XP_045259548.1
OG0011426	XP_036494696.1	XP_045257501.1
OG0011427	XP_036490419.1	XP_045266379.1
OG0011428	XP_036501537.1	XP_045258076.1
OG0011429	XP_036500207.1, XP_036502310.1	XP_045262897.1
OG0011434	XP_036495201.1	XP_045260045.1, XP_045260044.1
OG0011435	XP_036495142.1	XP_045260015.1
OG0011436	XP_036495084.1	XP_045259952.1
OG0011437	XP_036493910.1	XP_045259956.1
OG0011438	XP_036501336.1	XP_045270239.1
OG0011439	XP_036493072.1	XP_045258962.1
OG0011447	XP_036500858.1	XP_045259700.1
OG0011448	XP_036500362.1	XP_045258562.1
OG0011450	XP_036492583.1	XP_045257290.1
OG0011451	XP_036490767.1	XP_045256272.1
OG0011452	XP_036491006.1	XP_045266596.1
OG0011453	XP_036492548.1	XP_045262008.1
OG0011454	XP_036492409.1	XP_045262006.1
OG0011456	XP_036489853.1	XP_045268472.1
OG0011461	XP_036496214.1	XP_045268884.1
OG0011462	XP_036501331.1	XP_045267690.1
OG0011463	XP_036496277.1	XP_045267468.1
OG0011466	XP_036498006.1	XP_045270378.1
OG0011469	XP_036498932.1	XP_045270327.1
OG0011470	XP_036490573.1	XP_045266506.1
OG0011471	XP_036488649.1	XP_045260680.1
OG0011472	XP_036494736.1	XP_045267249.1
OG0011475	XP_036494826.1	XP_045267218.1
OG0011476	XP_036494201.1	XP_045267227.1
OG0011478	XP_036494625.1	XP_045268620.1
OG0011480	XP_036490973.1	XP_045261324.1
OG0011482	XP_036493330.1	XP_045264902.1
OG0011483	XP_036491160.1	XP_045261310.1
OG0011485	XP_036502693.1	XP_045271209.1
OG0011486	XP_036495601.1	XP_045267123.1
OG0011488	XP_036494968.1	XP_045268814.1
OG0011489	XP_036489781.1	XP_045267922.1
OG0011490	XP_036499606.1	XP_045261662.1
OG0011491	XP_036496102.1	XP_045267031.1
OG0011492	XP_036497653.1	XP_045261780.1
OG0011494	XP_036502093.1	XP_045267607.1
OG0011498	XP_036488604.1	XP_045260857.1
OG0011499	XP_036495214.1	XP_045268782.1
OG0011500	XP_036493317.1	XP_045264975.1
OG0011502	XP_036488540.1	XP_045270950.1
OG0011505	XP_036496927.1	XP_045265212.1
OG0011509	XP_036498822.1	XP_045257641.1
OG0011511	XP_036493569.1	XP_045259065.1
OG0011513	XP_036492433.1	XP_045261977.1
OG0011514	XP_036498583.1	XP_045262500.1
OG0011516	XP_036494423.1	XP_045257935.1
OG0011517	XP_036494941.1	XP_045257934.1
OG0011518	XP_036492156.1	XP_045269474.1
OG0011519	XP_036489139.1	XP_045268032.1, XP_045270274.1
OG0011520	XP_036492061.1	XP_045258896.1
OG0011523	XP_036500427.1	XP_045261685.1
OG0011524	XP_036491100.1	XP_045261322.1
OG0011528	XP_036499037.1	XP_045269219.1
OG0011531	XP_036490458.1	XP_045261360.1
OG0011532	XP_036488272.1	XP_045260974.1
OG0011533	XP_036498100.1	XP_045257571.1
OG0011536	XP_036492514.1	XP_045264387.1
OG0011538	XP_036491548.1	XP_045264403.1
OG0011540	XP_036501772.1	XP_045262949.1
OG0011541	XP_036501539.1	XP_045258081.1
OG0011542	XP_036493659.1	XP_045259004.1
OG0011544	XP_036493537.1	XP_045258988.1
OG0011545	XP_036490940.1	XP_045261414.1
OG0011546	XP_036490474.1	XP_045261413.1
OG0011547	XP_036497808.1	XP_045266343.1
OG0011548	XP_036491180.1	XP_045266509.1
OG0011551	XP_036492730.1	XP_045257719.1
OG0011552	XP_036496981.1	XP_045268857.1
OG0011554	XP_036496972.1	XP_045264722.1
OG0011556	XP_036488913.1	XP_045266209.1
OG0011559	XP_036493664.1	XP_045257327.1
OG0011562	XP_036490597.1	XP_045256454.1
OG0011563	XP_036494783.1	XP_045263057.1
OG0011566	XP_036492435.1	XP_045261979.1
OG0011568	XP_036499705.1	XP_045269315.1
OG0011569	XP_036500083.1	XP_045269265.1
OG0011572	XP_036489531.1, XP_036489925.1	XP_045262291.1
OG0011576	XP_036493463.1	XP_045257738.1
OG0011577	XP_036497470.1	XP_045258416.1
OG0011579	XP_036497784.1	XP_045258522.1
OG0011580	XP_036497363.1	XP_045258392.1
OG0011584	XP_036498661.1	XP_045263338.1
OG0011587	XP_036489170.1	XP_045268205.1
OG0011588	XP_036496208.1	XP_045268881.1
OG0011589	XP_036497668.1	XP_045263413.1
OG0011591	XP_036498694.1	XP_045263430.1
OG0011592	XP_036500324.1	XP_045257274.1
OG0011593	XP_036498449.1	XP_045263407.1
OG0011594	XP_036497519.1	XP_045263440.1
OG0011595	XP_036500187.1	XP_045259828.1
OG0011596	XP_036495894.1	XP_045266965.1
OG0011597	XP_036488875.1	XP_045266247.1
OG0011601	XP_036489211.1	XP_045268194.1
OG0011603	XP_036498861.1	XP_045270314.1
OG0011604	XP_036488268.1	XP_045270847.1
OG0011605	XP_036492678.1	XP_045259047.1
OG0011606	XP_036492636.1	XP_045259068.1
OG0011610	XP_036493896.1	XP_045259086.1
OG0011614	XP_036496450.1	XP_045268972.1
OG0011615	XP_036499048.1	XP_045271139.1
OG0011617	XP_036500782.1	XP_045264590.1
OG0011618	XP_036500369.1	XP_045264628.1
OG0011619	XP_036500469.1	XP_045264655.1
OG0011620	XP_036500586.1	XP_045264670.1
OG0011621	XP_036499542.1	XP_045264678.1
OG0011625	XP_036488871.1	XP_045266254.1
OG0011626	XP_036492888.1	XP_045264948.1
OG0011628	XP_036495884.1	XP_045265170.1
OG0011629	XP_036493333.1	XP_045264908.1
OG0011631	XP_036495879.1	XP_045265310.1
OG0011634	XP_036495654.1	XP_045257038.1
OG0011636	XP_036492943.1	XP_045256623.1
OG0011640	XP_036502651.1	XP_045265577.1
OG0011643	XP_036500185.1	XP_045259826.1
OG0011644	XP_036501588.1	XP_045265345.1
OG0011647	XP_036488995.1	XP_045266035.1
OG0011649	XP_036496888.1	XP_045267001.1
OG0011651	XP_036498426.1	XP_045256670.1
OG0011652	XP_036492909.1	XP_045257384.1
OG0011655	XP_036496852.1	XP_045266842.1
OG0011656	XP_036497486.1	XP_045262443.1
OG0011657	XP_036495623.1	XP_045259237.1
OG0011658	XP_036490933.1	XP_045256348.1
OG0011660	XP_036491243.1	XP_045266586.1
OG0011662	XP_036491425.1	XP_045269773.1
OG0011663	XP_036495606.1	XP_045260502.1
OG0011664	XP_036494390.1	XP_045263163.1
OG0011665	XP_036492123.1	XP_045269528.1
OG0011666	XP_036488082.1	XP_045266039.1
OG0011668	XP_036500648.1	XP_045271100.1
OG0011669	XP_036493991.1	XP_045257975.1
OG0011671	XP_036493207.1	XP_045264332.1
OG0011672	XP_036492145.1	XP_045265114.1
OG0011673	XP_036495743.1	XP_045267074.1
OG0011675	XP_036499682.1	XP_045268790.1, XP_045259340.1
OG0011676	XP_036495362.1	XP_045266941.1
OG0011677	XP_036491247.1	XP_045256486.1
OG0011678	XP_036489606.1	XP_045267964.1
OG0011679	XP_036495402.1	XP_045264776.1
OG0011680	XP_036500346.1	XP_045261708.1
OG0011681	XP_036496188.1	XP_045259876.1
OG0011683	XP_036499271.1	XP_045257146.1
OG0011684	XP_036492151.1	XP_045261888.1
OG0011685	XP_036500339.1	XP_045261716.1
OG0011686	XP_036498974.1	XP_045270048.1
OG0011687	XP_036494072.1	XP_045267173.1
OG0011688	XP_036501200.1	XP_045262866.1
OG0011689	XP_036498092.1	XP_045258460.1
OG0011690	XP_036490152.1	XP_045264525.1
OG0011692	XP_036496874.1	XP_045260420.1
OG0011693	XP_036492793.1	XP_045264849.1
OG0011694	XP_036493320.1	XP_045259058.1
OG0011695	XP_036501624.1	XP_045262664.1
OG0011696	XP_036496935.1	XP_045269942.1
OG0011697	XP_036489247.1	XP_045268043.1
OG0011698	XP_036500186.1	XP_045259829.1
OG0011699	XP_036487991.1	XP_045261094.1
OG0011700	XP_036489904.1	XP_045267875.1
OG0011701	XP_036501497.1	XP_045263884.1
OG0011702	XP_036490709.1	XP_045261240.1
OG0011704	XP_036497139.1	XP_045270353.1
OG0011706	XP_036500202.1	XP_045261594.1
OG0011709	XP_036502620.1	XP_045262528.1
OG0011710	XP_036489928.1	XP_045268440.1
OG0011715	XP_036494057.1	XP_045268758.1
OG0011716	XP_036488768.1	XP_045260939.1, XP_045260940.1
OG0011717	XP_036488764.1	XP_045260943.1
OG0011718	XP_036492107.1	XP_045261819.1
OG0011719	XP_036491721.1	XP_045261818.1
OG0011720	XP_036487826.1	XP_045265011.1
OG0011722	XP_036488696.1	XP_045261151.1
OG0011723	XP_036490981.1	XP_045266541.1
OG0011724	XP_036488979.1	XP_045261133.1
OG0011725	XP_036487956.1	XP_045261114.1
OG0011726	XP_036488563.1	XP_045260134.1, XP_045261057.1
OG0011727	XP_036488029.1	XP_045261074.1
OG0011728	XP_036487837.1	XP_045259192.1
OG0011728	XP_036487838.1	XP_045257467.1
OG0011729	XP_036492962.1	XP_045258995.1
OG0011730	XP_036493512.1	XP_045259010.1
OG0011730	XP_036495073.1	XP_045268604.1
OG0011732	XP_036495588.1	XP_045260445.1
OG0011733	XP_036501385.1	XP_045263949.1
OG0011734	XP_036499462.1	XP_045257201.1
OG0011735	XP_036499507.1	XP_045257241.1
OG0011736	XP_036498424.1	XP_045256668.1
OG0011737	XP_036492355.1	XP_045258862.1
OG0011739	XP_036496101.1	XP_045267030.1
OG0011740	XP_036495164.1	XP_045257957.1
OG0011741	XP_036494936.1	XP_045257929.1
OG0011741	XP_036491434.1	XP_045261825.1
OG0011742	XP_036488557.1	XP_045266205.1, XP_045266204.1
OG0011744	XP_036501018.1, XP_036488171.1	XP_045266186.1
OG0011745	XP_036502766.1	XP_045267810.1
OG0011746	XP_036501780.1	XP_045267793.1
OG0011747	XP_036498984.1	XP_045258795.1
OG0011748	XP_036499104.1, XP_036499105.1	XP_045261569.1
OG0011749	XP_036492503.1	XP_045261929.1
OG0011750	XP_036493447.1	XP_045257724.1
OG0011751	XP_036488493.1	XP_045270900.1
OG0011751	XP_036502037.1	XP_045264342.1
OG0011752	XP_036488345.1, XP_036488356.1	XP_045271009.1
OG0011753	XP_036488753.1	XP_045256881.1
OG0011754	XP_036488242.1	XP_045256884.1
OG0011755	XP_036488853.1	XP_045271001.1
OG0011756	XP_036487931.1	XP_045256906.1
OG0011756	XP_036488867.1	XP_045270924.1
OG0011757	XP_036494964.1	XP_045257431.1
OG0011757	XP_036489988.1	XP_045268182.1
OG0011758	XP_036498121.1	XP_045270334.1
OG0011759	XP_036488210.1	XP_045266053.1
OG0011760	XP_036497491.1	XP_045269046.1
OG0011761	XP_036490796.1	XP_045266571.1
OG0011762	XP_036500765.1	XP_045257000.1
OG0011763	XP_036500770.1	XP_045256998.1
OG0011764	XP_036498415.1	XP_045263546.1
OG0011765	XP_036498078.1	XP_045264343.1
OG0011766	XP_036496740.1	XP_045267414.1
OG0011767	XP_036495790.1	XP_045267121.1
OG0011768	XP_036496476.1	XP_045259918.1
OG0011769	XP_036488471.1	XP_045260915.1
OG0011770	XP_036499289.1	XP_045259370.1
OG0011771	XP_036493164.1	XP_045264259.1
OG0011772	XP_036502350.1	XP_045270230.1
OG0011773	XP_036492176.1	XP_045269512.1
OG0011774	XP_036492124.1	XP_045269529.1
OG0011775	XP_036493297.1	XP_045260180.1
OG0011776	XP_036493456.1	XP_045271317.1
OG0011777	XP_036492994.1	XP_045271346.1
OG0011778	XP_036495560.1	XP_045266870.1
OG0011779	XP_036496424.1	XP_045266891.1
OG0011780	XP_036491140.1	XP_045261306.1
OG0011780	XP_036499091.1	XP_045269400.1
OG0011781	XP_036501431.1	XP_045265547.1
OG0011782	XP_036500556.1	XP_045270131.1
OG0011782	XP_036491725.1	XP_045258056.1
OG0011784	XP_036489960.1	XP_045268448.1
OG0011785	XP_036489600.1	XP_045268548.1
OG0011786	XP_036491088.1	XP_045261375.1
OG0011787	XP_036498814.1	XP_045258333.1
OG0011788	XP_036498571.1	XP_045258478.1
OG0011789	XP_036497835.1	XP_045258550.1
OG0011790	XP_036489797.1	XP_045268055.1
OG0011791	XP_036489526.1, XP_036489810.1	XP_045262319.1
OG0011792	XP_036489340.1	XP_045267849.1
OG0011793	XP_036489403.1	XP_045268082.1
OG0011794	XP_036489725.1	XP_045268008.1
OG0011795	XP_036491613.1	XP_045269805.1
OG0011796	XP_036491914.1	XP_045269762.1
OG0011798	XP_036492294.1	XP_045265075.1
OG0011798	XP_036487868.1	XP_045261535.1
OG0011799	XP_036491521.1	XP_045265106.1, XP_045256450.1
OG0011800	XP_036502678.1	XP_045264034.1
OG0011801	XP_036501158.1, XP_036501159.1, XP_036501151.1	XP_045264061.1
OG0011802	XP_036492533.1	XP_045265907.1
OG0011803	XP_036488115.1	XP_045260665.1
OG0011804	XP_036495466.1	XP_045264807.1
OG0011805	XP_036495943.1	XP_045260411.1
OG0011806	XP_036495501.1	XP_045268932.1
OG0011807	XP_036489016.1, XP_036495500.1	XP_045268931.1
OG0011808	XP_036494971.1	XP_045256268.1, XP_045268808.1
OG0011809	XP_036491091.1	XP_045256303.1
OG0011810	XP_036493923.1	XP_045263746.1, XP_045265976.1, XP_045268760.1
OG0011811	XP_036494039.1	XP_045268706.1
OG0011811	XP_036494038.1	XP_045268707.1
OG0011812	XP_036494345.1	XP_045267543.1
OG0011815	XP_036488041.1	XP_045259932.1
OG0011816	XP_036493246.1	XP_045260164.1
OG0011817	XP_036491933.1	XP_045258911.1
OG0011818	XP_036489675.1	XP_045268036.1
OG0011818	XP_036489676.1	XP_045256677.1
OG0011829	XP_036495419.1	XP_045263230.1
OG0011833	XP_036497814.1	XP_045266339.1
OG0011841	XP_036490193.1	XP_045266582.1
OG0011842	XP_036490192.1	XP_045266583.1
OG0011843	XP_036502778.1	XP_045262767.1
OG0011850	XP_036488237.1	XP_045260922.1
OG0011855	XP_036491233.1	XP_045256220.1
OG0011857	XP_036494833.1	XP_045267217.1
OG0011858	XP_036499453.1	XP_045257204.1
OG0011865	XP_036497244.1	XP_045259569.1
OG0011866	XP_036491715.1	XP_045269672.1
OG0011869	XP_036496255.1	XP_045263236.1
OG0011880	XP_036490357.1	XP_045256418.1
OG0011884	XP_036492386.1	XP_045256143.1
OG0011890	XP_036494104.1	XP_045257520.1
OG0011891	XP_036501766.1	XP_045262939.1
OG0011892	XP_036491905.1	XP_045265900.1
OG0011893	XP_036492438.1	XP_045261980.1
OG0011900	XP_036493761.1	XP_045264284.1
OG0011904	XP_036493406.1	XP_045271298.1
OG0011907	XP_036490627.1	XP_045256249.1
OG0011908	XP_036493483.1	XP_045260068.1
OG0011915	XP_036497055.1	XP_045259595.1
OG0011920	XP_036494266.1	XP_045256716.1
OG0011924	XP_036497616.1	XP_045269077.1
OG0011925	XP_036492131.1	XP_045258255.1
OG0011926	XP_036492136.1	XP_045258253.1
OG0011927	XP_036501731.1	XP_045263773.1
OG0011936	XP_036490009.1	XP_045256971.1
OG0011937	XP_036496244.1	XP_045264767.1
OG0011939	XP_036493725.1	XP_045264958.1
OG0011940	XP_036497441.1	XP_045261779.1
OG0011943	XP_036499376.1	XP_045257185.1
OG0011944	XP_036501827.1	XP_045265448.1
OG0011946	XP_036487955.1	XP_045261112.1
OG0011957	XP_036502685.1	XP_045259176.1
OG0011967	XP_036498681.1	XP_045270603.1
OG0011976	XP_036487822.1	XP_045265009.1
OG0011978	XP_036487864.1	XP_045261513.1
OG0011979	XP_036487907.1	XP_045267842.1
OG0011980	XP_036488423.1	XP_045256892.1
OG0011985	XP_036494004.1	XP_045263176.1
OG0011986	XP_036500650.1	XP_045271102.1
OG0011987	XP_036495334.1	XP_045260569.1
OG0011989	XP_036502508.1	XP_045270199.1
OG0011994	XP_036498180.1	XP_045257653.1
OG0011999	XP_036489491.1	XP_045266679.1
OG0012011	XP_036500554.1	XP_045270130.1
OG0012012	XP_036492547.1	XP_045258245.1
OG0012017	XP_036502835.1	XP_045263894.1
OG0012019	XP_036500797.1	XP_045270012.1
OG0012024	XP_036488745.1	XP_045260693.1
OG0012032	XP_036502208.1	XP_045257098.1
OG0012035	XP_036488800.1	XP_045266054.1
OG0012036	XP_036493977.1	XP_045268731.1
OG0012042	XP_036487968.1	XP_045270962.1
OG0012043	XP_036495171.1	XP_045263100.1
OG0012045	XP_036493586.1	XP_045264130.1
OG0012049	XP_036494579.1	XP_045268674.1
OG0012054	XP_036499570.1	XP_045257218.1
OG0012058	XP_036494133.1	XP_045267562.1
OG0012060	XP_036496543.1	XP_045260433.1
OG0012067	XP_036501799.1	XP_045258159.1
OG0012068	XP_036501798.1	XP_045258158.1
OG0012077	XP_036488445.1	XP_045261132.1
OG0012090	XP_036498820.1	XP_045259573.1
OG0012092	XP_036491289.1	XP_045256542.1
OG0012104	XP_036488289.1	XP_045265958.1
OG0012109	XP_036488615.1	XP_045266024.1
OG0012110	XP_036488616.1	XP_045266025.1
OG0012127	XP_036497169.1	XP_045266353.1
OG0012133	XP_036489121.1	XP_045268230.1
OG0012139	XP_036496923.1	XP_045266945.1
OG0012142	XP_036499612.1	XP_045264659.1
OG0012143	XP_036489476.1	XP_045256188.1
OG0012145	XP_036488117.1	XP_045260664.1
OG0012148	XP_036488178.1	XP_045260905.1
OG0012159	XP_036489217.1	XP_045268072.1
OG0012160	XP_036502000.1	XP_045265340.1
OG0012165	XP_036496887.1	XP_045267002.1
OG0012166	XP_036502451.1	XP_045264002.1
OG0012167	XP_036496422.1	XP_045266893.1
OG0012168	XP_036492633.1	XP_045257383.1
OG0012171	XP_036491600.1	XP_045258909.1
OG0012173	XP_036494523.1	XP_045262997.1
OG0012175	XP_036495295.1	XP_045269904.1
OG0012176	XP_036502017.1	XP_045267781.1
OG0012177	XP_036495341.1	XP_045260571.1
OG0012178	XP_036495133.1	XP_045256741.1
OG0012179	XP_036494399.1	XP_045257905.1
OG0012180	XP_036489418.1	XP_045262259.1
OG0012183	XP_036492545.1	XP_045256127.1
OG0012184	XP_036490493.1	XP_045256209.1
OG0012185	XP_036490901.1	XP_045266460.1
OG0012188	XP_036496525.1	XP_045269944.1
OG0012193	XP_036502701.1	XP_045267823.1
OG0012196	XP_036497162.1	XP_045260174.1, XP_045258509.1
OG0012197	XP_036492173.1	XP_045269510.1
OG0012199	XP_036499040.1	XP_045269223.1
