Orthogroup	Colletotrichum_siamense	Colletotrichum_abscissum
OG0009927	XP_036496699.1	XP_060395125.1
OG0009928	XP_036488453.1	XP_060395136.1
OG0009929	XP_036495361.1	XP_060395145.1
OG0009930	XP_036490564.1	XP_060395173.1
OG0009931	XP_036491458.1	XP_060395192.1
OG0009932	XP_036495331.1	XP_060397345.1, XP_060395195.1
OG0009933	XP_036495453.1	XP_060395214.1
OG0009934	XP_036496155.1	XP_060395217.1
OG0009936	XP_036497205.1	XP_060395241.1
OG0009938	XP_036497605.1	XP_060395252.1
OG0009939	XP_036497038.1	XP_060395253.1
OG0009940	XP_036497082.1	XP_060395268.1
OG0009941	XP_036498580.1	XP_060395273.1
OG0009942	XP_036498190.1	XP_060395274.1
OG0009943	XP_036498577.1	XP_060395275.1
OG0009944	XP_036498186.1	XP_060395281.1
OG0009945	XP_036490248.1	XP_060395299.1
OG0009946	XP_036497425.1	XP_060395323.1
OG0009947	XP_036497664.1	XP_060395336.1
OG0009948	XP_036497663.1	XP_060395337.1
OG0009949	XP_036493808.1	XP_060395338.1
OG0009950	XP_036493271.1	XP_060395367.1
OG0009951	XP_036493272.1	XP_060395368.1
OG0009952	XP_036490791.1	XP_060395411.1
OG0009953	XP_036490592.1	XP_060395434.1
OG0009956	XP_036498484.1	XP_060395487.1
OG0009958	XP_036492069.1	XP_060395513.1
OG0009960	XP_036492524.1	XP_060395530.1
OG0009962	XP_036491534.1	XP_060395544.1
OG0009963	XP_036491378.1	XP_060395564.1
OG0009964	XP_036491380.1	XP_060395567.1
OG0009965	XP_036491379.1	XP_060395568.1
OG0009966	XP_036492248.1	XP_060395578.1
OG0009967	XP_036492243.1	XP_060395584.1
OG0009968	XP_036491580.1	XP_060395594.1
OG0009969	XP_036491656.1	XP_060395606.1
OG0009971	XP_036491661.1	XP_060395610.1
OG0009972	XP_036491625.1	XP_060395626.1
OG0009973	XP_036493887.1	XP_060395627.1
OG0009974	XP_036492535.1	XP_060395631.1
OG0009975	XP_036493688.1	XP_060395664.1
OG0009976	XP_036493690.1	XP_060395666.1
OG0009977	XP_036493692.1	XP_060395668.1
OG0009978	XP_036492991.1	XP_060395670.1
OG0009979	XP_036493355.1	XP_060395678.1
OG0009980	XP_036493364.1	XP_060395683.1
OG0009981	XP_036488333.1	XP_060395694.1
OG0009982	XP_036493533.1	XP_060395718.1
OG0009983	XP_036492817.1	XP_060395719.1
OG0009984	XP_036492818.1	XP_060395720.1
OG0009985	XP_036492669.1	XP_060395724.1
OG0009986	XP_036492695.1	XP_060395728.1
OG0009987	XP_036492696.1	XP_060395729.1
OG0009988	XP_036493323.1	XP_060395731.1
OG0009989	XP_036494647.1	XP_060395749.1
OG0009990	XP_036500550.1	XP_060395753.1
OG0009991	XP_036500551.1	XP_060395755.1
OG0009992	XP_036497187.1	XP_060395762.1
OG0009993	XP_036493606.1	XP_060395769.1
OG0009994	XP_036493058.1	XP_060395773.1
OG0009995	XP_036496910.1	XP_060395774.1
OG0009996	XP_036492609.1	XP_060395778.1
OG0009997	XP_036493367.1	XP_060395782.1
OG0009999	XP_036493567.1	XP_060395790.1
OG0010000	XP_036493508.1	XP_060395796.1
OG0010002	XP_036493331.1	XP_060395809.1
OG0010003	XP_036493501.1	XP_060395819.1
OG0010004	XP_036499881.1	XP_060395860.1
OG0010005	XP_036500948.1	XP_060395872.1
OG0010007	XP_036493043.1	XP_060395883.1
OG0010008	XP_036492960.1	XP_060395886.1
OG0010009	XP_036492961.1	XP_060395888.1
OG0010010	XP_036493653.1	XP_060395893.1
OG0010011	XP_036492212.1	XP_060395901.1
OG0010012	XP_036501368.1	XP_060395932.1
OG0010014	XP_036500958.1	XP_060395957.1
OG0010015	XP_036502820.1	XP_060395961.1
OG0010016	XP_036501770.1	XP_060395964.1
OG0010017	XP_036501412.1	XP_060395968.1
OG0010018	XP_036501403.1	XP_060395970.1
OG0010019	XP_036501405.1	XP_060395972.1
OG0010020	XP_036502423.1	XP_060395982.1
OG0010021	XP_036502354.1	XP_060395992.1
OG0010022	XP_036495159.1	XP_060395996.1
OG0010023	XP_036490550.1	XP_060395999.1
OG0010024	XP_036501002.1	XP_060396007.1
OG0010026	XP_036502090.1	XP_060396052.1
OG0010027	XP_036502091.1	XP_060396054.1
OG0010028	XP_036501636.1	XP_060396055.1
OG0010029	XP_036501631.1	XP_060396056.1
OG0010030	XP_036501630.1	XP_060396059.1
OG0010031	XP_036501568.1	XP_060396068.1
OG0010032	XP_036497061.1	XP_060396119.1
OG0010033	XP_036501231.1	XP_060396142.1
OG0010034	XP_036502103.1	XP_060396155.1
OG0010035	XP_036502105.1	XP_060396160.1
OG0010036	XP_036502110.1	XP_060396161.1
OG0010037	XP_036501099.1	XP_060396162.1
OG0010038	XP_036491363.1	XP_060396167.1
OG0010041	XP_036488967.1	XP_060396256.1
OG0010042	XP_036490653.1	XP_060396263.1
OG0010043	XP_036496551.1	XP_060396276.1
OG0010044	XP_036488182.1	XP_060396277.1
OG0010045	XP_036494467.1	XP_060396289.1
OG0010047	XP_036491917.1	XP_060396317.1
OG0010048	XP_036488111.1	XP_060396327.1
OG0010049	XP_036488108.1	XP_060396329.1
OG0010050	XP_036488652.1	XP_060396331.1
OG0010051	XP_036502833.1	XP_060396334.1
OG0010052	XP_036493339.1	XP_060396355.1
OG0010053	XP_036493167.1	XP_060396364.1
OG0010054	XP_036493203.1	XP_060396384.1
OG0010055	XP_036493228.1	XP_060396412.1
OG0010056	XP_036492827.1	XP_060396416.1
OG0010057	XP_036493226.1	XP_060396420.1
OG0010058	XP_036492928.1	XP_060396438.1
OG0010060	XP_036493812.1	XP_060396455.1
OG0010062	XP_036499557.1	XP_060396549.1
OG0010063	XP_036500437.1	XP_060396553.1
OG0010064	XP_036500541.1	XP_060396560.1
OG0010065	XP_036500540.1	XP_060396561.1
OG0010066	XP_036498094.1	XP_060396565.1
OG0010067	XP_036498095.1	XP_060396567.1
OG0010068	XP_036499096.1	XP_060396572.1
OG0010069	XP_036500005.1	XP_060396582.1
OG0010070	XP_036499920.1	XP_060396607.1
OG0010071	XP_036499843.1	XP_060396624.1
OG0010072	XP_036497021.1	XP_060396683.1
OG0010073	XP_036497973.1	XP_060396685.1
OG0010074	XP_036497965.1	XP_060396692.1
OG0010075	XP_036498218.1	XP_060396700.1
OG0010076	XP_036497856.1	XP_060396728.1
OG0010077	XP_036497479.1	XP_060396729.1
OG0010078	XP_036497301.1	XP_060396743.1
OG0010079	XP_036498241.1	XP_060396756.1
OG0010080	XP_036498890.1	XP_060396759.1
OG0010081	XP_036498891.1	XP_060396763.1
OG0010082	XP_036498431.1	XP_060396778.1
OG0010083	XP_036498178.1	XP_060396782.1
OG0010084	XP_036498272.1	XP_060396786.1
OG0010085	XP_036497355.1	XP_060396792.1
OG0010087	XP_036497357.1	XP_060396801.1
OG0010090	XP_036489941.1	XP_060396834.1
OG0010091	XP_036489942.1	XP_060401854.1, XP_060396835.1
OG0010092	XP_036491433.1	XP_060396838.1
OG0010093	XP_036492590.1	XP_060396849.1
OG0010094	XP_036500147.1	XP_060396851.1
OG0010095	XP_036496358.1	XP_060396861.1
OG0010096	XP_036489874.1	XP_060396887.1
OG0010098	XP_036489355.1	XP_060396909.1
OG0010099	XP_036489939.1	XP_060396916.1
OG0010100	XP_036489756.1	XP_060396920.1
OG0010101	XP_036490015.1	XP_060396931.1
OG0010102	XP_036489723.1	XP_060396935.1
OG0010103	XP_036489041.1	XP_060396963.1
OG0010104	XP_036489068.1	XP_060396979.1
OG0010105	XP_036489651.1	XP_060396996.1
OG0010106	XP_036489644.1	XP_060397014.1
OG0010107	XP_036490087.1	XP_060397017.1
OG0010108	XP_036489820.1	XP_060397034.1
OG0010109	XP_036490440.1	XP_060397045.1
OG0010111	XP_036490971.1	XP_060397051.1
OG0010112	XP_036490975.1	XP_060397052.1
OG0010113	XP_036491150.1	XP_060397058.1
OG0010114	XP_036490970.1	XP_060397060.1
OG0010115	XP_036490982.1	XP_060397062.1
OG0010116	XP_036491187.1	XP_060397063.1
OG0010117	XP_036490434.1	XP_060397066.1
OG0010118	XP_036492275.1	XP_060397069.1
OG0010119	XP_036492530.1	XP_060397077.1
OG0010120	XP_036496147.1	XP_060397103.1
OG0010121	XP_036495280.1	XP_060397105.1
OG0010122	XP_036490153.1	XP_060397110.1
OG0010123	XP_036490859.1	XP_060397125.1
OG0010124	XP_036490684.1	XP_060397154.1
OG0010125	XP_036487862.1	XP_060397243.1
OG0010126	XP_036487852.1	XP_060397250.1
OG0010127	XP_036494318.1	XP_060397269.1, XP_060402688.1
OG0010130	XP_036495603.1	XP_060397298.1
OG0010131	XP_036496296.1	XP_060397311.1
OG0010132	XP_036496952.1	XP_060397312.1
OG0010133	XP_036495700.1	XP_060397319.1
OG0010134	XP_036488206.1	XP_060399287.1, XP_060397343.1
OG0010135	XP_036499218.1	XP_060401250.1, XP_060397351.1
OG0010136	XP_036492263.1	XP_060397369.1
OG0010137	XP_036494516.1	XP_060397371.1
OG0010138	XP_036496663.1	XP_060397376.1
OG0010139	XP_036496660.1	XP_060397377.1
OG0010140	XP_036496666.1	XP_060397379.1
OG0010141	XP_036496665.1	XP_060397382.1
OG0010142	XP_036495594.1	XP_060397386.1
OG0010143	XP_036496489.1	XP_060397387.1
OG0010144	XP_036501960.1	XP_060397393.1
OG0010146	XP_036502752.1	XP_060397412.1
OG0010148	XP_036496980.1	XP_060397420.1
OG0010149	XP_036497014.1	XP_060397422.1
OG0010150	XP_036495077.1, XP_036493998.1	XP_060397431.1
OG0010151	XP_036496539.1	XP_060397454.1
OG0010152	XP_036496090.1	XP_060397458.1
OG0010153	XP_036496959.1, XP_036494722.1	XP_060397459.1
OG0010154	XP_036498163.1	XP_060397482.1
OG0010155	XP_036496731.1	XP_060397488.1
OG0010156	XP_036498166.1	XP_060397535.1
OG0010157	XP_036498760.1	XP_060397544.1
OG0010158	XP_036497978.1	XP_060397556.1
OG0010159	XP_036498850.1	XP_060397574.1
OG0010160	XP_036498237.1	XP_060397593.1
OG0010161	XP_036497285.1	XP_060397619.1
OG0010162	XP_036498394.1	XP_060397636.1
OG0010163	XP_036497503.1	XP_060397643.1
OG0010164	XP_036498429.1	XP_060397646.1
OG0010165	XP_036497499.1	XP_060397663.1
OG0010166	XP_036495905.1	XP_060397667.1
OG0010167	XP_036498307.1	XP_060397671.1
OG0010168	XP_036499827.1	XP_060397709.1
OG0010170	XP_036495951.1	XP_060397712.1
OG0010171	XP_036496632.1	XP_060397716.1
OG0010172	XP_036495489.1	XP_060397717.1
OG0010173	XP_036496475.1	XP_060397718.1
OG0010174	XP_036495284.1	XP_060397721.1
OG0010175	XP_036495826.1	XP_060397736.1
OG0010177	XP_036495635.1	XP_060397753.1
OG0010178	XP_036496191.1	XP_060397761.1
OG0010179	XP_036491072.1	XP_060397767.1
OG0010180	XP_036496712.1	XP_060397774.1
OG0010181	XP_036496711.1	XP_060397780.1
OG0010182	XP_036495793.1	XP_060397785.1
OG0010183	XP_036495367.1	XP_060397797.1
OG0010184	XP_036495506.1	XP_060397801.1
OG0010185	XP_036495131.1	XP_060397803.1
OG0010186	XP_036495387.1	XP_060397811.1
OG0010187	XP_036495385.1	XP_060397821.1
OG0010188	XP_036488721.1	XP_060397836.1
OG0010189	XP_036487758.1	XP_060397849.1
OG0010190	XP_036496650.1	XP_060397852.1
OG0010191	XP_036496331.1	XP_060397880.1
OG0010192	XP_036501471.1	XP_060397896.1
OG0010193	XP_036496610.1	XP_060397900.1
OG0010194	XP_036492252.1	XP_060397913.1
OG0010195	XP_036497667.1	XP_060397915.1
OG0010196	XP_036496466.1	XP_060397920.1
OG0010198	XP_036494093.1	XP_060397968.1
OG0010199	XP_036493920.1	XP_060397985.1
OG0010200	XP_036494179.1	XP_060398019.1
OG0010201	XP_036494181.1	XP_060398031.1
OG0010202	XP_036490068.1	XP_060398037.1
OG0010203	XP_036489094.1	XP_060398053.1
OG0010204	XP_036489727.1	XP_060398071.1
OG0010205	XP_036489793.1	XP_060398124.1
OG0010206	XP_036489072.1	XP_060398143.1
OG0010207	XP_036489765.1	XP_060398144.1
OG0010208	XP_036489864.1	XP_060398166.1
OG0010211	XP_036497903.1	XP_060398268.1
OG0010212	XP_036497900.1	XP_060398269.1
OG0010213	XP_036490122.1	XP_060398277.1
OG0010214	XP_036489147.1	XP_060398302.1
OG0010215	XP_036489825.1	XP_060398310.1
OG0010216	XP_036489684.1	XP_060398317.1
OG0010220	XP_036489488.1	XP_060398358.1
OG0010221	XP_036489299.1	XP_060398370.1
OG0010222	XP_036489296.1	XP_060398376.1
OG0010223	XP_036489332.1	XP_060398387.1
OG0010224	XP_036488459.1	XP_060398388.1
OG0010225	XP_036488458.1	XP_060398389.1
OG0010226	XP_036489004.1	XP_060398390.1
OG0010227	XP_036489363.1	XP_060398423.1
OG0010228	XP_036499298.1	XP_060398578.1
OG0010229	XP_036499293.1	XP_060398586.1
OG0010230	XP_036500204.1	XP_060398590.1
OG0010231	XP_036495541.1	XP_060398592.1
OG0010233	XP_036499891.1	XP_060398608.1
OG0010234	XP_036500836.1	XP_060398622.1
OG0010235	XP_036500845.1	XP_060398626.1
OG0010236	XP_036499657.1	XP_060398643.1
OG0010238	XP_036499531.1	XP_060398697.1
OG0010239	XP_036499529.1	XP_060398700.1
OG0010240	XP_036499481.1	XP_060398717.1
OG0010241	XP_036499393.1	XP_060398721.1
OG0010242	XP_036500341.1	XP_060398723.1
OG0010243	XP_036500342.1	XP_060398724.1
OG0010244	XP_036499474.1	XP_060398726.1
OG0010245	XP_036499471.1	XP_060398730.1
OG0010246	XP_036499224.1	XP_060398732.1
OG0010247	XP_036488882.1	XP_060398746.1
OG0010248	XP_036488318.1	XP_060398749.1
OG0010249	XP_036488339.1	XP_060398755.1
OG0010251	XP_036488662.1	XP_060398780.1
OG0010252	XP_036495959.1	XP_060398796.1
OG0010253	XP_036488674.1	XP_060398808.1
OG0010254	XP_036487934.1	XP_060398818.1
OG0010255	XP_036489000.1	XP_060398819.1
OG0010256	XP_036494759.1	XP_060398821.1
OG0010257	XP_036488862.1	XP_060399880.1, XP_060398824.1
OG0010259	XP_036495454.1	XP_060398878.1
OG0010260	XP_036488130.1	XP_060398880.1
OG0010261	XP_036488526.1	XP_060398892.1
OG0010262	XP_036488189.1	XP_060398903.1
OG0010263	XP_036488184.1	XP_060398906.1
OG0010264	XP_036488731.1	XP_060398911.1
OG0010265	XP_036488071.1	XP_060398929.1
OG0010266	XP_036487923.1	XP_060398930.1
OG0010267	XP_036493945.1	XP_060398931.1
OG0010268	XP_036488962.1	XP_060398965.1
OG0010270	XP_036490700.1	XP_060399007.1
OG0010271	XP_036490228.1	XP_060399011.1
OG0010272	XP_036490779.1	XP_060399012.1
OG0010273	XP_036490201.1	XP_060399015.1
OG0010274	XP_036500039.1	XP_060399024.1
OG0010275	XP_036490316.1	XP_060399029.1
OG0010276	XP_036490317.1	XP_060399030.1
OG0010277	XP_036491382.1, XP_036489379.1	XP_060399032.1
OG0010278	XP_036490315.1	XP_060399033.1
OG0010279	XP_036490810.1	XP_060399034.1
OG0010280	XP_036490339.1	XP_060399040.1
OG0010281	XP_036490959.1	XP_060399041.1
OG0010282	XP_036490716.1	XP_060399045.1
OG0010283	XP_036490713.1	XP_060399046.1
OG0010284	XP_036491262.1	XP_060399047.1
OG0010285	XP_036490711.1	XP_060399049.1
OG0010286	XP_036491264.1	XP_060399051.1
OG0010287	XP_036490673.1	XP_060399063.1
OG0010288	XP_036491213.1	XP_060399065.1
OG0010289	XP_036491177.1	XP_060399078.1
OG0010290	XP_036490609.1	XP_060399083.1
OG0010292	XP_036491172.1	XP_060399111.1
OG0010293	XP_036491105.1	XP_060399125.1
OG0010294	XP_036502540.1	XP_060399149.1
OG0010295	XP_036487954.1	XP_060399160.1
OG0010296	XP_036490985.1	XP_060399169.1
OG0010297	XP_036490986.1	XP_060399170.1
OG0010298	XP_036490987.1	XP_060399171.1
OG0010299	XP_036490406.1	XP_060399184.1
OG0010300	XP_036490997.1	XP_060399188.1
OG0010301	XP_036490992.1	XP_060399192.1
OG0010303	XP_036490821.1	XP_060399201.1
OG0010304	XP_036490448.1	XP_060399219.1
OG0010305	XP_036495015.1	XP_060399230.1
OG0010306	XP_036494053.1	XP_060399257.1
OG0010307	XP_036494694.1	XP_060399261.1
OG0010308	XP_036488078.1	XP_060399273.1
OG0010309	XP_036495340.1	XP_060399293.1
OG0010310	XP_036500352.1	XP_060399312.1
OG0010311	XP_036500351.1	XP_060399313.1
OG0010313	XP_036494323.1	XP_060399320.1
OG0010314	XP_036494839.1	XP_060399326.1
OG0010315	XP_036494840.1	XP_060399334.1
OG0010316	XP_036499971.1	XP_060399341.1
OG0010317	XP_036494900.1	XP_060399352.1
OG0010318	XP_036488391.1	XP_060399360.1
OG0010319	XP_036494322.1	XP_060399362.1
OG0010320	XP_036492866.1	XP_060399365.1
OG0010321	XP_036494142.1	XP_060399379.1
OG0010322	XP_036495608.1	XP_060399390.1
OG0010323	XP_036493974.1	XP_060399403.1
OG0010324	XP_036494416.1	XP_060399405.1
OG0010325	XP_036494507.1	XP_060399415.1
OG0010326	XP_036494526.1	XP_060399417.1
OG0010327	XP_036494304.1	XP_060399421.1
OG0010328	XP_036495315.1	XP_060399429.1
OG0010329	XP_036494424.1	XP_060399430.1
OG0010330	XP_036495160.1	XP_060399440.1
OG0010332	XP_036494935.1	XP_060399446.1
OG0010333	XP_036495197.1	XP_060399463.1
OG0010334	XP_036499636.1	XP_060399520.1
OG0010335	XP_036500012.1	XP_060399588.1
OG0010336	XP_036499757.1	XP_060399590.1
OG0010337	XP_036500846.1	XP_060399591.1
OG0010338	XP_036500018.1	XP_060399594.1
OG0010339	XP_036500015.1	XP_060399595.1
OG0010340	XP_036491145.1	XP_060399598.1
OG0010341	XP_036500089.1	XP_060399599.1
OG0010342	XP_036499822.1	XP_060399600.1
OG0010343	XP_036500848.1	XP_060399614.1
OG0010344	XP_036489132.1	XP_060399635.1
OG0010345	XP_036489137.1	XP_060399636.1
OG0010346	XP_036489136.1	XP_060399637.1
OG0010347	XP_036489681.1	XP_060399638.1
OG0010348	XP_036499002.1	XP_060399639.1
OG0010349	XP_036499591.1	XP_060399661.1
OG0010350	XP_036499980.1	XP_060399686.1
OG0010351	XP_036499434.1	XP_060399710.1
OG0010352	XP_036499872.1	XP_060399750.1
OG0010353	XP_036490725.1	XP_060399765.1
OG0010354	XP_036494478.1	XP_060399780.1
OG0010355	XP_036494477.1	XP_060399781.1
OG0010356	XP_036494609.1	XP_060399786.1
OG0010357	XP_036494007.1	XP_060399788.1
OG0010358	XP_036495206.1	XP_060399800.1
OG0010360	XP_036495199.1	XP_060399811.1
OG0010361	XP_036500260.1	XP_060399815.1
OG0010362	XP_036495089.1	XP_060399869.1
OG0010363	XP_036500257.1	XP_060399887.1
OG0010364	XP_036494402.1	XP_060399890.1
OG0010365	XP_036496270.1	XP_060399938.1
OG0010366	XP_036494083.1	XP_060399943.1
OG0010367	XP_036494005.1	XP_060399945.1
OG0010369	XP_036494051.1	XP_060399960.1
OG0010370	XP_036494140.1	XP_060399965.1
OG0010371	XP_036495253.1	XP_060399997.1
OG0010372	XP_036500092.1	XP_060400020.1
OG0010373	XP_036500095.1	XP_060400022.1
OG0010375	XP_036499135.1	XP_060400058.1
OG0010377	XP_036499074.1	XP_060400073.1
OG0010378	XP_036499989.1	XP_060400079.1
OG0010379	XP_036499985.1	XP_060400083.1
OG0010381	XP_036500784.1	XP_060400138.1
OG0010382	XP_036499823.1	XP_060400169.1
OG0010383	XP_036499499.1	XP_060400196.1
OG0010384	XP_036500662.1	XP_060400209.1
OG0010385	XP_036499879.1	XP_060400225.1
OG0010386	XP_036499415.1	XP_060400242.1
OG0010387	XP_036499412.1	XP_060400244.1
OG0010388	XP_036499411.1	XP_060400251.1
OG0010389	XP_036499583.1	XP_060400255.1
OG0010391	XP_036492577.1	XP_060400286.1
OG0010392	XP_036492579.1	XP_060400288.1
OG0010394	XP_036491786.1	XP_060400339.1
OG0010397	XP_036491726.1	XP_060400365.1
OG0010398	XP_036491669.1	XP_060400395.1
OG0010399	XP_036492270.1	XP_060400412.1
OG0010400	XP_036492197.1	XP_060400422.1
OG0010401	XP_036492194.1	XP_060400427.1
OG0010404	XP_036491842.1	XP_060400504.1
OG0010405	XP_036492967.1	XP_060400508.1
OG0010406	XP_036501235.1	XP_060400566.1
OG0010407	XP_036502019.1	XP_060400593.1
OG0010408	XP_036501015.1	XP_060400612.1
OG0010409	XP_036488541.1	XP_060400636.1
OG0010410	XP_036488421.1	XP_060400637.1
OG0010411	XP_036501162.1	XP_060400639.1
OG0010412	XP_036502332.1	XP_060400664.1
OG0010413	XP_036501450.1	XP_060400679.1
OG0010414	XP_036501326.1	XP_060400711.1
OG0010415	XP_036502725.1	XP_060400725.1
OG0010416	XP_036502698.1	XP_060400732.1
OG0010417	XP_036502707.1	XP_060400733.1
OG0010418	XP_036501908.1	XP_060400737.1
OG0010419	XP_036501844.1	XP_060400745.1
OG0010420	XP_036501847.1	XP_060400748.1
OG0010421	XP_036501848.1	XP_060400749.1
OG0010422	XP_036501842.1	XP_060400752.1
OG0010423	XP_036497586.1	XP_060400756.1
OG0010424	XP_036501916.1	XP_060400761.1
OG0010426	XP_036502436.1	XP_060400782.1
OG0010427	XP_036501493.1	XP_060400787.1
OG0010428	XP_036502373.1	XP_060400801.1
OG0010429	XP_036489521.1	XP_060401845.1, XP_060400829.1
OG0010430	XP_036498916.1	XP_060400860.1
OG0010431	XP_036498966.1	XP_060400871.1
OG0010432	XP_036497524.1	XP_060400881.1
OG0010433	XP_036498961.1	XP_060400883.1
OG0010434	XP_036498960.1	XP_060400884.1
OG0010435	XP_036497999.1	XP_060400918.1
OG0010436	XP_036498047.1	XP_060400955.1
OG0010437	XP_036497912.1	XP_060401005.1
OG0010438	XP_036497915.1	XP_060401007.1
OG0010440	XP_036498317.1	XP_060401017.1
OG0010441	XP_036497791.1	XP_060401032.1
OG0010442	XP_036497717.1	XP_060401039.1
OG0010443	XP_036497738.1	XP_060401057.1
OG0010444	XP_036497846.1	XP_060401067.1
OG0010446	XP_036496173.1	XP_060401124.1
OG0010447	XP_036496171.1	XP_060401129.1
OG0010448	XP_036496371.1	XP_060401153.1
OG0010449	XP_036495170.1	XP_060401157.1
OG0010450	XP_036492963.1	XP_060401173.1
OG0010451	XP_036494732.1	XP_060401180.1
OG0010453	XP_036494154.1	XP_060401191.1
OG0010454	XP_036494205.1	XP_060401219.1
OG0010455	XP_036494829.1	XP_060401222.1
OG0010457	XP_036489314.1	XP_060401231.1
OG0010458	XP_036494199.1	XP_060401235.1
OG0010459	XP_036494231.1	XP_060401242.1
OG0010460	XP_036494560.1	XP_060401260.1
OG0010461	XP_036494556.1	XP_060401266.1
OG0010462	XP_036494382.1	XP_060401268.1
OG0010463	XP_036494381.1	XP_060401269.1
OG0010464	XP_036494388.1	XP_060401272.1
OG0010465	XP_036495117.1	XP_060401284.1
OG0010466	XP_036495118.1	XP_060401285.1
OG0010467	XP_036495127.1	XP_060401298.1
OG0010468	XP_036497969.1	XP_060401300.1
OG0010470	XP_036494332.1	XP_060401313.1
OG0010471	XP_036495024.1	XP_060401336.1
OG0010472	XP_036494586.1	XP_060401399.1
OG0010474	XP_036494515.1	XP_060401408.1
OG0010475	XP_036495220.1	XP_060401411.1
OG0010476	XP_036494192.1	XP_060401419.1
OG0010477	XP_036494189.1	XP_060401420.1
OG0010478	XP_036494187.1	XP_060401425.1
OG0010479	XP_036494188.1	XP_060401426.1
OG0010480	XP_036494404.1	XP_060401427.1
OG0010481	XP_036494186.1	XP_060401428.1
OG0010482	XP_036494191.1	XP_060401431.1
OG0010483	XP_036495789.1	XP_060401449.1
OG0010484	XP_036494291.1	XP_060401452.1
OG0010485	XP_036494290.1	XP_060401454.1
OG0010486	XP_036495209.1	XP_060401466.1
OG0010487	XP_036494864.1	XP_060401477.1
OG0010488	XP_036492110.1	XP_060401482.1
OG0010489	XP_036494242.1	XP_060401511.1
OG0010490	XP_036494241.1	XP_060401512.1
OG0010491	XP_036500830.1	XP_060401514.1
OG0010492	XP_036494391.1	XP_060401527.1
OG0010493	XP_036494137.1	XP_060401548.1
OG0010494	XP_036497648.1	XP_060401563.1
OG0010495	XP_036497452.1	XP_060401564.1
OG0010496	XP_036494344.1	XP_060401567.1
OG0010497	XP_036494116.1	XP_060401588.1
OG0010498	XP_036494113.1	XP_060401594.1
OG0010499	XP_036494110.1	XP_060401595.1
OG0010500	XP_036494932.1	XP_060401628.1
OG0010501	XP_036494718.1	XP_060401634.1
