Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0001080	Colletotrichum_fructicola	n5	1.0	Terminal	Colletotrichum_fructicola_XP_066007642.1	Colletotrichum_fructicola_XP_031893589.2
OG0001080	Colletotrichum_abscissum	n8	1.0	Terminal	Colletotrichum_abscissum_XP_060404038.1	Colletotrichum_abscissum_XP_060399930.1
OG0001081	N2	n3	0.4	Non-Terminal	Colletotrichum_karsti_XP_038744966.1, Colletotrichum_truncatum_XP_036578263.1	Colletotrichum_truncatum_XP_036580329.1, Colletotrichum_karsti_XP_038744088.1, Colletotrichum_fructicola_XP_031893234.1, Colletotrichum_siamense_XP_036494360.1, Colletotrichum_gloeosporioides_XP_045259968.1
OG0001082	N5	n4	0.3333333333333333	Non-Terminal	Colletotrichum_gloeosporioides_XP_045260507.1, Colletotrichum_gloeosporioides_XP_045259936.1	Colletotrichum_fructicola_XP_031893282.1, Colletotrichum_gloeosporioides_XP_045270139.1, Colletotrichum_gloeosporioides_XP_045267099.1, Colletotrichum_gloeosporioides_XP_045259935.1
OG0001082	Colletotrichum_gloeosporioides	n5	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045260507.1	Colletotrichum_gloeosporioides_XP_045259936.1
OG0001082	Colletotrichum_gloeosporioides	n7	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045270139.1, Colletotrichum_gloeosporioides_XP_045267099.1	Colletotrichum_gloeosporioides_XP_045259935.1
OG0001082	Colletotrichum_gloeosporioides	n8	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045270139.1	Colletotrichum_gloeosporioides_XP_045267099.1
OG0001083	N4	n6	0.25	Non-Terminal	Colletotrichum_fructicola_XP_031877133.1	Colletotrichum_fructicola_XP_066009233.1, Colletotrichum_karsti_XP_038744208.1, Colletotrichum_karsti_XP_038747073.1
OG0001083	Colletotrichum_karsti	n8	1.0	Terminal	Colletotrichum_karsti_XP_038744208.1	Colletotrichum_karsti_XP_038747073.1
OG0001084	N5	n6	0.3333333333333333	Non-Terminal	Colletotrichum_gloeosporioides_XP_045259786.1	Colletotrichum_gloeosporioides_XP_045260509.1, Colletotrichum_fructicola_XP_031881746.1, Colletotrichum_fructicola_XP_031891845.1
OG0001084	Colletotrichum_fructicola	n8	1.0	Terminal	Colletotrichum_fructicola_XP_031881746.1	Colletotrichum_fructicola_XP_031891845.1
OG0001085	Colletotrichum_fructicola	n7	1.0	Terminal	Colletotrichum_fructicola_XP_066007898.1	Colletotrichum_fructicola_XP_066007897.1, Colletotrichum_fructicola_XP_031876771.1
OG0001085	Colletotrichum_fructicola	n8	1.0	Terminal	Colletotrichum_fructicola_XP_066007897.1	Colletotrichum_fructicola_XP_031876771.1
OG0001086	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_fructicola_XP_031889984.1, Colletotrichum_siamense_XP_036492272.1, Colletotrichum_gloeosporioides_XP_045262089.1	Colletotrichum_gloeosporioides_XP_045262292.1, Colletotrichum_siamense_XP_036489532.1
OG0001087	N2	n6	0.4	Non-Terminal	Colletotrichum_karsti_XP_038743380.1, Colletotrichum_truncatum_XP_036582701.1	Colletotrichum_karsti_XP_038739426.1, Colletotrichum_truncatum_XP_036587677.1
OG0001088	N2	n6	0.4	Non-Terminal	Colletotrichum_truncatum_XP_036587187.2, Colletotrichum_karsti_XP_038740424.1	Colletotrichum_karsti_XP_038746996.1, Colletotrichum_truncatum_XP_036583649.1
OG0001089	N1	n5	0.6666666666666666	Non-Terminal	Colletotrichum_godetiae_XP_060434896.1, Colletotrichum_abscissum_XP_060405953.1, Colletotrichum_acutatum_XP_060359833.1	Colletotrichum_abscissum_XP_060400669.1, Colletotrichum_godetiae_XP_060424812.1
OG0001090	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036494259.1, Colletotrichum_fructicola_XP_031893592.1	Colletotrichum_fructicola_XP_031877155.1, Colletotrichum_gloeosporioides_XP_045263154.1, Colletotrichum_siamense_XP_036494740.1
OG0001091	Colletotrichum_truncatum	n5	1.0	Terminal	Colletotrichum_truncatum_XP_070059836.1	Colletotrichum_truncatum_XP_036577175.2
OG0001091	Colletotrichum_godetiae	n8	1.0	Terminal	Colletotrichum_godetiae_XP_060422854.1	Colletotrichum_godetiae_XP_060424828.1
OG0001092	N1	n2	0.6666666666666666	Non-Terminal	Colletotrichum_acutatum_XP_060357626.1, Colletotrichum_abscissum_XP_060400685.1	Colletotrichum_godetiae_XP_060426230.1, Colletotrichum_acutatum_XP_060363419.1, Colletotrichum_abscissum_XP_060403163.1
OG0001093	N1	n5	0.6666666666666666	Non-Terminal	Colletotrichum_abscissum_XP_060400728.1, Colletotrichum_godetiae_XP_060424868.1	Colletotrichum_acutatum_XP_060359917.1, Colletotrichum_abscissum_XP_060406357.1, Colletotrichum_godetiae_XP_060428498.1
OG0001094	Colletotrichum_godetiae	n7	1.0	Terminal	Colletotrichum_godetiae_XP_060421345.1	Colletotrichum_godetiae_XP_060431779.1, Colletotrichum_godetiae_XP_060421347.1
OG0001094	Colletotrichum_godetiae	n8	1.0	Terminal	Colletotrichum_godetiae_XP_060431779.1	Colletotrichum_godetiae_XP_060421347.1
OG0001095	N2	n3	0.2	Non-Terminal	Colletotrichum_karsti_XP_038750523.1	Colletotrichum_fructicola_XP_031888033.1, Colletotrichum_siamense_XP_036490807.1, Colletotrichum_truncatum_XP_036574483.2, Colletotrichum_karsti_XP_038739744.1, Colletotrichum_karsti_XP_038746587.1, Colletotrichum_karsti_XP_038741454.1
OG0001095	Colletotrichum_karsti	n7	1.0	Terminal	Colletotrichum_karsti_XP_038739744.1, Colletotrichum_karsti_XP_038746587.1	Colletotrichum_karsti_XP_038741454.1
OG0001095	Colletotrichum_karsti	n8	1.0	Terminal	Colletotrichum_karsti_XP_038739744.1	Colletotrichum_karsti_XP_038746587.1
OG0001096	N0	n0	0.25	Non-Terminal	Colletotrichum_abscissum_XP_060401094.1, Colletotrichum_gloeosporioides_XP_045269786.1	Colletotrichum_godetiae_XP_060432946.1, Colletotrichum_abscissum_XP_060403724.1, Colletotrichum_acutatum_XP_060368705.1, Colletotrichum_truncatum_XP_036587100.1, Colletotrichum_karsti_XP_038745667.1, Colletotrichum_gloeosporioides_XP_045269301.1, Colletotrichum_siamense_XP_036500742.1, Colletotrichum_fructicola_XP_031885586.1
OG0001097	N0	n0	0.25	Non-Terminal	Colletotrichum_fructicola_XP_031878827.1, Colletotrichum_abscissum_XP_060403679.1	Colletotrichum_truncatum_XP_036575981.1, Colletotrichum_karsti_XP_038741323.1, Colletotrichum_fructicola_XP_066009271.1, Colletotrichum_siamense_XP_036494232.1, Colletotrichum_gloeosporioides_XP_045267209.1, Colletotrichum_godetiae_XP_060429047.1, Colletotrichum_abscissum_XP_060401215.1, Colletotrichum_acutatum_XP_060365242.1
OG0001098	Colletotrichum_truncatum	n5	1.0	Terminal	Colletotrichum_truncatum_XP_036579037.1, Colletotrichum_truncatum_XP_036575986.1	Colletotrichum_truncatum_XP_036575987.1
OG0001098	Colletotrichum_truncatum	n6	1.0	Terminal	Colletotrichum_truncatum_XP_036579037.1	Colletotrichum_truncatum_XP_036575986.1
OG0001099	Colletotrichum_truncatum	n2	1.0	Terminal	Colletotrichum_truncatum_XP_036576491.1, Colletotrichum_truncatum_XP_036576492.1	Colletotrichum_truncatum_XP_036582722.1
OG0001099	Colletotrichum_truncatum	n3	1.0	Terminal	Colletotrichum_truncatum_XP_036576491.1	Colletotrichum_truncatum_XP_036576492.1
OG0001100	N0	n3	0.25	Non-Terminal	Colletotrichum_gloeosporioides_XP_045256293.1, Colletotrichum_fructicola_XP_066008190.1, Colletotrichum_siamense_XP_036491064.1	Colletotrichum_acutatum_XP_060365343.1, Colletotrichum_abscissum_XP_060401644.1, Colletotrichum_fructicola_XP_066007547.1, Colletotrichum_siamense_XP_036488179.1
OG0001101	N0	n0	0.25	Non-Terminal	Colletotrichum_karsti_XP_038747426.1, Colletotrichum_godetiae_XP_060428956.1	Colletotrichum_abscissum_XP_060401763.1, Colletotrichum_godetiae_XP_060426939.1, Colletotrichum_acutatum_XP_060360117.1, Colletotrichum_siamense_XP_036488890.1, Colletotrichum_fructicola_XP_031890787.1, Colletotrichum_gloeosporioides_XP_045260814.1, Colletotrichum_truncatum_XP_036587810.1, Colletotrichum_karsti_XP_038745483.1
OG0001102	N0	n1	0.375	Non-Terminal	Colletotrichum_abscissum_XP_060404924.1, Colletotrichum_truncatum_XP_036574492.2, Colletotrichum_gloeosporioides_XP_045271185.1, Colletotrichum_fructicola_XP_031875996.1	Colletotrichum_fructicola_XP_031876966.1, Colletotrichum_abscissum_XP_060401831.1, Colletotrichum_godetiae_XP_060421793.1, Colletotrichum_godetiae_XP_060422539.1, Colletotrichum_gloeosporioides_XP_045261520.1
OG0001102	Colletotrichum_godetiae	n8	1.0	Terminal	Colletotrichum_godetiae_XP_060421793.1	Colletotrichum_godetiae_XP_060422539.1
OG0001103	N4	n1	0.75	Non-Terminal	Colletotrichum_siamense_XP_036497870.1, Colletotrichum_karsti_XP_038748689.1, Colletotrichum_gloeosporioides_XP_045257650.1, Colletotrichum_fructicola_XP_031878618.2	Colletotrichum_gloeosporioides_XP_045257899.1, Colletotrichum_siamense_XP_036494283.1, Colletotrichum_fructicola_XP_031890079.1
OG0001104	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_fructicola_XP_031884319.1, Colletotrichum_siamense_XP_036501829.1	Colletotrichum_gloeosporioides_XP_045268591.1, Colletotrichum_fructicola_XP_031882409.1, Colletotrichum_siamense_XP_036490071.1
OG0001105	N1	n1	0.6666666666666666	Non-Terminal	Colletotrichum_abscissum_XP_060402245.1, Colletotrichum_acutatum_XP_060362530.1, Colletotrichum_godetiae_XP_060430314.1	Colletotrichum_godetiae_XP_060433024.1, Colletotrichum_acutatum_XP_060364117.1
OG0001106	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_gloeosporioides_XP_045258474.1, Colletotrichum_fructicola_XP_031888767.2	Colletotrichum_gloeosporioides_XP_045269522.1, Colletotrichum_siamense_XP_036492307.1, Colletotrichum_fructicola_XP_031884549.1
OG0001107	N6	n4	1.0	Non-Terminal	Colletotrichum_fructicola_XP_031884502.2, Colletotrichum_siamense_XP_036492316.1	Colletotrichum_siamense_XP_036492310.1, Colletotrichum_fructicola_XP_066007902.1
OG0001108	N2	n5	0.2	Non-Terminal	Colletotrichum_karsti_XP_038740744.1	Colletotrichum_karsti_XP_038743766.1, Colletotrichum_truncatum_XP_070060063.1, Colletotrichum_truncatum_XP_070060064.1, Colletotrichum_karsti_XP_038743767.1
OG0001108	N2	n6	0.4	Non-Terminal	Colletotrichum_karsti_XP_038743766.1, Colletotrichum_truncatum_XP_070060063.1	Colletotrichum_truncatum_XP_070060064.1, Colletotrichum_karsti_XP_038743767.1
OG0001109	N1	n5	0.6666666666666666	Non-Terminal	Colletotrichum_acutatum_XP_060357111.1, Colletotrichum_abscissum_XP_060402731.1, Colletotrichum_godetiae_XP_060426351.1	Colletotrichum_godetiae_XP_060435058.1, Colletotrichum_acutatum_XP_060367397.1
OG0001110	N4	n2	0.75	Non-Terminal	Colletotrichum_fructicola_XP_031889568.2, Colletotrichum_gloeosporioides_XP_045265033.1, Colletotrichum_siamense_XP_036492592.1, Colletotrichum_karsti_XP_038746197.1	Colletotrichum_fructicola_XP_031877340.1, Colletotrichum_siamense_XP_036493237.1, Colletotrichum_gloeosporioides_XP_045260274.1
OG0001111	Colletotrichum_truncatum	n4	1.0	Terminal	Colletotrichum_truncatum_XP_036587746.1, Colletotrichum_truncatum_XP_036578935.1	Colletotrichum_truncatum_XP_036578001.1
OG0001111	Colletotrichum_truncatum	n5	1.0	Terminal	Colletotrichum_truncatum_XP_036587746.1	Colletotrichum_truncatum_XP_036578935.1
OG0001112	N2	n2	0.2	Non-Terminal	Colletotrichum_truncatum_XP_036582223.1, Colletotrichum_karsti_XP_038740800.1, Colletotrichum_gloeosporioides_XP_045267138.1, Colletotrichum_gloeosporioides_XP_045259005.1, Colletotrichum_fructicola_XP_031876863.1, Colletotrichum_siamense_XP_036493658.1	Colletotrichum_siamense_XP_036502334.1
OG0001112	N5	n5	0.3333333333333333	Non-Terminal	Colletotrichum_gloeosporioides_XP_045267138.1	Colletotrichum_gloeosporioides_XP_045259005.1, Colletotrichum_fructicola_XP_031876863.1, Colletotrichum_siamense_XP_036493658.1
OG0001113	Colletotrichum_acutatum	n3	1.0	Terminal	Colletotrichum_acutatum_XP_060357937.1, Colletotrichum_acutatum_XP_060357938.1	Colletotrichum_acutatum_XP_060357936.1
OG0001113	Colletotrichum_acutatum	n4	1.0	Terminal	Colletotrichum_acutatum_XP_060357937.1	Colletotrichum_acutatum_XP_060357938.1
OG0001113	Colletotrichum_gloeosporioides	n8	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045257802.1	Colletotrichum_gloeosporioides_XP_045257801.1
OG0001114	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036496233.1, Colletotrichum_gloeosporioides_XP_045260592.1, Colletotrichum_fructicola_XP_031892025.1	Colletotrichum_siamense_XP_036496339.1, Colletotrichum_gloeosporioides_XP_045267064.1
OG0001115	N0	n1	0.25	Non-Terminal	Colletotrichum_fructicola_XP_031879714.1, Colletotrichum_gloeosporioides_XP_045257737.1, Colletotrichum_siamense_XP_036492755.1, Colletotrichum_karsti_XP_038740214.1, Colletotrichum_godetiae_XP_060427319.1, Colletotrichum_acutatum_XP_060359620.1, Colletotrichum_abscissum_XP_060403036.1	Colletotrichum_acutatum_XP_060357694.1, Colletotrichum_fructicola_XP_031888002.1
OG0001116	N2	n3	0.2	Non-Terminal	Colletotrichum_gloeosporioides_XP_045261494.1, Colletotrichum_fructicola_XP_031875624.1, Colletotrichum_fructicola_XP_031875764.2, Colletotrichum_fructicola_XP_031878454.1	Colletotrichum_fructicola_XP_066008939.1, Colletotrichum_truncatum_XP_070060364.1
OG0001116	Colletotrichum_fructicola	n5	1.0	Terminal	Colletotrichum_fructicola_XP_031875624.1	Colletotrichum_fructicola_XP_031875764.2, Colletotrichum_fructicola_XP_031878454.1
OG0001116	Colletotrichum_fructicola	n6	1.0	Terminal	Colletotrichum_fructicola_XP_031875764.2	Colletotrichum_fructicola_XP_031878454.1
OG0001116	Colletotrichum_godetiae	n8	1.0	Terminal	Colletotrichum_godetiae_XP_060432361.1	Colletotrichum_godetiae_XP_060421451.1
OG0001117	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_fructicola_XP_031888149.2, Colletotrichum_gloeosporioides_XP_045256761.1, Colletotrichum_siamense_XP_036490883.1	Colletotrichum_siamense_XP_036494660.1, Colletotrichum_fructicola_XP_031893168.1
OG0001118	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_gloeosporioides_XP_045268659.1, Colletotrichum_fructicola_XP_066006742.1	Colletotrichum_gloeosporioides_XP_045266217.1, Colletotrichum_siamense_XP_036488397.1, Colletotrichum_fructicola_XP_031879147.1
OG0001119	N1	n4	1.0	Non-Terminal: STRIDE	Colletotrichum_abscissum_XP_060403277.1, Colletotrichum_acutatum_XP_060362844.1, Colletotrichum_godetiae_XP_060423953.1	Colletotrichum_godetiae_XP_060430811.1, Colletotrichum_acutatum_XP_060369831.1, Colletotrichum_abscissum_XP_060406517.1
OG0001120	N2	n3	0.4	Non-Terminal	Colletotrichum_truncatum_XP_036577312.2, Colletotrichum_karsti_XP_038749849.1, Colletotrichum_gloeosporioides_XP_045266139.1, Colletotrichum_siamense_XP_036488639.1, Colletotrichum_fructicola_XP_031880802.1	Colletotrichum_truncatum_XP_036589981.2, Colletotrichum_siamense_XP_036487898.1
OG0001121	N0	n0	0.25	Non-Terminal	Colletotrichum_truncatum_XP_036574795.1, Colletotrichum_godetiae_XP_060424486.1	Colletotrichum_abscissum_XP_060403431.1, Colletotrichum_acutatum_XP_060358722.1, Colletotrichum_godetiae_XP_060429362.1, Colletotrichum_truncatum_XP_036586499.1, Colletotrichum_karsti_XP_038742877.1, Colletotrichum_fructicola_XP_031880884.1, Colletotrichum_siamense_XP_036488586.1, Colletotrichum_gloeosporioides_XP_045266042.1
OG0001122	Colletotrichum_truncatum	n3	1.0	Terminal	Colletotrichum_truncatum_XP_036579082.1	Colletotrichum_truncatum_XP_036586497.1
OG0001122	N4	n4	0.25	Non-Terminal	Colletotrichum_fructicola_XP_031880889.1, Colletotrichum_gloeosporioides_XP_045266040.1	Colletotrichum_gloeosporioides_XP_045261059.1, Colletotrichum_karsti_XP_038742879.1
OG0001123	N0	n0	0.25	Non-Terminal	Colletotrichum_karsti_XP_038742586.1, Colletotrichum_godetiae_XP_060428128.1	Colletotrichum_gloeosporioides_XP_045266038.1, Colletotrichum_fructicola_XP_031880888.1, Colletotrichum_siamense_XP_036488083.1, Colletotrichum_karsti_XP_038742881.1, Colletotrichum_truncatum_XP_036586496.1, Colletotrichum_godetiae_XP_060429369.1, Colletotrichum_acutatum_XP_060358728.1, Colletotrichum_abscissum_XP_060403440.1
OG0001124	N5	n2	1.0	Non-Terminal	Colletotrichum_fructicola_XP_031889227.1, Colletotrichum_siamense_XP_036489761.1, Colletotrichum_gloeosporioides_XP_045268078.1	Colletotrichum_fructicola_XP_031877159.1, Colletotrichum_gloeosporioides_XP_045263172.1, Colletotrichum_siamense_XP_036494000.1
OG0001125	N2	n1	0.4	Non-Terminal	Colletotrichum_fructicola_XP_031880946.1, Colletotrichum_siamense_XP_036488395.1, Colletotrichum_gloeosporioides_XP_045266017.1, Colletotrichum_karsti_XP_038749969.1, Colletotrichum_truncatum_XP_036586467.1	Colletotrichum_karsti_XP_038742194.1, Colletotrichum_truncatum_XP_036578799.1
OG0001126	N0	n0	0.375	Non-Terminal	Colletotrichum_truncatum_XP_036586418.1, Colletotrichum_karsti_XP_038749930.1, Colletotrichum_siamense_XP_036488192.1, Colletotrichum_fructicola_XP_031876081.1, Colletotrichum_godetiae_XP_060429469.1, Colletotrichum_abscissum_XP_060403543.1, Colletotrichum_acutatum_XP_060364451.1	Colletotrichum_karsti_XP_038744864.1, Colletotrichum_truncatum_XP_070061311.1, Colletotrichum_godetiae_XP_060422792.1
OG0001127	N4	n4	0.25	Non-Terminal	Colletotrichum_karsti_XP_038738704.1, Colletotrichum_gloeosporioides_XP_045262467.1, Colletotrichum_gloeosporioides_XP_045262465.1	Colletotrichum_gloeosporioides_XP_045262466.1
OG0001127	Colletotrichum_gloeosporioides	n6	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045262467.1	Colletotrichum_gloeosporioides_XP_045262465.1
OG0001128	N2	n3	0.4	Non-Terminal	Colletotrichum_truncatum_XP_036574736.2, Colletotrichum_gloeosporioides_XP_045267298.1	Colletotrichum_truncatum_XP_036587145.1, Colletotrichum_gloeosporioides_XP_045269424.1, Colletotrichum_fructicola_XP_031885849.2, Colletotrichum_siamense_XP_036499140.1, Colletotrichum_karsti_XP_038745638.1
OG0001129	N2	n3	0.4	Non-Terminal	Colletotrichum_truncatum_XP_036577621.1, Colletotrichum_karsti_XP_038746697.1, Colletotrichum_gloeosporioides_XP_045258359.1, Colletotrichum_siamense_XP_036498184.1, Colletotrichum_fructicola_XP_031888717.1	Colletotrichum_truncatum_XP_070059884.1, Colletotrichum_siamense_XP_036502911.1
OG0001130	N0	n0	0.25	Non-Terminal	Colletotrichum_karsti_XP_038744441.1, Colletotrichum_truncatum_XP_036581968.1, Colletotrichum_gloeosporioides_XP_045263307.1, Colletotrichum_fructicola_XP_031889000.1, Colletotrichum_siamense_XP_036497683.1, Colletotrichum_godetiae_XP_060424967.1, Colletotrichum_abscissum_XP_060404271.1, Colletotrichum_acutatum_XP_060357554.1	Colletotrichum_godetiae_XP_060430369.1, Colletotrichum_karsti_XP_038751219.1
OG0001131	Colletotrichum_godetiae	n7	1.0	Terminal	Colletotrichum_godetiae_XP_060435059.1, Colletotrichum_godetiae_XP_060423032.1	Colletotrichum_godetiae_XP_060422670.1
OG0001131	Colletotrichum_godetiae	n8	1.0	Terminal	Colletotrichum_godetiae_XP_060435059.1	Colletotrichum_godetiae_XP_060423032.1
OG0001132	Colletotrichum_truncatum	n7	1.0	Terminal	Colletotrichum_truncatum_XP_036582097.1	Colletotrichum_truncatum_XP_070059850.1, Colletotrichum_truncatum_XP_070059851.1
OG0001132	Colletotrichum_truncatum	n8	1.0	Terminal	Colletotrichum_truncatum_XP_070059850.1	Colletotrichum_truncatum_XP_070059851.1
OG0001133	N2	n1	0.4	Non-Terminal	Colletotrichum_karsti_XP_038746530.1, Colletotrichum_siamense_XP_036498728.1, Colletotrichum_fructicola_XP_031882131.1, Colletotrichum_gloeosporioides_XP_045263486.1, Colletotrichum_truncatum_XP_036582103.1	Colletotrichum_truncatum_XP_036579874.1, Colletotrichum_karsti_XP_038741266.1
OG0001134	Colletotrichum_acutatum	n3	1.0	Terminal	Colletotrichum_acutatum_XP_060359345.1	Colletotrichum_acutatum_XP_060362960.1, Colletotrichum_acutatum_XP_060359075.1
OG0001134	Colletotrichum_acutatum	n4	1.0	Terminal	Colletotrichum_acutatum_XP_060362960.1	Colletotrichum_acutatum_XP_060359075.1
OG0001134	Colletotrichum_godetiae	n5	1.0	Terminal	Colletotrichum_godetiae_XP_060422497.1, Colletotrichum_godetiae_XP_060421630.1, Colletotrichum_godetiae_XP_060434132.1	Colletotrichum_godetiae_XP_060424637.1
OG0001134	Colletotrichum_godetiae	n6	1.0	Terminal	Colletotrichum_godetiae_XP_060422497.1, Colletotrichum_godetiae_XP_060421630.1	Colletotrichum_godetiae_XP_060434132.1
OG0001134	Colletotrichum_godetiae	n7	1.0	Terminal	Colletotrichum_godetiae_XP_060422497.1	Colletotrichum_godetiae_XP_060421630.1
OG0001134	Colletotrichum_abscissum	n8	1.0	Terminal	Colletotrichum_abscissum_XP_060404533.1	Colletotrichum_abscissum_XP_060404955.1
OG0001135	Colletotrichum_fructicola	n2	1.0	Terminal	Colletotrichum_fructicola_XP_031880562.1, Colletotrichum_fructicola_XP_066009019.1	Colletotrichum_fructicola_XP_066009171.1
OG0001135	Colletotrichum_fructicola	n3	1.0	Terminal	Colletotrichum_fructicola_XP_031880562.1	Colletotrichum_fructicola_XP_066009019.1
