Orthogroup	Colletotrichum_karsti	Colletotrichum_gloeosporioides
OG0008554	XP_038750400.1	XP_045268254.1
OG0008555	XP_038750399.1	XP_045268255.1
OG0008556	XP_038750398.1	XP_045268256.1
OG0008557	XP_038750397.1	XP_045268257.1
OG0008558	XP_038750395.1	XP_045268249.1
OG0008559	XP_038750396.1	XP_045268250.1
OG0008560	XP_038751455.1	XP_045268213.1
OG0008561	XP_038751456.1	XP_045268215.1
OG0008562	XP_038751428.1	XP_045268216.1
OG0008563	XP_038751430.1	XP_045268218.1
OG0008564	XP_038751431.1	XP_045268219.1
OG0008565	XP_038751433.1	XP_045268221.1
OG0008566	XP_038750394.1	XP_045268203.1
OG0008567	XP_038750390.1	XP_045268202.1
OG0008568	XP_038750391.1	XP_045268201.1
OG0008569	XP_038750392.1	XP_045268200.1
OG0008570	XP_038750393.1	XP_045268199.1
OG0008571	XP_038750389.1	XP_045268198.1
OG0008572	XP_038750387.1	XP_045268187.1
OG0008573	XP_038750386.1	XP_045268188.1
OG0008574	XP_038750385.1	XP_045268189.1
OG0008575	XP_038750382.1	XP_045268192.1
OG0008577	XP_038750375.1	XP_045268185.1
OG0008578	XP_038750376.1	XP_045268186.1
OG0008579	XP_038750371.1	XP_045268174.1
OG0008580	XP_038750364.1	XP_045268160.1
OG0008581	XP_038750367.1	XP_045268162.1
OG0008582	XP_038750368.1	XP_045268170.1
OG0008583	XP_038750369.1	XP_045268171.1
OG0008584	XP_038750360.1	XP_045268157.1
OG0008585	XP_038750361.1	XP_045268155.1
OG0008586	XP_038750362.1	XP_045268154.1
OG0008587	XP_038750337.1	XP_045268121.1
OG0008588	XP_038750336.1	XP_045268120.1
OG0008589	XP_038750335.1	XP_045268119.1
OG0008590	XP_038742500.1	XP_045266943.1
OG0008591	XP_038750341.1	XP_045268137.1
OG0008592	XP_038750342.1	XP_045268136.1
OG0008593	XP_038750344.1	XP_045268134.1
OG0008594	XP_038750345.1	XP_045268133.1
OG0008595	XP_038750346.1	XP_045268132.1
OG0008596	XP_038750347.1	XP_045268131.1
OG0008597	XP_038750348.1	XP_045268130.1
OG0008598	XP_038750349.1	XP_045268129.1
OG0008599	XP_038750350.1	XP_045268128.1
OG0008600	XP_038750351.1	XP_045268143.1
OG0008601	XP_038750352.1	XP_045268144.1
OG0008602	XP_038750353.1	XP_045268145.1
OG0008603	XP_038750355.1	XP_045268146.1
OG0008604	XP_038750356.1	XP_045268147.1
OG0008605	XP_038739696.1	XP_045269533.1
OG0008606	XP_038750359.1	XP_045268150.1
OG0008607	XP_038750328.1	XP_045268111.1
OG0008608	XP_038750326.1	XP_045268109.1
OG0008609	XP_038750323.1	XP_045268101.1
OG0008610	XP_038750322.1	XP_045268100.1
OG0008611	XP_038750314.1	XP_045268084.1
OG0008612	XP_038750295.1	XP_045268058.1
OG0008614	XP_038750316.1	XP_045268097.1
OG0008615	XP_038750303.1	XP_045268063.1
OG0008616	XP_038750305.1	XP_045268061.1
OG0008617	XP_038750286.1	XP_045268049.1
OG0008618	XP_038750287.1	XP_045268050.1
OG0008619	XP_038750301.1	XP_045268069.1
OG0008620	XP_038750168.1	XP_045267896.1
OG0008621	XP_038750169.1	XP_045267897.1
OG0008622	XP_038750170.1	XP_045267898.1
OG0008623	XP_038750171.1	XP_045267899.1
OG0008624	XP_038750172.1	XP_045267900.1
OG0008625	XP_038750178.1	XP_045267905.1
OG0008626	XP_038738871.1	XP_045256747.1
OG0008627	XP_038750180.1	XP_045267906.1
OG0008628	XP_038750181.1	XP_045267907.1
OG0008629	XP_038750182.1	XP_045267908.1
OG0008630	XP_038750185.1	XP_045267915.1
OG0008631	XP_038750187.1	XP_045267917.1
OG0008632	XP_038750189.1	XP_045267919.1
OG0008633	XP_038750190.1	XP_045267920.1
OG0008634	XP_038750196.1	XP_045267928.1
OG0008635	XP_038750198.1	XP_045267930.1
OG0008636	XP_038750199.1	XP_045267931.1
OG0008637	XP_038750195.1	XP_045267927.1
OG0008638	XP_038750194.1	XP_045267926.1
OG0008639	XP_038744658.1	XP_045264535.1
OG0008640	XP_038744657.1	XP_045264534.1
OG0008641	XP_038744655.1	XP_045264531.1
OG0008642	XP_038750478.1	XP_045270317.1
OG0008643	XP_038750479.1	XP_045270316.1
OG0008644	XP_038750480.1	XP_045270315.1
OG0008645	XP_038750481.1	XP_045270313.1
OG0008646	XP_038746905.1	XP_045258331.1
OG0008647	XP_038740802.1	XP_045259002.1
OG0008648	XP_038739935.1	XP_045259049.1
OG0008649	XP_038739936.1	XP_045259048.1
OG0008650	XP_038739922.1	XP_045259069.1
OG0008651	XP_038739924.1	XP_045259073.1
OG0008652	XP_038739925.1	XP_045259074.1
OG0008653	XP_038739926.1	XP_045259075.1
OG0008654	XP_038739932.1	XP_045259054.1
OG0008655	XP_038746894.1	XP_045267650.1
OG0008656	XP_038739908.1	XP_045259064.1
OG0008657	XP_038746726.1	XP_045257281.1
OG0008658	XP_038746724.1	XP_045257283.1
OG0008659	XP_038746722.1	XP_045257285.1
OG0008660	XP_038746721.1	XP_045257286.1
OG0008661	XP_038739913.1	XP_045259078.1
OG0008662	XP_038739914.1	XP_045259079.1
OG0008663	XP_038739917.1	XP_045259082.1
OG0008664	XP_038739918.1	XP_045259083.1
OG0008665	XP_038749562.1	XP_045267569.1
OG0008666	XP_038739899.1	XP_045260267.1
OG0008667	XP_038739898.1	XP_045260266.1
OG0008668	XP_038739894.1	XP_045260262.1
OG0008669	XP_038739893.1	XP_045260261.1
OG0008670	XP_038739890.1	XP_045260258.1
OG0008671	XP_038739891.1	XP_045260259.1
OG0008672	XP_038739883.1	XP_045260255.1
OG0008674	XP_038739876.1	XP_045260248.1
OG0008675	XP_038739877.1	XP_045260249.1
OG0008676	XP_038739878.1	XP_045260250.1
OG0008677	XP_038739879.1	XP_045260251.1
OG0008678	XP_038739880.1	XP_045260252.1
OG0008679	XP_038739881.1	XP_045260253.1
OG0008680	XP_038739882.1	XP_045260254.1
OG0008681	XP_038739875.1	XP_045260247.1
OG0008682	XP_038739874.1	XP_045260246.1
OG0008683	XP_038739873.1	XP_045260245.1
OG0008684	XP_038739872.1	XP_045260244.1
OG0008685	XP_038739870.1	XP_045260242.1
OG0008686	XP_038739868.1	XP_045260240.1
OG0008687	XP_038739867.1	XP_045260239.1
OG0008688	XP_038739866.1	XP_045260238.1
OG0008689	XP_038739865.1	XP_045260237.1
OG0008690	XP_038739864.1	XP_045260236.1
OG0008691	XP_038739863.1	XP_045260235.1
OG0008692	XP_038739862.1	XP_045260234.1
OG0008693	XP_038739861.1	XP_045260233.1
OG0008694	XP_038739860.1	XP_045260232.1
OG0008695	XP_038739859.1	XP_045260231.1
OG0008696	XP_038739858.1	XP_045260230.1
OG0008697	XP_038739857.1	XP_045260229.1
OG0008698	XP_038739855.1	XP_045260226.1
OG0008699	XP_038739854.1	XP_045260225.1
OG0008700	XP_038739853.1	XP_045260224.1
OG0008701	XP_038739851.1	XP_045260223.1
OG0008702	XP_038739850.1	XP_045260221.1
OG0008703	XP_038739849.1	XP_045260219.1
OG0008704	XP_038739848.1	XP_045256145.1
OG0008705	XP_038739847.1	XP_045256146.1
OG0008706	XP_038739846.1	XP_045256147.1
OG0008707	XP_038739845.1	XP_045256148.1
OG0008708	XP_038739844.1	XP_045256149.1
OG0008709	XP_038739843.1	XP_045256150.1
OG0008710	XP_038739842.1	XP_045256151.1
OG0008711	XP_038739841.1	XP_045256152.1
OG0008712	XP_038739840.1	XP_045256153.1
OG0008713	XP_038739290.1	XP_045256155.1
OG0008714	XP_038739289.1	XP_045256156.1
OG0008715	XP_038739287.1	XP_045256158.1
OG0008716	XP_038739286.1	XP_045256160.1
OG0008717	XP_038739285.1	XP_045256161.1
OG0008718	XP_038739284.1	XP_045256162.1
OG0008719	XP_038739281.1	XP_045256163.1
OG0008720	XP_038739280.1	XP_045256164.1
OG0008721	XP_038739279.1	XP_045256165.1
OG0008722	XP_038739277.1	XP_045256167.1
OG0008724	XP_038739275.1	XP_045256171.1
OG0008725	XP_038739274.1	XP_045256172.1
OG0008726	XP_038739273.1	XP_045256173.1
OG0008727	XP_038739272.1	XP_045256175.1
OG0008728	XP_038739271.1	XP_045256176.1
OG0008729	XP_038739270.1	XP_045256177.1
OG0008730	XP_038739269.1	XP_045256178.1
OG0008731	XP_038739268.1	XP_045256179.1
OG0008732	XP_038744022.1	XP_045260302.1
OG0008733	XP_038744027.1	XP_045260304.1
OG0008734	XP_038744028.1	XP_045260305.1
OG0008735	XP_038744029.1	XP_045260306.1
OG0008736	XP_038744016.1	XP_045260286.1
OG0008737	XP_038744015.1	XP_045260287.1
OG0008738	XP_038743997.1	XP_045271157.1
OG0008739	XP_038743998.1	XP_045271159.1
OG0008740	XP_038744001.1	XP_045271163.1
OG0008741	XP_038744002.1	XP_045271164.1
OG0008742	XP_038744005.1	XP_045271171.1
OG0008743	XP_038744006.1	XP_045271170.1
OG0008744	XP_038744007.1	XP_045271169.1
OG0008745	XP_038744008.1	XP_045271168.1
OG0008746	XP_038744009.1	XP_045271167.1
OG0008747	XP_038744010.1	XP_045260291.1
OG0008748	XP_038744011.1	XP_045260290.1
OG0008749	XP_038744012.1	XP_045260289.1
OG0008750	XP_038744013.1	XP_045260288.1
OG0008751	XP_038743994.1	XP_045271151.1
OG0008752	XP_038743984.1	XP_045271141.1
OG0008753	XP_038743979.1	XP_045271130.1
OG0008754	XP_038743978.1	XP_045271129.1
OG0008755	XP_038743976.1	XP_045271128.1
OG0008756	XP_038743975.1	XP_045271127.1
OG0008757	XP_038743951.1	XP_045271126.1
OG0008758	XP_038743952.1	XP_045271124.1
OG0008759	XP_038743953.1	XP_045271123.1
OG0008760	XP_038743954.1	XP_045271122.1
OG0008761	XP_038743955.1	XP_045271121.1
OG0008762	XP_038743958.1	XP_045271119.1
OG0008763	XP_038743959.1	XP_045271118.1
OG0008764	XP_038743961.1	XP_045264578.1
OG0008765	XP_038743962.1	XP_045264579.1
OG0008766	XP_038743966.1	XP_045264586.1
OG0008767	XP_038743967.1	XP_045264587.1
OG0008768	XP_038743968.1	XP_045264588.1
OG0008769	XP_038743971.1	XP_045264591.1
OG0008770	XP_038743972.1	XP_045264592.1
OG0008771	XP_038743973.1	XP_045264593.1
OG0008772	XP_038743974.1	XP_045264594.1
OG0008773	XP_038743948.1	XP_045264599.1
OG0008774	XP_038743934.1	XP_045264612.1
OG0008775	XP_038743937.1	XP_045264609.1
OG0008776	XP_038743939.1	XP_045264607.1
OG0008777	XP_038743940.1	XP_045264606.1
OG0008778	XP_038743941.1	XP_045264605.1
OG0008779	XP_038743943.1	XP_045264603.1
OG0008780	XP_038743944.1	XP_045264602.1
OG0008781	XP_038743931.1	XP_045264613.1
OG0008782	XP_038743930.1	XP_045264614.1
OG0008783	XP_038743929.1	XP_045264615.1
OG0008784	XP_038743928.1	XP_045264616.1
OG0008785	XP_038743927.1	XP_045264617.1
OG0008786	XP_038743926.1	XP_045264618.1
OG0008787	XP_038748966.1	XP_045264621.1
OG0008788	XP_038743921.1	XP_045264625.1
OG0008789	XP_038743922.1	XP_045264624.1
OG0008790	XP_038743923.1	XP_045264622.1
OG0008791	XP_038743920.1	XP_045264627.1
OG0008792	XP_038743911.1	XP_045264640.1
OG0008794	XP_038743915.1	XP_045264633.1
OG0008795	XP_038743916.1	XP_045264632.1
OG0008796	XP_038743917.1	XP_045264631.1
OG0008797	XP_038743906.1	XP_045264643.1
OG0008798	XP_038743905.1	XP_045264644.1
OG0008799	XP_038743904.1	XP_045264645.1
OG0008800	XP_038743902.1	XP_045264649.1
OG0008801	XP_038743901.1	XP_045264650.1
OG0008802	XP_038743890.1	XP_045264664.1
OG0008803	XP_038743891.1	XP_045264663.1
OG0008804	XP_038743892.1	XP_045264662.1
OG0008805	XP_038743894.1	XP_045264660.1
OG0008806	XP_038743895.1	XP_045264658.1
OG0008807	XP_038743896.1	XP_045264657.1
OG0008808	XP_038743885.1	XP_045264671.1
OG0008809	XP_038743884.1	XP_045264672.1
OG0008810	XP_038743865.1	XP_045264691.1
OG0008811	XP_038743866.1	XP_045264690.1
OG0008812	XP_038743867.1	XP_045264689.1
OG0008813	XP_038743868.1	XP_045264688.1
OG0008814	XP_038743869.1	XP_045264687.1
OG0008815	XP_038743870.1	XP_045264686.1
OG0008816	XP_038743871.1	XP_045264685.1
OG0008817	XP_038743873.1	XP_045264683.1
OG0008818	XP_038743874.1	XP_045264682.1
OG0008819	XP_038743875.1	XP_045264681.1
OG0008820	XP_038743876.1	XP_045264680.1
OG0008821	XP_038743877.1	XP_045264679.1
OG0008822	XP_038743882.1	XP_045264674.1
OG0008823	XP_038743860.1	XP_045264695.1
OG0008824	XP_038743859.1	XP_045264696.1
OG0008825	XP_038741973.1	XP_045258839.1
OG0008826	XP_038741972.1	XP_045258840.1
OG0008827	XP_038741971.1	XP_045258841.1
OG0008828	XP_038741970.1	XP_045258842.1
OG0008829	XP_038741969.1	XP_045258844.1
OG0008830	XP_038741968.1	XP_045258845.1
OG0008831	XP_038741967.1	XP_045258846.1
OG0008832	XP_038741964.1	XP_045258849.1
OG0008833	XP_038741962.1	XP_045258851.1
OG0008834	XP_038741963.1	XP_045258850.1
OG0008835	XP_038741941.1	XP_045258898.1
OG0008836	XP_038741942.1	XP_045258897.1
OG0008837	XP_038750192.1	XP_045267923.1
OG0008838	XP_038750191.1	XP_045267921.1
OG0008839	XP_038750206.1	XP_045267934.1
OG0008840	XP_038750203.1	XP_045267937.1
OG0008841	XP_038747555.1	XP_045257089.1
OG0008842	XP_038747552.1	XP_045257086.1
OG0008843	XP_038747551.1	XP_045257085.1
OG0008844	XP_038747550.1	XP_045257084.1
OG0008845	XP_038747549.1	XP_045257083.1
OG0008846	XP_038747547.1	XP_045257081.1
OG0008847	XP_038742219.1	XP_045264819.1
OG0008848	XP_038742222.1	XP_045264814.1
OG0008849	XP_038742225.1	XP_045264809.1
OG0008850	XP_038742224.1	XP_045264810.1
OG0008851	XP_038749751.1	XP_045266241.1
OG0008852	XP_038741782.1	XP_045263023.1
OG0008853	XP_038738697.1	XP_045265153.1
OG0008854	XP_038738696.1	XP_045265154.1
OG0008855	XP_038742919.1	XP_045265169.1
OG0008856	XP_038742917.1	XP_045265172.1
OG0008857	XP_038742914.1	XP_045265163.1
OG0008858	XP_038742913.1	XP_045265162.1
OG0008859	XP_038742912.1	XP_045265161.1
OG0008860	XP_038738692.1	XP_045265158.1
OG0008861	XP_038738693.1	XP_045265157.1
OG0008862	XP_038738694.1	XP_045265156.1
OG0008863	XP_038742920.1	XP_045265167.1
OG0008864	XP_038742923.1	XP_045265175.1
OG0008865	XP_038742924.1	XP_045265176.1
OG0008866	XP_038742925.1	XP_045265178.1
OG0008867	XP_038742940.1	XP_045265195.1
OG0008868	XP_038742941.1	XP_045265196.1
OG0008869	XP_038742952.1	XP_045265198.1
OG0008870	XP_038742958.1	XP_045265213.1
OG0008871	XP_038742959.1	XP_045265214.1
OG0008872	XP_038742960.1	XP_045265215.1
OG0008873	XP_038742961.1	XP_045265216.1
OG0008874	XP_038742973.1	XP_045265230.1
OG0008875	XP_038742971.1	XP_045265229.1
OG0008876	XP_038742970.1	XP_045265228.1
OG0008877	XP_038742968.1, XP_038746180.1	XP_045265226.1
OG0008878	XP_038742966.1	XP_045265221.1
OG0008879	XP_038742965.1	XP_045265220.1
OG0008880	XP_038742963.1	XP_045265218.1
OG0008881	XP_038742975.1	XP_045265234.1
OG0008882	XP_038748230.1	XP_045269448.1
OG0008883	XP_038742985.1	XP_045265241.1
OG0008884	XP_038742984.1	XP_045265243.1
OG0008885	XP_038742987.1	XP_045265244.1
OG0008886	XP_038742986.1	XP_045265245.1
OG0008887	XP_038743018.1	XP_045265273.1
OG0008888	XP_038743017.1	XP_045265272.1
OG0008889	XP_038743016.1	XP_045265271.1
OG0008890	XP_038743015.1	XP_045265269.1
OG0008891	XP_038743014.1	XP_045265268.1
OG0008892	XP_038743013.1	XP_045265266.1
OG0008893	XP_038743012.1	XP_045265265.1
OG0008894	XP_038743011.1	XP_045265264.1
OG0008896	XP_038742354.1	XP_045260190.1
OG0008897	XP_038743004.1	XP_045265257.1
OG0008898	XP_038743005.1	XP_045265258.1
OG0008899	XP_038743006.1	XP_045265259.1
OG0008900	XP_038743007.1	XP_045265260.1
OG0008901	XP_038743008.1	XP_045265261.1
OG0008902	XP_038743009.1	XP_045265262.1
OG0008903	XP_038742995.1	XP_045265254.1
OG0008904	XP_038742994.1	XP_045265253.1
OG0008905	XP_038742993.1	XP_045265252.1
OG0008906	XP_038742991.1	XP_045265249.1
OG0008907	XP_038742990.1	XP_045265248.1
OG0008908	XP_038742989.1	XP_045265247.1
OG0008909	XP_038742988.1	XP_045265246.1
OG0008910	XP_038743025.1	XP_045265279.1
OG0008911	XP_038743024.1	XP_045265278.1
OG0008912	XP_038743023.1	XP_045265277.1
OG0008913	XP_038743022.1	XP_045265276.1
OG0008914	XP_038743027.1	XP_045265280.1
OG0008915	XP_038743028.1	XP_045265281.1
OG0008916	XP_038743029.1	XP_045265282.1
OG0008917	XP_038743030.1	XP_045265283.1
OG0008918	XP_038743031.1	XP_045265284.1
OG0008919	XP_038743033.1	XP_045265285.1
OG0008920	XP_038743035.1	XP_045265287.1
OG0008921	XP_038743036.1	XP_045265288.1
OG0008922	XP_038743037.1	XP_045265289.1
OG0008923	XP_038743038.1	XP_045265291.1
OG0008924	XP_038743039.1	XP_045265292.1
OG0008925	XP_038743040.1	XP_045265293.1
OG0008926	XP_038743042.1	XP_045265294.1
OG0008927	XP_038743045.1	XP_045265297.1
OG0008928	XP_038743046.1	XP_045265298.1
OG0008929	XP_038743047.1	XP_045265299.1
OG0008930	XP_038743048.1	XP_045265300.1
OG0008931	XP_038743049.1	XP_045265301.1
OG0008932	XP_038743050.1	XP_045265302.1
OG0008933	XP_038743051.1	XP_045265304.1
OG0008934	XP_038743053.1	XP_045265306.1
OG0008935	XP_038743054.1	XP_045265307.1
OG0008936	XP_038743055.1	XP_045265308.1
OG0008937	XP_038743056.1	XP_045265309.1
OG0008938	XP_038743060.1	XP_045265314.1
OG0008939	XP_038743061.1	XP_045265315.1
OG0008940	XP_038743062.1	XP_045265316.1
OG0008941	XP_038743063.1	XP_045265317.1
OG0008942	XP_038743064.1	XP_045265318.1
OG0008943	XP_038743065.1	XP_045265319.1
OG0008944	XP_038743067.1	XP_045265321.1
OG0008945	XP_038743068.1	XP_045265322.1
OG0008946	XP_038743069.1	XP_045265323.1
OG0008947	XP_038743070.1	XP_045257021.1
OG0008948	XP_038743071.1	XP_045257022.1
OG0008949	XP_038743073.1	XP_045257025.1
OG0008950	XP_038743075.1	XP_045257026.1
OG0008951	XP_038738721.1	XP_045257027.1
OG0008952	XP_038738720.1	XP_045257028.1
OG0008953	XP_038738719.1	XP_045257029.1
OG0008954	XP_038738718.1	XP_045257030.1
OG0008955	XP_038738715.1	XP_045257032.1
OG0008956	XP_038738714.1	XP_045257033.1
OG0008957	XP_038738712.1	XP_045257035.1
OG0008958	XP_038738711.1	XP_045257037.1
OG0008959	XP_038738710.1	XP_045257039.1
OG0008960	XP_038738894.1	XP_045264124.1
OG0008961	XP_038738893.1	XP_045264122.1
OG0008962	XP_038738892.1	XP_045264121.1
OG0008963	XP_038738890.1	XP_045264119.1
OG0008964	XP_038738888.1	XP_045264117.1
OG0008965	XP_038738886.1	XP_045264114.1
OG0008966	XP_038738885.1	XP_045264113.1
OG0008967	XP_038738884.1	XP_045264112.1
OG0008968	XP_038738883.1	XP_045264110.1
OG0008969	XP_038738896.1	XP_045264106.1
OG0008970	XP_038738897.1	XP_045264105.1
OG0008971	XP_038738899.1	XP_045264103.1
OG0008972	XP_038738900.1	XP_045264102.1
OG0008973	XP_038738902.1	XP_045264100.1
OG0008974	XP_038738904.1	XP_045264098.1
OG0008975	XP_038748428.1	XP_045264095.1
OG0008976	XP_038748430.1	XP_045264093.1
OG0008977	XP_038748431.1	XP_045264091.1
OG0008978	XP_038748432.1	XP_045264090.1
OG0008979	XP_038748433.1	XP_045264089.1
OG0008980	XP_038748434.1	XP_045264088.1
OG0008981	XP_038748436.1	XP_045264087.1
OG0008982	XP_038748437.1	XP_045264086.1
OG0008983	XP_038748439.1	XP_045264085.1
OG0008984	XP_038748440.1	XP_045264083.1
OG0008985	XP_038748445.1	XP_045264082.1
OG0008986	XP_038748444.1	XP_045264081.1
OG0008987	XP_038748443.1	XP_045264080.1
OG0008988	XP_038748442.1	XP_045264079.1
OG0008989	XP_038748447.1	XP_045264078.1
OG0008990	XP_038748448.1	XP_045264077.1
OG0008991	XP_038748449.1	XP_045264076.1
OG0008992	XP_038748505.1	XP_045264015.1
OG0008993	XP_038748506.1	XP_045264014.1
OG0008994	XP_038748509.1	XP_045264011.1
OG0008995	XP_038748510.1	XP_045264010.1
OG0008996	XP_038748512.1	XP_045264008.1
OG0008997	XP_038748513.1	XP_045264007.1
OG0008998	XP_038748483.1	XP_045264017.1
OG0008999	XP_038748484.1	XP_045264018.1
OG0009000	XP_038748486.1	XP_045264020.1
OG0009001	XP_038743041.1	XP_045264126.1
OG0009002	XP_038748487.1	XP_045264022.1
OG0009003	XP_038748488.1	XP_045264023.1
OG0009004	XP_038748490.1	XP_045264024.1
OG0009005	XP_038748491.1	XP_045264025.1
OG0009006	XP_038748492.1	XP_045264026.1
OG0009007	XP_038748493.1	XP_045264027.1
OG0009008	XP_038748495.1	XP_045264029.1
OG0009009	XP_038748496.1	XP_045264030.1
OG0009010	XP_038748497.1	XP_045264031.1
OG0009011	XP_038748498.1	XP_045264032.1
OG0009012	XP_038748517.1	XP_045264000.1
OG0009013	XP_038748516.1	XP_045264001.1
OG0009014	XP_038748515.1	XP_045264003.1
OG0009015	XP_038748455.1	XP_045264073.1
OG0009016	XP_038748454.1	XP_045264072.1
OG0009017	XP_038748453.1	XP_045264071.1
OG0009018	XP_038748452.1	XP_045264070.1
OG0009019	XP_038748521.1	XP_045263995.1
OG0009020	XP_038748503.1	XP_045264040.1
OG0009021	XP_038748477.1	XP_045264042.1
OG0009022	XP_038748478.1	XP_045264043.1
OG0009023	XP_038748479.1	XP_045264044.1
OG0009024	XP_038748480.1	XP_045264045.1
OG0009025	XP_038748481.1	XP_045264046.1
OG0009026	XP_038748464.1	XP_045264063.1
OG0009027	XP_038748475.1	XP_045264047.1
OG0009028	XP_038748476.1	XP_045264048.1
OG0009029	XP_038743471.1	XP_045261805.1
OG0009030	XP_038743470.1	XP_045261806.1
OG0009031	XP_038743469.1	XP_045261807.1
OG0009032	XP_038743479.1	XP_045261808.1
OG0009033	XP_038743478.1	XP_045261809.1
OG0009034	XP_038743477.1	XP_045261810.1
OG0009035	XP_038743493.1	XP_045260353.1
OG0009036	XP_038743491.1	XP_045260355.1
OG0009037	XP_038743490.1	XP_045260356.1
OG0009038	XP_038743489.1	XP_045260357.1
OG0009039	XP_038743488.1	XP_045260358.1
OG0009040	XP_038743487.1	XP_045260359.1
OG0009041	XP_038743486.1	XP_045260360.1
OG0009042	XP_038743485.1	XP_045260361.1
OG0009043	XP_038743484.1	XP_045260362.1
OG0009044	XP_038743483.1	XP_045260363.1
OG0009045	XP_038743481.1	XP_045260365.1
OG0009046	XP_038743480.1	XP_045260366.1
OG0009047	XP_038743496.1	XP_045260367.1
OG0009048	XP_038743498.1	XP_045260369.1
OG0009049	XP_038743499.1	XP_045260370.1
OG0009050	XP_038743500.1	XP_045260371.1
OG0009051	XP_038741143.1	XP_045269895.1
OG0009052	XP_038741144.1	XP_045269896.1
OG0009053	XP_038741145.1	XP_045269897.1
OG0009054	XP_038741146.1	XP_045269898.1
OG0009055	XP_038741147.1	XP_045269899.1
OG0009056	XP_038741148.1	XP_045269900.1
OG0009057	XP_038741150.1	XP_045269905.1
OG0009058	XP_038741117.1	XP_045269869.1
OG0009059	XP_038741116.1	XP_045269868.1
OG0009060	XP_038741115.1	XP_045269867.1
OG0009061	XP_038741114.1	XP_045269866.1
OG0009062	XP_038741112.1	XP_045269864.1
OG0009063	XP_038741111.1	XP_045269863.1
OG0009064	XP_038741107.1	XP_045269859.1
OG0009065	XP_038741108.1	XP_045269860.1
OG0009066	XP_038741109.1	XP_045269861.1
OG0009067	XP_038741110.1	XP_045269862.1
OG0009068	XP_038741106.1	XP_045269858.1
OG0009069	XP_038741105.1	XP_045269857.1
OG0009070	XP_038741103.1	XP_045269855.1
OG0009071	XP_038741102.1	XP_045269854.1
OG0009072	XP_038741101.1	XP_045269853.1
OG0009073	XP_038741100.1	XP_045269852.1
OG0009075	XP_038741097.1	XP_045269850.1
OG0009076	XP_038741096.1	XP_045269849.1
