Orthogroup	Colletotrichum_karsti	Colletotrichum_acutatum
OG0009365	XP_038742433.1	XP_060369803.1
OG0009366	XP_038742432.1	XP_060369801.1
OG0009367	XP_038742150.1	XP_060369795.1
OG0009368	XP_038742149.1	XP_060369794.1
OG0009369	XP_038742143.1	XP_060369788.1
OG0009370	XP_038742141.1	XP_060369785.1
OG0009371	XP_038742140.1	XP_060369783.1
OG0009372	XP_038742139.1	XP_060369782.1
OG0009373	XP_038742138.1	XP_060369781.1
OG0009374	XP_038742137.1	XP_060369780.1
OG0009375	XP_038742136.1	XP_060369778.1
OG0009376	XP_038742135.1	XP_060369777.1
OG0009377	XP_038742132.1	XP_060369773.1
OG0009378	XP_038742134.1	XP_060369769.1
OG0009379	XP_038742130.1	XP_060369768.1
OG0009380	XP_038742129.1	XP_060369766.1
OG0009381	XP_038742128.1	XP_060369764.1
OG0009382	XP_038742127.1	XP_060369761.1
OG0009383	XP_038742124.1	XP_060369759.1
OG0009384	XP_038747460.1	XP_060357024.1
OG0009385	XP_038747609.1	XP_060357987.1
OG0009386	XP_038739920.1	XP_060358209.1
OG0009387	XP_038742002.1	XP_060358851.1
OG0009389	XP_038746145.1	XP_060359709.1, XP_060360639.1
OG0009391	XP_038746944.1	XP_060360671.1
OG0009392	XP_038748799.1	XP_060361816.1
OG0009393	XP_038741616.1	XP_060362746.1
OG0009394	XP_038739641.1	XP_060364438.1
OG0009395	XP_038746456.1	XP_060372003.1
OG0009453	XP_038745032.1	XP_060360407.1
OG0009456	XP_038751362.1	XP_060369248.1
OG0009457	XP_038751360.1	XP_060369250.1
OG0009458	XP_038751349.1	XP_060369261.1
OG0009462	XP_038751323.1	XP_060369645.1
OG0009464	XP_038751334.1	XP_060369624.1
OG0009465	XP_038751260.1	XP_060369622.1
OG0009466	XP_038751262.1	XP_060369620.1
OG0009467	XP_038751264.1	XP_060369618.1
OG0009468	XP_038751301.1	XP_060369606.1
OG0009470	XP_038751289.1	XP_060369593.1
OG0009472	XP_038751308.1	XP_060369558.1
OG0009473	XP_038751313.1	XP_060369548.1
OG0009474	XP_038751173.1	XP_060369520.1
OG0009476	XP_038751208.1	XP_060369482.1
OG0009480	XP_038751158.1	XP_060359543.1
OG0009481	XP_038751152.1	XP_060359539.1
OG0009483	XP_038751113.1	XP_060362139.1
OG0009484	XP_038751115.1	XP_060362131.1
OG0009488	XP_038751019.1	XP_060363512.1
OG0009491	XP_038748090.1	XP_060357266.1, XP_060363461.1
OG0009495	XP_038751080.1	XP_060359570.1
OG0009496	XP_038751089.1	XP_060359585.1
OG0009498	XP_038751013.1	XP_060360050.1
OG0009499	XP_038749118.1	XP_060360047.1
OG0009500	XP_038749119.1	XP_060360046.1
OG0009501	XP_038749120.1	XP_060360044.1
OG0009502	XP_038749123.1	XP_060360042.1
OG0009504	XP_038738795.1	XP_060364393.1
OG0009505	XP_038740004.1	XP_060364376.1
OG0009506	XP_038749863.1	XP_060357675.1
OG0009508	XP_038743515.1	XP_060367389.1
OG0009509	XP_038741138.1	XP_060367379.1
OG0009511	XP_038743083.1	XP_060359385.1
OG0009512	XP_038746909.1	XP_060359384.1
OG0009513	XP_038749572.1	XP_060359383.1
OG0009514	XP_038739264.1	XP_060365857.1
OG0009516	XP_038739262.1	XP_060365854.1
OG0009517	XP_038739254.1	XP_060365841.1
OG0009519	XP_038749290.1	XP_060370799.1
OG0009520	XP_038749274.1	XP_060370817.1
OG0009524	XP_038744165.1	XP_060358342.1
OG0009525	XP_038749703.1	XP_060358336.1
OG0009526	XP_038748576.1	XP_060369295.1
OG0009529	XP_038748569.1	XP_060369309.1
OG0009532	XP_038748644.1	XP_060369362.1
OG0009533	XP_038748636.1	XP_060369370.1
OG0009534	XP_038748629.1	XP_060369374.1
OG0009536	XP_038748646.1	XP_060369381.1
OG0009537	XP_038748651.1	XP_060369386.1
OG0009538	XP_038748669.1	XP_060369401.1
OG0009539	XP_038748667.1	XP_060369404.1
OG0009540	XP_038748682.1	XP_060369415.1
OG0009542	XP_038748776.1	XP_060369425.1
OG0009543	XP_038748758.1	XP_060369434.1
OG0009544	XP_038748738.1	XP_060366314.1
OG0009545	XP_038748731.1	XP_060366306.1
OG0009546	XP_038748751.1	XP_060366298.1
OG0009547	XP_038748750.1	XP_060366297.1
OG0009548	XP_038748703.1	XP_060366289.1
OG0009550	XP_038749490.1	XP_060366259.1
OG0009551	XP_038749356.1	XP_060366222.1
OG0009554	XP_038749329.1	XP_060370756.1
OG0009555	XP_038749317.1	XP_060370768.1
OG0009556	XP_038749313.1	XP_060370772.1
OG0009560	XP_038751416.1	XP_060369216.1
OG0009561	XP_038751413.1	XP_060369219.1
OG0009563	XP_038747115.1	XP_060370642.1
OG0009564	XP_038742052.1	XP_060366581.1
OG0009565	XP_038742047.1	XP_060366576.1
OG0009566	XP_038742041.1	XP_060366572.1
OG0009567	XP_038742030.1	XP_060366558.1
OG0009568	XP_038742116.1	XP_060369749.1
OG0009569	XP_038742100.1	XP_060369734.1
OG0009570	XP_038744671.1	XP_060364337.1
OG0009571	XP_038744673.1	XP_060364339.1
OG0009572	XP_038744674.1	XP_060364340.1
OG0009579	XP_038747735.1	XP_060358517.1
OG0009581	XP_038747732.1	XP_060357337.1
OG0009582	XP_038749533.1	XP_060358678.1
OG0009583	XP_038748949.1	XP_060358173.1
OG0009584	XP_038740902.1	XP_060358183.1
OG0009588	XP_038747504.1	XP_060366399.1
OG0009590	XP_038747537.1	XP_060366360.1
OG0009593	XP_038750697.1	XP_060361291.1
OG0009594	XP_038750681.1	XP_060361300.1
OG0009596	XP_038750668.1	XP_060361313.1
OG0009597	XP_038750658.1	XP_060361324.1
OG0009598	XP_038750657.1	XP_060361326.1
OG0009600	XP_038739017.1	XP_060369066.1
OG0009601	XP_038748096.1	XP_060369080.1
OG0009603	XP_038742713.1	XP_060357990.1
OG0009610	XP_038740586.1	XP_060357595.1
OG0009611	XP_038747263.1	XP_060359879.1
OG0009614	XP_038740619.1	XP_060358052.1
OG0009615	XP_038740618.1	XP_060358051.1
OG0009616	XP_038743285.1	XP_060361754.1
OG0009618	XP_038748139.1	XP_060361761.1
OG0009621	XP_038748292.1	XP_060361778.1
OG0009622	XP_038740638.1	XP_060360450.1
OG0009623	XP_038740641.1	XP_060360455.1
OG0009624	XP_038740648.1	XP_060360462.1
OG0009625	XP_038740665.1	XP_060358912.1
OG0009626	XP_038740682.1	XP_060360779.1
OG0009632	XP_038748208.1	XP_060363627.1
OG0009633	XP_038748169.1	XP_060363614.1
OG0009635	XP_038746558.1	XP_060358568.1
OG0009639	XP_038739806.1	XP_060368999.1
OG0009640	XP_038739829.1	XP_060369030.1
OG0009642	XP_038739836.1	XP_060369039.1
OG0009643	XP_038746728.1	XP_060369042.1
OG0009647	XP_038747116.1	XP_060362427.1
OG0009649	XP_038743473.1	XP_060362460.1
OG0009656	XP_038749525.1	XP_060358241.1
OG0009659	XP_038746393.1	XP_060359686.1
OG0009661	XP_038746388.1	XP_060359678.1
OG0009663	XP_038746385.1	XP_060359673.1
OG0009665	XP_038747565.1	XP_060361835.1
OG0009666	XP_038746365.1	XP_060361834.1
OG0009667	XP_038740386.1	XP_060361829.1
OG0009668	XP_038746361.1	XP_060361823.1
OG0009669	XP_038746352.1	XP_060361812.1
OG0009670	XP_038746845.1	XP_060368111.1
OG0009672	XP_038746831.1	XP_060368079.1
OG0009673	XP_038740522.1	XP_060362583.1
OG0009674	XP_038750021.1	XP_060362582.1
OG0009678	XP_038741938.1	XP_060360056.1
OG0009679	XP_038740330.1	XP_060360054.1
OG0009681	XP_038745625.1	XP_060362789.1
OG0009682	XP_038740388.1	XP_060362779.1
OG0009683	XP_038742333.1	XP_060363148.1
OG0009684	XP_038748548.1	XP_060363155.1
OG0009685	XP_038746119.1	XP_060363158.1
OG0009686	XP_038744359.1	XP_060363163.1
OG0009687	XP_038742336.1	XP_060357670.1
OG0009688	XP_038740598.1	XP_060360907.1
OG0009693	XP_038749426.1	XP_060370872.1
OG0009694	XP_038749440.1	XP_060370859.1
OG0009695	XP_038749443.1	XP_060370856.1
OG0009696	XP_038749446.1	XP_060370853.1
OG0009698	XP_038749462.1	XP_060370836.1
OG0009699	XP_038741631.1	XP_060366177.1
OG0009702	XP_038741059.1	XP_060366143.1
OG0009703	XP_038741018.1	XP_060366120.1
OG0009706	XP_038748811.1	XP_060371487.1
OG0009707	XP_038745331.1	XP_060371494.1
OG0009709	XP_038748787.1	XP_060371506.1
OG0009710	XP_038741007.1	XP_060371514.1
OG0009711	XP_038741022.1	XP_060371538.1
OG0009713	XP_038751967.1	XP_060371560.1
OG0009716	XP_038740997.1	XP_060371571.1
OG0009717	XP_038748840.1	XP_060371607.1
OG0009718	XP_038748827.1	XP_060371622.1
OG0009720	XP_038748875.1	XP_060371656.1
OG0009721	XP_038743403.1	XP_060366535.1
OG0009722	XP_038742412.1	XP_060366515.1
OG0009723	XP_038751747.1	XP_060366504.1
OG0009728	XP_038739938.1	XP_060363871.1
OG0009729	XP_038738788.1	XP_060363875.1
OG0009731	XP_038747141.1	XP_060370665.1
OG0009736	XP_038747157.1	XP_060370698.1
OG0009737	XP_038747160.1	XP_060370701.1
OG0009738	XP_038747167.1	XP_060370708.1
OG0009739	XP_038747194.1	XP_060370724.1
OG0009745	XP_038743823.1	XP_060359248.1
OG0009746	XP_038743822.1	XP_060359249.1
OG0009747	XP_038743811.1	XP_060359268.1
OG0009749	XP_038743792.1	XP_060360682.1
OG0009750	XP_038743788.1	XP_060360686.1
OG0009751	XP_038743775.1	XP_060360703.1
OG0009752	XP_038743769.1	XP_060360708.1
OG0009754	XP_038743765.1	XP_060360711.1
OG0009755	XP_038743763.1	XP_060360714.1
OG0009757	XP_038744644.1	XP_060364308.1
OG0009758	XP_038744643.1	XP_060364307.1
OG0009760	XP_038744638.1	XP_060364300.1
OG0009769	XP_038744570.1	XP_060362079.1
OG0009773	XP_038751377.1	XP_060369173.1
OG0009774	XP_038751376.1	XP_060369172.1
OG0009775	XP_038751379.1	XP_060369167.1
OG0009777	XP_038750829.1	XP_060369136.1
OG0009778	XP_038750837.1	XP_060369127.1
OG0009779	XP_038750838.1	XP_060369126.1
OG0009780	XP_038750842.1	XP_060369122.1
OG0009781	XP_038750843.1	XP_060369121.1
OG0009782	XP_038744697.1	XP_060365898.1
OG0009783	XP_038744221.1	XP_060365920.1
OG0009787	XP_038741741.1	XP_060365980.1
OG0009792	XP_038744442.1	XP_060365794.1
OG0009793	XP_038739468.1	XP_060365807.1
OG0009794	XP_038739244.1	XP_060365828.1
OG0009795	XP_038739249.1	XP_060365833.1
OG0009798	XP_038750041.1	XP_060360155.1
OG0009799	XP_038742477.1	XP_060361485.1
OG0009800	XP_038750160.1	XP_060361482.1
OG0009802	XP_038749669.1	XP_060363331.1
OG0009803	XP_038749653.1	XP_060363350.1
OG0009804	XP_038749648.1	XP_060363355.1
OG0009807	XP_038749637.1	XP_060363373.1
OG0009808	XP_038749627.1	XP_060363375.1
OG0009809	XP_038749604.1	XP_060363720.1
OG0009810	XP_038749603.1	XP_060363719.1
OG0009811	XP_038749602.1	XP_060363718.1
OG0009812	XP_038749611.1	XP_060363706.1
OG0009815	XP_038748097.1	XP_060366930.1
OG0009816	XP_038748081.1	XP_060366933.1
OG0009817	XP_038748071.1	XP_060360475.1
OG0009818	XP_038748070.1	XP_060360477.1
OG0009819	XP_038748068.1	XP_060360479.1
OG0009820	XP_038748067.1	XP_060360480.1
OG0009822	XP_038749720.1	XP_060372033.1
OG0009824	XP_038743142.1	XP_060359161.1
OG0009830	XP_038746272.1	XP_060359777.1
OG0009831	XP_038746270.1	XP_060359780.1
OG0009833	XP_038743229.1	XP_060359802.1
OG0009834	XP_038743238.1	XP_060362605.1
OG0009835	XP_038743255.1	XP_060362631.1
OG0009836	XP_038746088.1	XP_060362638.1
OG0009839	XP_038746510.1	XP_060362027.1
OG0009841	XP_038740963.1	XP_060361979.1
OG0009843	XP_038740944.1	XP_060363168.1
OG0009844	XP_038740945.1	XP_060363169.1
OG0009845	XP_038739187.1	XP_060363181.1
OG0009847	XP_038739202.1	XP_060363207.1
OG0009848	XP_038740464.1	XP_060363220.1
OG0009849	XP_038740063.1	XP_060363229.1
OG0009850	XP_038749175.1	XP_060364029.1
OG0009851	XP_038749182.1	XP_060364040.1
OG0009855	XP_038749223.1	XP_060370959.1
OG0009856	XP_038749219.1	XP_060370955.1
OG0009858	XP_038749269.1	XP_060370934.1
OG0009859	XP_038749270.1	XP_060370932.1
OG0009860	XP_038749486.1	XP_060370920.1
OG0009862	XP_038745240.1	XP_060371962.1
OG0009867	XP_038742797.1	XP_060365013.1
OG0009871	XP_038742743.1	XP_060358966.1
OG0009873	XP_038740035.1	XP_060368340.1
OG0009874	XP_038740057.1	XP_060368332.1
OG0009877	XP_038740084.1	XP_060368306.1
OG0009880	XP_038740088.1	XP_060368297.1
OG0009882	XP_038748514.1	XP_060368290.1
OG0009883	XP_038743525.1	XP_060367412.1
OG0009885	XP_038743546.1	XP_060367435.1
OG0009887	XP_038740755.1	XP_060357783.1
OG0009891	XP_038743579.1	XP_060366954.1
OG0009892	XP_038747412.1	XP_060367617.1
OG0009893	XP_038747415.1	XP_060367613.1
OG0009894	XP_038747416.1	XP_060367612.1
OG0009896	XP_038747456.1	XP_060367577.1
OG0009897	XP_038747457.1	XP_060367576.1
OG0009898	XP_038747465.1	XP_060366450.1
OG0009899	XP_038740806.1	XP_060366443.1
OG0009902	XP_038747501.1	XP_060366424.1
OG0009906	XP_038744656.1	XP_060357371.1
OG0009912	XP_038743644.1	XP_060361598.1
OG0009914	XP_038743731.1	XP_060357618.1
OG0009915	XP_038743740.1	XP_060357624.1
OG0009916	XP_038743739.1	XP_060357625.1
OG0009917	XP_038743738.1	XP_060357178.1
OG0009919	XP_038743752.1	XP_060357920.1
OG0009920	XP_038743753.1	XP_060357919.1
OG0009921	XP_038743754.1	XP_060357918.1
OG0009922	XP_038743755.1	XP_060357008.1
OG0009928	XP_038747834.1	XP_060361090.1
OG0009929	XP_038742510.1	XP_060361099.1
OG0009935	XP_038744888.1	XP_060360585.1
OG0009936	XP_038750991.1	XP_060360040.1
OG0009937	XP_038749860.1	XP_060360037.1
OG0009938	XP_038750976.1	XP_060360028.1
OG0009939	XP_038750975.1	XP_060360027.1
OG0009945	XP_038744626.1	XP_060357855.1
OG0009947	XP_038750891.1	XP_060358406.1
OG0009948	XP_038750892.1	XP_060358405.1
OG0009950	XP_038741474.1	XP_060358788.1
OG0009951	XP_038741473.1	XP_060358789.1
OG0009954	XP_038738688.1	XP_060369092.1
OG0009955	XP_038750849.1	XP_060369112.1
OG0009957	XP_038739160.1	XP_060359373.1
OG0009959	XP_038739155.1	XP_060359376.1
OG0009960	XP_038739140.1	XP_060365560.1
OG0009961	XP_038739130.1	XP_060365552.1
OG0009964	XP_038739124.1	XP_060365521.1
OG0009965	XP_038739123.1	XP_060365520.1
OG0009967	XP_038738840.1	XP_060365507.1
OG0009968	XP_038738831.1	XP_060365498.1
OG0009969	XP_038746425.1	XP_060365486.1
OG0009970	XP_038746422.1	XP_060365482.1
OG0009971	XP_038746421.1	XP_060365481.1
OG0009974	XP_038749011.1	XP_060365758.1
OG0009981	XP_038749954.1	XP_060364190.1
OG0009982	XP_038746074.1	XP_060364157.1
OG0009983	XP_038746075.1	XP_060364158.1
OG0009984	XP_038746076.1	XP_060364160.1
OG0009985	XP_038746081.1	XP_060364164.1
OG0009988	XP_038739929.1	XP_060364151.1
OG0009990	XP_038740364.1	XP_060364130.1
OG0009995	XP_038744919.1, XP_038744917.1	XP_060364109.1
OG0009996	XP_038746111.1	XP_060364106.1
OG0009998	XP_038746124.1	XP_060364102.1
OG0010000	XP_038746137.1	XP_060357589.1
OG0010002	XP_038743835.1	XP_060357582.1
OG0010004	XP_038740914.1	XP_060365169.1
OG0010005	XP_038743287.1	XP_060365156.1
OG0010006	XP_038740898.1	XP_060365155.1
OG0010007	XP_038740887.1	XP_060365147.1
OG0010008	XP_038740884.1	XP_060365144.1
OG0010009	XP_038740883.1	XP_060365142.1
OG0010012	XP_038749150.1	XP_060365102.1
OG0010013	XP_038749137.1	XP_060365084.1
OG0010014	XP_038749132.1	XP_060365078.1, XP_060365079.1
OG0010016	XP_038743259.1	XP_060365072.1
OG0010018	XP_038743328.1	XP_060357848.1
OG0010019	XP_038743326.1	XP_060357845.1
OG0010020	XP_038743358.1	XP_060357836.1
OG0010022	XP_038748999.1	XP_060358069.1
OG0010023	XP_038748984.1	XP_060357825.1
OG0010024	XP_038743276.1	XP_060358064.1
OG0010025	XP_038743293.1	XP_060360737.1
OG0010034	XP_038743450.1	XP_060368392.1
OG0010037	XP_038743123.1	XP_060368386.1
OG0010040	XP_038745499.1	XP_060368470.1
OG0010041	XP_038745575.1	XP_060368522.1
OG0010042	XP_038738853.1	XP_060368527.1
OG0010044	XP_038745594.1	XP_060368541.1
OG0010045	XP_038745384.1	XP_060368548.1
OG0010046	XP_038745602.1	XP_060368564.1
OG0010052	XP_038745956.1	XP_060365742.1
OG0010054	XP_038745948.1	XP_060365714.1
OG0010055	XP_038745922.1	XP_060365685.1
OG0010056	XP_038745913.1	XP_060365681.1
OG0010058	XP_038745908.1	XP_060363971.1
OG0010059	XP_038745906.1	XP_060363974.1
OG0010061	XP_038739955.1	XP_060363851.1
OG0010064	XP_038739984.1	XP_060367319.1
OG0010065	XP_038739985.1	XP_060367318.1
OG0010070	XP_038747283.1	XP_060367276.1
OG0010071	XP_038747254.1	XP_060367258.1
OG0010072	XP_038750762.1	XP_060369967.1
OG0010075	XP_038750774.1	XP_060369951.1
OG0010076	XP_038750796.1	XP_060369926.1
OG0010077	XP_038750797.1	XP_060369925.1
OG0010080	XP_038738937.1	XP_060369895.1
OG0010081	XP_038738933.1	XP_060369891.1
OG0010084	XP_038738917.1	XP_060369872.1
OG0010085	XP_038738912.1	XP_060369867.1
OG0010086	XP_038738910.1	XP_060369865.1
OG0010088	XP_038738746.1	XP_060366206.1
OG0010089	XP_038738750.1	XP_060366203.1
OG0010092	XP_038739107.1	XP_060361463.1
OG0010093	XP_038745145.1	XP_060357715.1
OG0010094	XP_038746139.1	XP_060357718.1
OG0010095	XP_038748948.1	XP_060360850.1
OG0010096	XP_038750125.1	XP_060360827.1
OG0010097	XP_038750105.1	XP_060360820.1
OG0010101	XP_038743160.1	XP_060358600.1
OG0010102	XP_038750272.1	XP_060361452.1
OG0010107	XP_038750202.1	XP_060362332.1
OG0010109	XP_038744535.1	XP_060357386.1
OG0010112	XP_038744525.1	XP_060357392.1
OG0010113	XP_038744523.1	XP_060357399.1
OG0010114	XP_038744522.1	XP_060367983.1
OG0010116	XP_038744528.1	XP_060367980.1
OG0010117	XP_038744531.1	XP_060367977.1
OG0010118	XP_038743990.1	XP_060367972.1
OG0010119	XP_038739403.1	XP_060367965.1
OG0010126	XP_038738956.1	XP_060357438.1
OG0010132	XP_038742343.1	XP_060363125.1
OG0010134	XP_038747756.1	XP_060363091.1
OG0010136	XP_038741554.1	XP_060357325.1
OG0010137	XP_038746243.1	XP_060357323.1
OG0010145	XP_038740499.1	XP_060364869.1
OG0010146	XP_038748684.1	XP_060364879.1
OG0010147	XP_038748969.1	XP_060364882.1
OG0010148	XP_038740547.1	XP_060364886.1
OG0010149	XP_038740549.1	XP_060364888.1
OG0010151	XP_038740511.1	XP_060364917.1
OG0010155	XP_038742842.1	XP_060364949.1
OG0010156	XP_038750576.1	XP_060358806.1
OG0010157	XP_038750569.1	XP_060358815.1
OG0010158	XP_038750563.1	XP_060366591.1
OG0010159	XP_038750548.1	XP_060366610.1
OG0010160	XP_038744336.1	XP_060366627.1
OG0010161	XP_038744352.1	XP_060366649.1
OG0010162	XP_038744384.1	XP_060366664.1
OG0010163	XP_038744394.1	XP_060366671.1
OG0010164	XP_038746543.1	XP_060366674.1
OG0010165	XP_038744391.1	XP_060366692.1
OG0010167	XP_038746552.1	XP_060366701.1
OG0010168	XP_038751248.1	XP_060357217.1
OG0010170	XP_038742551.1	XP_060362233.1
OG0010176	XP_038744716.1	XP_060362204.1
OG0010177	XP_038744726.1	XP_060362195.1
OG0010178	XP_038744736.1	XP_060362186.1
OG0010180	XP_038744746.1	XP_060362173.1
OG0010181	XP_038744752.1	XP_060362165.1
OG0010183	XP_038744765.1	XP_060367180.1
OG0010184	XP_038744767.1	XP_060367176.1
OG0010186	XP_038744774.1	XP_060367167.1
OG0010190	XP_038744860.1	XP_060367132.1
OG0010193	XP_038744849.1	XP_060367086.1
OG0010195	XP_038746468.1	XP_060367076.1
OG0010196	XP_038744871.1	XP_060367070.1
OG0010197	XP_038740273.1	XP_060363801.1
OG0010198	XP_038740278.1	XP_060363795.1
OG0010199	XP_038740287.1	XP_060363780.1
OG0010205	XP_038751843.1	XP_060368858.1
OG0010208	XP_038751804.1	XP_060368817.1
OG0010209	XP_038751790.1	XP_060368795.1
OG0010210	XP_038751771.1	XP_060368767.1
OG0010214	XP_038751705.1	XP_060364727.1
OG0010217	XP_038742478.1	XP_060364706.1
OG0010218	XP_038751680.1	XP_060364704.1
OG0010219	XP_038751678.1	XP_060364695.1
OG0010220	XP_038751671.1	XP_060357297.1
OG0010228	XP_038747042.1	XP_060370572.1
OG0010229	XP_038747037.1	XP_060370563.1
OG0010231	XP_038742473.1	XP_060370556.1
OG0010232	XP_038747025.1	XP_060370547.1
OG0010233	XP_038747015.1	XP_060370539.1
OG0010236	XP_038748407.1	XP_060370502.1
OG0010237	XP_038748390.1	XP_060363239.1
OG0010239	XP_038748356.1	XP_060363267.1
OG0010240	XP_038748366.1	XP_060363282.1
OG0010241	XP_038748337.1	XP_060363287.1
OG0010242	XP_038748334.1	XP_060363290.1
OG0010247	XP_038747799.1	XP_060357233.1
OG0010250	XP_038747787.1	XP_060361521.1
OG0010251	XP_038747667.1	XP_060361532.1
OG0010253	XP_038747820.1	XP_060361559.1
OG0010254	XP_038749788.1	XP_060362240.1
OG0010255	XP_038747641.1	XP_060362241.1
OG0010259	XP_038744901.1	XP_060359966.1
OG0010260	XP_038747702.1	XP_060359964.1
OG0010262	XP_038747672.1	XP_060359941.1
OG0010263	XP_038747669.1	XP_060359937.1
OG0010269	XP_038741443.1	XP_060358685.1
OG0010270	XP_038741455.1	XP_060358702.1
OG0010271	XP_038741458.1	XP_060358706.1
OG0010272	XP_038741472.1	XP_060358707.1
OG0010273	XP_038741466.1	XP_060358710.1
OG0010288	XP_038741401.1	XP_060370067.1
OG0010290	XP_038741391.1	XP_060370080.1
OG0010291	XP_038741371.1	XP_060370091.1
OG0010294	XP_038740847.1	XP_060370142.1
OG0010296	XP_038741707.1	XP_060370158.1
OG0010297	XP_038741708.1	XP_060370159.1
OG0010298	XP_038741709.1	XP_060370160.1
OG0010299	XP_038741663.1	XP_060370173.1
OG0010300	XP_038741662.1	XP_060370175.1
OG0010302	XP_038741658.1	XP_060370183.1
OG0010304	XP_038741686.1	XP_060370203.1
OG0010305	XP_038741835.1	XP_060365988.1
OG0010306	XP_038741790.1	XP_060363017.1
OG0010308	XP_038742868.1	XP_060363000.1
OG0010311	XP_038748156.1	XP_060359505.1
OG0010312	XP_038741830.1	XP_060359503.1
OG0010313	XP_038741827.1	XP_060359501.1
OG0010314	XP_038741821.1	XP_060357281.1
OG0010315	XP_038741820.1	XP_060357273.1
OG0010317	XP_038741882.1	XP_060357809.1
OG0010318	XP_038749964.1	XP_060357804.1
OG0010319	XP_038741869.1	XP_060357802.1
OG0010321	XP_038741853.1	XP_060358039.1
OG0010323	XP_038742583.1	XP_060358930.1
OG0010327	XP_038738727.1	XP_060357201.1
OG0010333	XP_038742653.1	XP_060363048.1
OG0010334	XP_038745729.1	XP_060366058.1
OG0010344	XP_038750280.1	XP_060360624.1
OG0010345	XP_038750281.1	XP_060360625.1
OG0010346	XP_038750282.1	XP_060360626.1
OG0010347	XP_038750283.1	XP_060360627.1
OG0010348	XP_038747867.1	XP_060360628.1
OG0010351	XP_038747925.1	XP_060364558.1
OG0010354	XP_038744045.1	XP_060363579.1
OG0010355	XP_038744044.1	XP_060363578.1
OG0010356	XP_038744066.1	XP_060363572.1
OG0010358	XP_038744054.1	XP_060363558.1
OG0010359	XP_038744052.1	XP_060363548.1
OG0010361	XP_038740420.1	XP_060363542.1
OG0010362	XP_038744122.1	XP_060357017.1
OG0010363	XP_038746620.1	XP_060361003.1
OG0010367	XP_038744177.1	XP_060357034.1
OG0010368	XP_038745840.1	XP_060358423.1
OG0010369	XP_038744191.1	XP_060358417.1
OG0010370	XP_038744194.1	XP_060358412.1
OG0010371	XP_038744240.1	XP_060365891.1
