Orthogroup	Colletotrichum_karsti	Colletotrichum_siamense
OG0009178	XP_038745066.1	XP_036501672.1
OG0009179	XP_038745065.1	XP_036501671.1
OG0009180	XP_038745064.1	XP_036501349.1
OG0009181	XP_038745059.1	XP_036501670.1
OG0009182	XP_038745061.1	XP_036501138.1
OG0009183	XP_038745063.1	XP_036501362.1
OG0009184	XP_038745058.1	XP_036502388.1
OG0009185	XP_038745057.1	XP_036502387.1
OG0009186	XP_038745056.1	XP_036502386.1
OG0009187	XP_038745055.1	XP_036502385.1
OG0009188	XP_038745054.1	XP_036502384.1
OG0009189	XP_038745053.1	XP_036502383.1
OG0009190	XP_038745052.1	XP_036502382.1
OG0009191	XP_038745051.1	XP_036502381.1
OG0009192	XP_038745049.1	XP_036501437.1
OG0009193	XP_038745048.1	XP_036501438.1
OG0009194	XP_038745047.1	XP_036501432.1
OG0009195	XP_038745046.1	XP_036501433.1
OG0009196	XP_038745045.1	XP_036501434.1
OG0009197	XP_038745041.1	XP_036502458.1
OG0009198	XP_038745040.1	XP_036502459.1
OG0009199	XP_038745038.1	XP_036502461.1
OG0009200	XP_038745037.1	XP_036502460.1
OG0009201	XP_038745035.1	XP_036502452.1
OG0009202	XP_038745034.1	XP_036501528.1
OG0009203	XP_038746777.1	XP_036501876.1
OG0009204	XP_038746776.1	XP_036501875.1
OG0009205	XP_038746775.1	XP_036501874.1
OG0009206	XP_038746773.1	XP_036502626.1
OG0009207	XP_038746772.1	XP_036501872.1
OG0009208	XP_038746771.1	XP_036501871.1
OG0009209	XP_038746770.1	XP_036502858.1
OG0009210	XP_038746769.1	XP_036502859.1
OG0009211	XP_038746768.1	XP_036502861.1
OG0009212	XP_038746767.1	XP_036502862.1
OG0009213	XP_038746756.1	XP_036501527.1
OG0009214	XP_038746757.1	XP_036501524.1
OG0009215	XP_038746758.1	XP_036501525.1
OG0009216	XP_038746759.1	XP_036501522.1
OG0009217	XP_038746760.1	XP_036501523.1
OG0009218	XP_038746763.1	XP_036502379.1
OG0009219	XP_038746764.1	XP_036502860.1
OG0009220	XP_038746765.1	XP_036502864.1
OG0009221	XP_038746766.1	XP_036502863.1
OG0009222	XP_038746779.1	XP_036501966.1
OG0009223	XP_038746780.1	XP_036501967.1
OG0009224	XP_038746781.1	XP_036501965.1
OG0009225	XP_038746782.1	XP_036501244.1
OG0009226	XP_038746783.1	XP_036500990.1
OG0009227	XP_038746784.1	XP_036500989.1
OG0009228	XP_038744943.1	XP_036500996.1
OG0009229	XP_038744942.1	XP_036501480.1
OG0009230	XP_038744941.1	XP_036500992.1
OG0009231	XP_038744940.1	XP_036500991.1
OG0009232	XP_038744939.1	XP_036500994.1
OG0009233	XP_038744938.1	XP_036500993.1
OG0009234	XP_038744932.1, XP_038744933.1	XP_036493249.1
OG0009235	XP_038744949.1	XP_036501891.1
OG0009236	XP_038744950.1	XP_036501892.1
OG0009237	XP_038744951.1	XP_036501894.1
OG0009238	XP_038744952.1	XP_036501887.1
OG0009239	XP_038744953.1	XP_036501888.1
OG0009240	XP_038744954.1	XP_036501889.1
OG0009241	XP_038744955.1	XP_036501890.1
OG0009242	XP_038744956.1	XP_036500945.1
OG0009243	XP_038744957.1	XP_036500944.1
OG0009244	XP_038744958.1	XP_036500943.1
OG0009245	XP_038744959.1	XP_036500942.1
OG0009246	XP_038744960.1	XP_036500941.1
OG0009247	XP_038746824.1	XP_036501045.1
OG0009248	XP_038746821.1	XP_036501044.1
OG0009249	XP_038746820.1	XP_036501043.1
OG0009250	XP_038746816.1	XP_036501047.1
OG0009251	XP_038746817.1	XP_036501048.1
OG0009252	XP_038746818.1	XP_036501049.1
OG0009253	XP_038746815.1	XP_036501046.1
OG0009254	XP_038746814.1	XP_036502003.1
OG0009255	XP_038746813.1	XP_036502004.1
OG0009256	XP_038746812.1	XP_036501998.1
OG0009257	XP_038746811.1	XP_036502001.1
OG0009258	XP_038746809.1	XP_036501587.1
OG0009259	XP_038746807.1	XP_036502147.1
OG0009260	XP_038746806.1	XP_036501100.1
OG0009261	XP_038746805.1	XP_036501101.1
OG0009262	XP_038746804.1	XP_036502148.1
OG0009263	XP_038746803.1	XP_036501103.1
OG0009264	XP_038746801.1	XP_036501105.1
OG0009265	XP_038746799.1	XP_036501104.1
OG0009266	XP_038746798.1	XP_036501107.1
OG0009267	XP_038746797.1	XP_036501106.1
OG0009268	XP_038746796.1	XP_036502051.1
OG0009269	XP_038746795.1	XP_036502052.1
OG0009270	XP_038746794.1	XP_036501980.1
OG0009271	XP_038746793.1	XP_036501979.1
OG0009272	XP_038746792.1	XP_036502049.1
OG0009273	XP_038746791.1	XP_036502047.1
OG0009274	XP_038746790.1	XP_036502048.1
OG0009275	XP_038746789.1	XP_036502046.1
OG0009276	XP_038746787.1	XP_036502621.1
OG0009277	XP_038746786.1	XP_036501184.1
OG0009278	XP_038744931.1	XP_036502625.1
OG0009279	XP_038744930.1	XP_036501183.1
OG0009280	XP_038746747.1	XP_036501824.1
OG0009281	XP_038746746.1	XP_036501821.1
OG0009282	XP_038746745.1	XP_036501822.1
OG0009283	XP_038746743.1	XP_036502883.1
OG0009284	XP_038746742.1	XP_036502876.1
OG0009285	XP_038746741.1	XP_036502875.1
OG0009286	XP_038746740.1	XP_036502878.1
OG0009287	XP_038746748.1	XP_036501823.1
OG0009288	XP_038745030.1	XP_036501277.1
OG0009289	XP_038745029.1	XP_036501757.1
OG0009290	XP_038745028.1	XP_036501758.1
OG0009291	XP_038745027.1	XP_036501759.1
OG0009292	XP_038745026.1	XP_036501996.1
OG0009293	XP_038745024.1	XP_036501761.1
OG0009294	XP_038745023.1	XP_036501763.1
OG0009295	XP_038745022.1	XP_036501764.1
OG0009296	XP_038745021.1	XP_036501997.1
OG0009297	XP_038745020.1	XP_036502807.1
OG0009298	XP_038745019.1	XP_036502811.1
OG0009299	XP_038745018.1	XP_036502810.1
OG0009300	XP_038745017.1	XP_036502809.1
OG0009301	XP_038745014.1	XP_036502815.1
OG0009302	XP_038745013.1	XP_036502814.1
OG0009303	XP_038745012.1	XP_036502813.1
OG0009304	XP_038741661.1	XP_036500808.1
OG0009305	XP_038745007.1	XP_036501283.1
OG0009306	XP_038745006.1	XP_036501284.1
OG0009307	XP_038745005.1	XP_036502232.1
OG0009308	XP_038745004.1	XP_036502235.1
OG0009309	XP_038745003.1	XP_036502229.1
OG0009310	XP_038745002.1	XP_036502228.1
OG0009311	XP_038745001.1	XP_036502231.1
OG0009312	XP_038745000.1	XP_036502230.1
OG0009313	XP_038744999.1	XP_036502236.1
OG0009314	XP_038744998.1	XP_036502196.1
OG0009315	XP_038744989.1	XP_036502836.1
OG0009316	XP_038744984.1	XP_036501007.1
OG0009317	XP_038744985.1	XP_036501010.1
OG0009318	XP_038744986.1	XP_036501009.1
OG0009319	XP_038744987.1	XP_036502200.1
OG0009320	XP_038744988.1	XP_036502837.1
OG0009321	XP_038744974.1	XP_036502115.1
OG0009322	XP_038744975.1	XP_036502116.1
OG0009323	XP_038744976.1	XP_036502117.1
OG0009324	XP_038744977.1	XP_036502118.1
OG0009325	XP_038744979.1	XP_036501021.1
OG0009326	XP_038744980.1	XP_036501704.1
OG0009327	XP_038744981.1	XP_036501703.1
OG0009328	XP_038744982.1	XP_036501234.1
OG0009329	XP_038746836.1	XP_036500987.1
OG0009330	XP_038746835.1	XP_036500982.1
OG0009331	XP_038746834.1	XP_036500981.1
OG0009332	XP_038746833.1	XP_036500984.1
OG0009333	XP_038746832.1	XP_036500983.1
OG0009334	XP_038742338.1	XP_036496472.1
OG0009335	XP_038742557.1	XP_036495957.1
OG0009336	XP_038744910.1	XP_036496045.1
OG0009337	XP_038742470.1	XP_036495893.1
OG0009338	XP_038742468.1	XP_036496423.1
OG0009339	XP_038742458.1	XP_036496520.1
OG0009340	XP_038742459.1	XP_036496522.1
OG0009341	XP_038742460.1	XP_036496511.1
OG0009342	XP_038742461.1	XP_036496515.1
OG0009343	XP_038742462.1	XP_036495639.1
OG0009344	XP_038742463.1	XP_036495640.1
OG0009345	XP_038742464.1	XP_036496319.1
OG0009346	XP_038742465.1	XP_036496332.1
OG0009347	XP_038742466.1	XP_036495264.1
OG0009348	XP_038742453.1	XP_036496428.1
OG0009349	XP_038742451.1	XP_036496426.1
OG0009350	XP_038749001.1	XP_036491229.1
OG0009351	XP_038742419.1	XP_036496747.1
OG0009352	XP_038742422.1	XP_036495767.1
OG0009353	XP_038742423.1	XP_036495768.1
OG0009354	XP_038742425.1	XP_036496742.1
OG0009355	XP_038742427.1	XP_036496950.1
OG0009356	XP_038742448.1	XP_036495557.1
OG0009357	XP_038742447.1	XP_036495558.1
OG0009358	XP_038742444.1	XP_036495562.1
OG0009359	XP_038742440.1	XP_036495564.1
OG0009360	XP_038742439.1	XP_036495565.1
OG0009361	XP_038742438.1	XP_036496568.1
OG0009362	XP_038742437.1	XP_036496569.1
OG0009363	XP_038742436.1	XP_036496072.1
OG0009364	XP_038742434.1	XP_036496073.1
OG0009365	XP_038742433.1	XP_036496067.1
OG0009366	XP_038742432.1	XP_036496068.1
OG0009367	XP_038742150.1	XP_036495850.1
OG0009368	XP_038742149.1	XP_036495851.1
OG0009369	XP_038742143.1	XP_036495859.1
OG0009370	XP_038742141.1	XP_036496843.1
OG0009371	XP_038742140.1	XP_036496844.1
OG0009372	XP_038742139.1	XP_036496845.1
OG0009373	XP_038742138.1	XP_036496846.1
OG0009374	XP_038742137.1	XP_036496847.1
OG0009375	XP_038742136.1	XP_036496848.1
OG0009376	XP_038742135.1	XP_036496849.1
OG0009377	XP_038742132.1	XP_036496005.1
OG0009378	XP_038742134.1	XP_036496850.1
OG0009379	XP_038742130.1	XP_036496010.1
OG0009380	XP_038742129.1	XP_036496346.1
OG0009381	XP_038742128.1	XP_036496350.1
OG0009382	XP_038742127.1	XP_036496013.1
OG0009383	XP_038742124.1	XP_036496987.1
OG0009384	XP_038747460.1	XP_036502723.1
OG0009385	XP_038747609.1	XP_036488694.1
OG0009386	XP_038739920.1	XP_036492824.1
OG0009387	XP_038742002.1	XP_036491441.1
OG0009389	XP_038746145.1	XP_036493499.1
OG0009391	XP_038746944.1	XP_036499804.1
OG0009392	XP_038748799.1	XP_036490954.1
OG0009393	XP_038741616.1	XP_036494988.1
OG0009394	XP_038739641.1	XP_036488026.1
OG0009395	XP_038746456.1	XP_036489398.1
OG0009398	XP_038741271.1	XP_036490548.1, XP_036489668.1
OG0009399	XP_038742543.1	XP_036496803.1, XP_036496802.1
OG0009401	XP_038744560.1	XP_036488994.1, XP_036500311.1
OG0009403	XP_038740603.1	XP_036496544.1, XP_036499014.1
OG0009404	XP_038743711.1	XP_036496442.1
OG0009404	XP_038739911.1	XP_036493327.1
OG0009405	XP_038744763.1	XP_036496750.1, XP_036501029.1
OG0009406	XP_038749117.1, XP_038740374.1	XP_036499459.1
OG0009407	XP_038740783.1	XP_036493617.1
OG0009408	XP_038751715.1	XP_036487946.1, XP_036490124.1
OG0009410	XP_038749713.1	XP_036497735.1
OG0009410	XP_038744548.1	XP_036499402.1
OG0009411	XP_038746306.1	XP_036498759.1, XP_036499244.1
OG0009412	XP_038740454.1	XP_036496962.1
OG0009413	XP_038747903.1	XP_036500764.1
OG0009414	XP_038742978.1	XP_036492226.1, XP_036495925.1
OG0009415	XP_038750426.1	XP_036489586.1, XP_036497093.1
OG0009417	XP_038742667.1, XP_038742070.1, XP_038741410.1, XP_038741221.1, XP_038751688.1	XP_036496821.1
OG0009418	XP_038750106.1	XP_036496739.1
OG0009419	XP_038742069.1, XP_038742668.1	XP_036496822.1
OG0009420	XP_038750979.1	XP_036496818.1, XP_036496814.1
OG0009421	XP_038741907.1	XP_036500901.1, XP_036492419.1
OG0009424	XP_038746116.1	XP_036494766.1, XP_036492610.1
OG0009425	XP_038738729.1	XP_036495547.1
OG0009426	XP_038744595.1	XP_036500026.1, XP_036498724.1
OG0009427	XP_038750684.1	XP_036498342.1, XP_036497336.1
OG0009428	XP_038739336.1	XP_036490648.1, XP_036494118.1
OG0009429	XP_038749010.1, XP_038750339.1	XP_036491916.1, XP_036490011.1
OG0009430	XP_038741240.1, XP_038741241.1	XP_036497921.1
OG0009431	XP_038750066.1	XP_036489102.1
OG0009432	XP_038746251.1	XP_036491519.1
OG0009432	XP_038746250.1	XP_036491520.1
OG0009433	XP_038739051.1	XP_036495860.1, XP_036494489.1
OG0009434	XP_038739041.1	XP_036491573.1, XP_036494708.1
OG0009436	XP_038743772.1	XP_036496064.1, XP_036488797.1
OG0009437	XP_038743760.1, XP_038748088.1, XP_038741902.1, XP_038744507.1, XP_038746264.1	XP_036496907.1
OG0009439	XP_038740492.1	XP_036495753.1
OG0009440	XP_038740479.1	XP_036495761.1
OG0009441	XP_038748234.1	XP_036492996.1
OG0009442	XP_038742865.1	XP_036489542.1, XP_036488075.1
OG0009443	XP_038740899.1	XP_036493809.1, XP_036493629.1
OG0009444	XP_038743341.1	XP_036491454.1, XP_036498934.1
OG0009445	XP_038747695.1	XP_036502869.1, XP_036496373.1
OG0009447	XP_038743793.1	XP_036495969.1
OG0009448	XP_038740060.1	XP_036489283.1
OG0009453	XP_038745032.1	XP_036501526.1
OG0009456	XP_038751362.1	XP_036497219.1
OG0009458	XP_038751349.1	XP_036498581.1
OG0009459	XP_038751346.1	XP_036498187.1
OG0009460	XP_038751318.1	XP_036497324.1
OG0009462	XP_038751323.1	XP_036498258.1
OG0009464	XP_038751334.1	XP_036497418.1
OG0009465	XP_038751260.1	XP_036497651.1
OG0009466	XP_038751262.1	XP_036498331.1
OG0009467	XP_038751264.1	XP_036497409.1
OG0009468	XP_038751301.1	XP_036498494.1
OG0009469	XP_038751295.1	XP_036498912.1
OG0009472	XP_038751308.1	XP_036498683.1
OG0009475	XP_038751199.1	XP_036498736.1
OG0009476	XP_038751208.1	XP_036497754.1
OG0009480	XP_038751158.1	XP_036498943.1
OG0009481	XP_038751152.1	XP_036498729.1
OG0009483	XP_038751113.1	XP_036498801.1
OG0009484	XP_038751115.1	XP_036497217.1
OG0009488	XP_038751019.1	XP_036497931.1
OG0009495	XP_038751080.1	XP_036498948.1
OG0009496	XP_038751089.1	XP_036497249.1
OG0009498	XP_038751013.1	XP_036497130.1
OG0009499	XP_038749118.1	XP_036502822.1
OG0009500	XP_038749119.1	XP_036502823.1
OG0009501	XP_038749120.1	XP_036502824.1
OG0009502	XP_038749123.1	XP_036502818.1
OG0009504	XP_038738795.1	XP_036499204.1
OG0009506	XP_038749863.1	XP_036501091.1
OG0009511	XP_038743083.1	XP_036493753.1
OG0009512	XP_038746909.1	XP_036501218.1
OG0009513	XP_038749572.1	XP_036500256.1
OG0009514	XP_038739264.1	XP_036493007.1
OG0009516	XP_038739262.1	XP_036493752.1
OG0009518	XP_038747568.1	XP_036488216.1
OG0009520	XP_038749274.1	XP_036501502.1
OG0009523	XP_038740967.1, XP_038751007.1	XP_036493431.1
OG0009524	XP_038744165.1	XP_036495141.1
OG0009525	XP_038749703.1	XP_036498673.1
OG0009526	XP_038748576.1	XP_036501302.1
OG0009529	XP_038748569.1	XP_036502323.1
OG0009531	XP_038748631.1	XP_036501245.1
OG0009532	XP_038748644.1	XP_036501249.1
OG0009533	XP_038748636.1	XP_036501251.1
OG0009534	XP_038748629.1	XP_036502078.1
OG0009536	XP_038748646.1	XP_036502283.1
OG0009537	XP_038748651.1	XP_036501641.1
OG0009543	XP_038748758.1	XP_036501578.1
OG0009544	XP_038748738.1	XP_036501689.1
OG0009545	XP_038748731.1	XP_036501668.1
OG0009546	XP_038748751.1	XP_036502675.1
OG0009547	XP_038748750.1	XP_036502676.1
OG0009548	XP_038748703.1	XP_036502748.1
OG0009550	XP_038749490.1	XP_036501744.1
OG0009551	XP_038749356.1	XP_036501619.1
OG0009552	XP_038749352.1	XP_036501625.1
OG0009555	XP_038749317.1	XP_036501190.1
OG0009556	XP_038749313.1	XP_036502727.1
OG0009563	XP_038747115.1	XP_036499424.1
OG0009564	XP_038742052.1	XP_036492442.1
OG0009565	XP_038742047.1	XP_036492444.1
OG0009569	XP_038742100.1	XP_036496588.1
OG0009570	XP_038744671.1	XP_036490420.1
OG0009571	XP_038744673.1	XP_036490531.1
OG0009572	XP_038744674.1	XP_036490532.1
OG0009573	XP_038744690.1	XP_036490587.1
OG0009577	XP_038747721.1	XP_036488144.1
OG0009581	XP_038747732.1	XP_036488977.1
OG0009582	XP_038749533.1	XP_036492632.1
OG0009583	XP_038748949.1	XP_036491005.1
OG0009585	XP_038748972.1	XP_036491304.1
OG0009590	XP_038747537.1	XP_036501112.1
OG0009591	XP_038747540.1	XP_036501115.1
OG0009594	XP_038750681.1	XP_036498349.1
OG0009595	XP_038750678.1	XP_036497262.1
OG0009598	XP_038750657.1	XP_036498515.1
OG0009599	XP_038744520.1	XP_036490749.1
OG0009600	XP_038739017.1	XP_036495175.1
OG0009601	XP_038748096.1	XP_036495396.1
OG0009603	XP_038742713.1	XP_036494371.1
OG0009610	XP_038740586.1	XP_036499316.1
OG0009611	XP_038747263.1	XP_036500607.1
OG0009613	XP_038750271.1	XP_036489724.1
OG0009614	XP_038740619.1	XP_036499070.1
OG0009615	XP_038740618.1	XP_036499067.1
OG0009616	XP_038743285.1	XP_036494313.1
OG0009618	XP_038748139.1	XP_036500248.1
OG0009619	XP_038751227.1	XP_036488755.1
OG0009621	XP_038748292.1	XP_036499595.1
OG0009622	XP_038740638.1	XP_036500829.1
OG0009623	XP_038740641.1	XP_036500826.1
OG0009624	XP_038740648.1	XP_036499801.1
OG0009625	XP_038740665.1	XP_036499685.1
OG0009626	XP_038740682.1	XP_036500108.1
OG0009630	XP_038748255.1	XP_036498977.1
OG0009631	XP_038748213.1	XP_036500038.1
OG0009632	XP_038748208.1	XP_036500037.1
OG0009633	XP_038748169.1	XP_036499900.1
OG0009634	XP_038748203.1	XP_036500032.1
OG0009635	XP_038746558.1	XP_036496234.1
OG0009642	XP_038739836.1	XP_036495229.1
OG0009643	XP_038746728.1	XP_036488473.1
OG0009647	XP_038747116.1	XP_036494033.1
OG0009649	XP_038743473.1	XP_036496022.1
OG0009651	XP_038742945.1, XP_038750183.1	XP_036490128.1
OG0009652	XP_038749553.1	XP_036497314.1
OG0009653	XP_038742533.1	XP_036495898.1
OG0009654	XP_038749538.1	XP_036498085.1
OG0009659	XP_038746393.1	XP_036492518.1
OG0009661	XP_038746388.1	XP_036491716.1
OG0009663	XP_038746385.1	XP_036492317.1
OG0009665	XP_038747565.1	XP_036495858.1
OG0009666	XP_038746365.1	XP_036492028.1
OG0009667	XP_038740386.1	XP_036496284.1
OG0009668	XP_038746361.1	XP_036491359.1
OG0009669	XP_038746352.1	XP_036491993.1
OG0009672	XP_038746831.1	XP_036501937.1
OG0009674	XP_038750021.1	XP_036489629.1
OG0009678	XP_038741938.1	XP_036492066.1
OG0009679	XP_038740330.1	XP_036500325.1
OG0009681	XP_038745625.1	XP_036499374.1
OG0009682	XP_038740388.1	XP_036500486.1
OG0009683	XP_038742333.1	XP_036496471.1
OG0009684	XP_038748548.1	XP_036501317.1
OG0009685	XP_038746119.1	XP_036493468.1
OG0009686	XP_038744359.1	XP_036498306.1
OG0009687	XP_038742336.1	XP_036496420.1
OG0009688	XP_038740598.1	XP_036500314.1
OG0009693	XP_038749426.1	XP_036502647.1
OG0009694	XP_038749440.1	XP_036501861.1
OG0009695	XP_038749443.1	XP_036501866.1
OG0009696	XP_038749446.1	XP_036501867.1
OG0009697	XP_038749459.1	XP_036501789.1
OG0009698	XP_038749462.1	XP_036501794.1
OG0009699	XP_038741631.1	XP_036490533.1
OG0009702	XP_038741059.1	XP_036490227.1
OG0009703	XP_038741018.1	XP_036491054.1
OG0009709	XP_038748787.1	XP_036490237.1
OG0009710	XP_038741007.1	XP_036490925.1
OG0009711	XP_038741022.1	XP_036490874.1
OG0009713	XP_038751967.1	XP_036495481.1
OG0009716	XP_038740997.1	XP_036490593.1
OG0009717	XP_038748840.1	XP_036491028.1
OG0009721	XP_038743403.1	XP_036490899.1
OG0009723	XP_038751747.1	XP_036502262.1
OG0009728	XP_038739938.1	XP_036499536.1
OG0009729	XP_038738788.1	XP_036500294.1
OG0009731	XP_038747141.1	XP_036499916.1
OG0009736	XP_038747157.1	XP_036500816.1
OG0009738	XP_038747167.1	XP_036499791.1
OG0009739	XP_038747194.1	XP_036500157.1
OG0009740	XP_038743832.1	XP_036495863.1
OG0009742	XP_038743827.1	XP_036495457.1
OG0009743	XP_038743826.1	XP_036495864.1
OG0009744	XP_038743825.1	XP_036495458.1
OG0009745	XP_038743823.1	XP_036495867.1
OG0009746	XP_038743822.1	XP_036496679.1
OG0009747	XP_038743811.1	XP_036495903.1
OG0009748	XP_038743797.1	XP_036496896.1
OG0009749	XP_038743792.1	XP_036495968.1
OG0009750	XP_038743788.1	XP_036495964.1
OG0009751	XP_038743775.1	XP_036496510.1
OG0009752	XP_038743769.1	XP_036496062.1
OG0009754	XP_038743765.1	XP_036496899.1
OG0009755	XP_038743763.1	XP_036496903.1
OG0009757	XP_038744644.1	XP_036490150.1
OG0009758	XP_038744643.1	XP_036490656.1
OG0009760	XP_038744638.1	XP_036490305.1
OG0009762	XP_038744609.1	XP_036491169.1
OG0009763	XP_038746040.1	XP_036493691.1
OG0009769	XP_038744570.1	XP_036491095.1
OG0009773	XP_038751377.1	XP_036498624.1
OG0009774	XP_038751376.1	XP_036497697.1
OG0009775	XP_038751379.1	XP_036498626.1
OG0009777	XP_038750829.1	XP_036497555.1
OG0009778	XP_038750837.1	XP_036497561.1
OG0009780	XP_038750842.1	XP_036498487.1
OG0009781	XP_038750843.1	XP_036498488.1
OG0009782	XP_038744697.1	XP_036496633.1
OG0009783	XP_038744221.1	XP_036493960.1
OG0009787	XP_038741741.1	XP_036494357.1
OG0009792	XP_038744442.1	XP_036494055.1
OG0009793	XP_038739468.1	XP_036492704.1
OG0009795	XP_038739249.1	XP_036492954.1
OG0009798	XP_038750041.1	XP_036489666.1
OG0009804	XP_038749648.1	XP_036490662.1
OG0009805	XP_038749636.1	XP_036498060.1
OG0009807	XP_038749637.1	XP_036498500.1
OG0009808	XP_038749627.1	XP_036497489.1
OG0009809	XP_038749604.1	XP_036498382.1
OG0009810	XP_038749603.1	XP_036498388.1
OG0009811	XP_038749602.1	XP_036498387.1
OG0009812	XP_038749611.1	XP_036497375.1
OG0009815	XP_038748097.1	XP_036492389.1
OG0009816	XP_038748081.1	XP_036491887.1
OG0009817	XP_038748071.1	XP_036492155.1
OG0009818	XP_038748070.1	XP_036491607.1
OG0009819	XP_038748068.1	XP_036491609.1
OG0009820	XP_038748067.1	XP_036491608.1
OG0009822	XP_038749720.1	XP_036489424.1
OG0009824	XP_038743142.1	XP_036493824.1
OG0009830	XP_038746272.1	XP_036492254.1
OG0009831	XP_038746270.1	XP_036492234.1
OG0009834	XP_038743238.1	XP_036493133.1
OG0009835	XP_038743255.1	XP_036493497.1
OG0009836	XP_038746088.1	XP_036493858.1
OG0009839	XP_038746510.1	XP_036490638.1
OG0009841	XP_038740963.1	XP_036492651.1
OG0009843	XP_038740944.1	XP_036492735.1
OG0009844	XP_038740945.1	XP_036492736.1
OG0009845	XP_038739187.1	XP_036492691.1
OG0009847	XP_038739202.1	XP_036493391.1
OG0009848	XP_038740464.1	XP_036490488.1
OG0009849	XP_038740063.1	XP_036495456.1
OG0009850	XP_038749175.1	XP_036501273.1
OG0009851	XP_038749182.1	XP_036502227.1
OG0009852	XP_038749249.1	XP_036501062.1
OG0009855	XP_038749223.1	XP_036502065.1
OG0009856	XP_038749219.1	XP_036502072.1
OG0009858	XP_038749269.1	XP_036500975.1
OG0009859	XP_038749270.1	XP_036500970.1
OG0009860	XP_038749486.1	XP_036500978.1
OG0009861	XP_038745246.1	XP_036491485.1
OG0009862	XP_038745240.1	XP_036491973.1
OG0009871	XP_038742743.1	XP_036488819.1
OG0009874	XP_038740057.1	XP_036501803.1
OG0009877	XP_038740084.1	XP_036502467.1
OG0009880	XP_038740088.1	XP_036502395.1
OG0009882	XP_038748514.1	XP_036501816.1
OG0009885	XP_038743546.1	XP_036495524.1
OG0009886	XP_038743552.1	XP_036496436.1
OG0009887	XP_038740755.1	XP_036500812.1
OG0009889	XP_038743572.1	XP_036495575.1
OG0009890	XP_038743571.1	XP_036495570.1
OG0009891	XP_038743579.1	XP_036495415.1
OG0009893	XP_038747415.1	XP_036502541.1
OG0009896	XP_038747456.1	XP_036502720.1
OG0009897	XP_038747457.1	XP_036502719.1
OG0009898	XP_038747465.1	XP_036501727.1
OG0009902	XP_038747501.1	XP_036500933.1
OG0009904	XP_038744876.1	XP_036495613.1
