Orthogroup	Colletotrichum_abscissum	Colletotrichum_acutatum	Colletotrichum_fructicola	Colletotrichum_gloeosporioides	Colletotrichum_godetiae	Colletotrichum_karsti	Colletotrichum_siamense	Colletotrichum_truncatum
OG0023684								XP_036574489.1
OG0023685								XP_036574491.1
OG0023686								XP_036574548.1
OG0023687								XP_036574553.1
OG0023688								XP_036574557.1
OG0023689								XP_036574623.1
OG0023690								XP_036574641.1
OG0023691								XP_036574647.1
OG0023692								XP_036574650.1
OG0023693								XP_036574651.1
OG0023694								XP_036574665.2
OG0023695								XP_036574669.2
OG0023696								XP_036574670.1
OG0023697								XP_036574694.1
OG0023698								XP_036574700.1
OG0023699								XP_036574704.1
OG0023700								XP_036574730.1
OG0023701								XP_036574741.2
OG0023702								XP_036574760.1
OG0023703								XP_036574766.1
OG0023704								XP_036574789.1
OG0023705								XP_036574841.2
OG0023706								XP_036574848.1
OG0023707								XP_036574868.1
OG0023708								XP_036574892.1
OG0023709								XP_036574904.1
OG0023710								XP_036574930.2
OG0023711								XP_036574939.2
OG0023712								XP_036574940.2
OG0023713								XP_036574942.1
OG0023714								XP_036574944.2
OG0023715								XP_036574967.1
OG0023716								XP_036574970.1
OG0023717								XP_036574981.1
OG0023718								XP_036574983.1
OG0023719								XP_036575004.1
OG0023720								XP_036575010.1
OG0023721								XP_036575012.1
OG0023722								XP_036575015.1
OG0023723								XP_036575036.1
OG0023724								XP_036575091.2
OG0023725								XP_036575093.2
OG0023726								XP_036575095.2
OG0023727								XP_036575100.1
OG0023728								XP_036575106.1
OG0023729								XP_036575120.1
OG0023730								XP_036575135.1
OG0023731								XP_036575170.1
OG0023732								XP_036575171.1
OG0023733								XP_036575196.1
OG0023734								XP_036575210.2
OG0023735								XP_036575217.1
OG0023736								XP_036575220.1
OG0023737								XP_036575221.1
OG0023738								XP_036575222.1
OG0023739								XP_036575223.1
OG0023740								XP_036575237.2
OG0023741								XP_036575249.2
OG0023742								XP_036575254.1
OG0023743								XP_036575261.2
OG0023744								XP_036575322.1
OG0023745								XP_036575335.1
OG0023746								XP_036575337.1
OG0023747								XP_036575372.2
OG0023748								XP_036575376.1
OG0023749								XP_036575377.1
OG0023750								XP_036575407.1
OG0023751								XP_036575455.1
OG0023752								XP_036575456.2
OG0023753								XP_036575477.1
OG0023754								XP_036575512.1
OG0023755								XP_036575515.2
OG0023756								XP_036575517.2
OG0023757								XP_036575519.1
OG0023758								XP_036575522.1
OG0023759								XP_036575526.1
OG0023760								XP_036575553.1
OG0023761								XP_036575560.1
OG0023762								XP_036575590.1
OG0023763								XP_036575593.1
OG0023764								XP_036575670.1
OG0023765								XP_036575676.1
OG0023766								XP_036575680.1
OG0023767								XP_036575686.1
OG0023768								XP_036575717.1
OG0023769								XP_036575727.2
OG0023770								XP_036575805.2
OG0023771								XP_036575825.2
OG0023772								XP_036575918.2
OG0023773								XP_036575941.1
OG0023774								XP_036575943.1
OG0023775								XP_036575952.1
OG0023776								XP_036575960.1
OG0023777								XP_036576023.1
OG0023778								XP_036576061.1
OG0023779								XP_036576075.1
OG0023780								XP_036576084.1
OG0023781								XP_036576120.1
OG0023782								XP_036576153.1
OG0023783								XP_036576229.1
OG0023784								XP_036576232.2
OG0023785								XP_036576234.1
OG0023786								XP_036576236.1
OG0023787								XP_036576269.2
OG0023788								XP_036576295.1
OG0023789								XP_036576299.2
OG0023790								XP_036576307.1
OG0023791								XP_036576313.1
OG0023792								XP_036576320.1
OG0023793								XP_036576324.1
OG0023794								XP_036576346.1
OG0023795								XP_036576355.2
OG0023796								XP_036576364.1
OG0023797								XP_036576365.1
OG0023798								XP_036576388.2
OG0023799								XP_036576406.1
OG0023800								XP_036576413.1
OG0023801								XP_036576442.1
OG0023802								XP_036576446.1
OG0023803								XP_036576447.1
OG0023804								XP_036576473.1
OG0023805								XP_036576479.1
OG0023806								XP_036576488.2
OG0023807								XP_036576504.2
OG0023808								XP_036576527.2
OG0023809								XP_036576530.1
OG0023810								XP_036576536.1
OG0023811								XP_036576594.1
OG0023812								XP_036576618.1
OG0023813								XP_036576634.1
OG0023814								XP_036576637.1
OG0023815								XP_036576639.1
OG0023816								XP_036576655.1
OG0023817								XP_036576665.1
OG0023818								XP_036576670.1
OG0023819								XP_036576680.1
OG0023820								XP_036576685.2
OG0023821								XP_036576737.1
OG0023822								XP_036576739.1
OG0023823								XP_036576753.1
OG0023824								XP_036576758.1
OG0023825								XP_036576759.1
OG0023826								XP_036576764.1
OG0023827								XP_036576774.1
OG0023828								XP_036576775.1
OG0023829								XP_036576776.2
OG0023830								XP_036576779.2
OG0023831								XP_036576783.1
OG0023832								XP_036576803.1
OG0023833								XP_036576804.1
OG0023834								XP_036576854.1
OG0023835								XP_036576857.1
OG0023836								XP_036576858.2
OG0023837								XP_036576866.1
OG0023838								XP_036576878.1
OG0023839								XP_036576882.1
OG0023840								XP_036576906.1
OG0023841								XP_036576959.1
OG0023842								XP_036577072.1
OG0023843								XP_036577074.1
OG0023844								XP_036577075.1
OG0023845								XP_036577097.1
OG0023846								XP_036577101.1
OG0023847								XP_036577161.1
OG0023848								XP_036577187.1
OG0023849								XP_036577188.1
OG0023850								XP_036577189.1
OG0023851								XP_036577191.1
OG0023852								XP_036577207.1
OG0023853								XP_036577261.2
OG0023854								XP_036577262.1
OG0023855								XP_036577265.1
OG0023856								XP_036577321.1
OG0023857								XP_036577363.1
OG0023858								XP_036577366.1
OG0023859								XP_036577383.1
OG0023860								XP_036577400.1
OG0023861								XP_036577414.1
OG0023862								XP_036577430.2
OG0023863								XP_036577440.1
OG0023864								XP_036577500.1
OG0023865								XP_036577510.1
OG0023866								XP_036577523.2
OG0023867								XP_036577563.1
OG0023868								XP_036577583.1
OG0023869								XP_036577594.1
OG0023870								XP_036577601.1
OG0023871								XP_036577623.1
OG0023872								XP_036577627.1
OG0023873								XP_036577666.1
OG0023874								XP_036577707.1
OG0023875								XP_036577708.1
OG0023876								XP_036577709.1
OG0023877								XP_036577711.1
OG0023878								XP_036577712.1
OG0023879								XP_036577722.1
OG0023880								XP_036577724.1
OG0023881								XP_036577728.2
OG0023882								XP_036577731.1
OG0023883								XP_036577737.1
OG0023884								XP_036577739.2
OG0023885								XP_036577751.1
OG0023886								XP_036577756.1
OG0023887								XP_036577758.1
OG0023888								XP_036577760.2
OG0023889								XP_036577765.1
OG0023890								XP_036577768.1
OG0023891								XP_036577769.1
OG0023892								XP_036577770.1
OG0023893								XP_036577776.1
OG0023894								XP_036577802.1
OG0023895								XP_036577807.1
OG0023896								XP_036577823.1
OG0023897								XP_036577893.1
OG0023898								XP_036577915.1
OG0023899								XP_036577916.1
OG0023900								XP_036577937.1
OG0023901								XP_036577939.1
OG0023902								XP_036577940.1
OG0023903								XP_036577998.1
OG0023904								XP_036578026.1
OG0023905								XP_036578080.2
OG0023906								XP_036578097.1
OG0023907								XP_036578161.1
OG0023908								XP_036578163.1
OG0023909								XP_036578189.1
OG0023910								XP_036578196.1
OG0023911								XP_036578200.1
OG0023912								XP_036578230.1
OG0023913								XP_036578231.1
OG0023914								XP_036578238.1
OG0023915								XP_036578244.1
OG0023916								XP_036578280.1
OG0023917								XP_036578319.1
OG0023918								XP_036578337.1
OG0023919								XP_036578354.1
OG0023920								XP_036578362.1
OG0023921								XP_036578367.1
OG0023922								XP_036578379.1
OG0023923								XP_036578382.1
OG0023924								XP_036578443.2
OG0023925								XP_036578473.1
OG0023926								XP_036578479.1
OG0023927								XP_036578481.1
OG0023928								XP_036578498.1
OG0023929								XP_036578500.1
OG0023930								XP_036578541.1
OG0023931								XP_036578605.1
OG0023932								XP_036578644.1
OG0023933								XP_036578657.1
OG0023934								XP_036578667.1
OG0023935								XP_036578669.1
OG0023936								XP_036578679.1
OG0023937								XP_036578681.2
OG0023938								XP_036578721.1
OG0023939								XP_036578733.1
OG0023940								XP_036578735.2
OG0023941								XP_036578744.1
OG0023942								XP_036578804.1
OG0023943								XP_036578806.1
OG0023944								XP_036578839.1
OG0023945								XP_036578848.1
OG0023946								XP_036578853.2
OG0023947								XP_036578864.1
OG0023948								XP_036578865.1
OG0023949								XP_036578868.1
OG0023950								XP_036578870.2
OG0023951								XP_036578911.1
OG0023952								XP_036578923.1
OG0023953								XP_036578924.1
OG0023954								XP_036578932.1
OG0023955								XP_036578934.2
OG0023956								XP_036578936.1
OG0023957								XP_036578942.1
OG0023958								XP_036578980.1
OG0023959								XP_036578985.1
OG0023960								XP_036578986.1
OG0023961								XP_036578999.1
OG0023962								XP_036579032.1
OG0023963								XP_036579038.1
OG0023964								XP_036579063.1
OG0023965								XP_036579072.1
OG0023966								XP_036579078.1
OG0023967								XP_036579080.1
OG0023968								XP_036579083.1
OG0023969								XP_036579085.1
OG0023970								XP_036579097.1
OG0023971								XP_036579209.2
OG0023972								XP_036579335.1
OG0023973								XP_036579354.1
OG0023974								XP_036579400.2
OG0023975								XP_036579492.1
OG0023976								XP_036579504.2
OG0023977								XP_036579507.1
OG0023978								XP_036579510.2
OG0023979								XP_036579522.1
OG0023980								XP_036579550.1
OG0023981								XP_036579551.1
OG0023982								XP_036579553.1
OG0023983								XP_036579554.1
OG0023984								XP_036579561.1
OG0023985								XP_036579596.1
OG0023986								XP_036579601.1
OG0023987								XP_036579685.1
OG0023988								XP_036579691.1
OG0023989								XP_036579732.1
OG0023990								XP_036579752.1
OG0023991								XP_036579780.1
OG0023992								XP_036579787.1
OG0023993								XP_036579794.1
OG0023994								XP_036579804.1
OG0023995								XP_036579823.1
OG0023996								XP_036579855.1
OG0023997								XP_036579868.1
OG0023998								XP_036579911.2
OG0023999								XP_036579919.1
OG0024000								XP_036579924.1
OG0024001								XP_036579932.1
OG0024002								XP_036579993.1
OG0024003								XP_036579998.1
OG0024004								XP_036580005.1
OG0024005								XP_036580019.1
OG0024006								XP_036580024.1
OG0024007								XP_036580047.1
OG0024008								XP_036580080.1
OG0024009								XP_036580098.1
OG0024010								XP_036580122.1
OG0024011								XP_036580139.1
OG0024012								XP_036580157.1
OG0024013								XP_036580160.1
OG0024014								XP_036580175.1
OG0024015								XP_036580199.1
OG0024016								XP_036580206.1
OG0024017								XP_036580241.1
OG0024018								XP_036580248.1
OG0024019								XP_036580249.1
OG0024020								XP_036580250.1
OG0024021								XP_036580266.1
OG0024022								XP_036580274.1
OG0024023								XP_036580293.1
OG0024024								XP_036580320.1
OG0024025								XP_036580373.1
OG0024026								XP_036580379.1
OG0024027								XP_036580410.1
OG0024028								XP_036580416.1
OG0024029								XP_036580425.1
OG0024030								XP_036580433.1
OG0024031								XP_036580437.1
OG0024032								XP_036580451.2
OG0024033								XP_036580454.1
OG0024034								XP_036580466.1
OG0024035								XP_036580468.1
OG0024036								XP_036580486.1
OG0024037								XP_036580497.1
OG0024038								XP_036580501.1
OG0024039								XP_036580507.1
OG0024040								XP_036580531.1
OG0024041								XP_036580584.1
OG0024042								XP_036580619.1
OG0024043								XP_036580647.1
OG0024044								XP_036580706.1
OG0024045								XP_036580721.1
OG0024046								XP_036580738.1
OG0024047								XP_036580741.1
OG0024048								XP_036580745.1
OG0024049								XP_036580761.1
OG0024050								XP_036580797.1
OG0024051								XP_036580812.1
OG0024052								XP_036580833.1
OG0024053								XP_036580863.1
OG0024054								XP_036580879.1
OG0024055								XP_036580880.1
OG0024056								XP_036580943.1
OG0024057								XP_036580969.2
OG0024058								XP_036580988.1
OG0024059								XP_036581018.1
OG0024060								XP_036581033.1
OG0024061								XP_036581089.1
OG0024062								XP_036581121.1
OG0024063								XP_036581127.1
OG0024064								XP_036581136.1
OG0024065								XP_036581148.2
OG0024066								XP_036581149.1
OG0024067								XP_036581161.1
OG0024068								XP_036581189.1
OG0024069								XP_036581253.1
OG0024070								XP_036581320.1
OG0024071								XP_036581322.1
OG0024072								XP_036581337.1
OG0024073								XP_036581344.1
OG0024074								XP_036581358.1
OG0024075								XP_036581386.2
OG0024076								XP_036581387.1
OG0024077								XP_036581389.1
OG0024078								XP_036581393.1
OG0024079								XP_036581394.1
OG0024080								XP_036581418.1
OG0024081								XP_036581419.2
OG0024082								XP_036581432.2
OG0024083								XP_036581465.1
OG0024084								XP_036581468.1
OG0024085								XP_036581473.1
OG0024086								XP_036581493.2
OG0024087								XP_036581507.1
OG0024088								XP_036581527.1
OG0024089								XP_036581529.1
OG0024090								XP_036581535.1
OG0024091								XP_036581579.2
OG0024092								XP_036581601.1
OG0024093								XP_036581678.1
OG0024094								XP_036581680.1
OG0024095								XP_036581727.1
OG0024096								XP_036581730.1
OG0024097								XP_036581731.1
OG0024098								XP_036581737.1
OG0024099								XP_036581740.1
OG0024100								XP_036581757.1
OG0024101								XP_036581758.1
OG0024102								XP_036581770.2
OG0024103								XP_036581774.1
OG0024104								XP_036581779.1
OG0024105								XP_036581793.1
OG0024106								XP_036581819.1
OG0024107								XP_036581826.1
OG0024108								XP_036581829.1
OG0024109								XP_036581856.1
OG0024110								XP_036581892.1
OG0024111								XP_036581908.1
OG0024112								XP_036581935.1
OG0024113								XP_036581948.1
OG0024114								XP_036581957.2
OG0024115								XP_036582035.1
OG0024116								XP_036582041.1
OG0024117								XP_036582056.1
OG0024118								XP_036582076.1
OG0024119								XP_036582115.1
OG0024120								XP_036582138.1
OG0024121								XP_036582173.1
OG0024122								XP_036582200.1
OG0024123								XP_036582214.1
OG0024124								XP_036582221.1
OG0024125								XP_036582238.1
OG0024126								XP_036582272.1
OG0024127								XP_036582274.2
OG0024128								XP_036582278.2
OG0024129								XP_036582285.2
OG0024130								XP_036582327.1
OG0024131								XP_036582372.1
OG0024132								XP_036582374.1
OG0024133								XP_036582375.1
OG0024134								XP_036582376.2
OG0024135								XP_036582378.1
OG0024136								XP_036582380.1
OG0024137								XP_036582381.1
OG0024138								XP_036582382.1
OG0024139								XP_036582419.1
OG0024140								XP_036582420.1
OG0024141								XP_036582436.2
OG0024142								XP_036582441.1
OG0024143								XP_036582469.1
OG0024144								XP_036582472.2
OG0024145								XP_036582476.1
OG0024146								XP_036582484.1
OG0024147								XP_036582518.1
OG0024148								XP_036582520.1
OG0024149								XP_036582558.2
OG0024150								XP_036582588.1
OG0024151								XP_036582646.2
OG0024152								XP_036582648.1
OG0024153								XP_036582650.2
OG0024154								XP_036582686.1
OG0024155								XP_036582698.1
OG0024156								XP_036582700.1
OG0024157								XP_036582735.1
OG0024158								XP_036582761.2
OG0024159								XP_036582767.1
OG0024160								XP_036582778.1
OG0024161								XP_036582868.1
OG0024162								XP_036582877.1
OG0024163								XP_036582908.1
OG0024164								XP_036582935.1
OG0024165								XP_036582977.1
OG0024166								XP_036582982.1
OG0024167								XP_036583054.1
OG0024168								XP_036583105.1
OG0024169								XP_036583106.1
OG0024170								XP_036583108.1
OG0024171								XP_036583109.1
OG0024172								XP_036583198.1
OG0024173								XP_036583210.1
OG0024174								XP_036583247.1
OG0024175								XP_036583249.1
OG0024176								XP_036583288.1
OG0024177								XP_036583491.2
OG0024178								XP_036583510.1
