Orthogroup	Colletotrichum_acutatum	Colletotrichum_abscissum
OG0010254	XP_060362240.1	XP_060398818.1
OG0010255	XP_060362241.1	XP_060398819.1
OG0010256	XP_060362244.1	XP_060398821.1
OG0010257	XP_060362247.1	XP_060399880.1, XP_060398824.1
OG0010258	XP_060362249.1	XP_060398826.1
OG0010259	XP_060359966.1	XP_060398878.1
OG0010260	XP_060359964.1	XP_060398880.1
OG0010261	XP_060359951.1	XP_060398892.1
OG0010262	XP_060359941.1	XP_060398903.1
OG0010263	XP_060359937.1	XP_060398906.1
OG0010264	XP_060359933.1	XP_060398911.1
OG0010268	XP_060358669.1	XP_060398965.1
OG0010269	XP_060358685.1	XP_060398995.1
OG0010270	XP_060358702.1	XP_060399007.1
OG0010271	XP_060358706.1	XP_060399011.1
OG0010272	XP_060358707.1	XP_060399012.1
OG0010273	XP_060358710.1	XP_060399015.1
OG0010287	XP_060370065.1	XP_060399063.1
OG0010288	XP_060370067.1	XP_060399065.1
OG0010289	XP_060370076.1	XP_060399078.1
OG0010290	XP_060370080.1	XP_060399083.1
OG0010291	XP_060370091.1	XP_060399095.1
OG0010292	XP_060370106.1	XP_060399111.1
OG0010294	XP_060370142.1	XP_060399149.1
OG0010295	XP_060370149.1	XP_060399160.1
OG0010296	XP_060370158.1	XP_060399169.1
OG0010297	XP_060370159.1	XP_060399170.1
OG0010298	XP_060370160.1	XP_060399171.1
OG0010299	XP_060370173.1	XP_060399184.1
OG0010300	XP_060370175.1	XP_060399188.1
OG0010301	XP_060370181.1	XP_060399192.1
OG0010302	XP_060370183.1	XP_060399195.1
OG0010303	XP_060370189.1	XP_060399201.1
OG0010304	XP_060370203.1	XP_060399219.1
OG0010305	XP_060365988.1	XP_060399230.1
OG0010306	XP_060363017.1	XP_060399257.1
OG0010307	XP_060363013.1	XP_060399261.1
OG0010308	XP_060363000.1	XP_060399273.1
OG0010309	XP_060359073.1, XP_060358132.1	XP_060399293.1
OG0010310	XP_060359506.1	XP_060399312.1
OG0010311	XP_060359505.1	XP_060399313.1
OG0010312	XP_060359503.1	XP_060399318.1
OG0010313	XP_060359501.1	XP_060399320.1
OG0010314	XP_060357281.1	XP_060399326.1
OG0010315	XP_060357273.1	XP_060399334.1
OG0010317	XP_060357809.1	XP_060399352.1
OG0010318	XP_060357804.1	XP_060399360.1
OG0010319	XP_060357802.1	XP_060399362.1
OG0010320	XP_060357799.1	XP_060399365.1
OG0010321	XP_060358039.1	XP_060399379.1
OG0010322	XP_060358028.1	XP_060399390.1
OG0010323	XP_060358930.1	XP_060399403.1
OG0010324	XP_060358932.1	XP_060399405.1
OG0010327	XP_060357201.1	XP_060399421.1
OG0010328	XP_060357735.1	XP_060399429.1
OG0010332	XP_060363032.1	XP_060399446.1
OG0010333	XP_060363048.1	XP_060399463.1
OG0010334	XP_060366058.1	XP_060399520.1
OG0010340	XP_060357065.1	XP_060399598.1
OG0010343	XP_060360606.1	XP_060399614.1
OG0010344	XP_060360624.1	XP_060399635.1
OG0010345	XP_060360625.1	XP_060399636.1
OG0010346	XP_060360626.1	XP_060399637.1
OG0010347	XP_060360627.1	XP_060399638.1
OG0010348	XP_060360628.1	XP_060399639.1
OG0010350	XP_060364581.1	XP_060399686.1
OG0010351	XP_060364558.1	XP_060399710.1
OG0010353	XP_060357169.1	XP_060399765.1
OG0010354	XP_060363579.1	XP_060399780.1
OG0010355	XP_060363578.1	XP_060399781.1
OG0010356	XP_060363572.1	XP_060399786.1
OG0010357	XP_060363569.1	XP_060399788.1
OG0010358	XP_060363558.1	XP_060399800.1
OG0010359	XP_060363548.1	XP_060399810.1
OG0010360	XP_060363547.1	XP_060399811.1
OG0010361	XP_060363542.1	XP_060399815.1
OG0010362	XP_060357017.1	XP_060399869.1
OG0010363	XP_060361003.1	XP_060399887.1
OG0010364	XP_060361007.1	XP_060399890.1
OG0010365	XP_060361051.1	XP_060399938.1
OG0010366	XP_060357032.1	XP_060399943.1
OG0010367	XP_060357034.1	XP_060399945.1
OG0010368	XP_060358423.1	XP_060399953.1
OG0010369	XP_060358417.1	XP_060399960.1
OG0010370	XP_060358412.1	XP_060399965.1
OG0010371	XP_060365891.1	XP_060399997.1
OG0010372	XP_060364540.1	XP_060400020.1
OG0010373	XP_060364538.1	XP_060400022.1
OG0010374	XP_060364510.1	XP_060400051.1
OG0010376	XP_060368246.1	XP_060400067.1
OG0010377	XP_060368242.1	XP_060400073.1
OG0010378	XP_060368238.1	XP_060400079.1
OG0010380	XP_060368227.1	XP_060400090.1
OG0010381	XP_060368184.1	XP_060400138.1
OG0010382	XP_060368159.1	XP_060400169.1
OG0010383	XP_060368136.1	XP_060400196.1
OG0010385	XP_060359293.1	XP_060400225.1
OG0010386	XP_060364405.1	XP_060400242.1
OG0010387	XP_060364403.1	XP_060400244.1
OG0010388	XP_060364401.1	XP_060400251.1
OG0010389	XP_060364397.1	XP_060400255.1
OG0010391	XP_060371927.1	XP_060400286.1
OG0010392	XP_060371925.1	XP_060400288.1
OG0010393	XP_060371906.1	XP_060400307.1
OG0010394	XP_060371876.1	XP_060400339.1
OG0010395	XP_060371873.1	XP_060400342.1
OG0010396	XP_060371869.1	XP_060400346.1
OG0010397	XP_060371853.1	XP_060400365.1
OG0010398	XP_060371824.1	XP_060400395.1
OG0010399	XP_060371810.1	XP_060400412.1
OG0010400	XP_060371802.1	XP_060400422.1
OG0010401	XP_060371796.1	XP_060400427.1
OG0010402	XP_060371788.1	XP_060400438.1
OG0010403	XP_060371783.1	XP_060400444.1
OG0010404	XP_060371721.1	XP_060400504.1
OG0010405	XP_060371717.1	XP_060400508.1
OG0010406	XP_060357485.1	XP_060400566.1
OG0010407	XP_060359237.1	XP_060400593.1
OG0010409	XP_060358474.1	XP_060400636.1
OG0010410	XP_060358475.1	XP_060400637.1
OG0010411	XP_060358476.1	XP_060400639.1
OG0010413	XP_060357406.1	XP_060400679.1
OG0010414	XP_060359205.1	XP_060400711.1
OG0010423	XP_060367710.1	XP_060400756.1
OG0010424	XP_060367704.1	XP_060400761.1
OG0010425	XP_060367693.1	XP_060400775.1
OG0010426	XP_060367684.1	XP_060400782.1
OG0010427	XP_060367676.1	XP_060400787.1
OG0010428	XP_060367659.1	XP_060400801.1
OG0010431	XP_060370276.1	XP_060400871.1
OG0010432	XP_060370285.1	XP_060400881.1
OG0010433	XP_060370287.1	XP_060400883.1
OG0010434	XP_060370288.1	XP_060400884.1
OG0010435	XP_060370316.1	XP_060400918.1
OG0010436	XP_060370349.1	XP_060400955.1
OG0010437	XP_060370397.1	XP_060401005.1
OG0010439	XP_060370403.1	XP_060401012.1
OG0010440	XP_060370406.1	XP_060401017.1
OG0010441	XP_060370422.1	XP_060401032.1
OG0010442	XP_060370429.1	XP_060401039.1
OG0010443	XP_060370445.1	XP_060401057.1
OG0010444	XP_060370456.1	XP_060401067.1
OG0010446	XP_060360188.1	XP_060401124.1
OG0010447	XP_060360193.1	XP_060401129.1
OG0010448	XP_060361635.1	XP_060401153.1
OG0010449	XP_060358077.1, XP_060358078.1	XP_060401157.1
OG0010450	XP_060358741.1	XP_060401173.1
OG0010451	XP_060365277.1	XP_060401180.1
OG0010452	XP_060365274.1	XP_060401184.1
OG0010453	XP_060365267.1	XP_060401191.1
OG0010454	XP_060365237.1	XP_060401219.1
OG0010455	XP_060365233.1	XP_060401222.1
OG0010456	XP_060365228.1	XP_060401228.1
OG0010457	XP_060365225.1	XP_060401231.1
OG0010458	XP_060365221.1	XP_060401235.1
OG0010459	XP_060365213.1	XP_060401242.1
OG0010460	XP_060365195.1	XP_060401260.1
OG0010461	XP_060365189.1	XP_060401266.1
OG0010462	XP_060365187.1	XP_060401268.1
OG0010463	XP_060365186.1	XP_060401269.1
OG0010464	XP_060365184.1	XP_060401272.1
OG0010465	XP_060365173.1	XP_060401284.1
OG0010466	XP_060365172.1	XP_060401285.1
OG0010467	XP_060358271.1	XP_060401298.1
OG0010468	XP_060358273.1	XP_060401300.1
OG0010469	XP_060357956.1	XP_060401311.1
OG0010470	XP_060357954.1	XP_060401313.1
OG0010471	XP_060362670.1	XP_060401336.1
OG0010472	XP_060362732.1	XP_060401399.1
OG0010473	XP_060362735.1	XP_060401402.1
OG0010474	XP_060362740.1	XP_060401408.1
OG0010487	XP_060358104.1	XP_060401477.1
OG0010488	XP_060358109.1	XP_060401482.1
OG0010489	XP_060363944.1	XP_060401511.1
OG0010490	XP_060363943.1	XP_060401512.1
OG0010491	XP_060363941.1	XP_060401514.1
OG0010492	XP_060363927.1	XP_060401527.1
OG0010494	XP_060363893.1	XP_060401563.1
OG0010495	XP_060363892.1	XP_060401564.1
OG0010497	XP_060360367.1	XP_060401588.1
OG0010498	XP_060360360.1	XP_060401594.1
OG0010499	XP_060360359.1	XP_060401595.1
OG0010500	XP_060358774.1	XP_060401628.1
OG0010501	XP_060358780.1	XP_060401634.1
OG0010502	XP_060365332.1	XP_060401654.1
OG0010503	XP_060365301.1	XP_060401696.1
OG0010504	XP_060365285.1	XP_060401713.1
OG0010505	XP_060359025.1	XP_060401730.1
OG0010506	XP_060360092.1	XP_060401739.1
OG0010507	XP_060360093.1	XP_060401740.1
OG0010509	XP_060360106.1	XP_060401752.1
OG0010510	XP_060360114.1	XP_060401760.1
OG0010512	XP_060368431.1	XP_060401783.1
OG0010513	XP_060368445.1	XP_060401797.1
OG0010514	XP_060368456.1	XP_060401811.1
OG0010515	XP_060368460.1	XP_060401815.1
OG0010516	XP_060362486.1	XP_060401842.1, XP_060402288.1
OG0010518	XP_060357045.1	XP_060401869.1
OG0010520	XP_060358113.1	XP_060401872.1
OG0010521	XP_060358119.1	XP_060401878.1
OG0010522	XP_060358122.1	XP_060401881.1
OG0010523	XP_060358123.1	XP_060401882.1
OG0010524	XP_060367559.1	XP_060401903.1
OG0010525	XP_060367556.1	XP_060401906.1
OG0010526	XP_060367550.1	XP_060401911.1
OG0010527	XP_060367522.1	XP_060401940.1
OG0010528	XP_060367509.1	XP_060401955.1
OG0010530	XP_060367487.1	XP_060401976.1
OG0010531	XP_060367484.1	XP_060401979.1
OG0010532	XP_060367483.1	XP_060401980.1
OG0010533	XP_060367472.1	XP_060401990.1
OG0010534	XP_060367461.1	XP_060401998.1
OG0010535	XP_060367457.1	XP_060402002.1
OG0010536	XP_060367445.1	XP_060402018.1
OG0010537	XP_060368917.1	XP_060402044.1
OG0010538	XP_060368921.1	XP_060402048.1
OG0010539	XP_060368922.1	XP_060402049.1
OG0010540	XP_060368933.1	XP_060402058.1
OG0010541	XP_060368936.1	XP_060402061.1
OG0010542	XP_060368951.1	XP_060402077.1
OG0010543	XP_060368952.1	XP_060402078.1
OG0010544	XP_060368958.1	XP_060402089.1
OG0010545	XP_060368967.1, XP_060368968.1	XP_060402099.1
OG0010546	XP_060368973.1	XP_060402104.1
OG0010547	XP_060368982.1	XP_060402113.1
OG0010548	XP_060368994.1	XP_060402122.1
OG0010549	XP_060358889.1	XP_060402159.1
OG0010550	XP_060358892.1	XP_060402166.1
OG0010551	XP_060358893.1	XP_060402167.1
OG0010552	XP_060358620.1	XP_060402171.1
OG0010553	XP_060358618.1	XP_060402173.1
OG0010554	XP_060358617.1	XP_060402174.1
OG0010555	XP_060358616.1	XP_060402175.1
OG0010556	XP_060358615.1	XP_060402176.1
OG0010557	XP_060358614.1	XP_060402177.1
OG0010558	XP_060358613.1	XP_060402178.1
OG0010559	XP_060358611.1	XP_060402180.1
OG0010562	XP_060357343.1	XP_060402199.1
OG0010563	XP_060357344.1	XP_060402200.1
OG0010564	XP_060362487.1	XP_060402287.1
OG0010565	XP_060358660.1	XP_060402317.1
OG0010566	XP_060358658.1	XP_060402318.1
OG0010567	XP_060369693.1	XP_060402404.1
OG0010568	XP_060369684.1	XP_060402413.1
OG0010569	XP_060369674.1	XP_060402425.1
OG0010570	XP_060369687.1, XP_060369653.1	XP_060402447.1
OG0010572	XP_060367044.1	XP_060402464.1
OG0010573	XP_060369718.1	XP_060402477.1
OG0010574	XP_060366976.1	XP_060402522.1
OG0010575	XP_060361805.1	XP_060402581.1
OG0010576	XP_060361799.1	XP_060402586.1
OG0010577	XP_060361795.1	XP_060402590.1
OG0010578	XP_060361794.1	XP_060402591.1
OG0010579	XP_060361793.1	XP_060402592.1
OG0010582	XP_060357572.1	XP_060402611.1
OG0010587	XP_060358318.1	XP_060402628.1
OG0010588	XP_060358321.1	XP_060402631.1
OG0010590	XP_060359749.1	XP_060402671.1
OG0010597	XP_060366835.1	XP_060402758.1
OG0010598	XP_060366850.1	XP_060402772.1
OG0010599	XP_060366859.1	XP_060402780.1
OG0010600	XP_060366866.1	XP_060402788.1
OG0010601	XP_060366874.1	XP_060402796.1
OG0010602	XP_060366892.1	XP_060402809.1
OG0010603	XP_060366910.1	XP_060402829.1
OG0010604	XP_060366912.1	XP_060402831.1
OG0010605	XP_060366583.1	XP_060402867.1
OG0010610	XP_060357711.1	XP_060402917.1
OG0010611	XP_060357702.1	XP_060402924.1
OG0010612	XP_060357688.1	XP_060402928.1
OG0010613	XP_060357691.1	XP_060402931.1
OG0010614	XP_060357943.1	XP_060402942.1
OG0010615	XP_060359084.1	XP_060402955.1
OG0010616	XP_060359089.1	XP_060402959.1
OG0010617	XP_060359102.1	XP_060402972.1
OG0010618	XP_060359107.1	XP_060402977.1
OG0010619	XP_060357255.1	XP_060402982.1
OG0010620	XP_060357257.1	XP_060402984.1
OG0010621	XP_060359595.1	XP_060403009.1
OG0010622	XP_060359596.1	XP_060403010.1
OG0010623	XP_060359615.1	XP_060403031.1
OG0010624	XP_060359617.1	XP_060403033.1
OG0010625	XP_060359618.1	XP_060403034.1
OG0010626	XP_060359623.1	XP_060403039.1
OG0010627	XP_060359624.1	XP_060403040.1
OG0010628	XP_060359625.1	XP_060403041.1
OG0010629	XP_060357534.1	XP_060403050.1
OG0010630	XP_060357529.1	XP_060403055.1
OG0010631	XP_060359047.1	XP_060403059.1
OG0010632	XP_060359046.1	XP_060403060.1
OG0010633	XP_060359040.1	XP_060403067.1
OG0010634	XP_060360313.1	XP_060403082.1
OG0010635	XP_060360304.1	XP_060403089.1
OG0010636	XP_060360292.1	XP_060403103.1
OG0010637	XP_060360291.1	XP_060403105.1
OG0010638	XP_060360282.1	XP_060403116.1
OG0010639	XP_060360281.1	XP_060403117.1
OG0010640	XP_060360275.1	XP_060403122.1
OG0010641	XP_060363395.1	XP_060403140.1
OG0010642	XP_060363399.1	XP_060403144.1
OG0010643	XP_060363408.1	XP_060403152.1
OG0010644	XP_060363413.1	XP_060403158.1
OG0010645	XP_060363424.1	XP_060403168.1
OG0010646	XP_060363445.1	XP_060403185.1
OG0010647	XP_060359352.1	XP_060403196.1
OG0010647	XP_060362964.1, XP_060359078.1	XP_060404950.1
OG0010648	XP_060359133.1	XP_060403212.1
OG0010649	XP_060359124.1	XP_060403222.1
OG0010650	XP_060359121.1	XP_060403225.1
OG0010651	XP_060362864.1	XP_060403256.1
OG0010652	XP_060362856.1	XP_060403264.1
OG0010653	XP_060362855.1	XP_060403265.1
OG0010654	XP_060362853.1	XP_060403267.1
OG0010655	XP_060362852.1	XP_060403268.1
OG0010656	XP_060362851.1	XP_060403269.1
OG0010657	XP_060362850.1	XP_060403270.1
OG0010658	XP_060362842.1	XP_060403280.1
OG0010659	XP_060362828.1	XP_060403294.1
OG0010660	XP_060362826.1	XP_060403296.1
OG0010661	XP_060362824.1	XP_060403298.1
OG0010662	XP_060362822.1	XP_060403301.1
OG0010663	XP_060362821.1	XP_060403302.1
OG0010664	XP_060362814.1	XP_060403312.1
OG0010665	XP_060360505.1	XP_060403323.1
OG0010666	XP_060360510.1	XP_060403328.1
OG0010667	XP_060360525.1	XP_060403351.1
OG0010668	XP_060360541.1	XP_060403365.1
OG0010669	XP_060360543.1	XP_060403367.1
OG0010670	XP_060361148.1	XP_060403370.1
OG0010671	XP_060361149.1	XP_060403371.1
OG0010672	XP_060361188.1	XP_060403409.1
OG0010673	XP_060361189.1	XP_060403410.1
OG0010674	XP_060361196.1	XP_060403418.1
OG0010675	XP_060358711.1	XP_060403421.1
OG0010676	XP_060358732.1	XP_060403442.1
OG0010677	XP_060358733.1	XP_060403443.1
OG0010678	XP_060358734.1	XP_060403444.1
OG0010679	XP_060358735.1	XP_060403445.1
OG0010680	XP_060358989.1	XP_060403452.1
OG0010681	XP_060358995.1	XP_060403458.1
OG0010682	XP_060359009.1	XP_060403471.1
OG0010683	XP_060357127.1	XP_060403481.1
OG0010684	XP_060364503.1	XP_060403487.1
OG0010685	XP_060364502.1	XP_060403488.1
OG0010686	XP_060364499.1	XP_060403491.1
OG0010687	XP_060364486.1	XP_060403504.1
OG0010688	XP_060364479.1	XP_060403514.1
OG0010689	XP_060364472.1	XP_060403522.1
OG0010690	XP_060364460.1	XP_060403533.1
OG0010691	XP_060364434.1	XP_060403560.1
OG0010692	XP_060364424.1	XP_060403569.1
OG0010693	XP_060364418.1	XP_060403578.1
OG0010694	XP_060364414.1	XP_060403582.1
OG0010695	XP_060362754.1	XP_060403649.1
OG0010696	XP_060362753.1	XP_060403650.1
OG0010697	XP_060357192.1	XP_060403660.1
OG0010698	XP_060368745.1	XP_060403676.1
OG0010699	XP_060368735.1	XP_060403694.1
OG0010700	XP_060368729.1	XP_060403702.1
OG0010701	XP_060368724.1	XP_060403706.1
OG0010702	XP_060368716.1	XP_060403712.1
OG0010702	XP_060359307.1	XP_060404430.1
OG0010703	XP_060368707.1	XP_060403722.1
OG0010704	XP_060368679.1	XP_060403753.1
OG0010705	XP_060368655.1	XP_060403774.1
OG0010706	XP_060368654.1	XP_060403775.1
OG0010707	XP_060368651.1	XP_060403777.1
OG0010708	XP_060368635.1	XP_060403798.1
OG0010709	XP_060368629.1	XP_060403803.1
OG0010711	XP_060368593.1	XP_060403847.1
OG0010712	XP_060369992.1	XP_060403896.1
OG0010713	XP_060369996.1	XP_060403901.1
OG0010714	XP_060369997.1	XP_060403902.1
OG0010715	XP_060370003.1	XP_060403907.1
OG0010716	XP_060370042.1	XP_060403959.1
OG0010717	XP_060370051.1	XP_060403968.1
OG0010718	XP_060358199.1	XP_060403977.1
OG0010719	XP_060367203.1	XP_060403995.1
OG0010720	XP_060361337.1	XP_060404061.1
OG0010721	XP_060361338.1	XP_060404063.1
OG0010722	XP_060361343.1	XP_060404068.1
OG0010723	XP_060361364.1	XP_060404092.1
OG0010724	XP_060361366.1	XP_060404094.1
OG0010725	XP_060361367.1	XP_060404095.1
OG0010726	XP_060361368.1	XP_060404096.1
OG0010727	XP_060361383.1	XP_060404114.1
OG0010728	XP_060361385.1	XP_060404116.1
OG0010729	XP_060361391.1	XP_060404122.1
OG0010730	XP_060361864.1	XP_060404132.1
OG0010731	XP_060361865.1	XP_060404134.1
OG0010732	XP_060361874.1	XP_060404140.1
OG0010733	XP_060361876.1	XP_060404142.1
OG0010734	XP_060361877.1	XP_060404143.1
OG0010735	XP_060361885.1	XP_060404152.1
OG0010736	XP_060361886.1	XP_060404153.1
OG0010737	XP_060361888.1, XP_060361887.1	XP_060404154.1
OG0010738	XP_060361890.1	XP_060404156.1
OG0010739	XP_060361891.1	XP_060404157.1
OG0010740	XP_060361894.1	XP_060404161.1
OG0010741	XP_060361900.1	XP_060404166.1
OG0010742	XP_060364220.1	XP_060404184.1
OG0010743	XP_060364219.1	XP_060404185.1
OG0010744	XP_060364207.1	XP_060404197.1
OG0010747	XP_060359466.1	XP_060404216.1
OG0010748	XP_060359478.1	XP_060404225.1
OG0010749	XP_060359480.1	XP_060404227.1
OG0010750	XP_060359482.1	XP_060404228.1
OG0010751	XP_060359488.1	XP_060404233.1
OG0010757	XP_060357548.1	XP_060404277.1
OG0010758	XP_060361917.1	XP_060404288.1
OG0010759	XP_060364229.1	XP_060404296.1
OG0010760	XP_060364246.1	XP_060404323.1
OG0010761	XP_060364272.1	XP_060404340.1
OG0010762	XP_060364276.1	XP_060404347.1
OG0010763	XP_060358501.1	XP_060404351.1
OG0010764	XP_060358847.1	XP_060404399.1
OG0010765	XP_060359323.1	XP_060404410.1
OG0010766	XP_060359322.1	XP_060404411.1
OG0010767	XP_060360001.1	XP_060404445.1
OG0010768	XP_060359997.1	XP_060404451.1
OG0010769	XP_060359982.1	XP_060404465.1
OG0010770	XP_060359360.1	XP_060404505.1
OG0010771	XP_060358247.1	XP_060404567.1
OG0010772	XP_060358244.1	XP_060404569.1
OG0010773	XP_060371038.1	XP_060404647.1
OG0010774	XP_060371030.1	XP_060404655.1
OG0010775	XP_060371000.1	XP_060404687.1
OG0010776	XP_060370994.1	XP_060404694.1
OG0010777	XP_060365445.1	XP_060404735.1
OG0010778	XP_060365435.1	XP_060404743.1
OG0010779	XP_060365410.1	XP_060404768.1
OG0010780	XP_060365407.1	XP_060404772.1
OG0010781	XP_060365397.1	XP_060404782.1
OG0010782	XP_060365384.1	XP_060404796.1
OG0010783	XP_060361690.1	XP_060404820.1
OG0010784	XP_060361693.1	XP_060404823.1
OG0010785	XP_060361695.1	XP_060404825.1
OG0010786	XP_060361706.1	XP_060404840.1
OG0010787	XP_060361713.1	XP_060404846.1
OG0010788	XP_060361715.1	XP_060404848.1
OG0010789	XP_060361720.1	XP_060404852.1
OG0010790	XP_060361733.1	XP_060404868.1
OG0010791	XP_060362974.1, XP_060359070.1	XP_060404948.1
OG0010794	XP_060358215.1	XP_060405004.1
OG0010795	XP_060358213.1	XP_060405007.1
OG0010796	XP_060358210.1	XP_060405011.1
OG0010797	XP_060365586.1	XP_060405029.1
OG0010798	XP_060365616.1	XP_060405058.1
OG0010799	XP_060365642.1	XP_060405086.1
OG0010800	XP_060365660.1	XP_060405103.1
OG0010801	XP_060365669.1	XP_060405112.1
OG0010802	XP_060365680.1	XP_060405124.1
OG0010803	XP_060365881.1	XP_060405132.1
OG0010804	XP_060365880.1	XP_060405133.1
OG0010805	XP_060365875.1	XP_060405138.1
OG0010806	XP_060365874.1	XP_060405139.1
OG0010807	XP_060365871.1	XP_060405142.1
OG0010808	XP_060365870.1	XP_060405143.1
OG0010809	XP_060367837.1	XP_060405162.1
OG0010810	XP_060367835.1	XP_060405164.1
OG0010811	XP_060367830.1	XP_060405168.1
OG0010812	XP_060367828.1	XP_060405170.1
OG0010813	XP_060367809.1	XP_060405186.1
OG0010814	XP_060367795.1	XP_060405206.1
OG0010815	XP_060367783.1	XP_060405218.1
OG0010816	XP_060367777.1	XP_060405224.1
OG0010817	XP_060367769.1	XP_060405230.1
OG0010818	XP_060367766.1	XP_060405235.1
OG0010819	XP_060367753.1	XP_060405245.1
OG0010820	XP_060367740.1	XP_060405258.1
OG0010821	XP_060367733.1	XP_060405266.1
OG0010822	XP_060367722.1	XP_060405283.1
OG0010823	XP_060367721.1	XP_060405284.1
OG0010825	XP_060367718.1	XP_060405288.1
OG0010826	XP_060367714.1	XP_060405291.1
OG0010827	XP_060362891.1	XP_060405313.1
OG0010828	XP_060362902.1	XP_060405324.1
OG0010829	XP_060362915.1	XP_060405338.1
OG0010830	XP_060362941.1	XP_060405363.1
OG0010831	XP_060366464.1	XP_060405390.1
OG0010836	XP_060359346.1, XP_060359076.1, XP_060362961.1	XP_060405461.1
OG0010837	XP_060362327.1	XP_060405482.1
OG0010838	XP_060362330.1	XP_060405485.1
OG0010840	XP_060364847.1	XP_060405656.1
OG0010842	XP_060366338.1	XP_060405499.1
OG0010843	XP_060366341.1	XP_060405502.1
OG0010844	XP_060361645.1	XP_060405525.1
OG0010845	XP_060361652.1	XP_060405534.1
OG0010846	XP_060361661.1	XP_060405542.1
OG0010847	XP_060361662.1	XP_060405544.1
OG0010848	XP_060361669.1	XP_060405552.1
OG0010849	XP_060361964.1	XP_060405566.1
OG0010850	XP_060361963.1	XP_060405567.1
OG0010851	XP_060361942.1	XP_060405589.1
OG0010852	XP_060361938.1	XP_060405594.1
OG0010853	XP_060361930.1	XP_060405603.1
OG0010854	XP_060359636.1	XP_060405614.1
OG0010855	XP_060359643.1	XP_060405624.1
OG0010856	XP_060359647.1	XP_060405628.1
OG0010857	XP_060364830.1	XP_060405674.1
OG0010858	XP_060364823.1	XP_060405681.1
OG0010859	XP_060364817.1	XP_060405687.1
OG0010860	XP_060364792.1	XP_060405716.1
OG0010861	XP_060364791.1	XP_060405720.1
OG0010862	XP_060364784.1	XP_060405728.1
OG0010863	XP_060364776.1	XP_060405735.1
OG0010864	XP_060364774.1	XP_060405737.1
OG0010865	XP_060364767.1	XP_060405743.1
OG0010867	XP_060364596.1	XP_060405756.1
OG0010868	XP_060364606.1	XP_060405766.1
OG0010869	XP_060364613.1	XP_060405773.1
OG0010870	XP_060364615.1	XP_060405775.1
