Orthogroup	Colletotrichum_acutatum	Colletotrichum_fructicola
OG0008882	XP_060359630.1	XP_066009854.1
OG0008883	XP_060359635.1	XP_031881917.1
OG0008884	XP_060359637.1	XP_031881919.1
OG0008885	XP_060359640.1	XP_031881918.1
OG0008886	XP_060359642.1	XP_066008650.1
OG0008887	XP_060359644.1	XP_031882020.1
OG0008888	XP_060359645.1	XP_031882019.1
OG0008889	XP_060359646.1	XP_031882018.1
OG0008890	XP_060359648.1	XP_031881990.1
OG0008891	XP_060359649.1	XP_031882024.1
OG0008892	XP_060359651.1	XP_031882115.1
OG0008893	XP_060359652.1	XP_031882116.1
OG0008894	XP_060359653.1	XP_031882117.1
OG0008895	XP_060359656.1	XP_031882242.1
OG0008896	XP_060359661.1	XP_031884938.1
OG0008897	XP_060364856.1	XP_031882030.1
OG0008898	XP_060364855.1	XP_031882031.2
OG0008899	XP_060364854.1	XP_031882113.1
OG0008900	XP_060364852.1	XP_031882112.2
OG0008901	XP_060364851.1	XP_031882121.1
OG0008902	XP_060364850.1	XP_031882120.1
OG0008903	XP_060364846.1	XP_031882033.1
OG0008904	XP_060364845.1	XP_031882035.1
OG0008905	XP_060364844.1	XP_031882034.1
OG0008906	XP_060364840.1	XP_031882036.1
OG0008907	XP_060364839.1	XP_031881914.1
OG0008908	XP_060364838.1	XP_031881915.1
OG0008909	XP_060364837.1	XP_031881912.1
OG0008910	XP_060364834.1	XP_031882105.1
OG0008911	XP_060364833.1	XP_031882102.1
OG0008912	XP_060364832.1	XP_031882103.1
OG0008913	XP_060364831.1	XP_031882023.1
OG0008914	XP_060364828.1	XP_031882104.1
OG0008915	XP_060364827.1	XP_031882107.1
OG0008916	XP_060364826.1	XP_031882106.1
OG0008917	XP_060364825.1	XP_066008687.1
OG0008918	XP_060364824.1	XP_031882108.1
OG0008919	XP_060364822.1	XP_031882110.1
OG0008920	XP_060364820.1	XP_031882012.1
OG0008921	XP_060364819.1	XP_031882013.1
OG0008922	XP_060364818.1	XP_066008599.1
OG0008923	XP_060364816.1	XP_031882015.1
OG0008924	XP_060364814.1	XP_031882016.1
OG0008925	XP_060364812.1	XP_031882014.1
OG0008926	XP_060364811.1	XP_031882096.1
OG0008927	XP_060364805.1	XP_031882007.1
OG0008928	XP_060364804.1	XP_066008750.1
OG0008929	XP_060364803.1	XP_031882006.1
OG0008930	XP_060364802.1	XP_031881932.1
OG0008931	XP_060364801.1	XP_031881933.1
OG0008932	XP_060364800.1	XP_031881931.1
OG0008933	XP_060364799.1	XP_031882004.1
OG0008934	XP_060364797.1	XP_031882038.1
OG0008935	XP_060364796.1	XP_031881992.1
OG0008936	XP_060364795.1	XP_031882044.1
OG0008937	XP_060364794.1	XP_031882046.1
OG0008938	XP_060364790.1	XP_031882042.1
OG0008939	XP_060364789.1	XP_031881962.1
OG0008940	XP_060364788.1	XP_031881963.1
OG0008941	XP_060364787.1	XP_031881955.1
OG0008942	XP_060364786.1	XP_066008739.1
OG0008943	XP_060364785.1	XP_066008738.1
OG0008944	XP_060364783.1	XP_066008741.1
OG0008945	XP_060364782.1	XP_066008740.1
OG0008946	XP_060364781.1	XP_031881961.2
OG0008947	XP_060364780.1	XP_031882060.1
OG0008948	XP_060364778.1	XP_066008737.1
OG0008949	XP_060364775.1	XP_031882065.1
OG0008950	XP_060364773.1	XP_031882063.1
OG0008951	XP_060364772.1	XP_031882062.1
OG0008952	XP_060364771.1	XP_066008881.1
OG0008953	XP_060364770.1	XP_031881936.1
OG0008954	XP_060364768.1	XP_066008879.1
OG0008955	XP_060364764.1	XP_031881938.1
OG0008956	XP_060364763.1	XP_031881939.1
OG0008958	XP_060357557.1	XP_031881942.1
OG0008959	XP_060357560.1	XP_031882056.1
OG0008960	XP_060364597.1	XP_031890453.2
OG0008961	XP_060364598.1	XP_031890452.1
OG0008962	XP_060364599.1	XP_031890449.1
OG0008963	XP_060364602.1	XP_031890450.1
OG0008964	XP_060364604.1	XP_031890625.1
OG0008965	XP_060364608.1	XP_066009871.1
OG0008966	XP_060364610.1	XP_066009870.1
OG0008967	XP_060364612.1	XP_031890671.2
OG0008968	XP_060364614.1	XP_031890406.1
OG0008969	XP_060364619.1	XP_031890455.2
OG0008970	XP_060364620.1	XP_066009620.1
OG0008971	XP_060364622.1	XP_031890355.1
OG0008972	XP_060364623.1	XP_031890457.1
OG0008973	XP_060364624.1	XP_031890665.1
OG0008974	XP_060364627.1	XP_031890661.1
OG0008975	XP_060364630.1	XP_031890664.1
OG0008976	XP_060364631.1	XP_066009858.1
OG0008977	XP_060364633.1	XP_031890660.1
OG0008978	XP_060364634.1	XP_031890473.1
OG0008979	XP_060364635.1	XP_031890465.1
OG0008980	XP_060364636.1	XP_066009857.1
OG0008981	XP_060364638.1	XP_031890466.1
OG0008982	XP_060364639.1	XP_031890469.1
OG0008983	XP_060364641.1	XP_031890471.1
OG0008984	XP_060364644.1	XP_031890641.1
OG0008985	XP_060364646.1	XP_031890637.1
OG0008986	XP_060364647.1	XP_066009842.1
OG0008987	XP_060364649.1	XP_031890636.2
OG0008988	XP_060364650.1	XP_031890553.1
OG0008989	XP_060364652.1	XP_031890668.1
OG0008990	XP_060364653.1	XP_031890667.1
OG0008991	XP_060364656.1	XP_031890656.1
OG0008992	XP_060364658.1	XP_031890646.1
OG0008993	XP_060364659.1	XP_031890474.1
OG0008994	XP_060364660.1	XP_031890645.1
OG0008995	XP_060364661.1	XP_066009969.1
OG0008996	XP_060364665.1	XP_031890523.1
OG0008997	XP_060364666.1	XP_031890522.1
OG0008998	XP_060364669.1	XP_031890698.1
OG0008999	XP_060364670.1	XP_031890532.1
OG0009000	XP_060364671.1	XP_031890534.1
OG0009001	XP_060364672.1	XP_066009641.1
OG0009002	XP_060364674.1	XP_031890528.1
OG0009003	XP_060364675.1	XP_031890529.1
OG0009004	XP_060364676.1	XP_031890530.2
OG0009005	XP_060364677.1	XP_031890531.1
OG0009006	XP_060364678.1	XP_031890536.1
OG0009007	XP_060364679.1	XP_066009979.1
OG0009008	XP_060364681.1	XP_031890454.1
OG0009009	XP_060364682.1	XP_031890323.1
OG0009010	XP_060364685.1	XP_031890328.1
OG0009011	XP_060366817.1	XP_031890326.1
OG0009012	XP_060366814.1	XP_031890678.1
OG0009013	XP_060366813.1	XP_031890525.1
OG0009014	XP_060366811.1	XP_031890676.1
OG0009015	XP_060366802.1	XP_031890648.1
OG0009016	XP_060366800.1	XP_031890654.1
OG0009017	XP_060366799.1	XP_066009740.1
OG0009018	XP_060366798.1	XP_031890652.1
OG0009019	XP_060366797.1	XP_031890682.1
OG0009020	XP_060366796.1	XP_031890341.1
OG0009021	XP_060366792.1	XP_031890343.1
OG0009022	XP_060366791.1	XP_031890342.1
OG0009023	XP_060366790.1	XP_031890345.1
OG0009024	XP_060366788.1	XP_066009726.1
OG0009025	XP_060366787.1	XP_031890346.1
OG0009026	XP_060366786.1	XP_031890491.1
OG0009027	XP_060366783.1	XP_031890350.1
OG0009028	XP_060366780.1	XP_031890566.1
OG0009029	XP_060362462.1	XP_031878430.1
OG0009030	XP_060362463.1	XP_031878429.2
OG0009031	XP_060362464.1	XP_031878428.2
OG0009032	XP_060362465.1	XP_031878431.1
OG0009033	XP_060362466.1	XP_031878434.2
OG0009034	XP_060359410.1	XP_031886606.1
OG0009035	XP_060359413.1	XP_031886657.1
OG0009036	XP_060359415.1	XP_031886659.1
OG0009037	XP_060359416.1	XP_031886661.1
OG0009038	XP_060359418.1	XP_031886663.1
OG0009039	XP_060359419.1	XP_031886662.1
OG0009040	XP_060359420.1	XP_031886808.1
OG0009041	XP_060359421.1	XP_066008605.1
OG0009042	XP_060359423.1	XP_031886812.1
OG0009043	XP_060359425.1	XP_031886813.2
OG0009044	XP_060359426.1	XP_066008844.1
OG0009045	XP_060359428.1	XP_031886816.1
OG0009046	XP_060359430.1	XP_031886817.2
OG0009047	XP_060359431.1	XP_066008649.1
OG0009048	XP_060359432.1	XP_031886815.1
OG0009049	XP_060359433.1	XP_031886643.1
OG0009050	XP_060359434.1	XP_031886642.1
OG0009051	XP_060359435.1	XP_031878408.1
OG0009052	XP_060359436.1	XP_031878407.1
OG0009053	XP_060359437.1	XP_031878409.1
OG0009054	XP_060359438.1	XP_031878420.1
OG0009055	XP_060357537.1	XP_031878405.2
OG0009056	XP_060357538.1	XP_031878404.1
OG0009057	XP_060357540.1	XP_031878373.1
OG0009058	XP_060357542.1	XP_031876952.1
OG0009059	XP_060357543.1	XP_031876950.1
OG0009060	XP_060357544.1	XP_031876951.1
OG0009061	XP_060357545.1	XP_031876958.1
OG0009062	XP_060359842.1	XP_031876937.1
OG0009063	XP_060359841.1	XP_031876939.1
OG0009064	XP_060359840.1	XP_031876954.1
OG0009065	XP_060359838.1	XP_031876953.1
OG0009066	XP_060359837.1	XP_066008758.1
OG0009067	XP_060359836.1	XP_031876946.1
OG0009068	XP_060359835.1	XP_031876938.1
OG0009069	XP_060359834.1	XP_031876927.1
OG0009070	XP_060359831.1	XP_031876930.1
OG0009071	XP_060359830.1	XP_031876931.1
OG0009072	XP_060359829.1	XP_031876926.1
OG0009073	XP_060359828.1	XP_031876945.1
OG0009074	XP_060359827.1	XP_031876955.1
OG0009075	XP_060359825.1	XP_031876933.1
OG0009076	XP_060359824.1	XP_031876934.1
OG0009077	XP_060359823.1	XP_066008775.1
OG0009078	XP_060359821.1	XP_031876936.1
OG0009079	XP_060359818.1	XP_031876011.1
OG0009080	XP_060359817.1	XP_031876018.1
OG0009081	XP_060359813.1	XP_031877782.1
OG0009082	XP_060359811.1	XP_031877783.1
OG0009083	XP_060362351.1	XP_066008637.1
OG0009084	XP_060362353.1	XP_066008638.1
OG0009085	XP_060362356.1	XP_066008635.1
OG0009086	XP_060362357.1	XP_031877775.1
OG0009087	XP_060362358.1	XP_031877764.1
OG0009088	XP_060362359.1	XP_031877763.1
OG0009089	XP_060362360.1	XP_031877766.1
OG0009090	XP_060362361.1	XP_031877765.1
OG0009091	XP_060362362.1	XP_031877777.1
OG0009092	XP_060362363.1	XP_031877767.2
OG0009093	XP_060362364.1	XP_031877762.1
OG0009094	XP_060362365.1	XP_031877761.1
OG0009095	XP_060362366.1	XP_031877785.1
OG0009096	XP_060362368.1	XP_031877804.1
OG0009097	XP_060362369.1	XP_031877772.1
OG0009098	XP_060362370.1	XP_031877773.1
OG0009099	XP_060362371.1	XP_031877788.1
OG0009100	XP_060362373.1	XP_031877786.1
OG0009101	XP_060362374.1	XP_031877774.1
OG0009102	XP_060362375.1	XP_031877771.1
OG0009103	XP_060362377.1	XP_031877760.1
OG0009104	XP_060362378.1	XP_031877768.2
OG0009105	XP_060362379.1	XP_031877759.1
OG0009106	XP_060362380.1	XP_031877757.2
OG0009107	XP_060362381.1	XP_031877792.2
OG0009108	XP_060362385.1	XP_031877756.1
OG0009109	XP_060362389.1	XP_066008715.1
OG0009110	XP_060362390.1	XP_031877794.2
OG0009111	XP_060362394.1	XP_031877748.1
OG0009112	XP_060362395.1	XP_031877795.1
OG0009113	XP_060371275.1	XP_031877208.1
OG0009114	XP_060362397.1	XP_031877797.1
OG0009115	XP_060362398.1	XP_031877798.1
OG0009116	XP_060362399.1	XP_031877790.1
OG0009117	XP_060362402.1	XP_031877752.1
OG0009118	XP_060362403.1	XP_066008871.1
OG0009119	XP_060362406.1	XP_031877747.1
OG0009120	XP_060362407.1	XP_031877746.1
OG0009121	XP_060362408.1	XP_031877745.1
OG0009122	XP_060362409.1	XP_031877807.2
OG0009123	XP_060362410.1	XP_031877806.1
OG0009124	XP_060371213.1	XP_066009643.1
OG0009125	XP_060371216.1	XP_066009982.1
OG0009126	XP_060371218.1	XP_031884168.1
OG0009127	XP_060371219.1	XP_066009981.1
OG0009128	XP_060371223.1	XP_031884170.1
OG0009129	XP_060371224.1	XP_066009821.1
OG0009130	XP_060371225.1	XP_031884344.1
OG0009131	XP_060371226.1	XP_031884339.1
OG0009132	XP_060371227.1	XP_031884340.1
OG0009133	XP_060371228.1	XP_031884337.1
OG0009134	XP_060371229.1	XP_031884338.2
OG0009135	XP_060371230.1	XP_031884342.1
OG0009136	XP_060371231.1	XP_066009945.1
OG0009137	XP_060371233.1	XP_031884215.1
OG0009138	XP_060371234.1	XP_031884335.2
OG0009139	XP_060371236.1	XP_031884333.1
OG0009140	XP_060371241.1	XP_031884330.1
OG0009141	XP_060371244.1	XP_031877222.1
OG0009142	XP_060371245.1	XP_031877220.1
OG0009143	XP_060371246.1	XP_031877224.1
OG0009144	XP_060371248.1	XP_031877225.1
OG0009145	XP_060371249.1	XP_031877227.1
OG0009146	XP_060371250.1	XP_031877226.1
OG0009147	XP_060371251.1	XP_031877219.1
OG0009148	XP_060371252.1	XP_031877223.2
OG0009149	XP_060371255.1	XP_066009610.1
OG0009150	XP_060371256.1	XP_031877200.1
OG0009151	XP_060371257.1	XP_031877184.1
OG0009152	XP_060371258.1	XP_031877202.1
OG0009153	XP_060371259.1	XP_031877203.1
OG0009154	XP_060371260.1	XP_031877186.1
OG0009155	XP_060371261.1	XP_066009783.1
OG0009156	XP_060371262.1	XP_031877180.1
OG0009157	XP_060371263.1	XP_066009784.1
OG0009158	XP_060371264.1	XP_031877178.1
OG0009159	XP_060371265.1	XP_031877192.1
OG0009160	XP_060371266.1	XP_031877177.1
OG0009161	XP_060371267.1	XP_031877218.1
OG0009162	XP_060371269.1	XP_031877179.1
OG0009163	XP_060371270.1	XP_031877195.1
OG0009164	XP_060371271.1	XP_031877193.1
OG0009165	XP_060371272.1	XP_031877194.1
OG0009166	XP_060371274.1	XP_031877188.1
OG0009167	XP_060371276.1	XP_031877191.1
OG0009168	XP_060371277.1	XP_031877211.1
OG0009169	XP_060371278.1	XP_066009977.1
OG0009170	XP_060371280.1	XP_066009732.1
OG0009171	XP_060371281.1	XP_031877215.1
OG0009172	XP_060371284.1	XP_031877197.1
OG0009173	XP_060371288.1	XP_031877209.1
OG0009174	XP_060371290.1	XP_066009957.1
OG0009175	XP_060371292.1	XP_031877206.1
OG0009176	XP_060371293.1	XP_031877182.1
OG0009177	XP_060371297.1	XP_031877173.1
OG0009178	XP_060371301.1	XP_031877175.1
OG0009179	XP_060371302.1	XP_031877170.1
OG0009180	XP_060371304.1	XP_066009915.1
OG0009181	XP_060371306.1	XP_031886216.1
OG0009182	XP_060371308.1	XP_031886339.1
OG0009183	XP_060371311.1	XP_031877176.2
OG0009184	XP_060371312.1	XP_031886341.1
OG0009185	XP_060371313.1	XP_031886340.1
OG0009186	XP_060371314.1	XP_031886362.1
OG0009187	XP_060371315.1	XP_066009952.1
OG0009188	XP_060371316.1	XP_031886365.1
OG0009189	XP_060371317.1	XP_031886370.1
OG0009190	XP_060371318.1	XP_031886386.1
OG0009191	XP_060371319.1	XP_031886361.1
OG0009192	XP_060371321.1	XP_031886359.1
OG0009193	XP_060371322.1	XP_031886360.1
OG0009194	XP_060371323.1	XP_031886238.1
OG0009195	XP_060371325.1	XP_031886237.1
OG0009196	XP_060371327.1	XP_031886240.1
OG0009197	XP_060371335.1	XP_031886284.1
OG0009198	XP_060371336.1	XP_031886281.1
OG0009199	XP_060371338.1	XP_031886397.1
OG0009200	XP_060371339.1	XP_031886488.1
OG0009201	XP_060371341.1	XP_031886486.1
OG0009202	XP_060371342.1	XP_031886485.1
OG0009203	XP_060371344.1	XP_031886435.1
OG0009204	XP_060371345.1	XP_031886434.1
OG0009205	XP_060371346.1	XP_031886358.1
OG0009206	XP_060371348.1	XP_031886213.1
OG0009207	XP_060371349.1	XP_031886522.1
OG0009208	XP_060371350.1	XP_031886416.1
OG0009209	XP_060371353.1	XP_031886414.1
OG0009210	XP_060371354.1	XP_031886415.1
OG0009211	XP_060371355.1	XP_031886412.1
OG0009212	XP_060371356.1	XP_031886413.1
OG0009213	XP_060371359.1	XP_031886482.1
OG0009214	XP_060371360.1	XP_031886342.1
OG0009215	XP_060371362.1	XP_031886378.2
OG0009216	XP_060371366.1	XP_031886379.1
OG0009217	XP_060371367.1	XP_031886380.1
OG0009218	XP_060371372.1	XP_031886519.1
OG0009219	XP_060371374.1	XP_066009970.1
OG0009220	XP_060371376.1	XP_031886411.1
OG0009221	XP_060371377.1	XP_031886410.1
OG0009222	XP_060371382.1	XP_031886511.1
OG0009223	XP_060371386.1	XP_031886510.1
OG0009224	XP_060371387.1	XP_031886508.1
OG0009225	XP_060371389.1	XP_031886326.1
OG0009226	XP_060371390.1	XP_031886327.1
OG0009227	XP_060371392.1	XP_031886333.1
OG0009228	XP_060371393.1	XP_031886334.1
OG0009229	XP_060371396.1	XP_031886330.1
OG0009230	XP_060371397.1	XP_031886331.1
OG0009231	XP_060371398.1	XP_031886433.1
OG0009232	XP_060371399.1	XP_031886432.1
OG0009233	XP_060371400.1	XP_031886438.1
OG0009234	XP_060371401.1	XP_031884991.1
OG0009235	XP_060371407.1	XP_031886431.1
OG0009236	XP_060371408.1	XP_031886429.2
OG0009237	XP_060371411.1	XP_031886523.1
OG0009238	XP_060371412.1	XP_031886428.1
OG0009239	XP_060371413.1	XP_066009684.1
OG0009240	XP_060371414.1	XP_031886367.1
OG0009241	XP_060371415.1	XP_031886368.1
OG0009242	XP_060371416.1	XP_031886452.1
OG0009243	XP_060371417.1	XP_031886451.1
OG0009244	XP_060371418.1	XP_031886458.1
OG0009245	XP_060371419.1	XP_031886457.1
OG0009246	XP_060371420.1	XP_031886460.1
OG0009247	XP_060371424.1	XP_031886479.1
OG0009248	XP_060371425.1	XP_066009662.1
OG0009249	XP_060371426.1	XP_066009946.1
OG0009250	XP_060371428.1	XP_031886291.1
OG0009251	XP_060371430.1	XP_031886286.1
OG0009252	XP_060371431.1	XP_031886285.1
OG0009253	XP_060371432.1	XP_031886292.1
OG0009254	XP_060371433.1	XP_031886293.1
OG0009255	XP_060371434.1	XP_031886294.1
OG0009256	XP_060371435.1	XP_031886287.1
OG0009257	XP_060371436.1	XP_031886290.1
OG0009258	XP_060371439.1	XP_066009894.1
OG0009259	XP_060371440.1	XP_066009649.1
OG0009260	XP_060371441.1	XP_031886465.1
OG0009261	XP_060371442.1	XP_031886468.1
OG0009262	XP_060371443.1	XP_031886467.2
OG0009263	XP_060371444.1	XP_031886469.1
OG0009264	XP_060371447.1	XP_031886271.1
OG0009265	XP_060371449.1	XP_031886272.1
OG0009266	XP_060371451.1	XP_031886278.1
OG0009267	XP_060371453.1	XP_031886407.1
OG0009268	XP_060371454.1	XP_031886503.1
OG0009269	XP_060371455.1	XP_066009807.1
OG0009270	XP_060371456.1	XP_031886312.1
OG0009271	XP_060371457.1	XP_031886311.1
OG0009272	XP_060371458.1	XP_031886310.1
OG0009273	XP_060371459.1	XP_066009806.1
OG0009274	XP_060371460.1	XP_031886308.1
OG0009275	XP_060371462.1	XP_031886306.1
OG0009276	XP_060371464.1	XP_066009631.1
OG0009277	XP_060371465.1	XP_031886251.1
OG0009278	XP_060371466.1	XP_031886252.1
OG0009279	XP_060359904.1	XP_031886253.1
OG0009280	XP_060359914.1	XP_031886400.1
OG0009281	XP_060359915.1	XP_031886295.1
OG0009282	XP_060359916.1	XP_031886401.1
OG0009283	XP_060359918.1	XP_031886403.1
OG0009284	XP_060359919.1	XP_066009953.1
OG0009285	XP_060359920.1	XP_031886450.1
OG0009286	XP_060359921.1	XP_031886223.1
OG0009287	XP_060359923.1	XP_031886399.1
OG0009288	XP_060367985.1	XP_031886388.1
OG0009289	XP_060367986.1	XP_031886387.1
OG0009290	XP_060367987.1	XP_031886393.1
OG0009291	XP_060367988.1	XP_031886392.1
OG0009292	XP_060367990.1	XP_031886391.2
OG0009293	XP_060367992.1	XP_031886269.1
OG0009294	XP_060367995.1	XP_031886263.1
OG0009295	XP_060367996.1	XP_031886259.1
OG0009296	XP_060367998.1	XP_031886260.1
OG0009297	XP_060367999.1	XP_031886266.1
OG0009298	XP_060368001.1	XP_031886264.1
OG0009299	XP_060368003.1	XP_031886265.1
OG0009300	XP_060368004.1	XP_066009926.1
OG0009301	XP_060368007.1	XP_031886314.1
OG0009302	XP_060368008.1	XP_031886317.2
OG0009303	XP_060368009.1	XP_031886316.1
OG0009304	XP_060368015.1	XP_031885377.1
OG0009305	XP_060368017.1	XP_031886357.1
OG0009306	XP_060368019.1	XP_031886356.2
OG0009307	XP_060368021.1	XP_031886420.1
OG0009308	XP_060368022.1	XP_031886421.1
OG0009309	XP_060368024.1	XP_031886515.1
OG0009310	XP_060368026.1	XP_031886516.1
OG0009311	XP_060368027.1	XP_031886422.1
OG0009312	XP_060368028.1	XP_031886423.1
OG0009313	XP_060368029.1	XP_031886408.1
OG0009314	XP_060368030.1	XP_031886409.1
OG0009315	XP_060368034.1	XP_031886375.1
OG0009316	XP_060368037.1	XP_031886299.1
OG0009317	XP_060368038.1	XP_031886296.1
OG0009318	XP_060368039.1	XP_031886297.1
OG0009319	XP_060368041.1	XP_031886229.2
OG0009320	XP_060368044.1	XP_031886377.1
OG0009321	XP_060368052.1	XP_031886492.1
OG0009322	XP_060368053.1	XP_031886491.1
OG0009323	XP_060368054.1	XP_031886494.1
OG0009324	XP_060368055.1	XP_031886493.1
OG0009325	XP_060368057.1	XP_031886305.1
OG0009326	XP_060368058.1	XP_031886302.1
OG0009327	XP_060368059.1	XP_031886303.1
OG0009328	XP_060368061.1	XP_031886300.1
OG0009329	XP_060368073.1	XP_031877451.1
OG0009330	XP_060368074.1	XP_031877415.1
OG0009331	XP_060368075.1	XP_031877417.1
OG0009332	XP_060368076.1	XP_031877416.1
OG0009333	XP_060368077.1	XP_031877419.1
OG0009334	XP_060368078.1	XP_031891847.1
OG0009335	XP_060361056.1	XP_031878941.2
OG0009336	XP_060357496.1	XP_031878887.1
OG0009337	XP_060357272.1	XP_031885123.1
OG0009338	XP_060369854.1	XP_031885084.1
OG0009339	XP_060369844.1	XP_031885229.1
OG0009340	XP_060369845.1	XP_031885232.1
OG0009341	XP_060369846.1	XP_031885226.1
OG0009342	XP_060369847.1	XP_031885225.1
OG0009343	XP_060369848.1	XP_031885228.1
OG0009344	XP_060369849.1	XP_031885227.1
OG0009345	XP_060369850.1	XP_031885088.1
OG0009346	XP_060369851.1	XP_031885089.1
OG0009347	XP_060369852.1	XP_031885086.1
OG0009348	XP_060369835.1	XP_031885093.1
OG0009349	XP_060369827.1	XP_066008702.1
OG0009350	XP_060369825.1	XP_031892531.1
OG0009351	XP_060369823.1	XP_066008644.1
OG0009352	XP_060369822.1	XP_031885004.1
OG0009353	XP_060369820.1	XP_031885025.2
OG0009354	XP_060369818.1	XP_031885027.1
OG0009355	XP_060369816.1	XP_031885137.1
OG0009356	XP_060369815.1	XP_066008706.1
OG0009357	XP_060369814.1	XP_031885239.1
OG0009358	XP_060369813.1	XP_031885242.1
OG0009359	XP_060369810.1	XP_066008852.1
OG0009360	XP_060369809.1	XP_031885057.1
OG0009361	XP_060369808.1	XP_031885056.1
OG0009362	XP_060369807.1	XP_031885059.1
OG0009363	XP_060369806.1	XP_031885058.1
OG0009364	XP_060369804.1	XP_066008686.1
OG0009365	XP_060369803.1	XP_031885055.1
OG0009366	XP_060369801.1	XP_031885051.1
OG0009367	XP_060369795.1	XP_031885021.1
OG0009368	XP_060369794.1	XP_031885020.2
OG0009369	XP_060369788.1	XP_031885220.1
OG0009370	XP_060369785.1	XP_031885218.1
OG0009371	XP_060369783.1	XP_031885219.1
OG0009372	XP_060369782.1	XP_031885216.1
OG0009373	XP_060369781.1	XP_031885217.1
OG0009374	XP_060369780.1	XP_031885262.1
OG0009375	XP_060369778.1	XP_066008623.1
OG0009376	XP_060369777.1	XP_031885259.1
OG0009377	XP_060369773.1	XP_066008624.1
OG0009378	XP_060369769.1	XP_031885258.1
OG0009379	XP_060369768.1	XP_031885045.1
OG0009380	XP_060369766.1	XP_031885158.1
OG0009381	XP_060369764.1	XP_031885159.1
OG0009382	XP_060369761.1	XP_031885160.1
OG0009383	XP_060369759.1	XP_066008759.1
OG0009384	XP_060357024.1	XP_031891146.1
OG0009385	XP_060357987.1	XP_031891056.1
OG0009386	XP_060358209.1	XP_031877343.1
OG0009387	XP_060358851.1	XP_031884454.1, XP_066008646.1
OG0009389	XP_060359709.1, XP_060360639.1	XP_031884902.1
OG0009390	XP_060360415.1	XP_031881588.1
OG0009391	XP_060360671.1	XP_066008408.1
OG0009392	XP_060361816.1	XP_031892376.1
OG0009393	XP_060362746.1	XP_031893532.1
OG0009394	XP_060364438.1	XP_031876681.2
OG0009395	XP_060372003.1	XP_031884981.1, XP_031880269.1
OG0009453	XP_060360407.1	XP_031886483.1
OG0009454	XP_060359183.1	XP_031875837.1
OG0009455	XP_060369238.1	XP_031880548.1
OG0009456	XP_060369248.1	XP_031887684.1
