Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_godetiae
OG0009273	XP_045265363.1	XP_060428475.1
OG0009274	XP_045265364.1	XP_060428476.1
OG0009275	XP_045265366.1	XP_060428478.1
OG0009276	XP_045265367.1	XP_060428480.1
OG0009277	XP_045265368.1	XP_060428481.1
OG0009278	XP_045265369.1	XP_060428487.1
OG0009279	XP_045265370.1	XP_060428486.1
OG0009280	XP_045265452.1	XP_060428495.1
OG0009281	XP_045265453.1	XP_060428496.1
OG0009282	XP_045265454.1	XP_060428497.1
OG0009283	XP_045265456.1	XP_060428499.1
OG0009284	XP_045265457.1	XP_060428500.1
OG0009285	XP_045265458.1	XP_060428502.1
OG0009286	XP_045265459.1	XP_060428503.1
OG0009287	XP_045265451.1	XP_060428507.1
OG0009288	XP_045265425.1	XP_060428510.1
OG0009289	XP_045265426.1	XP_060428511.1
OG0009290	XP_045265427.1	XP_060428512.1
OG0009291	XP_045265428.1	XP_060428513.1
OG0009292	XP_045265429.1	XP_060428514.1
OG0009293	XP_045265431.1	XP_060428517.1
OG0009294	XP_045265433.1	XP_060428519.1
OG0009295	XP_045265434.1	XP_060428520.1
OG0009296	XP_045265435.1	XP_060428521.1
OG0009297	XP_045265436.1	XP_060428522.1
OG0009298	XP_045265437.1	XP_060428524.1
OG0009299	XP_045265438.1	XP_060428525.1
OG0009300	XP_045265439.1	XP_060428526.1
OG0009301	XP_045265442.1	XP_060428529.1
OG0009302	XP_045265443.1	XP_060428530.1
OG0009303	XP_045265444.1	XP_060428531.1
OG0009304	XP_045258652.1	XP_060428534.1
OG0009305	XP_045265414.1	XP_060428538.1
OG0009306	XP_045265413.1	XP_060428539.1
OG0009307	XP_045265410.1	XP_060428541.1
OG0009308	XP_045265409.1	XP_060428542.1
OG0009309	XP_045265408.1	XP_060428543.1
OG0009310	XP_045265407.1	XP_060428545.1
OG0009311	XP_045265406.1	XP_060428546.1
OG0009312	XP_045265405.1	XP_060428547.1
OG0009313	XP_045265404.1	XP_060428548.1
OG0009314	XP_045265403.1	XP_060428549.1
OG0009315	XP_045265398.1	XP_060428554.1
OG0009316	XP_045265392.1	XP_060428557.1
OG0009317	XP_045265393.1	XP_060428558.1
OG0009318	XP_045265394.1	XP_060428559.1
OG0009319	XP_045265396.1	XP_060428563.1
OG0009320	XP_045265397.1	XP_060428566.1
OG0009321	XP_045265381.1	XP_060428576.1
OG0009322	XP_045265382.1	XP_060428575.1
OG0009323	XP_045265383.1	XP_060428574.1
OG0009324	XP_045265384.1	XP_060428573.1
OG0009325	XP_045265386.1	XP_060428571.1
OG0009326	XP_045265387.1	XP_060428570.1
OG0009327	XP_045265388.1	XP_060428569.1
OG0009328	XP_045265389.1	XP_060428568.1
OG0009329	XP_045264480.1	XP_060428591.1
OG0009330	XP_045264479.1	XP_060428592.1
OG0009331	XP_045264478.1	XP_060428593.1
OG0009332	XP_045264477.1	XP_060428594.1
OG0009333	XP_045264476.1	XP_060428595.1
OG0009334	XP_045260516.1	XP_060428597.1
OG0009335	XP_045266992.1	XP_060430846.1
OG0009336	XP_045267007.1	XP_060430841.1
OG0009337	XP_045266925.1	XP_060430834.1
OG0009338	XP_045266892.1	XP_060430832.1
OG0009339	XP_045266882.1	XP_060430827.1
OG0009340	XP_045266883.1	XP_060430826.1
OG0009341	XP_045266884.1	XP_060430825.1
OG0009342	XP_045266885.1	XP_060430824.1
OG0009343	XP_045266886.1	XP_060430823.1
OG0009344	XP_045266887.1	XP_060430821.1
OG0009345	XP_045266888.1	XP_060430820.1
OG0009346	XP_045266889.1	XP_060430819.1
OG0009347	XP_045266890.1	XP_060430818.1
OG0009348	XP_045266880.1	XP_060430816.1
OG0009350	XP_045256216.1	XP_060430806.1
OG0009351	XP_045259481.1	XP_060430804.1
OG0009352	XP_045259475.1	XP_060430803.1
OG0009353	XP_045259476.1	XP_060430801.1
OG0009354	XP_045259478.1	XP_060430799.1
OG0009355	XP_045259480.1	XP_060430798.1
OG0009356	XP_045266873.1	XP_060430797.1
OG0009357	XP_045266872.1	XP_060430796.1
OG0009358	XP_045266867.1	XP_060430793.1
OG0009359	XP_045266865.1	XP_060430791.1
OG0009360	XP_045266864.1	XP_060430790.1
OG0009361	XP_045266863.1	XP_060430789.1
OG0009362	XP_045266862.1	XP_060430788.1
OG0009363	XP_045266861.1	XP_060430787.1
OG0009364	XP_045266860.1	XP_060430785.1
OG0009365	XP_045266859.1	XP_060430784.1
OG0009366	XP_045266858.1	XP_060430783.1
OG0009367	XP_045259487.1	XP_060430779.1
OG0009368	XP_045259488.1	XP_060430778.1
OG0009369	XP_045266853.1	XP_060430772.1
OG0009370	XP_045266851.1	XP_060430769.1
OG0009371	XP_045266850.1	XP_060430768.1
OG0009372	XP_045266849.1	XP_060430767.1
OG0009373	XP_045266848.1	XP_060430766.1
OG0009374	XP_045266847.1	XP_060430765.1
OG0009375	XP_045266846.1	XP_060430764.1
OG0009376	XP_045266845.1	XP_060430763.1
OG0009377	XP_045266841.1	XP_060430759.1
OG0009378	XP_045266844.1	XP_060430762.1
OG0009379	XP_045266840.1	XP_060430756.1
OG0009380	XP_045266838.1	XP_060430754.1
OG0009381	XP_045266836.1	XP_060430751.1
OG0009382	XP_045266835.1	XP_060430750.1
OG0009383	XP_045266830.1	XP_060430747.1
OG0009384	XP_045263779.1, XP_045263780.1	XP_060429864.1
OG0009385	XP_045270840.1	XP_060425844.1, XP_060421342.1
OG0009386	XP_045268167.1, XP_045259067.1	XP_060427141.1
OG0009387	XP_045258932.1, XP_045261821.1	XP_060422836.1
OG0009389	XP_045271255.1	XP_060433066.1
OG0009390	XP_045264570.1	XP_060433583.1
OG0009391	XP_045271073.1	XP_060433095.1
OG0009392	XP_045256445.1	XP_060423292.1, XP_060433582.1
OG0009393	XP_045268631.1	XP_060423424.1
OG0009394	XP_045261068.1	XP_060429481.1
OG0009395	XP_045271275.1	XP_060433896.1
OG0009401	XP_045260720.1, XP_045260340.1	XP_060430977.1
OG0009403	XP_045267377.1, XP_045271024.1	XP_060428046.1
OG0009412	XP_045266122.1, XP_045260711.1, XP_045267019.1	XP_060427182.1
OG0009413	XP_045256999.1	XP_060422220.1
OG0009416	XP_045265822.1	XP_060429857.1, XP_060432741.1
OG0009424	XP_045267539.1, XP_045260192.1	XP_060434751.1
OG0009425	XP_045266927.1	XP_060428175.1
OG0009443	XP_045260111.1, XP_045260112.1	XP_060433114.1
OG0009447	XP_045259301.1	XP_060423289.1
OG0009453	XP_045265532.1	XP_060436893.1
OG0009454	XP_045264703.1	XP_060422915.1
OG0009455	XP_045270747.1	XP_060435527.1
OG0009457	XP_045270755.1	XP_060435538.1
OG0009459	XP_045270769.1	XP_060435551.1
OG0009461	XP_045270778.1	XP_060435562.1
OG0009463	XP_045270784.1	XP_060435570.1
OG0009464	XP_045270795.1	XP_060435598.1
OG0009465	XP_045270800.1	XP_060435600.1
OG0009467	XP_045270803.1	XP_060435604.1
OG0009469	XP_045266296.1	XP_060435623.1
OG0009470	XP_045266290.1	XP_060435631.1
OG0009471	XP_045266288.1	XP_060435634.1
OG0009473	XP_045266311.1	XP_060435680.1
OG0009474	XP_045262377.1	XP_060435706.1
OG0009475	XP_045262370.1	XP_060435712.1
OG0009477	XP_045262338.1	XP_060435741.1
OG0009478	XP_045262334.1	XP_060435745.1
OG0009479	XP_045267909.1, XP_045265187.1	XP_060435751.1
OG0009481	XP_045262398.1	XP_060435784.1
OG0009482	XP_045262405.1	XP_060435792.1
OG0009483	XP_045262419.1	XP_060435820.1
OG0009484	XP_045262411.1	XP_060435828.1
OG0009485	XP_045262452.1	XP_060435835.1
OG0009486	XP_045257619.1	XP_060435850.1
OG0009487	XP_045257620.1	XP_060435851.1
OG0009488	XP_045257657.1	XP_060435857.1
OG0009489	XP_045257684.1	XP_060435877.1
OG0009490	XP_045257695.1	XP_060435897.1
OG0009491	XP_045259115.1	XP_060435906.1
OG0009492	XP_045259116.1	XP_060435908.1
OG0009493	XP_045259117.1	XP_060435909.1
OG0009494	XP_045259120.1	XP_060435912.1
OG0009497	XP_045257632.1	XP_060422229.1
OG0009498	XP_045257624.1	XP_060422228.1
OG0009499	XP_045262937.1	XP_060422225.1
OG0009500	XP_045262936.1	XP_060422224.1
OG0009501	XP_045262935.1	XP_060422218.1
OG0009502	XP_045262934.1	XP_060422216.1
OG0009503	XP_045256319.1, XP_045256301.1	XP_060436959.1
OG0009505	XP_045259662.1	XP_060424058.1
OG0009507	XP_045257231.1	XP_060422476.1
OG0009508	XP_045260385.1	XP_060435050.1
OG0009509	XP_045269890.1	XP_060435041.1
OG0009510	XP_045269883.1	XP_060435033.1
OG0009511	XP_045264329.1	XP_060429875.1
OG0009512	XP_045267668.1	XP_060429874.1
OG0009513	XP_045257138.1	XP_060429873.1
OG0009514	XP_045262112.1	XP_060431863.1
OG0009515	XP_045262113.1	XP_060431865.1
OG0009517	XP_045262121.1	XP_060431880.1
OG0009518	XP_045260928.1	XP_060429791.1
OG0009519	XP_045262526.1	XP_060434455.1
OG0009524	XP_045260018.1	XP_060421486.1
OG0009527	XP_045263946.1	XP_060431423.1
OG0009528	XP_045263945.1	XP_060431420.1
OG0009529	XP_045263944.1	XP_060431419.1
OG0009530	XP_045265788.1	XP_060431373.1
OG0009531	XP_045265808.1	XP_060431359.1
OG0009532	XP_045265815.1	XP_060431356.1
OG0009534	XP_045265805.1	XP_060431346.1
OG0009536	XP_045265825.1	XP_060431340.1
OG0009538	XP_045271223.1	XP_060431318.1
OG0009539	XP_045271226.1	XP_060431316.1
OG0009540	XP_045271211.1	XP_060431302.1
OG0009541	XP_045271247.1	XP_060431298.1
OG0009542	XP_045271244.1	XP_060431294.1
OG0009545	XP_045262721.1	XP_060422058.1
OG0009547	XP_045262703.1	XP_060434293.1
OG0009549	XP_045262697.1	XP_060434331.1
OG0009552	XP_045262658.1	XP_060434381.1
OG0009553	XP_045262643.1	XP_060434398.1
OG0009554	XP_045262632.1	XP_060434408.1
OG0009557	XP_045262612.1	XP_060434431.1
OG0009558	XP_045262603.1	XP_060434443.1
OG0009559	XP_045270739.1	XP_060435518.1
OG0009560	XP_045270738.1	XP_060435517.1
OG0009561	XP_045270735.1	XP_060435514.1
OG0009562	XP_045258811.1	XP_060433450.1
OG0009564	XP_045258236.1	XP_060425063.1
OG0009566	XP_045258225.1	XP_060425072.1
OG0009567	XP_045258213.1	XP_060425085.1
OG0009568	XP_045266822.1	XP_060430739.1
OG0009569	XP_045266804.1	XP_060430717.1
OG0009571	XP_045264552.1	XP_060421727.1
OG0009572	XP_045264553.1	XP_060421726.1
OG0009573	XP_045264572.1	XP_060421713.1
OG0009574	XP_045269919.1	XP_060435015.1
OG0009575	XP_045268730.1	XP_060428857.1
OG0009576	XP_045260677.1	XP_060425778.1
OG0009577	XP_045260652.1	XP_060425779.1
OG0009578	XP_045260647.1	XP_060425793.1
OG0009579	XP_045260618.1	XP_060425797.1
OG0009580	XP_045260625.1	XP_060425803.1
OG0009582	XP_045257382.1	XP_060425813.1
OG0009584	XP_045260074.1	XP_060436935.1
OG0009585	XP_045256260.1	XP_060436919.1
OG0009586	XP_045256253.1	XP_060436916.1
OG0009587	XP_045256218.1	XP_060436909.1
OG0009588	XP_045263719.1	XP_060433789.1
OG0009589	XP_045257063.1	XP_060422619.1
OG0009590	XP_045257069.1	XP_060422627.1
OG0009591	XP_045257072.1	XP_060422630.1
OG0009592	XP_045257073.1	XP_060422631.1
OG0009593	XP_045270462.1	XP_060426557.1
OG0009596	XP_045270439.1	XP_060426579.1
OG0009597	XP_045270429.1	XP_060426589.1
OG0009599	XP_045266419.1	XP_060428721.1
OG0009601	XP_045260588.1	XP_060428686.1
OG0009602	XP_045261270.1	XP_060428677.1
OG0009604	XP_045257406.1	XP_060428243.1
OG0009605	XP_045256083.1	XP_060428238.1
OG0009606	XP_045256082.1	XP_060428237.1
OG0009607	XP_045265899.1	XP_060428235.1
OG0009608	XP_045257882.1	XP_060428211.1
OG0009609	XP_045271302.1	XP_060423667.1
OG0009610	XP_045260329.1	XP_060423655.1
OG0009611	XP_045260343.1	XP_060425681.1
OG0009612	XP_045259396.1	XP_060425684.1
OG0009613	XP_045268010.1	XP_060425689.1
OG0009614	XP_045271044.1	XP_060425699.1
OG0009615	XP_045271043.1	XP_060425700.1
OG0009616	XP_045257914.1	XP_060425718.1
OG0009617	XP_045259390.1	XP_060425746.1
OG0009620	XP_045270093.1	XP_060425738.1
OG0009621	XP_045270107.1	XP_060425724.1
OG0009624	XP_045271070.1	XP_060424432.1
OG0009625	XP_045271096.1	XP_060424409.1
OG0009626	XP_045259348.1	XP_060424380.1
OG0009627	XP_045259341.1	XP_060424372.1
OG0009628	XP_045259353.1	XP_060424371.1
OG0009629	XP_045270087.1	XP_060429573.1
OG0009630	XP_045270050.1	XP_060429599.1
OG0009631	XP_045270021.1	XP_060423135.1
OG0009634	XP_045270019.1	XP_060423163.1
OG0009635	XP_045260593.1	XP_060423191.1
OG0009636	XP_045270155.1	XP_060426371.1
OG0009637	XP_045270152.1	XP_060426374.1
OG0009638	XP_045256200.1	XP_060436866.1
OG0009639	XP_045265706.1	XP_060428759.1
OG0009640	XP_045265724.1	XP_060428728.1
OG0009643	XP_045266123.1	XP_060428722.1
OG0009645	XP_045269936.1	XP_060434988.1
OG0009646	XP_045269941.1	XP_060434986.1
OG0009647	XP_045268716.1	XP_060434980.1
OG0009648	XP_045258426.1	XP_060434972.1
OG0009650	XP_045259566.1	XP_060427546.1
OG0009651	XP_045267912.1	XP_060427555.1
OG0009652	XP_045259578.1	XP_060427558.1
OG0009653	XP_045266968.1	XP_060427563.1
OG0009654	XP_045259605.1	XP_060427576.1
OG0009655	XP_045259616.1	XP_060427588.1
OG0009656	XP_045259617.1	XP_060427591.1
OG0009657	XP_045259619.1	XP_060427592.1
OG0009658	XP_045269660.1	XP_060430544.1
OG0009660	XP_045269665.1	XP_060430538.1
OG0009661	XP_045269674.1	XP_060430534.1
OG0009662	XP_045269673.1	XP_060430533.1
OG0009663	XP_045269670.1	XP_060430529.1
OG0009664	XP_045269685.1	XP_060430519.1
OG0009665	XP_045266854.1	XP_060430498.1
OG0009666	XP_045269700.1	XP_060430497.1
OG0009667	XP_045267461.1	XP_060430494.1
OG0009668	XP_045269705.1	XP_060430489.1
OG0009670	XP_045264491.1	XP_060428630.1
OG0009671	XP_045265375.1	XP_060428611.1
OG0009673	XP_045260434.1	XP_060429298.1
OG0009675	XP_045257248.1	XP_060422469.1
OG0009676	XP_045257255.1	XP_060422462.1
OG0009677	XP_045266935.1	XP_060422447.1
OG0009678	XP_045258903.1	XP_060422443.1
OG0009679	XP_045257270.1	XP_060422441.1
OG0009680	XP_045257200.1	XP_060421569.1
OG0009681	XP_045257183.1	XP_060423475.1
OG0009683	XP_045260520.1	XP_060428005.1
OG0009684	XP_045267693.1	XP_060428000.1
OG0009685	XP_045271307.1	XP_060427997.1
OG0009686	XP_045263519.1	XP_060427992.1
OG0009688	XP_045260337.1	XP_060427971.1
OG0009689	XP_045264769.1	XP_060427956.1
OG0009690	XP_045262558.1	XP_060434554.1
OG0009691	XP_045262579.1	XP_060434535.1
OG0009692	XP_045262584.1	XP_060434527.1
OG0009697	XP_045262756.1	XP_060434491.1
OG0009698	XP_045262759.1	XP_060434488.1
OG0009700	XP_045256608.1	XP_060437296.1
OG0009701	XP_045256577.1	XP_060437275.1
OG0009704	XP_045256481.1	XP_060437218.1
OG0009705	XP_045256374.1	XP_060437178.1
OG0009706	XP_045256380.1	XP_060437168.1
OG0009707	XP_045256386.1	XP_060437160.1
OG0009708	XP_045256357.1	XP_060437157.1
OG0009709	XP_045256355.1	XP_060437152.1
OG0009712	XP_045256557.1	XP_060437117.1
OG0009713	XP_045263207.1	XP_060421899.1
OG0009714	XP_045265798.1	XP_060437100.1
OG0009715	XP_045256457.1	XP_060437097.1
OG0009717	XP_045256423.1	XP_060437053.1
OG0009718	XP_045256435.1	XP_060437037.1
OG0009719	XP_045256512.1, XP_045256511.1	XP_060437017.1
OG0009720	XP_045256526.1	XP_060437003.1
OG0009721	XP_045261214.1	XP_060425104.1
OG0009722	XP_045259466.1	XP_060425123.1
OG0009723	XP_045267645.1	XP_060425132.1
OG0009724	XP_045258880.1	XP_060425146.1
OG0009725	XP_045258878.1	XP_060425148.1
OG0009726	XP_045258876.1	XP_060425153.1
OG0009727	XP_045258836.1	XP_060422098.1
OG0009728	XP_045259653.1	XP_060428290.1
OG0009730	XP_045256104.1	XP_060428275.1
OG0009732	XP_045258786.1	XP_060433481.1
OG0009733	XP_045258777.1	XP_060433494.1
OG0009734	XP_045258773.1	XP_060433497.1
OG0009735	XP_045258762.1	XP_060433511.1
OG0009737	XP_045258757.1	XP_060433517.1
OG0009741	XP_045259336.1	XP_060431268.1, XP_060422657.1
OG0009742	XP_045259335.1	XP_060431267.1
OG0009743	XP_045259334.1	XP_060431266.1
OG0009744	XP_045259333.1	XP_060431265.1
OG0009745	XP_045259331.1	XP_060431262.1
OG0009746	XP_045259330.1	XP_060431261.1
OG0009748	XP_045259305.1	XP_060431229.1
OG0009751	XP_045259283.1	XP_060431208.1
OG0009752	XP_045259275.1	XP_060431202.1
OG0009753	XP_045259273.1	XP_060431200.1
OG0009754	XP_045259272.1	XP_060431199.1
OG0009755	XP_045259270.1	XP_060431196.1
OG0009756	XP_045264520.1	XP_060436589.1
OG0009757	XP_045264519.1	XP_060436590.1
OG0009759	XP_045264517.1	XP_060436592.1
OG0009760	XP_045264510.1	XP_060436602.1
OG0009761	XP_045258192.1	XP_060436603.1
OG0009762	XP_045266618.1	XP_060436619.1
OG0009763	XP_045271324.1	XP_060436622.1
OG0009764	XP_045264137.1	XP_060436625.1
OG0009765	XP_045266617.1	XP_060436626.1
OG0009766	XP_045266614.1	XP_060436627.1
OG0009767	XP_045266615.1	XP_060436629.1
OG0009768	XP_045266570.1	XP_060436668.1
OG0009770	XP_045270718.1	XP_060435488.1
OG0009771	XP_045270715.1	XP_060435484.1
OG0009772	XP_045270702.1	XP_060435472.1
OG0009774	XP_045270699.1	XP_060435466.1
OG0009775	XP_045270696.1	XP_060435463.1
OG0009776	XP_045270671.1	XP_060435432.1
OG0009779	XP_045270660.1	XP_060435418.1
OG0009781	XP_045270656.1	XP_060435412.1
OG0009782	XP_045259924.1	XP_060422968.1
OG0009784	XP_045263125.1	XP_060422998.1
OG0009785	XP_045263087.1	XP_060425453.1
OG0009786	XP_045263091.1	XP_060425447.1
OG0009788	XP_045267834.1	XP_060431974.1
OG0009789	XP_045262167.1	XP_060431952.1
OG0009790	XP_045262160.1	XP_060431935.1
OG0009791	XP_045261697.1	XP_060431932.1
OG0009792	XP_045259941.1	XP_060431930.1
OG0009794	XP_045262132.1	XP_060431895.1
OG0009795	XP_045262127.1	XP_060431890.1
OG0009796	XP_045262125.1	XP_060431888.1
OG0009799	XP_045258244.1	XP_060429227.1
OG0009800	XP_045262281.1	XP_060429224.1
OG0009801	XP_045262279.1	XP_060429220.1
OG0009802	XP_045269094.1	XP_060423832.1
OG0009803	XP_045269070.1	XP_060423849.1
OG0009805	XP_045269048.1	XP_060423868.1
OG0009806	XP_045269047.1	XP_060423870.1
OG0009813	XP_045269026.1	XP_060427520.1
OG0009814	XP_045269024.1	XP_060427521.1
OG0009815	XP_045264407.1	XP_060426248.1
OG0009821	XP_045265923.1	XP_060433820.1
OG0009822	XP_045256981.1	XP_060433864.1
OG0009823	XP_045266653.1	XP_060433868.1
OG0009824	XP_045264261.1	XP_060429957.1
OG0009825	XP_045264249.1	XP_060429969.1
OG0009826	XP_045264245.1	XP_060429973.1
OG0009827	XP_045264244.1	XP_060429974.1
OG0009828	XP_045264231.1	XP_060429993.1
OG0009829	XP_045264200.1	XP_060430012.1
OG0009830	XP_045265131.1	XP_060430040.1
OG0009831	XP_045265127.1	XP_060430043.1
OG0009832	XP_045264169.1	XP_060430048.1
OG0009833	XP_045264148.1	XP_060430063.1
OG0009836	XP_045260173.1	XP_060430104.1
OG0009837	XP_045263748.1	XP_060430117.1
OG0009838	XP_045256678.1	XP_060434098.1
OG0009839	XP_045261304.1	XP_060434828.1
OG0009840	XP_045264930.1	XP_060434787.1
OG0009841	XP_045264910.1	XP_060434786.1
OG0009843	XP_045264929.1	XP_060434760.1
OG0009844	XP_045264928.1	XP_060434761.1
OG0009846	XP_045269196.1	XP_060434749.1
OG0009848	XP_045256208.1	XP_060434722.1
OG0009849	XP_045267079.1	XP_060434712.1
OG0009851	XP_045262872.1	XP_060434693.1
OG0009852	XP_045262825.1	XP_060434649.1
OG0009853	XP_045262823.1	XP_060434647.1
OG0009854	XP_045262812.1	XP_060434625.1
OG0009856	XP_045262831.1	XP_060434611.1
OG0009857	XP_045262798.1	XP_060434604.1
OG0009861	XP_045265856.1	XP_060433944.1
OG0009863	XP_045271277.1	XP_060433892.1
OG0009864	XP_045265905.1	XP_060433887.1
OG0009865	XP_045266663.1	XP_060433883.1
OG0009866	XP_045261023.1	XP_060429554.1
OG0009867	XP_045261025.1	XP_060429555.1
OG0009868	XP_045261027.1	XP_060429557.1
OG0009869	XP_045257151.1	XP_060429561.1
OG0009870	XP_045263916.1	XP_060429840.1
OG0009872	XP_045258183.1	XP_060424744.1
OG0009873	XP_045258169.1	XP_060424763.1
OG0009874	XP_045258155.1	XP_060424770.1
OG0009875	XP_045258152.1	XP_060424774.1
OG0009876	XP_045258145.1	XP_060424784.1
OG0009877	XP_045258085.1	XP_060422764.1
OG0009878	XP_045258148.1	XP_060422761.1
OG0009879	XP_045258098.1	XP_060422757.1
OG0009880	XP_045258109.1	XP_060422756.1
OG0009881	XP_045258103.1	XP_060422749.1
OG0009883	XP_045260396.1	XP_060435079.1
OG0009884	XP_045263382.1	XP_060435099.1
OG0009886	XP_045263259.1	XP_060435113.1
OG0009887	XP_045258654.1	XP_060435122.1
OG0009888	XP_045263253.1	XP_060435125.1
OG0009889	XP_045263249.1	XP_060435130.1
OG0009890	XP_045263248.1	XP_060435131.1
OG0009892	XP_045263832.1	XP_060433685.1
OG0009893	XP_045263829.1	XP_060433690.1
OG0009894	XP_045263828.1	XP_060433691.1
OG0009895	XP_045263812.1	XP_060433720.1
OG0009898	XP_045263771.1	XP_060433741.1
OG0009899	XP_045263022.1	XP_060433749.1
OG0009900	XP_045263753.1	XP_060433758.1
OG0009901	XP_045263750.1	XP_060433765.1
OG0009902	XP_045263741.1	XP_060433766.1
OG0009903	XP_045268896.1	XP_060431052.1
OG0009905	XP_045261621.1	XP_060431074.1
OG0009906	XP_045264532.1	XP_060431076.1
OG0009907	XP_045268967.1	XP_060431090.1
OG0009908	XP_045268966.1	XP_060431091.1
OG0009909	XP_045268965.1	XP_060431092.1
OG0009910	XP_045267716.1	XP_060431101.1
OG0009911	XP_045268921.1	XP_060431128.1
OG0009913	XP_045267427.1	XP_060431159.1
OG0009914	XP_045259233.1	XP_060431162.1
OG0009915	XP_045259239.1	XP_060431168.1
OG0009916	XP_045259240.1	XP_060431169.1
OG0009917	XP_045259241.1	XP_060431171.1
OG0009918	XP_045259250.1	XP_060431179.1
OG0009919	XP_045259258.1	XP_060431187.1
OG0009920	XP_045259259.1	XP_060431188.1
OG0009921	XP_045259260.1	XP_060431189.1
OG0009922	XP_045259261.1	XP_060431190.1
OG0009923	XP_045259267.1	XP_060431194.1
OG0009925	XP_045266975.1	XP_060430851.1
OG0009926	XP_045266981.1	XP_060430859.1
OG0009927	XP_045266953.1	XP_060430873.1
OG0009928	XP_045256877.1	XP_060430884.1
OG0009929	XP_045266936.1	XP_060430893.1
OG0009930	XP_045261303.1	XP_060430913.1
OG0009931	XP_045261887.1	XP_060430931.1
OG0009932	XP_045267053.1	XP_060430934.1
OG0009933	XP_045267080.1	XP_060430952.1
OG0009934	XP_045267050.1	XP_060430955.1
OG0009935	XP_045267105.1	XP_060423056.1
OG0009936	XP_045257607.1	XP_060422214.1
OG0009937	XP_045264180.1	XP_060422212.1
OG0009940	XP_045263347.1, XP_045256702.1	XP_060422307.1
OG0009941	XP_045256690.1	XP_060422312.1
OG0009942	XP_045256691.1	XP_060422313.1
OG0009943	XP_045256692.1	XP_060422314.1
OG0009944	XP_045256685.1	XP_060422319.1
OG0009945	XP_045266602.1	XP_060427677.1
OG0009946	XP_045261788.1	XP_060427659.1
OG0009948	XP_045261766.1	XP_060427648.1
OG0009949	XP_045264334.1	XP_060427647.1
OG0009950	XP_045271368.1	XP_060427623.1
OG0009951	XP_045271367.1	XP_060427622.1
OG0009952	XP_045261448.1	XP_060425950.1
OG0009953	XP_045261464.1	XP_060425969.1
OG0009954	XP_045270630.1	XP_060435385.1
