Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_truncatum
OG0008631	XP_045267917.1	XP_036589746.1
OG0008632	XP_045267919.1	XP_036589741.1
OG0008633	XP_045267920.1	XP_036589740.1
OG0008634	XP_045267928.1	XP_036589733.1
OG0008635	XP_045267930.1	XP_070062317.1
OG0008636	XP_045267931.1	XP_036589729.1
OG0008637	XP_045267927.1	XP_036589734.1
OG0008638	XP_045267926.1	XP_036589736.1
OG0008639	XP_045264535.1	XP_036575194.1
OG0008640	XP_045264534.1	XP_036575195.1
OG0008641	XP_045264531.1	XP_036575198.1
OG0008642	XP_045270317.1	XP_070062489.1
OG0008643	XP_045270316.1	XP_070062488.1
OG0008644	XP_045270315.1	XP_036578363.1
OG0008645	XP_045270313.1	XP_036578361.1
OG0008647	XP_045259002.1	XP_036582220.1
OG0008648	XP_045259049.1	XP_070061259.1
OG0008649	XP_045259048.1	XP_036582250.2
OG0008650	XP_045259069.1	XP_036582265.1
OG0008651	XP_045259073.1	XP_036582262.1
OG0008652	XP_045259074.1	XP_036582261.1
OG0008653	XP_045259075.1	XP_036582260.1
OG0008654	XP_045259054.1	XP_036582255.1
OG0008655	XP_045267650.1	XP_036577208.1
OG0008656	XP_045259064.1	XP_036582268.1
OG0008657	XP_045257281.1	XP_036576913.1
OG0008658	XP_045257283.1	XP_036576326.1
OG0008659	XP_045257285.1	XP_036576328.1
OG0008660	XP_045257286.1	XP_036576329.2
OG0008661	XP_045259078.1	XP_036582282.1
OG0008662	XP_045259079.1	XP_036582283.1
OG0008663	XP_045259082.1	XP_036582294.1
OG0008664	XP_045259083.1	XP_036582295.1
OG0008665	XP_045267569.1	XP_070061408.1
OG0008666	XP_045260267.1	XP_036582299.1
OG0008667	XP_045260266.1	XP_036582300.1
OG0008668	XP_045260262.1	XP_036582304.1
OG0008669	XP_045260261.1	XP_036582305.1
OG0008670	XP_045260258.1	XP_036582308.1
OG0008671	XP_045260259.1	XP_036582307.1
OG0008672	XP_045260255.1	XP_036582312.1
OG0008673	XP_045257965.1, XP_045267146.1	XP_036587298.1
OG0008674	XP_045260248.1	XP_036582319.1
OG0008675	XP_045260249.1	XP_070061248.1
OG0008676	XP_045260250.1	XP_036582317.1
OG0008677	XP_045260251.1	XP_070061249.1
OG0008678	XP_045260252.1	XP_070061250.1
OG0008679	XP_045260253.1	XP_036582314.1
OG0008680	XP_045260254.1	XP_036582313.1
OG0008681	XP_045260247.1	XP_036582320.1
OG0008682	XP_045260246.1	XP_036582321.1
OG0008683	XP_045260245.1	XP_036582322.1
OG0008684	XP_045260244.1	XP_036582325.1
OG0008685	XP_045260242.1	XP_070061247.1
OG0008686	XP_045260240.1	XP_036582329.1
OG0008687	XP_045260239.1	XP_070061246.1
OG0008688	XP_045260238.1	XP_036582331.1
OG0008689	XP_045260237.1	XP_036582332.1
OG0008690	XP_045260236.1	XP_036582336.1
OG0008691	XP_045260235.1	XP_070061245.1
OG0008692	XP_045260234.1	XP_036582338.1
OG0008693	XP_045260233.1	XP_036582339.1
OG0008694	XP_045260232.1	XP_036582340.1
OG0008695	XP_045260231.1	XP_036582341.1
OG0008696	XP_045260230.1	XP_036582343.1
OG0008697	XP_045260229.1	XP_070061244.1
OG0008698	XP_045260226.1	XP_070061243.1
OG0008699	XP_045260225.1	XP_036582348.1
OG0008700	XP_045260224.1	XP_036582349.2
OG0008701	XP_045260223.1	XP_036582351.1
OG0008702	XP_045260221.1	XP_036582352.1
OG0008703	XP_045260219.1	XP_036582354.1
OG0008704	XP_045256145.1	XP_036582355.1
OG0008705	XP_045256146.1	XP_036582356.1
OG0008706	XP_045256147.1	XP_036582357.1
OG0008707	XP_045256148.1	XP_070061242.1
OG0008708	XP_045256149.1	XP_070061240.1
OG0008709	XP_045256150.1	XP_070061239.1
OG0008710	XP_045256151.1	XP_070061238.1
OG0008711	XP_045256152.1	XP_070061237.1
OG0008712	XP_045256153.1	XP_070061236.1
OG0008713	XP_045256155.1	XP_036583339.2
OG0008714	XP_045256156.1	XP_036583340.1
OG0008715	XP_045256158.1	XP_036583342.1
OG0008716	XP_045256160.1	XP_070061232.1
OG0008717	XP_045256161.1	XP_070061231.1
OG0008718	XP_045256162.1	XP_036583344.1
OG0008719	XP_045256163.1	XP_036583347.1
OG0008720	XP_045256164.1	XP_036583348.1
OG0008721	XP_045256165.1	XP_036583349.2
OG0008722	XP_045256167.1	XP_036583353.1
OG0008723	XP_045256168.1, XP_045256169.1	XP_070061230.1
OG0008724	XP_045256171.1	XP_070061229.1
OG0008725	XP_045256172.1	XP_036583358.2
OG0008726	XP_045256173.1	XP_036583359.1
OG0008727	XP_045256175.1	XP_036583361.1
OG0008728	XP_045256176.1	XP_036583362.1
OG0008729	XP_045256177.1	XP_036583363.1
OG0008730	XP_045256178.1	XP_036583364.1
OG0008731	XP_045256179.1	XP_036583366.1
OG0008732	XP_045260302.1	XP_036581064.1
OG0008733	XP_045260304.1	XP_036581066.1
OG0008734	XP_045260305.1	XP_070061920.1
OG0008735	XP_045260306.1	XP_036581068.1
OG0008736	XP_045260286.1	XP_036581056.1
OG0008737	XP_045260287.1	XP_036581055.2
OG0008738	XP_045271157.1	XP_036581037.1
OG0008739	XP_045271159.1	XP_036581040.1
OG0008740	XP_045271163.1	XP_036581042.2
OG0008741	XP_045271164.1	XP_036581043.1
OG0008742	XP_045271171.1	XP_036581046.1
OG0008743	XP_045271170.1	XP_036581047.1
OG0008744	XP_045271169.1	XP_036581048.1
OG0008745	XP_045271168.1	XP_036581049.1
OG0008746	XP_045271167.1	XP_036581050.1
OG0008747	XP_045260291.1	XP_036581051.1
OG0008748	XP_045260290.1	XP_036581052.2
OG0008749	XP_045260289.1	XP_036581053.1
OG0008750	XP_045260288.1	XP_036581054.2
OG0008751	XP_045271151.1	XP_036581032.1
OG0008752	XP_045271141.1	XP_036581014.1
OG0008753	XP_045271130.1	XP_070061912.1
OG0008754	XP_045271129.1	XP_036581010.1
OG0008755	XP_045271128.1	XP_036581006.1
OG0008756	XP_045271127.1	XP_036581005.1
OG0008757	XP_045271126.1	XP_070061911.1
OG0008758	XP_045271124.1	XP_070061909.1
OG0008759	XP_045271123.1	XP_036581001.1
OG0008760	XP_045271122.1	XP_036581000.1
OG0008761	XP_045271121.1	XP_036580999.1
OG0008762	XP_045271119.1	XP_036580995.1
OG0008763	XP_045271118.1	XP_070061907.1
OG0008764	XP_045264578.1	XP_036580992.1
OG0008765	XP_045264579.1	XP_036580991.1
OG0008766	XP_045264586.1	XP_036580986.1
OG0008767	XP_045264587.1	XP_036580985.1
OG0008768	XP_045264588.1	XP_036580984.1
OG0008769	XP_045264591.1	XP_036580981.2
OG0008770	XP_045264592.1	XP_036580980.1
OG0008771	XP_045264593.1	XP_036580979.1
OG0008772	XP_045264594.1	XP_036580978.1
OG0008773	XP_045264599.1	XP_036580975.1
OG0008774	XP_045264612.1	XP_036580959.1
OG0008775	XP_045264609.1	XP_036580962.1
OG0008776	XP_045264607.1	XP_036580964.1
OG0008777	XP_045264606.1	XP_036580967.1
OG0008778	XP_045264605.1	XP_036580968.1
OG0008779	XP_045264603.1	XP_036580971.1
OG0008780	XP_045264602.1	XP_036580972.1
OG0008781	XP_045264613.1	XP_036580958.1
OG0008782	XP_045264614.1	XP_036580957.1
OG0008783	XP_045264615.1	XP_036580956.1
OG0008784	XP_045264616.1	XP_070061902.1
OG0008785	XP_045264617.1	XP_036580954.1
OG0008786	XP_045264618.1	XP_036580953.1
OG0008787	XP_045264621.1	XP_070061901.1
OG0008788	XP_045264625.1	XP_036580947.1
OG0008789	XP_045264624.1	XP_036580946.1
OG0008790	XP_045264622.1	XP_036580944.1
OG0008791	XP_045264627.1	XP_036580942.2
OG0008792	XP_045264640.1	XP_036580931.1
OG0008793	XP_045269078.1, XP_045264639.1	XP_036580932.1
OG0008794	XP_045264633.1	XP_036580936.1
OG0008795	XP_045264632.1	XP_036580937.1
OG0008796	XP_045264631.1	XP_036580938.1
OG0008797	XP_045264643.1	XP_070061899.1
OG0008798	XP_045264644.1	XP_036580927.1
OG0008799	XP_045264645.1	XP_036580926.1
OG0008800	XP_045264649.1	XP_036580924.1
OG0008801	XP_045264650.1	XP_036576900.1, XP_070061897.1
OG0008802	XP_045264664.1	XP_036576815.1
OG0008803	XP_045264663.1	XP_036576814.1
OG0008804	XP_045264662.1	XP_036576813.1
OG0008805	XP_045264660.1	XP_070061894.1
OG0008806	XP_045264658.1	XP_070061895.1
OG0008807	XP_045264657.1	XP_036576808.1
OG0008808	XP_045264671.1	XP_070061892.1
OG0008809	XP_045264672.1	XP_036576823.1
OG0008810	XP_045264691.1	XP_036576844.1
OG0008811	XP_045264690.1	XP_070061889.1
OG0008812	XP_045264689.1	XP_070061890.1
OG0008813	XP_045264688.1	XP_036576841.2
OG0008814	XP_045264687.1	XP_036576840.1
OG0008815	XP_045264686.1	XP_036576839.1
OG0008816	XP_045264685.1	XP_036576838.1
OG0008817	XP_045264683.1	XP_036576836.1
OG0008818	XP_045264682.1	XP_036576835.1
OG0008819	XP_045264681.1	XP_036576834.1
OG0008820	XP_045264680.1	XP_036576833.2
OG0008821	XP_045264679.1	XP_036576832.1
OG0008822	XP_045264674.1	XP_036576825.2
OG0008823	XP_045264695.1	XP_036576849.1
OG0008824	XP_045264696.1	XP_036576851.1
OG0008825	XP_045258839.1	XP_036578504.1
OG0008826	XP_045258840.1	XP_036578506.1
OG0008827	XP_045258841.1	XP_036578507.1
OG0008828	XP_045258842.1	XP_070061057.1
OG0008829	XP_045258844.1	XP_070061059.1
OG0008830	XP_045258845.1	XP_036578513.1
OG0008831	XP_045258846.1	XP_036578514.1
OG0008832	XP_045258849.1	XP_070061061.1
OG0008833	XP_045258851.1	XP_036578518.1
OG0008834	XP_045258850.1	XP_036578517.1
OG0008835	XP_045258898.1	XP_036578491.1
OG0008836	XP_045258897.1	XP_036578490.1
OG0008837	XP_045267923.1	XP_036589738.1
OG0008838	XP_045267921.1	XP_036589739.1
OG0008839	XP_045267934.1	XP_036589725.1
OG0008840	XP_045267937.1	XP_036589723.1
OG0008841	XP_045257089.1	XP_070060253.1
OG0008842	XP_045257086.1	XP_070060252.1
OG0008843	XP_045257085.1	XP_036574163.2
OG0008844	XP_045257084.1	XP_036574164.1
OG0008845	XP_045257083.1	XP_036574165.1
OG0008846	XP_045257081.1	XP_036578761.1
OG0008847	XP_045264819.1	XP_036580264.1
OG0008848	XP_045264814.1	XP_036580252.1
OG0008849	XP_045264809.1	XP_036580242.1
OG0008850	XP_045264810.1	XP_036580243.1
OG0008851	XP_045266241.1	XP_036576136.1
OG0008852	XP_045263023.1	XP_036577810.1
OG0008853	XP_045265153.1	XP_036580279.1
OG0008854	XP_045265154.1	XP_036580280.1
OG0008855	XP_045265169.1	XP_036580291.1
OG0008856	XP_045265172.1	XP_036580290.2
OG0008857	XP_045265163.1	XP_036580289.1
OG0008858	XP_045265162.1	XP_036580288.1
OG0008859	XP_045265161.1	XP_036580287.1
OG0008860	XP_045265158.1	XP_036580284.1
OG0008861	XP_045265157.1	XP_036580283.1
OG0008862	XP_045265156.1	XP_036580282.1
OG0008863	XP_045265167.1	XP_036579496.1
OG0008864	XP_045265175.1	XP_036579498.1
OG0008865	XP_045265176.1	XP_036579499.1
OG0008866	XP_045265178.1	XP_036579502.1
OG0008867	XP_045265195.1	XP_036579521.1
OG0008868	XP_045265196.1	XP_036579520.1
OG0008869	XP_045265198.1	XP_036579524.1
OG0008870	XP_045265213.1	XP_036579525.1
OG0008871	XP_045265214.1	XP_036579527.2
OG0008872	XP_045265215.1	XP_036579528.1
OG0008873	XP_045265216.1	XP_036579529.1
OG0008874	XP_045265230.1	XP_036579541.1
OG0008875	XP_045265229.1	XP_036579539.1
OG0008876	XP_045265228.1	XP_036579538.1
OG0008877	XP_045265226.1	XP_036579536.1
OG0008878	XP_045265221.1	XP_036579535.1
OG0008879	XP_045265220.1	XP_036579534.1
OG0008880	XP_045265218.1	XP_036579532.2
OG0008881	XP_045265234.1	XP_036579544.1
OG0008882	XP_045269448.1	XP_036574435.1
OG0008883	XP_045265241.1	XP_036579555.1
OG0008884	XP_045265243.1	XP_036579558.1
OG0008885	XP_045265244.1	XP_036579559.1
OG0008886	XP_045265245.1	XP_036579562.1
OG0008887	XP_045265273.1	XP_036579599.1
OG0008888	XP_045265272.1	XP_036579598.1
OG0008889	XP_045265271.1	XP_070061770.1
OG0008890	XP_045265269.1	XP_036579594.1
OG0008891	XP_045265268.1	XP_036579592.1
OG0008892	XP_045265266.1	XP_036579590.1
OG0008893	XP_045265265.1	XP_036579589.1
OG0008894	XP_045265264.1	XP_036579588.1
OG0008895	XP_045263489.1	XP_036581777.1, XP_036578585.1
OG0008896	XP_045260190.1	XP_036574160.1
OG0008897	XP_045265257.1	XP_036579580.1
OG0008898	XP_045265258.1	XP_070061771.1
OG0008899	XP_045265259.1	XP_036579582.1
OG0008900	XP_045265260.1	XP_036579583.1
OG0008901	XP_045265261.1	XP_036579584.1
OG0008902	XP_045265262.1	XP_036579585.1
OG0008903	XP_045265254.1	XP_036579576.1
OG0008904	XP_045265253.1	XP_036579575.1
OG0008905	XP_045265252.1	XP_036579574.1
OG0008906	XP_045265249.1	XP_036579569.1
OG0008907	XP_045265248.1	XP_036579568.1
OG0008908	XP_045265247.1	XP_036579567.1
OG0008909	XP_045265246.1	XP_036579566.1
OG0008910	XP_045265279.1	XP_036579606.1
OG0008911	XP_045265278.1	XP_036579605.1
OG0008912	XP_045265277.1	XP_070061768.1
OG0008913	XP_045265276.1	XP_070061769.1
OG0008914	XP_045265280.1	XP_036579607.1
OG0008915	XP_045265281.1	XP_036579608.1
OG0008916	XP_045265282.1	XP_036579609.1
OG0008917	XP_045265283.1	XP_036579610.1
OG0008918	XP_045265284.1	XP_036579611.1
OG0008919	XP_045265285.1	XP_036579613.1
OG0008920	XP_045265287.1	XP_036579615.1
OG0008921	XP_045265288.1	XP_036579616.1
OG0008922	XP_045265289.1	XP_036579617.1
OG0008923	XP_045265291.1	XP_036579620.1
OG0008924	XP_045265292.1	XP_036579621.1
OG0008925	XP_045265293.1	XP_036579622.1
OG0008926	XP_045265294.1	XP_036579623.1
OG0008927	XP_045265297.1	XP_036579626.1
OG0008928	XP_045265298.1	XP_036579627.1
OG0008929	XP_045265299.1	XP_036579628.1
OG0008930	XP_045265300.1	XP_070061767.1
OG0008931	XP_045265301.1	XP_036579630.1
OG0008932	XP_045265302.1	XP_036579631.1
OG0008933	XP_045265304.1	XP_036579632.1
OG0008934	XP_045265306.1	XP_036579634.1
OG0008935	XP_045265307.1	XP_036579635.1
OG0008936	XP_045265308.1	XP_036579636.1
OG0008937	XP_045265309.1	XP_036579637.1
OG0008938	XP_045265314.1	XP_036579643.1
OG0008939	XP_045265315.1	XP_070061765.1
OG0008940	XP_045265316.1	XP_036579645.1
OG0008941	XP_045265317.1	XP_036579646.1
OG0008942	XP_045265318.1	XP_036579647.1
OG0008943	XP_045265319.1	XP_036579648.1
OG0008944	XP_045265321.1	XP_036579650.1
OG0008945	XP_045265322.1	XP_036579651.1
OG0008946	XP_045265323.1	XP_070061764.1
OG0008947	XP_045257021.1	XP_036579652.2
OG0008948	XP_045257022.1	XP_036579653.1
OG0008949	XP_045257025.1	XP_070061762.1
OG0008950	XP_045257026.1	XP_036579658.1
OG0008951	XP_045257027.1	XP_036579659.1
OG0008952	XP_045257028.1	XP_070061761.1
OG0008953	XP_045257029.1	XP_036579661.1
OG0008954	XP_045257030.1	XP_036579662.1
OG0008955	XP_045257032.1	XP_036579665.1
OG0008956	XP_045257033.1	XP_036579666.1
OG0008957	XP_045257035.1	XP_070061759.1, XP_036579668.2
OG0008958	XP_045257037.1	XP_036579670.1
OG0008959	XP_045257039.1	XP_070061758.1
OG0008960	XP_045264124.1	XP_070061753.1
OG0008961	XP_045264122.1	XP_070061752.1
OG0008962	XP_045264121.1	XP_036585411.1
OG0008963	XP_045264119.1	XP_036585407.1
OG0008964	XP_045264117.1	XP_036585405.1
OG0008965	XP_045264114.1	XP_036585403.1
OG0008966	XP_045264113.1	XP_036585402.1
OG0008967	XP_045264112.1	XP_036585401.1
OG0008968	XP_045264110.1	XP_036585399.1
OG0008969	XP_045264106.1	XP_070061748.1
OG0008970	XP_045264105.1	XP_036585396.1
OG0008971	XP_045264103.1	XP_036585394.1
OG0008972	XP_045264102.1	XP_036585393.1
OG0008973	XP_045264100.1	XP_036585391.1
OG0008974	XP_045264098.1	XP_070061747.1
OG0008975	XP_045264095.1	XP_036585384.2
OG0008976	XP_045264093.1	XP_036585382.2
OG0008977	XP_045264091.1	XP_036585380.1
OG0008978	XP_045264090.1	XP_036585379.2
OG0008979	XP_045264089.1	XP_036585378.1
OG0008980	XP_045264088.1	XP_070061746.1
OG0008981	XP_045264087.1	XP_036585375.1
OG0008982	XP_045264086.1	XP_036585374.1
OG0008983	XP_045264085.1	XP_070061745.1
OG0008984	XP_045264083.1	XP_036585370.1
OG0008985	XP_045264082.1	XP_036585368.1
OG0008986	XP_045264081.1	XP_070061744.1
OG0008987	XP_045264080.1	XP_036585366.1
OG0008988	XP_045264079.1	XP_036585365.1
OG0008989	XP_045264078.1	XP_036585363.1
OG0008990	XP_045264077.1	XP_036585362.2
OG0008991	XP_045264076.1	XP_070061743.1
OG0008992	XP_045264015.1	XP_036585297.1
OG0008993	XP_045264014.1	XP_036585296.1
OG0008994	XP_045264011.1	XP_036585291.2
OG0008995	XP_045264010.1	XP_036585292.1
OG0008996	XP_045264008.1	XP_036585294.1
OG0008997	XP_045264007.1	XP_036585295.1
OG0008998	XP_045264017.1	XP_036585314.2
OG0008999	XP_045264018.1	XP_036585313.1
OG0009000	XP_045264020.1	XP_036585311.1
OG0009001	XP_045264126.1	XP_036585415.1
OG0009002	XP_045264022.1	XP_036585309.1
OG0009003	XP_045264023.1	XP_070061740.1
OG0009004	XP_045264024.1	XP_036585307.1
OG0009005	XP_045264025.1	XP_036585306.1
OG0009006	XP_045264026.1	XP_036585305.1
OG0009007	XP_045264027.1	XP_036585304.1
OG0009008	XP_045264029.1	XP_036585302.1
OG0009009	XP_045264030.1	XP_070061739.1
OG0009010	XP_045264031.1	XP_036585299.1
OG0009011	XP_045264032.1	XP_036585298.2
OG0009012	XP_045264000.1	XP_036585284.1
OG0009013	XP_045264001.1	XP_036585285.1
OG0009014	XP_045264003.1	XP_036585287.1
OG0009015	XP_045264073.1	XP_036585357.1
OG0009016	XP_045264072.1	XP_036585356.1
OG0009017	XP_045264071.1	XP_036585355.1
OG0009018	XP_045264070.1	XP_036585354.1
OG0009019	XP_045263995.1	XP_036585279.1
OG0009020	XP_045264040.1	XP_070061741.1
OG0009021	XP_045264042.1	XP_036585328.2
OG0009022	XP_045264043.1	XP_036585327.1
OG0009023	XP_045264044.1	XP_036585326.1
OG0009024	XP_045264045.1	XP_036585323.1
OG0009025	XP_045264046.1	XP_036585322.1
OG0009026	XP_045264063.1	XP_036585348.1
OG0009027	XP_045264047.1	XP_036585346.1
OG0009028	XP_045264048.1	XP_036585343.2
OG0009029	XP_045261805.1	XP_036584735.1
OG0009030	XP_045261806.1	XP_036584734.1
OG0009031	XP_045261807.1	XP_070060289.1
OG0009032	XP_045261808.1	XP_036584731.1
OG0009033	XP_045261809.1	XP_036584730.1
OG0009034	XP_045261810.1	XP_036584726.1
OG0009035	XP_045260353.1	XP_036584723.2
OG0009036	XP_045260355.1	XP_036584721.1
OG0009037	XP_045260356.1	XP_036584720.2
OG0009038	XP_045260357.1	XP_036584718.1
OG0009039	XP_045260358.1	XP_036584717.1
OG0009040	XP_045260359.1	XP_070060290.1
OG0009041	XP_045260360.1	XP_036584715.1
OG0009042	XP_045260361.1	XP_036584714.1
OG0009043	XP_045260362.1	XP_036584713.2
OG0009044	XP_045260363.1	XP_070060291.1
OG0009045	XP_045260365.1	XP_070060292.1
OG0009046	XP_045260366.1	XP_036584709.1
OG0009047	XP_045260367.1	XP_036584708.1
OG0009048	XP_045260369.1	XP_036584705.1
OG0009049	XP_045260370.1	XP_036584704.1
OG0009050	XP_045260371.1	XP_036584703.1
OG0009051	XP_045269895.1	XP_036584793.1
OG0009052	XP_045269896.1	XP_036584792.2
OG0009053	XP_045269897.1	XP_036584791.1
OG0009054	XP_045269898.1	XP_036584790.1
OG0009055	XP_045269899.1	XP_036584789.1
OG0009056	XP_045269900.1	XP_036584788.2
OG0009057	XP_045269905.1	XP_036584786.1
OG0009058	XP_045269869.1	XP_036584822.1
OG0009059	XP_045269868.1	XP_036584823.1
OG0009060	XP_045269867.1	XP_036584824.1
OG0009061	XP_045269866.1	XP_036584825.2
OG0009062	XP_045269864.1	XP_070060275.1
OG0009063	XP_045269863.1	XP_036584828.1
OG0009064	XP_045269859.1	XP_036584832.1
OG0009065	XP_045269860.1	XP_036584831.1
OG0009066	XP_045269861.1	XP_036584830.1
OG0009067	XP_045269862.1	XP_036584829.1
OG0009068	XP_045269858.1	XP_036584833.1
OG0009069	XP_045269857.1	XP_070060274.1
OG0009070	XP_045269855.1	XP_036584836.1
OG0009071	XP_045269854.1	XP_036584837.2
OG0009072	XP_045269853.1	XP_036584838.2
OG0009073	XP_045269852.1	XP_036584839.1
OG0009075	XP_045269850.1	XP_036584842.1
OG0009076	XP_045269849.1	XP_036584843.1
OG0009077	XP_045269847.1	XP_070060273.1
OG0009078	XP_045269846.1	XP_036584846.1
OG0009079	XP_045269845.1	XP_036584847.1
OG0009080	XP_045269844.1	XP_070060272.1
OG0009081	XP_045269842.1	XP_036584850.1
OG0009082	XP_045269841.1	XP_036584852.1
OG0009083	XP_045269839.1	XP_036584854.1
OG0009084	XP_045269838.1	XP_036584855.1
OG0009085	XP_045269836.1	XP_036584859.1
OG0009086	XP_045269835.1	XP_036584860.1
OG0009087	XP_045269834.1	XP_036584861.1
OG0009088	XP_045269833.1	XP_070060269.1
OG0009089	XP_045269832.1	XP_070060268.1
OG0009090	XP_045269831.1	XP_036584865.2
OG0009091	XP_045269830.1	XP_036584866.1
OG0009092	XP_045269829.1	XP_070060267.1
OG0009093	XP_045269828.1	XP_036584868.1
OG0009094	XP_045269827.1	XP_036584869.1
OG0009095	XP_045269826.1	XP_036584870.1
OG0009096	XP_045269825.1	XP_036584871.2
OG0009097	XP_045269824.1	XP_036584872.1
OG0009098	XP_045269823.1	XP_070060266.1
OG0009099	XP_045269822.1	XP_036584874.1
OG0009100	XP_045269821.1	XP_036584875.1
OG0009101	XP_045269820.1	XP_036584876.1
OG0009102	XP_045269819.1	XP_036584877.1
OG0009103	XP_045269818.1	XP_036584879.1
OG0009104	XP_045269817.1	XP_036584880.1
OG0009105	XP_045269816.1	XP_036584881.1
OG0009106	XP_045269815.1	XP_036584882.1
OG0009107	XP_045269814.1	XP_070060264.1
OG0009108	XP_045269813.1	XP_070060263.1
OG0009109	XP_045269810.1	XP_036584888.1
OG0009110	XP_045269809.1	XP_036584889.1
OG0009111	XP_045269808.1	XP_036584890.1
OG0009112	XP_045269807.1	XP_070060261.1
OG0009113	XP_045265583.1	XP_036577520.1
OG0009114	XP_045256115.1	XP_036584893.1
OG0009115	XP_045256114.1	XP_036584894.1
OG0009116	XP_045256113.1	XP_036584895.1
OG0009117	XP_045256111.1	XP_036584898.1
OG0009118	XP_045256110.1	XP_036584899.2
OG0009119	XP_045256109.1	XP_036584901.2
OG0009120	XP_045256108.1	XP_036584902.1
OG0009121	XP_045256107.1	XP_036584903.1
OG0009122	XP_045256106.1	XP_036584904.1
OG0009123	XP_045256105.1	XP_036584905.1
OG0009124	XP_045265646.1	XP_070060089.1
OG0009125	XP_045265644.1	XP_036577579.2
OG0009126	XP_045265643.1	XP_036577577.2
OG0009127	XP_045265642.1	XP_070060092.1
OG0009128	XP_045265637.1	XP_036577572.1
OG0009129	XP_045265636.1	XP_036577571.1
OG0009130	XP_045265635.1	XP_036577570.1
OG0009131	XP_045265634.1	XP_070060094.1
OG0009132	XP_045265633.1	XP_036577567.2
OG0009133	XP_045265632.1	XP_036577566.1
OG0009134	XP_045265631.1	XP_036577565.1
OG0009135	XP_045265630.1	XP_036577564.1
OG0009136	XP_045265629.1	XP_070060095.1
OG0009137	XP_045265627.1	XP_036577560.1
OG0009138	XP_045265626.1	XP_070060096.1
OG0009139	XP_045265624.1	XP_036577557.1
OG0009140	XP_045265622.1	XP_036577552.2
OG0009141	XP_045265621.1	XP_036577551.1
OG0009142	XP_045265620.1	XP_036577549.1
OG0009143	XP_045265619.1	XP_036577547.1
OG0009144	XP_045265618.1	XP_036577545.1
OG0009145	XP_045265617.1	XP_036577544.1
OG0009146	XP_045265616.1	XP_036577543.1
OG0009147	XP_045265615.1	XP_036577542.1
