Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_acutatum
OG0010624	XP_045267493.1	XP_060359617.1
OG0010625	XP_045266510.1	XP_060359618.1
OG0010626	XP_045257734.1	XP_060359623.1
OG0010627	XP_045257733.1	XP_060359624.1
OG0010628	XP_045257732.1	XP_060359625.1
OG0010629	XP_045257722.1	XP_060357534.1
OG0010630	XP_045257727.1	XP_060357529.1
OG0010631	XP_045267572.1	XP_060359047.1
OG0010632	XP_045267353.1	XP_060359046.1
OG0010633	XP_045257714.1	XP_060359040.1
OG0010634	XP_045269485.1	XP_060360313.1
OG0010635	XP_045259830.1	XP_060360304.1
OG0010636	XP_045256878.1	XP_060360292.1
OG0010638	XP_045257307.1	XP_060360282.1
OG0010639	XP_045263559.1	XP_060360281.1
OG0010640	XP_045268858.1	XP_060360275.1
OG0010642	XP_045257329.1	XP_060363399.1
OG0010645	XP_045256085.1	XP_060363424.1
OG0010646	XP_045269480.1	XP_060363445.1
OG0010648	XP_045266268.1	XP_060359133.1
OG0010649	XP_045268179.1	XP_060359124.1
OG0010650	XP_045266265.1	XP_060359121.1
OG0010651	XP_045266225.1	XP_060362864.1
OG0010652	XP_045266219.1	XP_060362856.1
OG0010653	XP_045266220.1	XP_060362855.1
OG0010654	XP_045266213.1	XP_060362853.1
OG0010655	XP_045266212.1	XP_060362852.1
OG0010656	XP_045266211.1	XP_060362851.1
OG0010657	XP_045266210.1	XP_060362850.1
OG0010658	XP_045266195.1	XP_060362842.1
OG0010662	XP_045266175.1	XP_060362822.1
OG0010663	XP_045266173.1	XP_060362821.1
OG0010664	XP_045260534.1	XP_060362814.1
OG0010665	XP_045266611.1	XP_060360505.1
OG0010666	XP_045266160.1	XP_060360510.1
OG0010667	XP_045266087.1	XP_060360525.1
OG0010669	XP_045266118.1	XP_060360543.1
OG0010670	XP_045258527.1	XP_060361148.1
OG0010671	XP_045258528.1	XP_060361149.1
OG0010672	XP_045266080.1	XP_060361188.1
OG0010673	XP_045268511.1	XP_060361189.1
OG0010674	XP_045264797.1	XP_060361196.1
OG0010675	XP_045267021.1	XP_060358711.1
OG0010676	XP_045257608.1	XP_060358732.1
OG0010677	XP_045257609.1	XP_060358733.1
OG0010678	XP_045257610.1	XP_060358734.1
OG0010679	XP_045257612.1	XP_060358735.1
OG0010680	XP_045266001.1	XP_060358989.1
OG0010682	XP_045265965.1	XP_060359009.1
OG0010683	XP_045264388.1	XP_060357127.1
OG0010684	XP_045266020.1	XP_060364503.1
OG0010685	XP_045266021.1	XP_060364502.1
OG0010686	XP_045263171.1	XP_060364499.1
OG0010687	XP_045266023.1	XP_060364486.1
OG0010689	XP_045266055.1	XP_060364472.1
OG0010691	XP_045263742.1	XP_060364434.1
OG0010692	XP_045261088.1	XP_060364424.1
OG0010693	XP_045261125.1	XP_060364418.1
OG0010694	XP_045261100.1	XP_060364414.1
OG0010695	XP_045263521.1	XP_060362754.1
OG0010696	XP_045257141.1	XP_060362753.1
OG0010697	XP_045267661.1, XP_045264898.1	XP_060363166.1, XP_060357192.1
OG0010700	XP_045269309.1	XP_060368729.1
OG0010701	XP_045269282.1	XP_060368724.1
OG0010703	XP_045269296.1	XP_060368707.1
OG0010708	XP_045269369.1	XP_060368635.1
OG0010711	XP_045269263.1	XP_060368593.1
OG0010716	XP_045270474.1	XP_060370042.1
OG0010717	XP_045270467.1	XP_060370051.1
OG0010718	XP_045258737.1	XP_060358199.1
OG0010719	XP_045258708.1	XP_060367203.1
OG0010720	XP_045258341.1	XP_060361337.1
OG0010721	XP_045258342.1	XP_060361338.1
OG0010722	XP_045258346.1	XP_060361343.1
OG0010723	XP_045259587.1	XP_060361364.1
OG0010724	XP_045259590.1	XP_060361366.1
OG0010725	XP_045259591.1	XP_060361367.1
OG0010726	XP_045259592.1	XP_060361368.1
OG0010727	XP_045258398.1	XP_060361383.1
OG0010728	XP_045257564.1	XP_060361385.1
OG0010729	XP_045258390.1	XP_060361391.1
OG0010730	XP_045266341.1	XP_060361864.1
OG0010731	XP_045268152.1	XP_060361865.1
OG0010732	XP_045258434.1	XP_060361874.1
OG0010733	XP_045258430.1	XP_060361876.1
OG0010734	XP_045258429.1	XP_060361877.1
OG0010735	XP_045258423.1	XP_060361885.1
OG0010736	XP_045258424.1	XP_060361886.1
OG0010737	XP_045258427.1	XP_060361888.1, XP_060361887.1
OG0010738	XP_045258415.1	XP_060361890.1
OG0010739	XP_045258414.1	XP_060361891.1
OG0010740	XP_045258406.1	XP_060361894.1
OG0010741	XP_045262506.1	XP_060361900.1
OG0010744	XP_045258466.1	XP_060364207.1
OG0010747	XP_045258485.1	XP_060359466.1
OG0010749	XP_045258479.1	XP_060359480.1
OG0010750	XP_045258505.1	XP_060359482.1
OG0010751	XP_045268794.1	XP_060359488.1
OG0010757	XP_045263296.1, XP_045259596.1, XP_045263494.1	XP_060357548.1
OG0010758	XP_045256187.1	XP_060361917.1
OG0010759	XP_045256346.1	XP_060364229.1
OG0010760	XP_045256682.1	XP_060364246.1
OG0010761	XP_045263369.1	XP_060364272.1
OG0010762	XP_045263372.1	XP_060364276.1
OG0010763	XP_045268880.1	XP_060358501.1
OG0010764	XP_045263402.1	XP_060358847.1
OG0010765	XP_045257556.1	XP_060359323.1
OG0010767	XP_045263493.1	XP_060360001.1
OG0010768	XP_045260336.1	XP_060359997.1
OG0010769	XP_045268175.1	XP_060359982.1
OG0010771	XP_045259623.1	XP_060358247.1
OG0010772	XP_045259621.1	XP_060358244.1
OG0010773	XP_045268287.1	XP_060371038.1
OG0010774	XP_045268296.1	XP_060371030.1
OG0010775	XP_045268272.1	XP_060371000.1
OG0010776	XP_045268266.1	XP_060370994.1
OG0010777	XP_045268258.1	XP_060365445.1
OG0010778	XP_045268248.1	XP_060365435.1
OG0010779	XP_045268191.1	XP_060365410.1
OG0010780	XP_045268193.1	XP_060365407.1
OG0010781	XP_045268161.1	XP_060365397.1
OG0010784	XP_045268148.1	XP_060361693.1
OG0010786	XP_045268103.1	XP_060361706.1
OG0010787	XP_045268083.1	XP_060361713.1
OG0010788	XP_045268057.1	XP_060361715.1
OG0010789	XP_045268094.1	XP_060361720.1
OG0010790	XP_045268051.1	XP_060361733.1
OG0010794	XP_045259043.1	XP_060358215.1
OG0010795	XP_045259050.1	XP_060358213.1
OG0010796	XP_045259046.1	XP_060358210.1
OG0010797	XP_045259053.1	XP_060365586.1
OG0010798	XP_045260265.1	XP_060365616.1
OG0010799	XP_045260243.1	XP_060365642.1
OG0010800	XP_045260228.1	XP_060365660.1
OG0010801	XP_045260220.1	XP_060365669.1
OG0010802	XP_045256154.1	XP_060365680.1
OG0010806	XP_045256166.1	XP_060365874.1
OG0010808	XP_045256170.1	XP_060365870.1
OG0010810	XP_045270833.1	XP_060367835.1
OG0010811	XP_045260284.1	XP_060367830.1
OG0010813	XP_045271172.1	XP_060367809.1
OG0010814	XP_045271145.1	XP_060367795.1
OG0010816	XP_045271125.1	XP_060367777.1
OG0010818	XP_045271117.1	XP_060367766.1
OG0010819	XP_045264589.1	XP_060367753.1
OG0010820	XP_045264611.1	XP_060367740.1
OG0010821	XP_045264604.1	XP_060367733.1
OG0010823	XP_045264619.1	XP_060367721.1
OG0010826	XP_045264626.1	XP_060367714.1
OG0010827	XP_045259231.1	XP_060362891.1
OG0010828	XP_045264667.1	XP_060362902.1
OG0010829	XP_045264653.1	XP_060362915.1
OG0010830	XP_045264684.1	XP_060362941.1
OG0010837	XP_045267933.1	XP_060362327.1
OG0010838	XP_045267936.1	XP_060362330.1
OG0010840	XP_045264907.1	XP_060364847.1
OG0010842	XP_045265806.1	XP_060366338.1
OG0010843	XP_045257090.1	XP_060366341.1
OG0010844	XP_045264808.1	XP_060361645.1
OG0010845	XP_045265168.1	XP_060361652.1
OG0010846	XP_045265160.1	XP_060361661.1
OG0010847	XP_045265159.1	XP_060361662.1
OG0010849	XP_045266993.1	XP_060361964.1
OG0010850	XP_045261908.1	XP_060361963.1
OG0010852	XP_045265227.1	XP_060361938.1
OG0010853	XP_045265233.1	XP_060361930.1
OG0010854	XP_045265242.1	XP_060359636.1
OG0010855	XP_045265274.1	XP_060359643.1
OG0010856	XP_045265270.1	XP_060359647.1
OG0010859	XP_045265290.1	XP_060364817.1
OG0010860	XP_045265312.1	XP_060364792.1
OG0010861	XP_045265313.1	XP_060364791.1
OG0010862	XP_045265320.1	XP_060364784.1
OG0010863	XP_045257024.1	XP_060364776.1
OG0010867	XP_045264125.1	XP_060364596.1
OG0010868	XP_045264116.1	XP_060364606.1
OG0010869	XP_045264111.1	XP_060364613.1
OG0010870	XP_045264109.1	XP_060364615.1
OG0010872	XP_045264099.1	XP_060364626.1
OG0010873	XP_045264097.1	XP_060364628.1
OG0010874	XP_045264096.1	XP_060364629.1
OG0010875	XP_045264092.1	XP_060364632.1
OG0010876	XP_045264084.1	XP_060364642.1
OG0010880	XP_045264021.1	XP_060364673.1
OG0010882	XP_045263999.1	XP_060366815.1
OG0010883	XP_045264064.1	XP_060366784.1
OG0010886	XP_045269837.1	XP_060362355.1
OG0010888	XP_045269812.1	XP_060362386.1
OG0010889	XP_045256112.1	XP_060362400.1
OG0010892	XP_045265628.1	XP_060371232.1
OG0010893	XP_045265625.1	XP_060371235.1
OG0010894	XP_045265623.1	XP_060371238.1
OG0010897	XP_045265613.1	XP_060371254.1
OG0010899	XP_045265588.1	XP_060371282.1
OG0010900	XP_045265585.1	XP_060371285.1
OG0010901	XP_045265581.1	XP_060371289.1
OG0010902	XP_045265575.1	XP_060371295.1
OG0010903	XP_045265574.1	XP_060371296.1
OG0010904	XP_045265572.1	XP_060371299.1
OG0010905	XP_045265548.1	XP_060371331.1
OG0010908	XP_045268764.1	XP_060371365.1
OG0010909	XP_045265477.1	XP_060371421.1
OG0010910	XP_045265351.1	XP_060371445.1
OG0010911	XP_045265354.1	XP_060371448.1
OG0010912	XP_045265365.1	XP_060371461.1
OG0010914	XP_045256610.1	XP_060359905.1
OG0010915	XP_045256609.1	XP_060359906.1
OG0010916	XP_045265432.1	XP_060367994.1
OG0010918	XP_045265411.1	XP_060368020.1
OG0010919	XP_045265399.1	XP_060368033.1
OG0010920	XP_045265391.1	XP_060368035.1
OG0010922	XP_045263043.1	XP_060357492.1
OG0010923	XP_045262956.1	XP_060357493.1
OG0010924	XP_045267005.1	XP_060357498.1
OG0010925	XP_045256611.1	XP_060357268.1
OG0010926	XP_045261164.1	XP_060369821.1
OG0010927	XP_045259477.1	XP_060369819.1
OG0010930	XP_045266843.1	XP_060369770.1
OG0010931	XP_045266839.1	XP_060369767.1
OG0010932	XP_045268044.1	XP_060357108.1
OG0010933	XP_045270082.1	XP_060357119.1
OG0010934	XP_045266930.1	XP_060357270.1
OG0010935	XP_045264340.1	XP_060357329.1
OG0010936	XP_045260641.1	XP_060357331.1
OG0010937	XP_045270043.1	XP_060357361.1
OG0010938	XP_045270035.1	XP_060357366.1
OG0010939	XP_045261412.1	XP_060357698.1
OG0010940	XP_045267884.1	XP_060357713.1
OG0010941	XP_045257484.1	XP_060357812.1
OG0010942	XP_045263147.1	XP_060358302.1
OG0010943	XP_045269153.1	XP_060358446.1
OG0010944	XP_045267733.1	XP_060358460.1
OG0010945	XP_045271093.1	XP_060358730.1
OG0010946	XP_045258031.1	XP_060358922.1
OG0010948	XP_045257795.1	XP_060359101.1
OG0010949	XP_045266250.1	XP_060359113.1
OG0010950	XP_045264715.1	XP_060359172.1
OG0010951	XP_045263434.1	XP_060359330.1
OG0010952	XP_045261877.1	XP_060359374.1
OG0010953	XP_045264331.1	XP_060359379.1
OG0010954	XP_045258513.1	XP_060359485.1
OG0010955	XP_045262406.1	XP_060359532.1
OG0010956	XP_045270192.1	XP_060360264.1
OG0010957	XP_045263716.1	XP_060360551.1
OG0010958	XP_045260144.1	XP_060360669.1
OG0010960	XP_045267962.1	XP_060361401.1
OG0010961	XP_045267981.1	XP_060361422.1
OG0010962	XP_045262280.1	XP_060361480.1
OG0010964	XP_045268928.1	XP_060361585.1
OG0010965	XP_045270827.1, XP_045270817.1	XP_060362116.1
OG0010966	XP_045267314.1	XP_060362168.1
OG0010967	XP_045268688.1	XP_060362683.1
OG0010968	XP_045260716.1	XP_060362751.1
OG0010969	XP_045256746.1	XP_060363430.1
OG0010970	XP_045259660.1	XP_060364378.1
OG0010971	XP_045256091.1	XP_060364390.1
OG0010972	XP_045261072.1	XP_060364436.1
OG0010973	XP_045260997.1	XP_060365042.1
OG0010974	XP_045267254.1	XP_060365276.1
OG0010975	XP_045260909.1	XP_060365347.1
OG0010976	XP_045264848.1	XP_060365368.1
OG0010977	XP_045261846.1	XP_060365549.1
OG0010978	XP_045260257.1	XP_060365624.1
OG0010979	XP_045269646.1	XP_060366327.1
OG0010980	XP_045260896.1	XP_060366480.1
OG0010981	XP_045259424.1	XP_060367011.1
OG0010982	XP_045257820.1	XP_060367514.1
OG0010983	XP_045269081.1	XP_060367572.1
OG0010984	XP_045264600.1	XP_060367742.1
OG0010986	XP_045266467.1	XP_060367851.1
OG0010987	XP_045260734.1	XP_060368520.1
OG0010988	XP_045262440.1	XP_060368985.1
OG0010989	XP_045270591.1	XP_060369900.1
OG0010990	XP_045262519.1	XP_060370806.1
OG0010991	XP_045262742.1	XP_060370855.1
OG0010992	XP_045268310.1	XP_060371015.1
OG0010993	XP_045268309.1	XP_060371017.1
OG0010994	XP_045268292.1	XP_060371033.1
OG0011058	XP_045270245.1	XP_060360749.1
OG0011059	XP_045258330.1	XP_060369617.1
OG0011060	XP_045266294.1	XP_060369597.1
OG0011061	XP_045266284.1	XP_060369582.1
OG0011062	XP_045259363.1	XP_060369560.1
OG0011066	XP_045262442.1	XP_060359525.1
OG0011068	XP_045256284.1	XP_060362105.1
OG0011071	XP_045259118.1	XP_060363457.1
OG0011072	XP_045259119.1	XP_060363456.1
OG0011073	XP_045259121.1	XP_060363454.1
OG0011074	XP_045259122.1	XP_060363453.1
OG0011075	XP_045259123.1	XP_060363452.1
OG0011076	XP_045259124.1	XP_060363450.1
OG0011077	XP_045259125.1	XP_060363448.1
OG0011078	XP_045259126.1	XP_060363447.1
OG0011080	XP_045257628.1	XP_060359589.1
OG0011081	XP_045257629.1	XP_060359590.1
OG0011083	XP_045264327.1	XP_060359388.1
OG0011084	XP_045264328.1	XP_060359386.1
OG0011087	XP_045269570.1	XP_060358096.1
OG0011089	XP_045263067.1	XP_060358351.1
OG0011090	XP_045263930.1	XP_060369314.1
OG0011094	XP_045271213.1	XP_060369391.1
OG0011096	XP_045268011.1	XP_060366329.1
OG0011098	XP_045262635.1	XP_060370753.1
OG0011100	XP_045264551.1	XP_060364338.1
OG0011101	XP_045264573.1	XP_060364355.1
OG0011102	XP_045269792.1	XP_060364357.1
OG0011103	XP_045269926.1	XP_060367350.1
OG0011105	XP_045265201.1	XP_060358518.1
OG0011107	XP_045256299.1	XP_060358172.1
OG0011110	XP_045266413.1, XP_045268733.1	XP_060357664.1
OG0011111	XP_045268690.1	XP_060363078.1
OG0011112	XP_045257874.1	XP_060363065.1
OG0011113	XP_045260344.1	XP_060359880.1
OG0011115	XP_045259388.1	XP_060361755.1
OG0011117	XP_045258512.1	XP_060361777.1
OG0011118	XP_045267609.1	XP_060358897.1
OG0011121	XP_045259381.1	XP_060357285.1
OG0011122	XP_045263350.1	XP_060357286.1
OG0011123	XP_045270036.1	XP_060357365.1
OG0011126	XP_045270987.1	XP_060359849.1
OG0011127	XP_045270986.1	XP_060359850.1
OG0011128	XP_045260705.1	XP_060369010.1
OG0011129	XP_045257110.1	XP_060369035.1
OG0011132	XP_045269020.1	XP_060363699.1
OG0011133	XP_045259554.1	XP_060363697.1
OG0011134	XP_045266105.1	XP_060363686.1
OG0011136	XP_045257983.1	XP_060361837.1, XP_060361838.1
OG0011140	XP_045266917.1	XP_060358656.1
OG0011142	XP_045260417.1	XP_060360053.1
OG0011144	XP_045257193.1	XP_060362782.1
OG0011145	XP_045267695.1	XP_060363154.1
OG0011152	XP_045257350.1	XP_060371510.1
OG0011154	XP_045256470.1	XP_060371541.1
OG0011155	XP_045263206.1	XP_060371557.1
OG0011156	XP_045256447.1	XP_060371575.1
OG0011157	XP_045256417.1	XP_060371600.1
OG0011158	XP_045256523.1	XP_060371653.1
OG0011160	XP_045261919.1	XP_060366519.1
OG0011161	XP_045258906.1	XP_060366500.1
OG0011163	XP_045258717.1	XP_060370721.1
OG0011164	XP_045271016.1	XP_060359274.1
OG0011165	XP_045263072.1	XP_060360687.1
OG0011173	XP_045260151.1	XP_060365965.1
OG0011176	XP_045259942.1	XP_060365795.1
OG0011178	XP_045262329.1	XP_060360150.1
OG0011179	XP_045262311.1	XP_060360135.1
OG0011183	XP_045266092.1	XP_060363344.1
OG0011184	XP_045269042.1	XP_060363748.1
OG0011186	XP_045265929.1	XP_060360318.1
OG0011188	XP_045263817.1	XP_060360342.1
OG0011191	XP_045267636.1	XP_060359169.1
OG0011193	XP_045269135.1	XP_060359151.1
OG0011194	XP_045267891.1	XP_060361201.1
OG0011195	XP_045264217.1	XP_060361223.1
OG0011196	XP_045264215.1	XP_060361225.1
OG0011197	XP_045264163.1	XP_060361252.1
OG0011198	XP_045265129.1	XP_060359779.1
OG0011199	XP_045264395.1	XP_060362600.1
OG0011201	XP_045264845.1	XP_060362634.1
OG0011202	XP_045263778.1	XP_060362646.1
OG0011203	XP_045257276.1	XP_060362025.1
OG0011204	XP_045259558.1	XP_060362021.1
OG0011205	XP_045264944.1	XP_060362004.1
OG0011206	XP_045257245.1	XP_060361995.1
OG0011207	XP_045267606.1	XP_060363165.1
OG0011209	XP_045271184.1, XP_045263821.1	XP_060363188.1
OG0011210	XP_045264974.1	XP_060363202.1
OG0011212	XP_045268768.1	XP_060363216.1
OG0011213	XP_045256811.1	XP_060363227.1
OG0011215	XP_045262828.1	XP_060364078.1
OG0011219	XP_045266659.1	XP_060372020.1
OG0011220	XP_045257828.1	XP_060364980.1
OG0011221	XP_045261197.1	XP_060364995.1
OG0011222	XP_045258510.1	XP_060365000.1
OG0011225	XP_045260973.1	XP_060365055.1
OG0011226	XP_045267118.1	XP_060365058.1
OG0011227	XP_045260960.1	XP_060365067.1
OG0011229	XP_045259234.1	XP_060368331.1
OG0011230	XP_045263070.1	XP_060368317.1
OG0011232	XP_045263261.1	XP_060367442.1
OG0011235	XP_045260899.1	XP_060367584.1
OG0011236	XP_045258250.1	XP_060366456.1
OG0011237	XP_045263774.1	XP_060366452.1
OG0011240	XP_045263758.1	XP_060366429.1
OG0011241	XP_045263759.1	XP_060366428.1
OG0011245	XP_045271153.1	XP_060357242.1
OG0011246	XP_045259205.1	XP_060357239.1
OG0011247	XP_045268976.1	XP_060357375.1
OG0011248	XP_045268959.1	XP_060361564.1
OG0011250	XP_045256995.1	XP_060361070.1
OG0011251	XP_045266934.1	XP_060361101.1
OG0011252	XP_045257105.1	XP_060359461.1
OG0011253	XP_045270161.1, XP_045262942.1	XP_060359454.1
OG0011254	XP_045270944.1	XP_060359453.1
OG0011255	XP_045267060.1	XP_060360553.1
OG0011262	XP_045261723.1	XP_060358785.1
OG0011263	XP_045261486.1	XP_060370264.1
OG0011264	XP_045267640.1	XP_060357234.1
OG0011265	XP_045269588.1	XP_060365495.1
OG0011266	XP_045269586.1	XP_060365492.1
OG0011269	XP_045271345.1	XP_060365781.1
OG0011270	XP_045261939.1	XP_060365785.1
OG0011273	XP_045271266.1	XP_060364161.1
OG0011275	XP_045270952.1	XP_060364132.1
OG0011276	XP_045261370.1	XP_060364123.1
OG0011277	XP_045271251.1	XP_060357305.1
OG0011279	XP_045260140.1	XP_060360672.1
OG0011280	XP_045259384.1	XP_060365164.1
OG0011282	XP_045259112.1	XP_060365157.1
OG0011285	XP_045262884.1, XP_045264394.1	XP_060365128.1
OG0011286	XP_045262890.1	XP_060365116.1
OG0011287	XP_045257013.1	XP_060357839.1
OG0011288	XP_045269471.1	XP_060358070.1
OG0011289	XP_045258905.1	XP_060358065.1
OG0011290	XP_045269209.1	XP_060360247.1
OG0011293	XP_045264347.1	XP_060368385.1
OG0011294	XP_045270272.1	XP_060368375.1
OG0011301	XP_045271434.1	XP_060365699.1
OG0011303	XP_045262213.1	XP_060363985.1
OG0011305	XP_045259639.1	XP_060363856.1
OG0011306	XP_045258604.1	XP_060367323.1
OG0011308	XP_045258640.1	XP_060367275.1
OG0011309	XP_045258661.1	XP_060367256.1
OG0011314	XP_045256804.1	XP_060366214.1
OG0011315	XP_045256791.1	XP_060366201.1
OG0011316	XP_045269506.1	XP_060360844.1
OG0011317	XP_045267388.1	XP_060358589.1
OG0011319	XP_045268006.1	XP_060361447.1
OG0011324	XP_045269503.1	XP_060367932.1
OG0011325	XP_045266431.1	XP_060367896.1
OG0011328	XP_045256707.1	XP_060363132.1
OG0011331	XP_045260485.1	XP_060363123.1
OG0011332	XP_045259599.1	XP_060359816.1
OG0011334	XP_045260075.1	XP_060358374.1
OG0011335	XP_045258890.1	XP_060358376.1
OG0011340	XP_045266623.1	XP_060364933.1
OG0011341	XP_045259243.1	XP_060364950.1
OG0011344	XP_045263544.1	XP_060366659.1
OG0011345	XP_045262402.1	XP_060366662.1
OG0011346	XP_045263537.1	XP_060366685.1
OG0011348	XP_045261034.1	XP_060362231.1
OG0011349	XP_045268755.1	XP_060362230.1
OG0011350	XP_045267830.1	XP_060362191.1
OG0011351	XP_045259872.1	XP_060362185.1
OG0011352	XP_045267332.1	XP_060367182.1
OG0011353	XP_045267342.1	XP_060367166.1
OG0011358	XP_045256133.1	XP_060367113.1
OG0011359	XP_045267171.1	XP_060363771.1
OG0011361	XP_045267187.1	XP_060363754.1
OG0011362	XP_045258270.1	XP_060358358.1
OG0011363	XP_045258268.1	XP_060358360.1
OG0011365	XP_045266683.1	XP_060360225.1
OG0011371	XP_045266746.1	XP_060368851.1
OG0011373	XP_045257547.1	XP_060364749.1
OG0011374	XP_045257546.1	XP_060364748.1
OG0011375	XP_045257545.1	XP_060364747.1
OG0011376	XP_045268518.1	XP_060364726.1
OG0011377	XP_045268489.1	XP_060364691.1
OG0011378	XP_045268485.1	XP_060357293.1
OG0011380	XP_045270923.1	XP_060371205.1
OG0011383	XP_045259161.1	XP_060371170.1
OG0011385	XP_045268404.1	XP_060371153.1
OG0011386	XP_045258823.1	XP_060370600.1
OG0011388	XP_045267328.1	XP_060370549.1
OG0011391	XP_045257943.1, XP_045257944.1	XP_060363247.1
OG0011394	XP_045270934.1	XP_060362248.1
OG0011395	XP_045263718.1	XP_060362279.1
OG0011398	XP_045270255.1	XP_060357353.1
OG0011399	XP_045270829.1	XP_060357164.1
OG0011401	XP_045261200.1	XP_060358703.1
OG0011402	XP_045261184.1	XP_060358708.1
OG0011405	XP_045258182.1	XP_060370061.1
OG0011408	XP_045256722.1	XP_060365999.1
OG0011410	XP_045263040.1	XP_060359522.1
OG0011413	XP_045261832.1	XP_060358036.1
OG0011414	XP_045269507.1	XP_060358027.1
OG0011415	XP_045257999.1	XP_060358929.1
OG0011418	XP_045265994.1	XP_060363034.1
OG0011419	XP_045266166.1	XP_060363036.1
OG0011422	XP_045269179.1	XP_060366104.1
OG0011424	XP_045257017.1	XP_060360603.1
OG0011426	XP_045257501.1	XP_060358432.1
OG0011427	XP_045266379.1	XP_060358450.1
OG0011428	XP_045258076.1	XP_060358451.1
OG0011434	XP_045260045.1, XP_045260044.1	XP_060363550.1
OG0011435	XP_045260015.1	XP_060358526.1
OG0011437	XP_045259956.1	XP_060361037.1
OG0011438	XP_045270239.1	XP_060358287.1
OG0011439	XP_045258962.1	XP_060358297.1
OG0011442	XP_045259812.1	XP_060364529.1
OG0011443	XP_045268067.1	XP_060368256.1
OG0011446	XP_045259706.1	XP_060368174.1
OG0011447	XP_045259700.1	XP_060368157.1
OG0011448	XP_045258562.1	XP_060359298.1
OG0011451	XP_045256272.1	XP_060371794.1
OG0011452	XP_045266596.1	XP_060371709.1
OG0011453	XP_045262008.1	XP_060358874.1
OG0011456	XP_045268472.1	XP_060358279.1
OG0011458	XP_045257099.1	XP_060357481.1
OG0011459	XP_045264127.1	XP_060359246.1
OG0011460	XP_045267757.1	XP_060359242.1
OG0011461	XP_045268884.1	XP_060358465.1
OG0011462	XP_045267690.1	XP_060358980.1
OG0011470	XP_045266506.1	XP_060361628.1
OG0011471	XP_045260680.1	XP_060361629.1
OG0011472	XP_045267249.1	XP_060365271.1
OG0011475	XP_045267218.1	XP_060365230.1
OG0011476	XP_045267227.1	XP_060365223.1
OG0011477	XP_045267233.1	XP_060365216.1
OG0011478	XP_045268620.1	XP_060365177.1
OG0011480	XP_045261324.1	XP_060357965.1
