Orthogroup	Colletotrichum_abscissum	Colletotrichum_gloeosporioides
OG0009304	XP_060406398.1	XP_045258652.1
OG0009305	XP_060406402.1	XP_045265414.1
OG0009306	XP_060406403.1	XP_045265413.1
OG0009307	XP_060406405.1	XP_045265410.1
OG0009308	XP_060406406.1	XP_045265409.1
OG0009309	XP_060406409.1	XP_045265408.1
OG0009310	XP_060406411.1	XP_045265407.1
OG0009311	XP_060406412.1	XP_045265406.1
OG0009312	XP_060406413.1	XP_045265405.1
OG0009313	XP_060406414.1	XP_045265404.1
OG0009314	XP_060406415.1	XP_045265403.1
OG0009315	XP_060406419.1	XP_045265398.1
OG0009316	XP_060406422.1	XP_045265392.1
OG0009317	XP_060406423.1	XP_045265393.1
OG0009318	XP_060406424.1	XP_045265394.1
OG0009319	XP_060406430.1	XP_045265396.1
OG0009320	XP_060406433.1	XP_045265397.1
OG0009321	XP_060406441.1	XP_045265381.1
OG0009322	XP_060406442.1	XP_045265382.1
OG0009323	XP_060406443.1	XP_045265383.1
OG0009324	XP_060406444.1	XP_045265384.1
OG0009325	XP_060406446.1	XP_045265386.1
OG0009326	XP_060406448.1	XP_045265387.1
OG0009327	XP_060406449.1	XP_045265388.1
OG0009328	XP_060406450.1	XP_045265389.1
OG0009329	XP_060406462.1	XP_045264480.1
OG0009330	XP_060406463.1	XP_045264479.1
OG0009331	XP_060406464.1	XP_045264478.1
OG0009332	XP_060406465.1	XP_045264477.1
OG0009333	XP_060406466.1	XP_045264476.1
OG0009334	XP_060406468.1	XP_045260516.1
OG0009335	XP_060406470.1	XP_045266992.1
OG0009336	XP_060406483.1	XP_045267007.1
OG0009337	XP_060406492.1	XP_045266925.1
OG0009338	XP_060406494.1	XP_045266892.1
OG0009339	XP_060406499.1	XP_045266882.1
OG0009340	XP_060406500.1	XP_045266883.1
OG0009341	XP_060406502.1	XP_045266884.1
OG0009342	XP_060406503.1	XP_045266885.1
OG0009343	XP_060406504.1	XP_045266886.1
OG0009344	XP_060406505.1	XP_045266887.1
OG0009345	XP_060406506.1	XP_045266888.1
OG0009346	XP_060406507.1	XP_045266889.1
OG0009347	XP_060406509.1	XP_045266890.1
OG0009348	XP_060406512.1	XP_045266880.1
OG0009349	XP_060406520.1	XP_045266878.1
OG0009350	XP_060406524.1	XP_045256216.1
OG0009351	XP_060406526.1	XP_045259481.1
OG0009352	XP_060406527.1	XP_045259475.1
OG0009353	XP_060406529.1	XP_045259476.1
OG0009354	XP_060406532.1	XP_045259478.1
OG0009355	XP_060406534.1	XP_045259480.1
OG0009356	XP_060406535.1	XP_045266873.1
OG0009357	XP_060406536.1	XP_045266872.1
OG0009358	XP_060406538.1	XP_045266867.1
OG0009359	XP_060406540.1	XP_045266865.1
OG0009360	XP_060406541.1	XP_045266864.1
OG0009361	XP_060406542.1	XP_045266863.1
OG0009362	XP_060406543.1	XP_045266862.1
OG0009363	XP_060406544.1	XP_045266861.1
OG0009364	XP_060406546.1	XP_045266860.1
OG0009365	XP_060406547.1	XP_045266859.1
OG0009366	XP_060406549.1	XP_045266858.1
OG0009367	XP_060406553.1	XP_045259487.1
OG0009368	XP_060406554.1	XP_045259488.1
OG0009369	XP_060406561.1	XP_045266853.1
OG0009370	XP_060406564.1	XP_045266851.1
OG0009371	XP_060406566.1	XP_045266850.1
OG0009372	XP_060406567.1	XP_045266849.1
OG0009373	XP_060406568.1	XP_045266848.1
OG0009374	XP_060406569.1	XP_045266847.1
OG0009375	XP_060406570.1	XP_045266846.1
OG0009376	XP_060406571.1	XP_045266845.1
OG0009377	XP_060406574.1	XP_045266841.1
OG0009378	XP_060406578.1	XP_045266844.1
OG0009379	XP_060406579.1	XP_045266840.1
OG0009380	XP_060406581.1	XP_045266838.1
OG0009381	XP_060406584.1	XP_045266836.1
OG0009382	XP_060406586.1	XP_045266835.1
OG0009383	XP_060406588.1	XP_045266830.1
OG0009453	XP_060389512.1	XP_045265532.1
OG0009454	XP_060389523.1	XP_045264703.1
OG0009455	XP_060389537.1	XP_045270747.1
OG0009457	XP_060389548.1	XP_045270755.1
OG0009459	XP_060389563.1	XP_045270769.1
OG0009460	XP_060389576.1	XP_045270777.1
OG0009461	XP_060389578.1	XP_045270778.1
OG0009463	XP_060389587.1	XP_045270784.1
OG0009464	XP_060389614.1	XP_045270795.1
OG0009465	XP_060389616.1	XP_045270800.1
OG0009467	XP_060389620.1	XP_045270803.1
OG0009469	XP_060389638.1	XP_045266296.1
OG0009470	XP_060389648.1	XP_045266290.1
OG0009471	XP_060389650.1	XP_045266288.1
OG0009473	XP_060389696.1	XP_045266311.1
OG0009474	XP_060389725.1	XP_045262377.1
OG0009475	XP_060389732.1	XP_045262370.1
OG0009477	XP_060389761.1	XP_045262338.1
OG0009478	XP_060389765.1	XP_045262334.1
OG0009479	XP_060389770.1	XP_045267909.1, XP_045265187.1
OG0009481	XP_060389805.1	XP_045262398.1
OG0009482	XP_060389812.1	XP_045262405.1
OG0009483	XP_060389841.1	XP_045262419.1
OG0009484	XP_060389850.1	XP_045262411.1
OG0009485	XP_060389857.1	XP_045262452.1
OG0009486	XP_060389872.1	XP_045257619.1
OG0009487	XP_060389873.1	XP_045257620.1
OG0009488	XP_060389881.1	XP_045257657.1
OG0009489	XP_060389906.1	XP_045257684.1
OG0009490	XP_060389930.1	XP_045257695.1
OG0009491	XP_060389940.1	XP_045259115.1
OG0009492	XP_060389942.1	XP_045259116.1
OG0009493	XP_060389943.1	XP_045259117.1
OG0009494	XP_060389946.1	XP_045259120.1
OG0009497	XP_060389991.1	XP_045257632.1
OG0009498	XP_060389992.1	XP_045257624.1
OG0009499	XP_060389994.1	XP_045262937.1
OG0009500	XP_060389995.1	XP_045262936.1
OG0009501	XP_060389998.1	XP_045262935.1
OG0009502	XP_060390000.1	XP_045262934.1
OG0009503	XP_060390017.1	XP_045256319.1, XP_045256301.1
OG0009505	XP_060390037.1	XP_045259662.1
OG0009506	XP_060390043.1	XP_045264351.1
OG0009507	XP_060390053.1	XP_045257231.1
OG0009508	XP_060390064.1	XP_045260385.1
OG0009509	XP_060390073.1	XP_045269890.1
OG0009510	XP_060390080.1	XP_045269883.1
OG0009511	XP_060390106.1	XP_045264329.1
OG0009512	XP_060390107.1	XP_045267668.1
OG0009513	XP_060390108.1	XP_045257138.1
OG0009514	XP_060390114.1	XP_045262112.1
OG0009515	XP_060390116.1	XP_045262113.1
OG0009517	XP_060390129.1	XP_045262121.1
OG0009518	XP_060390175.1	XP_045260928.1
OG0009519	XP_060390184.1	XP_045262526.1
OG0009521	XP_060390223.1	XP_045258080.1
OG0009522	XP_060390224.1, XP_060395506.1	XP_045261890.1
OG0009523	XP_060390225.1	XP_045264203.1
OG0009524	XP_060390233.1	XP_045260018.1
OG0009525	XP_060390238.1	XP_045269123.1
OG0009527	XP_060390351.1	XP_045263946.1
OG0009528	XP_060390353.1	XP_045263945.1
OG0009529	XP_060390354.1	XP_045263944.1
OG0009530	XP_060390407.1	XP_045265788.1
OG0009531	XP_060390419.1	XP_045265808.1
OG0009532	XP_060390422.1	XP_045265815.1
OG0009533	XP_060390432.1	XP_045265813.1
OG0009534	XP_060390435.1	XP_045265805.1
OG0009535	XP_060390444.1	XP_045259473.1, XP_045265796.1
OG0009536	XP_060390447.1	XP_045265825.1
OG0009538	XP_060390469.1	XP_045271223.1
OG0009539	XP_060390471.1	XP_045271226.1
OG0009540	XP_060390483.1	XP_045271211.1
OG0009541	XP_060390488.1	XP_045271247.1
OG0009542	XP_060390490.1	XP_045271244.1
OG0009545	XP_060390549.1	XP_045262721.1
OG0009547	XP_060390561.1	XP_045262703.1
OG0009549	XP_060390594.1	XP_045262697.1
OG0009552	XP_060390644.1	XP_045262658.1
OG0009553	XP_060390661.1	XP_045262643.1
OG0009554	XP_060390671.1	XP_045262632.1
OG0009557	XP_060390699.1	XP_045262612.1
OG0009558	XP_060390712.1	XP_045262603.1
OG0009559	XP_060390729.1	XP_045270739.1
OG0009560	XP_060390730.1	XP_045270738.1
OG0009561	XP_060390733.1	XP_045270735.1
OG0009562	XP_060390770.1	XP_045258811.1
OG0009564	XP_060390789.1	XP_045258236.1
OG0009566	XP_060390799.1	XP_045258225.1
OG0009567	XP_060390813.1	XP_045258213.1
OG0009568	XP_060390839.1	XP_045266822.1
OG0009569	XP_060390854.1	XP_045266804.1
OG0009570	XP_060390885.1	XP_045264550.1
OG0009571	XP_060390887.1	XP_045264552.1
OG0009572	XP_060390888.1	XP_045264553.1
OG0009573	XP_060390901.1	XP_045264572.1
OG0009574	XP_060390925.1	XP_045269919.1
OG0009575	XP_060390948.1	XP_045268730.1
OG0009576	XP_060392096.1, XP_060390950.1	XP_045260677.1
OG0009577	XP_060390952.1	XP_045260652.1
OG0009578	XP_060390967.1	XP_045260647.1
OG0009579	XP_060390971.1	XP_045260618.1
OG0009580	XP_060390974.1	XP_045260625.1
OG0009582	XP_060390986.1	XP_045257382.1
OG0009584	XP_060391010.1	XP_045260074.1
OG0009585	XP_060391026.1	XP_045256260.1
OG0009586	XP_060391029.1	XP_045256253.1
OG0009587	XP_060391037.1	XP_045256218.1
OG0009588	XP_060391056.1	XP_045263719.1
OG0009589	XP_060391096.1	XP_045257063.1
OG0009590	XP_060391102.1	XP_045257069.1
OG0009591	XP_060391105.1	XP_045257072.1
OG0009592	XP_060391106.1	XP_045257073.1
OG0009593	XP_060391117.1	XP_045270462.1
OG0009595	XP_060391133.1, XP_060395990.1	XP_045270449.1
OG0009596	XP_060391145.1	XP_045270439.1
OG0009597	XP_060391155.1	XP_045270429.1
OG0009599	XP_060391165.1	XP_045266419.1
OG0009600	XP_060391190.1	XP_045265749.1
OG0009601	XP_060391203.1	XP_045260588.1
OG0009602	XP_060391213.1	XP_045261270.1
OG0009603	XP_060391215.1	XP_045257418.1
OG0009604	XP_060391233.1	XP_045257406.1
OG0009605	XP_060391238.1	XP_045256083.1
OG0009606	XP_060391240.1	XP_045256082.1
OG0009607	XP_060391242.1	XP_045265899.1
OG0009608	XP_060391264.1	XP_045257882.1
OG0009609	XP_060391285.1	XP_045271302.1
OG0009610	XP_060391297.1	XP_045260329.1
OG0009611	XP_060391322.1	XP_045260343.1
OG0009612	XP_060391325.1	XP_045259396.1
OG0009613	XP_060391330.1	XP_045268010.1
OG0009614	XP_060391341.1	XP_045271044.1
OG0009615	XP_060391342.1	XP_045271043.1
OG0009616	XP_060391370.1	XP_045257914.1
OG0009617	XP_060391377.1	XP_045259390.1
OG0009619	XP_060391393.1	XP_045256882.1
OG0009620	XP_060391395.1	XP_045270093.1
OG0009621	XP_060391410.1	XP_045270107.1
OG0009624	XP_060391457.1	XP_045271070.1
OG0009625	XP_060391482.1	XP_045271096.1
OG0009626	XP_060391514.1	XP_045259348.1
OG0009627	XP_060391524.1	XP_045259341.1
OG0009628	XP_060391527.1	XP_045259353.1
OG0009629	XP_060391548.1	XP_045270087.1
OG0009630	XP_060391571.1	XP_045270050.1
OG0009631	XP_060391600.1	XP_045270021.1
OG0009634	XP_060391631.1	XP_045270019.1
OG0009635	XP_060391658.1	XP_045260593.1
OG0009636	XP_060391664.1	XP_045270155.1
OG0009637	XP_060391667.1	XP_045270152.1
OG0009638	XP_060391705.1	XP_045256200.1
OG0009639	XP_060391711.1	XP_045265706.1
OG0009640	XP_060391742.1	XP_045265724.1
OG0009641	XP_060391746.1	XP_045257109.1
OG0009643	XP_060391751.1	XP_045266123.1
OG0009645	XP_060391772.1	XP_045269936.1
OG0009646	XP_060391774.1	XP_045269941.1
OG0009647	XP_060391781.1	XP_045268716.1
OG0009648	XP_060391795.1	XP_045258426.1
OG0009650	XP_060391843.1	XP_045259566.1
OG0009651	XP_060391851.1	XP_045267912.1
OG0009652	XP_060391854.1	XP_045259578.1
OG0009653	XP_060391859.1	XP_045266968.1
OG0009654	XP_060391872.1	XP_045259605.1
OG0009655	XP_060391883.1	XP_045259616.1
OG0009656	XP_060391885.1	XP_045259617.1
OG0009657	XP_060391886.1	XP_045259619.1
OG0009658	XP_060391904.1	XP_045269660.1
OG0009660	XP_060391910.1	XP_045269665.1
OG0009661	XP_060391914.1	XP_045269674.1
OG0009662	XP_060391915.1	XP_045269673.1
OG0009663	XP_060391920.1	XP_045269670.1
OG0009664	XP_060391930.1	XP_045269685.1
OG0009665	XP_060391945.1	XP_045266854.1
OG0009666	XP_060391946.1	XP_045269700.1
OG0009667	XP_060391952.1	XP_045267461.1
OG0009668	XP_060391955.1	XP_045269705.1
OG0009670	XP_060391997.1	XP_045264491.1
OG0009671	XP_060392015.1	XP_045265375.1
OG0009673	XP_060392042.1, XP_060392041.1	XP_045260434.1
OG0009675	XP_060392101.1	XP_045257248.1
OG0009676	XP_060392107.1	XP_045257255.1
OG0009677	XP_060392118.1	XP_045266935.1
OG0009678	XP_060392121.1	XP_045258903.1
OG0009679	XP_060392123.1	XP_045257270.1
OG0009680	XP_060392139.1	XP_045257200.1
OG0009681	XP_060392149.1	XP_045257183.1
OG0009683	XP_060392172.1	XP_045260520.1
OG0009684	XP_060392181.1	XP_045267693.1
OG0009685	XP_060392183.1	XP_045271307.1
OG0009686	XP_060392188.1	XP_045263519.1
OG0009687	XP_060392193.1	XP_045260523.1
OG0009688	XP_060392211.1	XP_045260337.1
OG0009689	XP_060395309.1, XP_060392227.1	XP_045264769.1
OG0009690	XP_060392254.1	XP_045262558.1
OG0009691	XP_060392279.1	XP_045262579.1
OG0009692	XP_060392287.1	XP_045262584.1
OG0009697	XP_060392331.1	XP_045262756.1
OG0009698	XP_060392335.1	XP_045262759.1
OG0009700	XP_060392371.1	XP_045256608.1
OG0009701	XP_060392396.1	XP_045256577.1
OG0009704	XP_060392456.1	XP_045256481.1
OG0009705	XP_060392499.1	XP_045256374.1
OG0009706	XP_060392508.1	XP_045256380.1
OG0009707	XP_060392516.1	XP_045256386.1
OG0009708	XP_060392521.1	XP_045256357.1
OG0009709	XP_060392528.1	XP_045256355.1
OG0009712	XP_060392569.1	XP_045256557.1
OG0009713	XP_060392590.1	XP_045263207.1
OG0009714	XP_060392595.1	XP_045265798.1
OG0009715	XP_060392598.1	XP_045256457.1
OG0009717	XP_060392655.1	XP_045256423.1
OG0009718	XP_060392675.1	XP_045256435.1
OG0009719	XP_060392698.1	XP_045256512.1, XP_045256511.1
OG0009720	XP_060392712.1	XP_045256526.1
OG0009721	XP_060392756.1	XP_045261214.1
OG0009722	XP_060392781.1	XP_045259466.1
OG0009723	XP_060392793.1	XP_045267645.1
OG0009724	XP_060392806.1	XP_045258880.1
OG0009725	XP_060392808.1	XP_045258878.1
OG0009726	XP_060392812.1	XP_045258876.1
OG0009727	XP_060392819.1	XP_045258836.1
OG0009728	XP_060392837.1	XP_045259653.1
OG0009730	XP_060392852.1	XP_045256104.1
OG0009732	XP_060392890.1	XP_045258786.1
OG0009733	XP_060392903.1	XP_045258777.1
OG0009734	XP_060392906.1	XP_045258773.1
OG0009735	XP_060392922.1	XP_045258762.1
OG0009736	XP_060392924.1	XP_045258760.1
OG0009737	XP_060392927.1	XP_045258757.1
OG0009738	XP_060392934.1	XP_045258750.1
OG0009740	XP_060392968.1	XP_045259339.1
OG0009741	XP_060392973.1	XP_045259336.1
OG0009742	XP_060392974.1	XP_045259335.1
OG0009743	XP_060392975.1	XP_045259334.1
OG0009744	XP_060392976.1	XP_045259333.1
OG0009745	XP_060392980.1	XP_045259331.1
OG0009746	XP_060392981.1	XP_045259330.1
OG0009748	XP_060393013.1	XP_045259305.1
OG0009751	XP_060393035.1	XP_045259283.1
OG0009752	XP_060393040.1	XP_045259275.1
OG0009753	XP_060393041.1	XP_045259273.1
OG0009754	XP_060393042.1	XP_045259272.1
OG0009755	XP_060393045.1	XP_045259270.1
OG0009756	XP_060393058.1	XP_045264520.1
OG0009757	XP_060393059.1	XP_045264519.1
OG0009759	XP_060393061.1	XP_045264517.1
OG0009760	XP_060393066.1	XP_045264510.1
OG0009761	XP_060393067.1	XP_045258192.1
OG0009762	XP_060393083.1	XP_045266618.1
OG0009763	XP_060393086.1	XP_045271324.1
OG0009764	XP_060393089.1	XP_045264137.1
OG0009765	XP_060393090.1	XP_045266617.1
OG0009766	XP_060393091.1	XP_045266614.1
OG0009767	XP_060393093.1	XP_045266615.1
OG0009768	XP_060393134.1	XP_045266570.1
OG0009770	XP_060393159.1	XP_045270718.1
OG0009771	XP_060393163.1	XP_045270715.1
OG0009772	XP_060393178.1	XP_045270702.1
OG0009774	XP_060393188.1	XP_045270699.1
OG0009775	XP_060393194.1	XP_045270696.1
OG0009776	XP_060393218.1	XP_045270671.1
OG0009779	XP_060393231.1	XP_045270660.1
OG0009781	XP_060393237.1	XP_045270656.1
OG0009782	XP_060393251.1	XP_045259924.1
OG0009783	XP_060393273.1	XP_045263114.1
OG0009784	XP_060393285.1	XP_045263125.1
OG0009785	XP_060393313.1	XP_045263087.1
OG0009786	XP_060393317.1	XP_045263091.1
OG0009787	XP_060393338.1	XP_045263076.1
OG0009788	XP_060393359.1	XP_045267834.1
OG0009789	XP_060393379.1	XP_045262167.1
OG0009790	XP_060393395.1	XP_045262160.1
OG0009791	XP_060393399.1	XP_045261697.1
OG0009792	XP_060393401.1	XP_045259941.1
OG0009794	XP_060393437.1	XP_045262132.1
OG0009795	XP_060393442.1	XP_045262127.1
OG0009796	XP_060393444.1	XP_045262125.1
OG0009799	XP_060393529.1	XP_045258244.1
OG0009800	XP_060393532.1	XP_045262281.1
OG0009801	XP_060393535.1	XP_045262279.1
OG0009802	XP_060393580.1	XP_045269094.1
OG0009803	XP_060393596.1	XP_045269070.1
OG0009804	XP_060393601.1, XP_060396286.1	XP_045264511.1
OG0009805	XP_060393617.1	XP_045269048.1
OG0009806	XP_060393618.1	XP_045269047.1
OG0009809	XP_060393657.1	XP_045269034.1
OG0009810	XP_060393658.1	XP_045269035.1
OG0009811	XP_060393659.1	XP_045269036.1
OG0009813	XP_060393669.1	XP_045269026.1
OG0009814	XP_060393670.1	XP_045269024.1
OG0009815	XP_060393680.1	XP_045264407.1
OG0009816	XP_060393683.1	XP_045264411.1
OG0009817	XP_060393698.1	XP_045264422.1
OG0009818	XP_060393699.1	XP_045264423.1
OG0009819	XP_060393701.1	XP_045264424.1
OG0009820	XP_060393702.1	XP_045264425.1
OG0009821	XP_060393738.1	XP_045265923.1
OG0009822	XP_060393781.1	XP_045256981.1
OG0009823	XP_060393787.1	XP_045266653.1
OG0009824	XP_060393848.1	XP_045264261.1
OG0009825	XP_060393857.1	XP_045264249.1
OG0009826	XP_060393862.1	XP_045264245.1
OG0009827	XP_060393863.1	XP_045264244.1
OG0009828	XP_060393882.1	XP_045264231.1
OG0009829	XP_060393901.1	XP_045264200.1
OG0009830	XP_060393930.1	XP_045265131.1
OG0009831	XP_060393933.1	XP_045265127.1
OG0009832	XP_060393938.1	XP_045264169.1
OG0009833	XP_060393954.1	XP_045264148.1
OG0009835	XP_060393999.1	XP_045264837.1
OG0009836	XP_060394007.1	XP_045260173.1
OG0009837	XP_060394032.1	XP_045263748.1
OG0009838	XP_060394035.1	XP_045256678.1
OG0009839	XP_060394046.1	XP_045261304.1
OG0009840	XP_060394086.1	XP_045264930.1
OG0009841	XP_060394088.1	XP_045264910.1
OG0009842	XP_060394100.1	XP_045270893.1
OG0009843	XP_060394105.1	XP_045264929.1
OG0009844	XP_060394106.1	XP_045264928.1
OG0009846	XP_060394129.1	XP_045269196.1
OG0009848	XP_060394161.1	XP_045256208.1
OG0009849	XP_060394171.1	XP_045267079.1
OG0009851	XP_060394190.1	XP_045262872.1
OG0009852	XP_060394237.1	XP_045262825.1
OG0009853	XP_060394240.1	XP_045262823.1
OG0009854	XP_060394268.1	XP_045262812.1
OG0009856	XP_060394285.1	XP_045262831.1
OG0009857	XP_060394294.1	XP_045262798.1
OG0009861	XP_060394369.1	XP_045265856.1
OG0009863	XP_060394423.1	XP_045271277.1
OG0009864	XP_060394428.1	XP_045265905.1
OG0009865	XP_060394432.1	XP_045266663.1
OG0009866	XP_060394481.1	XP_045261023.1
OG0009867	XP_060394482.1	XP_045261025.1
OG0009868	XP_060394484.1	XP_045261027.1
OG0009869	XP_060394489.1	XP_045257151.1
OG0009870	XP_060394520.1	XP_045263916.1
OG0009872	XP_060394583.1	XP_045258183.1
OG0009873	XP_060394603.1	XP_045258169.1
OG0009874	XP_060394612.1	XP_045258155.1
OG0009875	XP_060394616.1	XP_045258152.1
OG0009876	XP_060394627.1	XP_045258145.1
OG0009877	XP_060394641.1	XP_045258085.1
OG0009878	XP_060394645.1	XP_045258148.1
OG0009879	XP_060394649.1	XP_045258098.1
OG0009880	XP_060394650.1	XP_045258109.1
OG0009881	XP_060394656.1	XP_045258103.1
OG0009883	XP_060394730.1	XP_045260396.1
OG0009884	XP_060394748.1	XP_045263382.1
OG0009885	XP_060394755.1	XP_045263267.1
OG0009886	XP_060394765.1	XP_045263259.1
OG0009887	XP_060394772.1	XP_045258654.1
OG0009888	XP_060394774.1	XP_045263253.1
OG0009889	XP_060394778.1	XP_045263249.1
OG0009890	XP_060394779.1	XP_045263248.1
OG0009892	XP_060394835.1	XP_045263832.1
OG0009893	XP_060394838.1	XP_045263829.1
OG0009894	XP_060394839.1	XP_045263828.1
OG0009895	XP_060394871.1	XP_045263812.1
OG0009896	XP_060394874.1	XP_045263786.1
OG0009898	XP_060394891.1	XP_045263771.1
OG0009899	XP_060394897.1	XP_045263022.1
OG0009900	XP_060394908.1	XP_045263753.1
OG0009901	XP_060394915.1	XP_045263750.1
OG0009902	XP_060394917.1	XP_045263741.1
OG0009903	XP_060394954.1	XP_045268896.1
OG0009905	XP_060394980.1	XP_045261621.1
OG0009906	XP_060394982.1	XP_045264532.1
OG0009907	XP_060394995.1	XP_045268967.1
OG0009908	XP_060394996.1	XP_045268966.1
OG0009909	XP_060394997.1	XP_045268965.1
OG0009910	XP_060395005.1	XP_045267716.1
OG0009911	XP_060395028.1	XP_045268921.1
OG0009912	XP_060395034.1	XP_045268914.1
OG0009913	XP_060395061.1	XP_045267427.1
OG0009914	XP_060395064.1	XP_045259233.1
OG0009915	XP_060395068.1	XP_045259239.1
OG0009916	XP_060395069.1	XP_045259240.1
OG0009917	XP_060395070.1	XP_045259241.1
OG0009918	XP_060395079.1	XP_045259250.1
OG0009919	XP_060395086.1	XP_045259258.1
OG0009920	XP_060395087.1	XP_045259259.1
OG0009921	XP_060395088.1	XP_045259260.1
OG0009922	XP_060395089.1	XP_045259261.1
OG0009923	XP_060395093.1	XP_045259267.1
OG0009925	XP_060395103.1	XP_045266975.1
OG0009926	XP_060395110.1	XP_045266981.1
OG0009927	XP_060395125.1	XP_045266953.1
OG0009928	XP_060395136.1	XP_045256877.1
OG0009929	XP_060395145.1	XP_045266936.1
OG0009930	XP_060395173.1	XP_045261303.1
OG0009931	XP_060395192.1	XP_045261887.1
OG0009932	XP_060397345.1, XP_060395195.1	XP_045267053.1
OG0009933	XP_060395214.1	XP_045267080.1
OG0009934	XP_060395217.1	XP_045267050.1
OG0009935	XP_060395235.1	XP_045267105.1
OG0009936	XP_060395241.1	XP_045257607.1
OG0009937	XP_060395243.1	XP_045264180.1
OG0009938	XP_060395252.1	XP_045257586.1
OG0009939	XP_060395253.1	XP_045257587.1
OG0009940	XP_060395268.1	XP_045263347.1, XP_045256702.1
OG0009941	XP_060395273.1	XP_045256690.1
OG0009942	XP_060395274.1	XP_045256691.1
OG0009943	XP_060395275.1	XP_045256692.1
OG0009944	XP_060395281.1	XP_045256685.1
OG0009945	XP_060395299.1	XP_045266602.1
OG0009946	XP_060395323.1	XP_045261788.1
OG0009947	XP_060395336.1	XP_045261767.1
OG0009948	XP_060395337.1	XP_045261766.1
OG0009949	XP_060395338.1	XP_045264334.1
OG0009950	XP_060395367.1	XP_045271368.1
OG0009951	XP_060395368.1	XP_045271367.1
OG0009952	XP_060395411.1	XP_045261448.1
OG0009953	XP_060395434.1	XP_045261464.1
OG0009954	XP_060395464.1	XP_045270630.1
OG0009955	XP_060395483.1	XP_045270649.1
OG0009956	XP_060395487.1	XP_045270652.1
OG0009957	XP_060395511.1	XP_045261878.1
OG0009958	XP_060395513.1	XP_045261876.1
OG0009959	XP_060395514.1	XP_045261875.1
OG0009960	XP_060395530.1	XP_045261858.1
OG0009961	XP_060395536.1	XP_045261847.1
OG0009962	XP_060395544.1	XP_045269609.1
OG0009963	XP_060395564.1	XP_045261843.1
OG0009965	XP_060395568.1	XP_045261841.1
OG0009966	XP_060395578.1	XP_045269604.1
OG0009967	XP_060395584.1	XP_045269598.1
OG0009968	XP_060395594.1	XP_045269590.1
OG0009969	XP_060395606.1	XP_045269628.1
OG0009970	XP_060395609.1	XP_045269632.1
