Orthogroup	Colletotrichum_abscissum	Colletotrichum_godetiae
OG0011146	XP_060392184.1	XP_060427996.1
OG0011149	XP_060392438.1	XP_060435584.1
OG0011151	XP_060392510.1	XP_060437166.1
OG0011153	XP_060392544.1	XP_060437142.1
OG0011154	XP_060392570.1	XP_060437116.1
OG0011155	XP_060392587.1	XP_060421902.1
OG0011156	XP_060392606.1	XP_060437089.1
OG0011157	XP_060392642.1	XP_060437059.1
OG0011158	XP_060392709.1	XP_060437006.1
OG0011160	XP_060392776.1	XP_060425120.1
OG0011161	XP_060392797.1	XP_060425137.1
OG0011162	XP_060392800.1	XP_060425140.1
OG0011163	XP_060392947.1	XP_060433535.1
OG0011166	XP_060393085.1	XP_060436621.1
OG0011167	XP_060393092.1	XP_060436628.1
OG0011170	XP_060399477.1, XP_060394340.1, XP_060393242.1, XP_060399740.1	XP_060424554.1, XP_060424523.1
OG0011171	XP_060393267.1	XP_060422981.1
OG0011172	XP_060393280.1	XP_060422993.1
OG0011173	XP_060393322.1	XP_060425151.1, XP_060425442.1
OG0011174	XP_060393339.1	XP_060425429.1
OG0011175	XP_060402848.1, XP_060404030.1, XP_060393354.1, XP_060393355.1	XP_060424537.1, XP_060421426.1
OG0011176	XP_060393402.1	XP_060431929.1
OG0011177	XP_060393406.1	XP_060431924.1
OG0011179	XP_060393489.1	XP_060429256.1
OG0011180	XP_060393534.1	XP_060429221.1
OG0011181	XP_060393556.1	XP_060435322.1
OG0011181	XP_060397492.1	XP_060422113.1, XP_060422848.1
OG0011182	XP_060393577.1	XP_060423829.1
OG0011183	XP_060393591.1	XP_060423844.1
OG0011184	XP_060393627.1	XP_060423882.1
OG0011186	XP_060393740.1	XP_060433822.1
OG0011187	XP_060393753.1	XP_060433835.1
OG0011188	XP_060393766.1	XP_060433849.1
OG0011190	XP_060393792.1	XP_060429901.1
OG0011191	XP_060393841.1	XP_060429951.1
OG0011192	XP_060393850.1	XP_060429959.1
OG0011193	XP_060393855.1	XP_060429966.1
OG0011194	XP_060393875.1	XP_060429984.1
OG0011195	XP_060393895.1	XP_060430007.1
OG0011196	XP_060393897.1	XP_060430009.1
OG0011197	XP_060393926.1	XP_060430036.1
OG0011198	XP_060393932.1	XP_060430042.1
OG0011199	XP_060393965.1	XP_060430072.1
OG0011200	XP_060393971.1	XP_060430078.1
OG0011201	XP_060394003.1	XP_060430100.1
OG0011202	XP_060394013.1	XP_060430110.1
OG0011203	XP_060394048.1	XP_060434826.1
OG0011204	XP_060394052.1	XP_060434822.1
OG0011205	XP_060394064.1	XP_060434807.1
OG0011206	XP_060394071.1	XP_060434799.1
OG0011207	XP_060394102.1	XP_060434774.1
OG0011208	XP_060394108.1	XP_060434763.1
OG0011211	XP_060394154.1	XP_060434728.1
OG0011212	XP_060394157.1	XP_060434726.1
OG0011213	XP_060394168.1	XP_060434715.1
OG0011214	XP_060394183.1	XP_060434700.1
OG0011215	XP_060394232.1	XP_060434654.1
OG0011216	XP_060394236.1	XP_060434650.1
OG0011219	XP_060394436.1	XP_060433879.1
OG0011220	XP_060394449.1	XP_060429526.1
OG0011221	XP_060394465.1	XP_060429537.1
OG0011222	XP_060394470.1	XP_060429542.1
OG0011223	XP_060402652.1	XP_060424613.1
OG0011224	XP_060394507.1	XP_060429852.1
OG0011225	XP_060394529.1	XP_060429832.1
OG0011226	XP_060394532.1	XP_060429829.1
OG0011227	XP_060394542.1	XP_060429819.1
OG0011228	XP_060396342.1	XP_060422251.1
OG0011228	XP_060404492.1, XP_060398525.1, XP_060394577.1	XP_060421525.1
OG0011229	XP_060394613.1	XP_060424771.1
OG0011230	XP_060394626.1	XP_060424783.1
OG0011231	XP_060394672.1	XP_060422735.1
OG0011234	XP_060394831.1	XP_060433681.1
OG0011235	XP_060394868.1	XP_060433717.1
OG0011236	XP_060394884.1	XP_060433734.1
OG0011237	XP_060394888.1	XP_060433738.1
OG0011238	XP_060394890.1	XP_060433740.1
OG0011239	XP_060394898.1	XP_060433750.1
OG0011240	XP_060394912.1	XP_060433762.1
OG0011241	XP_060394913.1	XP_060433763.1
OG0011242	XP_060394923.1	XP_060433772.1
OG0011244	XP_060394971.1	XP_060431066.1
OG0011245	XP_060394974.1	XP_060431069.1
OG0011247	XP_060394986.1	XP_060431081.1
OG0011248	XP_060395002.1	XP_060431098.1
OG0011249	XP_060395067.1	XP_060431167.1
OG0011250	XP_060395112.1	XP_060430861.1
OG0011251	XP_060395148.1	XP_060430894.1
OG0011252	XP_060395166.1	XP_060430908.1
OG0011253	XP_060395176.1	XP_060430917.1
OG0011254	XP_060395177.1	XP_060430918.1
OG0011256	XP_060395207.1	XP_060430945.1
OG0011256	XP_060395205.1	XP_060430943.1
OG0011257	XP_060395267.1	XP_060422306.1
OG0011258	XP_060395271.1	XP_060422310.1
OG0011259	XP_060395272.1	XP_060422311.1
OG0011260	XP_060395283.1	XP_060422320.1
OG0011261	XP_060395284.1	XP_060422322.1
OG0011262	XP_060395363.1	XP_060427626.1
OG0011263	XP_060395459.1	XP_060425994.1
OG0011264	XP_060395492.1	XP_060422535.1, XP_060422791.1
OG0011265	XP_060395597.1	XP_060430587.1
OG0011266	XP_060395601.1	XP_060430583.1
OG0011267	XP_060395635.1	XP_060425201.1
OG0011269	XP_060395653.1	XP_060425218.1
OG0011270	XP_060395657.1	XP_060425222.1
OG0011271	XP_060405413.1, XP_060395661.1	XP_060425227.1
OG0011272	XP_060395667.1	XP_060425233.1
OG0011274	XP_060395730.1	XP_060432989.1
OG0011275	XP_060395750.1	XP_060433008.1
OG0011276	XP_060395760.1	XP_060433017.1
OG0011277	XP_060395811.1	XP_060433056.1
OG0011278	XP_060395843.1	XP_060433087.1
OG0011280	XP_060395865.1	XP_060433111.1
OG0011281	XP_060395870.1	XP_060433117.1
OG0011282	XP_060395871.1	XP_060433118.1
OG0011284	XP_060395885.1	XP_060433130.1
OG0011285	XP_060395902.1	XP_060433147.1
OG0011286	XP_060395916.1	XP_060433157.1
OG0011287	XP_060395979.1	XP_060433216.1
OG0011288	XP_060395994.1	XP_060433229.1
OG0011289	XP_060396006.1	XP_060433236.1
OG0011290	XP_060396075.1	XP_060433303.1
OG0011292	XP_060396153.1	XP_060424709.1
OG0011293	XP_060396163.1	XP_060424719.1
OG0011294	XP_060396172.1	XP_060424729.1
OG0011295	XP_060396183.1	XP_060421906.1, XP_060422857.1, XP_060421918.1, XP_060424560.1, XP_060424514.1
OG0011296	XP_060396231.1	XP_060427024.1
OG0011297	XP_060396235.1	XP_060427028.1
OG0011298	XP_060396258.1	XP_060424901.1
OG0011299	XP_060396330.1	XP_060424962.1
OG0011300	XP_060396339.1, XP_060398519.1	XP_060421753.1, XP_060427348.1, XP_060421645.1, XP_060421407.1
OG0011301	XP_060396399.1	XP_060432070.1
OG0011302	XP_060396415.1	XP_060432048.1
OG0011303	XP_060396454.1	XP_060432013.1
OG0011304	XP_060396465.1	XP_060432002.1
OG0011305	XP_060396517.1	XP_060428311.1
OG0011306	XP_060396558.1	XP_060428352.1
OG0011307	XP_060396593.1	XP_060428384.1
OG0011309	XP_060396626.1	XP_060428416.1
OG0011310	XP_060396646.1	XP_060428434.1
OG0011311	XP_060396704.1	XP_060424237.1
OG0011312	XP_060396716.1	XP_060424225.1
OG0011313	XP_060396717.1	XP_060424224.1
OG0011314	XP_060396811.1	XP_060437335.1
OG0011315	XP_060396824.1	XP_060437322.1
OG0011316	XP_060396868.1	XP_060429146.1
OG0011317	XP_060396917.1	XP_060429122.1
OG0011319	XP_060396939.1	XP_060436552.1
OG0011320	XP_060396988.1	XP_060436501.1
OG0011321	XP_060397008.1	XP_060436482.1
OG0011322	XP_060397039.1	XP_060436697.1, XP_060436698.1
OG0011323	XP_060397088.1	XP_060436746.1
OG0011324	XP_060397111.1	XP_060436770.1
OG0011325	XP_060397147.1	XP_060436806.1
OG0011327	XP_060398976.1, XP_060397252.1	XP_060422782.1
OG0011328	XP_060397299.1	XP_060428019.1
OG0011330	XP_060402584.1, XP_060397305.1, XP_060404419.1	XP_060429229.1
OG0011331	XP_060397314.1	XP_060428027.1
OG0011333	XP_060397318.1	XP_060428031.1
OG0011334	XP_060397352.1	XP_060432597.1
OG0011335	XP_060397353.1	XP_060432599.1
OG0011336	XP_060397380.1	XP_060432620.1
OG0011337	XP_060397381.1	XP_060432621.1
OG0011338	XP_060397388.1	XP_060432627.1
OG0011339	XP_060397414.1, XP_060402328.1	XP_060430978.1
OG0011342	XP_060397569.1	XP_060427499.1
OG0011344	XP_060397630.1	XP_060427443.1
OG0011345	XP_060397633.1	XP_060427421.1
OG0011346	XP_060397657.1	XP_060427418.1
OG0011347	XP_060397684.1	XP_060427397.1
OG0011350	XP_060397756.1	XP_060430244.1
OG0011351	XP_060397762.1	XP_060430237.1
OG0011352	XP_060397794.1	XP_060430203.1
OG0011353	XP_060397812.1	XP_060430188.1
OG0011354	XP_060397838.1	XP_060430162.1
OG0011355	XP_060397848.1, XP_060402042.1, XP_060402010.1	XP_060430153.1
OG0011356	XP_060397858.1	XP_060430144.1
OG0011357	XP_060397865.1	XP_060430137.1
OG0011358	XP_060397870.1	XP_060430131.1
OG0011359	XP_060397993.1	XP_060424008.1
OG0011361	XP_060398011.1	XP_060424024.1
OG0011362	XP_060398018.1	XP_060424031.1
OG0011363	XP_060398020.1	XP_060424033.1
OG0011364	XP_060398030.1	XP_060424039.1
OG0011365	XP_060398043.1	XP_060432383.1
OG0011367	XP_060398076.1	XP_060432410.1
OG0011368	XP_060398092.1	XP_060432423.1
OG0011369	XP_060398096.1	XP_060432428.1
OG0011370	XP_060398123.1	XP_060432449.1
OG0011371	XP_060398132.1	XP_060432458.1
OG0011373	XP_060398271.1	XP_060432581.1
OG0011374	XP_060398273.1	XP_060432582.1
OG0011375	XP_060398274.1	XP_060432583.1
OG0011376	XP_060398303.1	XP_060435968.1
OG0011377	XP_060398341.1	XP_060436007.1
OG0011378	XP_060398353.1	XP_060436020.1
OG0011379	XP_060398377.1	XP_060436231.1
OG0011380	XP_060398391.1	XP_060436217.1
OG0011382	XP_060398436.1	XP_060436175.1
OG0011383	XP_060398438.1	XP_060436173.1
OG0011384	XP_060398440.1	XP_060436171.1
OG0011385	XP_060398453.1	XP_060436159.1
OG0011386	XP_060398546.1	XP_060433415.1
OG0011387	XP_060398584.1	XP_060433380.1
OG0011388	XP_060398597.1	XP_060426498.1
OG0011390	XP_060398628.1	XP_060426472.1
OG0011393	XP_060398811.1	XP_060423002.1
OG0011394	XP_060398825.1	XP_060423016.1
OG0011395	XP_060398865.1	XP_060423050.1
OG0011396	XP_060398884.1	XP_060425900.1
OG0011397	XP_060398899.1	XP_060425885.1
OG0011399	XP_060398933.1	XP_060425853.1
OG0011400	XP_060398938.1	XP_060425848.1
OG0011402	XP_060399013.1	XP_060434287.1
OG0011403	XP_060399019.1	XP_060434281.1
OG0011405	XP_060399058.1	XP_060426738.1
OG0011406	XP_060399100.1	XP_060426700.1
OG0011408	XP_060399240.1	XP_060425411.1
OG0011409	XP_060399294.1	XP_060422136.1
OG0011410	XP_060399297.1	XP_060422138.1
OG0011412	XP_060399355.1	XP_060428083.1
OG0011413	XP_060399382.1	XP_060428104.1
OG0011415	XP_060399402.1	XP_060428123.1
OG0011416	XP_060399427.1	XP_060428160.1
OG0011417	XP_060399438.1	XP_060428172.1
OG0011419	XP_060399450.1	XP_060428183.1
OG0011422	XP_060399587.1	XP_060432716.1
OG0011423	XP_060399596.1	XP_060432706.1
OG0011424	XP_060399611.1	XP_060432690.1
OG0011425	XP_060399615.1	XP_060432686.1
OG0011426	XP_060399651.1	XP_060421587.1
OG0011427	XP_060399666.1	XP_060421553.1
OG0011428	XP_060399667.1	XP_060421554.1
OG0011430	XP_060399749.1	XP_060423066.1
OG0011431	XP_060399790.1	XP_060424329.1
OG0011432	XP_060399799.1	XP_060424320.1
OG0011433	XP_060399802.1	XP_060424317.1
OG0011437	XP_060399924.1	XP_060423755.1
OG0011439	XP_060399979.1	XP_060422942.1
OG0011440	XP_060399987.1	XP_060422953.1
OG0011442	XP_060400032.1	XP_060432161.1
OG0011443	XP_060400060.1	XP_060432191.1
OG0011444	XP_060400097.1	XP_060432229.1
OG0011445	XP_060400108.1	XP_060432239.1
OG0011446	XP_060400150.1	XP_060432273.1
OG0011447	XP_060400171.1	XP_060432294.1
OG0011448	XP_060400229.1	XP_060432345.1
OG0011449	XP_060400237.1	XP_060424096.1
OG0011450	XP_060400284.1	XP_060433975.1
OG0011451	XP_060400429.1	XP_060434142.1
OG0011452	XP_060400513.1	XP_060434213.1
OG0011453	XP_060400520.1	XP_060434220.1
OG0011455	XP_060402137.1	XP_060434128.1
OG0011455	XP_060400533.1	XP_060428270.1
OG0011456	XP_060400560.1	XP_060421878.1
OG0011459	XP_060400582.1	XP_060422196.1
OG0011460	XP_060400586.1	XP_060422190.1
OG0011461	XP_060400627.1	XP_060435953.1
OG0011463	XP_060400730.1	XP_060424870.1
OG0011464	XP_060400751.1	XP_060433593.1
OG0011465	XP_060400880.1	XP_060431829.1
OG0011466	XP_060400919.1	XP_060431793.1
OG0011467	XP_060400932.1	XP_060431784.1
OG0011468	XP_060400934.1	XP_060431783.1, XP_060421349.1
OG0011469	XP_060401045.1	XP_060431673.1
OG0011470	XP_060401145.1	XP_060427888.1
OG0011471	XP_060401146.1	XP_060427887.1
OG0011473	XP_060401188.1	XP_060429071.1
OG0011474	XP_060401197.1	XP_060429064.1
OG0011476	XP_060401233.1	XP_060429024.1
OG0011477	XP_060401239.1	XP_060429017.1
OG0011478	XP_060401279.1	XP_060428975.1
OG0011479	XP_060401281.1	XP_060428973.1
OG0011480	XP_060401302.1	XP_060428950.1
OG0011481	XP_060401341.1	XP_060428909.1
OG0011482	XP_060401359.1	XP_060428888.1
OG0011483	XP_060401362.1	XP_060428885.1
OG0011484	XP_060401369.1	XP_060428879.1
OG0011485	XP_060401434.1	XP_060423507.1
OG0011486	XP_060401450.1	XP_060423517.1
OG0011487	XP_060401453.1	XP_060423520.1
OG0011489	XP_060401484.1	XP_060423551.1
OG0011490	XP_060401485.1	XP_060423552.1
OG0011491	XP_060401544.1	XP_060426860.1
OG0011492	XP_060401565.1	XP_060426841.1
OG0011493	XP_060401576.1	XP_060426831.1
OG0011494	XP_060401612.1	XP_060426804.1
OG0011495	XP_060405970.1, XP_060401637.1	XP_060429762.1
OG0011496	XP_060401658.1	XP_060429741.1
OG0011497	XP_060401681.1	XP_060429723.1
OG0011499	XP_060401755.1	XP_060426931.1
OG0011501	XP_060401894.1	XP_060427818.1
OG0011502	XP_060401899.1	XP_060427788.1
OG0011503	XP_060401922.1	XP_060427798.1
OG0011504	XP_060401929.1	XP_060427793.1
OG0011506	XP_060401957.1	XP_060427759.1
OG0011508	XP_060402073.1	XP_060428807.1
OG0011509	XP_060402170.1	XP_060434246.1
OG0011510	XP_060402172.1	XP_060434248.1
OG0011511	XP_060402187.1	XP_060434262.1
OG0011512	XP_060402193.1	XP_060434266.1
OG0011514	XP_060402230.1	XP_060430299.1
OG0011515	XP_060402241.1	XP_060430308.1
OG0011516	XP_060402281.1	XP_060430345.1
OG0011517	XP_060402282.1	XP_060430346.1
OG0011518	XP_060402295.1	XP_060430359.1
OG0011521	XP_060402367.1	XP_060435214.1
OG0011522	XP_060402395.1	XP_060435241.1
OG0011523	XP_060402409.1	XP_060435257.1
OG0011524	XP_060402455.1	XP_060430680.1
OG0011526	XP_060402515.1	XP_060422275.1, XP_060421805.1, XP_060424657.1
OG0011527	XP_060402570.1	XP_060431622.1
OG0011528	XP_060402587.1	XP_060430466.1
OG0011529	XP_060402605.1	XP_060430446.1
OG0011530	XP_060402664.1	XP_060424625.1
OG0011531	XP_060402726.1	XP_060426355.1
OG0011532	XP_060402728.1	XP_060426353.1
OG0011535	XP_060402770.1	XP_060426323.1
OG0011536	XP_060402815.1	XP_060426277.1
OG0011537	XP_060402836.1	XP_060426259.1
OG0011539	XP_060403611.1, XP_060402863.1	XP_060424659.1
OG0011542	XP_060402884.1	XP_060427180.1
OG0011543	XP_060402891.1	XP_060427186.1
OG0011544	XP_060402919.1	XP_060427206.1
OG0011549	XP_060403042.1	XP_060427325.1
OG0011550	XP_060403043.1	XP_060427326.1
OG0011551	XP_060403046.1	XP_060427329.1
OG0011552	XP_060403121.1	XP_060426190.1
OG0011554	XP_060403220.1	XP_060423893.1
OG0011555	XP_060403259.1	XP_060423933.1
OG0011556	XP_060403271.1	XP_060423945.1
OG0011557	XP_060403283.1	XP_060423959.1
OG0011558	XP_060403350.1	XP_060425620.1
OG0011559	XP_060403385.1	XP_060425587.1
OG0011560	XP_060403417.1	XP_060429351.1
OG0011561	XP_060403423.1	XP_060430266.1
OG0011562	XP_060403465.1	XP_060429394.1
OG0011563	XP_060403479.1	XP_060429406.1
OG0011564	XP_060403567.1	XP_060429491.1
OG0011565	XP_060403574.1	XP_060429497.1
OG0011566	XP_060403671.1	XP_060423411.1
OG0011567	XP_060403677.1	XP_060423405.1
OG0011569	XP_060403849.1	XP_060432827.1
OG0011570	XP_060403939.1	XP_060426522.1
OG0011571	XP_060403963.1	XP_060426546.1
OG0011573	XP_060404070.1	XP_060425357.1
OG0011574	XP_060404106.1	XP_060425326.1
OG0011575	XP_060404121.1	XP_060425311.1
OG0011576	XP_060404137.1	XP_060425294.1
OG0011577	XP_060404155.1	XP_060425277.1
OG0011578	XP_060404167.1	XP_060425265.1
OG0011580	XP_060404269.1	XP_060424969.1
OG0011581	XP_060404297.1	XP_060423212.1
OG0011582	XP_060404315.1	XP_060423235.1
OG0011583	XP_060404324.1	XP_060423238.1
OG0011585	XP_060404335.1	XP_060423248.1
OG0011585	XP_060405302.1	XP_060426093.1
OG0011586	XP_060404344.1	XP_060423254.1
OG0011586	XP_060404345.1	XP_060423255.1
OG0011590	XP_060404364.1	XP_060422704.1
OG0011591	XP_060404377.1	XP_060422692.1
OG0011592	XP_060404380.1	XP_060422689.1
OG0011594	XP_060404405.1	XP_060422004.1
OG0011595	XP_060404418.1	XP_060421986.1
OG0011596	XP_060405416.1	XP_060432646.1
OG0011596	XP_060404497.1	XP_060424632.1
OG0011597	XP_060404549.1	XP_060427613.1
OG0011598	XP_060404560.1	XP_060427603.1
OG0011599	XP_060404583.1	XP_060436103.1
OG0011600	XP_060404731.1	XP_060436307.1
OG0011602	XP_060405193.1	XP_060423716.1
OG0011602	XP_060404795.1	XP_060436348.1
OG0011603	XP_060404941.1	XP_060431630.1
OG0011606	XP_060405014.1	XP_060427139.1
OG0011607	XP_060405017.1	XP_060427137.1
OG0011608	XP_060405018.1	XP_060427135.1
OG0011609	XP_060405035.1	XP_060427122.1
OG0011610	XP_060405050.1	XP_060427106.1
OG0011611	XP_060405059.1	XP_060427098.1
OG0011612	XP_060405109.1	XP_060427047.1
OG0011613	XP_060405155.1	XP_060431860.1
OG0011615	XP_060405213.1	XP_060426013.1
OG0011616	XP_060405240.1	XP_060426038.1
OG0011618	XP_060405320.1	XP_060426112.1
OG0011620	XP_060405346.1	XP_060422877.1
OG0011622	XP_060405376.1	XP_060422904.1
OG0011623	XP_060405377.1	XP_060422905.1
OG0011624	XP_060405391.1	XP_060422082.1
OG0011626	XP_060405490.1	XP_060431274.1
OG0011627	XP_060405501.1	XP_060422650.1
OG0011629	XP_060405655.1	XP_060423571.1
OG0011630	XP_060405675.1	XP_060423591.1
OG0011632	XP_060405734.1	XP_060422374.1
OG0011633	XP_060405746.1	XP_060422387.1
OG0011634	XP_060405754.1	XP_060422394.1
OG0011635	XP_060405764.1	XP_060423338.1
OG0011636	XP_060405833.1	XP_060435346.1
OG0011637	XP_060405913.1	XP_060434935.1
OG0011638	XP_060405973.1	XP_060434878.1
OG0011639	XP_060406070.1	XP_060424139.1
OG0011640	XP_060406128.1	XP_060429625.1
OG0011641	XP_060406133.1	XP_060429630.1
OG0011642	XP_060406142.1	XP_060429638.1
OG0011643	XP_060406206.1	XP_060429692.1
OG0011645	XP_060406386.1	XP_060428523.1
OG0011646	XP_060406421.1	XP_060428556.1
OG0011647	XP_060406453.1	XP_060428582.1
OG0011648	XP_060406457.1	XP_060428586.1
OG0011649	XP_060406472.1	XP_060430844.1
OG0011650	XP_060406511.1	XP_060430817.1
OG0011651	XP_060406516.1	XP_060430812.1
OG0011652	XP_060406522.1	XP_060430808.1
OG0011653	XP_060406545.1	XP_060430786.1
OG0011654	XP_060406551.1	XP_060430781.1
OG0011826	XP_060389383.1	XP_060423264.1, XP_060424565.1
OG0011826	XP_060397278.1	XP_060421913.1
OG0011827	XP_060399468.1, XP_060389410.1, XP_060397701.1	XP_060424549.1
OG0011828	XP_060389413.1, XP_060396508.1, XP_060396666.1	XP_060421436.1, XP_060424546.1
OG0011831	XP_060389533.1	XP_060422927.1
OG0011834	XP_060389811.1	XP_060435791.1
OG0011835	XP_060389845.1	XP_060435822.1
OG0011836	XP_060389920.1	XP_060435888.1
OG0011837	XP_060389924.1, XP_060389925.1	XP_060435892.1
OG0011838	XP_060389950.1	XP_060435916.1
OG0011839	XP_060389952.1	XP_060435918.1
OG0011840	XP_060390006.1	XP_060436965.1
OG0011844	XP_060390260.1	XP_060431510.1
OG0011845	XP_060390264.1	XP_060431506.1
OG0011846	XP_060390312.1	XP_060431464.1
OG0011847	XP_060395995.1	XP_060433230.1
OG0011847	XP_060390396.1	XP_060431386.1
OG0011848	XP_060390399.1	XP_060431383.1
OG0011849	XP_060390564.1	XP_060434296.1
OG0011853	XP_060391004.1	XP_060436942.1
OG0011854	XP_060391016.1	XP_060436929.1
OG0011855	XP_060391039.1	XP_060436907.1
OG0011856	XP_060391234.1	XP_060428242.1
OG0011861	XP_060391756.1	XP_060421657.1
OG0011862	XP_060391780.1	XP_060434981.1
OG0011863	XP_060391788.1	XP_060422484.1
OG0011864	XP_060391837.1	XP_060427540.1
OG0011865	XP_060391847.1	XP_060427551.1
OG0011867	XP_060391961.1	XP_060430482.1
OG0011868	XP_060391973.1	XP_060428657.1
OG0011870	XP_060392067.1	XP_060429323.1
OG0011871	XP_060392078.1	XP_060429331.1
OG0011872	XP_060392108.1	XP_060422461.1
OG0011873	XP_060392168.1	XP_060423458.1
OG0011874	XP_060392201.1	XP_060427981.1
OG0011875	XP_060392354.1	XP_060437306.1
OG0011876	XP_060392443.1	XP_060437236.1
OG0011877	XP_060392473.1	XP_060437201.1
OG0011878	XP_060392565.1	XP_060437121.1
OG0011879	XP_060392566.1	XP_060437120.1
OG0011882	XP_060392846.1	XP_060428281.1
OG0011883	XP_060393011.1	XP_060431231.1
OG0011884	XP_060393084.1	XP_060436620.1
OG0011885	XP_060393102.1	XP_060436639.1
OG0011886	XP_060393118.1	XP_060436655.1
OG0011887	XP_060393140.1	XP_060436676.1
OG0011888	XP_060393201.1	XP_060435454.1
OG0011889	XP_060393204.1	XP_060435449.1
OG0011890	XP_060393305.1	XP_060425461.1
OG0011891	XP_060393306.1	XP_060425460.1
OG0011892	XP_060393501.1	XP_060433596.1
OG0011893	XP_060393502.1	XP_060429245.1
OG0011895	XP_060393551.1, XP_060398735.1	XP_060421399.1, XP_060421799.1
OG0011896	XP_060393588.1	XP_060423840.1
OG0011897	XP_060393623.1	XP_060423876.1
OG0011898	XP_060393645.1	XP_060421782.1
OG0011899	XP_060393743.1	XP_060433825.1
OG0011901	XP_060393974.1	XP_060430081.1
OG0011903	XP_060394029.1	XP_060430120.1
OG0011906	XP_060394144.1	XP_060434738.1
OG0011909	XP_060394322.1	XP_060434575.1
OG0011910	XP_060394323.1	XP_060434574.1
OG0011911	XP_060394331.1	XP_060421916.1
OG0011911	XP_060399738.1, XP_060396831.1	XP_060424561.1
OG0011912	XP_060394409.1	XP_060433906.1
OG0011913	XP_060394421.1	XP_060433895.1
OG0011914	XP_060394450.1	XP_060429527.1
OG0011915	XP_060394452.1	XP_060429528.1
OG0011916	XP_060394473.1	XP_060429546.1
OG0011917	XP_060394519.1	XP_060429841.1
OG0011918	XP_060394534.1	XP_060429827.1
OG0011919	XP_060394538.1	XP_060429823.1
OG0011921	XP_060394611.1	XP_060424769.1
OG0011922	XP_060394621.1	XP_060424778.1
OG0011923	XP_060394792.1	XP_060435142.1
OG0011924	XP_060394879.1	XP_060433729.1
OG0011925	XP_060394880.1	XP_060433730.1
OG0011926	XP_060394881.1	XP_060433731.1
OG0011928	XP_060394911.1	XP_060433761.1
OG0011929	XP_060395003.1	XP_060431099.1
OG0011930	XP_060395062.1	XP_060431160.1
OG0011931	XP_060395140.1	XP_060430888.1
OG0011933	XP_060395191.1	XP_060430930.1
OG0011934	XP_060395266.1	XP_060422305.1
