Orthogroup	Colletotrichum_abscissum	Colletotrichum_fructicola
OG0011311	XP_060396704.1	XP_031887078.1
OG0011312	XP_060396716.1	XP_031886855.1
OG0011313	XP_060396717.1	XP_031886856.1
OG0011314	XP_060396811.1	XP_031891323.2
OG0011316	XP_060396868.1	XP_031884568.1
OG0011317	XP_060396917.1	XP_031883179.1
OG0011318	XP_060396928.1	XP_031880230.1, XP_031893367.1
OG0011319	XP_060396939.1	XP_066009158.1
OG0011320	XP_060396988.1	XP_031889153.2
OG0011321	XP_060397008.1	XP_031889157.1
OG0011322	XP_060397039.1	XP_031883693.1
OG0011323	XP_060397088.1	XP_031880430.1
OG0011324	XP_060397111.1	XP_031884570.1
OG0011325	XP_060397147.1	XP_031880457.2
OG0011326	XP_060397220.1	XP_031875954.2, XP_031875956.1
OG0011327	XP_060398976.1, XP_060397252.1	XP_066006989.1
OG0011328	XP_060397299.1	XP_031878669.1
OG0011329	XP_060397304.1	XP_066009536.1, XP_031875980.1
OG0011331	XP_060397314.1	XP_031892176.1
OG0011332	XP_060397315.1, XP_060405969.1	XP_066009433.1
OG0011333	XP_060397318.1	XP_031892205.1
OG0011334	XP_060397352.1	XP_031881355.1
OG0011335	XP_060397353.1	XP_031884589.1
OG0011336	XP_060397380.1	XP_031891889.1
OG0011337	XP_060397381.1	XP_031892179.1
OG0011338	XP_060397388.1	XP_031892058.1
OG0011340	XP_060397469.1	XP_031881527.1
OG0011341	XP_060397489.1	XP_031892128.1
OG0011342	XP_060397569.1	XP_031882297.1
OG0011343	XP_060397594.1	XP_031882310.1
OG0011344	XP_060397630.1	XP_031882229.1
OG0011345	XP_060397633.1	XP_031887622.2
OG0011346	XP_060397657.1	XP_031882213.1
OG0011347	XP_060397684.1	XP_031882259.2
OG0011348	XP_060397714.1	XP_031878170.1
OG0011349	XP_060397715.1	XP_066009228.1
OG0011350	XP_060397756.1	XP_031879284.2
OG0011351	XP_060397762.1	XP_031883187.1
OG0011352	XP_060397794.1	XP_031883021.1
OG0011353	XP_060397812.1	XP_031883031.1
OG0011354	XP_060397838.1	XP_031885161.1
OG0011357	XP_060397865.1	XP_066006879.1
OG0011358	XP_060397870.1	XP_031884445.1
OG0011359	XP_060397993.1	XP_031892985.1
OG0011360	XP_060398009.1	XP_031893342.1
OG0011364	XP_060398030.1	XP_031893291.1
OG0011365	XP_060398043.1	XP_066007297.1
OG0011366	XP_060398055.1	XP_031882458.2
OG0011367	XP_060398076.1	XP_066007164.1
OG0011368	XP_060398092.1	XP_031882523.1
OG0011370	XP_060398123.1	XP_031882462.1
OG0011372	XP_060398177.1	XP_031882387.2
OG0011373	XP_060398271.1	XP_031892887.1
OG0011374	XP_060398273.1	XP_031892886.1
OG0011375	XP_060398274.1	XP_066009223.1
OG0011376	XP_060398303.1	XP_031887350.1
OG0011377	XP_060398341.1	XP_031887432.2
OG0011378	XP_060398353.1	XP_031887289.1
OG0011379	XP_060398377.1	XP_031887366.2
OG0011380	XP_060398391.1	XP_031890895.1
OG0011381	XP_060398420.1	XP_031887264.1
OG0011382	XP_060398436.1	XP_031887410.1
OG0011383	XP_060398438.1	XP_031884323.1
OG0011384	XP_060398440.1	XP_031887405.1
OG0011385	XP_060398453.1	XP_031887166.2
OG0011388	XP_060398597.1	XP_031882979.2
OG0011389	XP_060398618.1	XP_031881294.1
OG0011390	XP_060398628.1	XP_031881206.1
OG0011391	XP_060398677.1	XP_031879084.1
OG0011393	XP_060398811.1	XP_031880090.1
OG0011394	XP_060398825.1	XP_031891121.1
OG0011395	XP_060398865.1	XP_031891427.1
OG0011396	XP_060398884.1	XP_031893370.1
OG0011397	XP_060398899.1	XP_031880332.2
OG0011399	XP_060398933.1	XP_031890854.2
OG0011400	XP_060398938.1	XP_031881201.1
OG0011401	XP_060399008.1	XP_066008127.1
OG0011402	XP_060399013.1	XP_066008116.1
OG0011403	XP_060399019.1	XP_066008262.1
OG0011404	XP_060399031.1	XP_031890995.1
OG0011405	XP_060399058.1	XP_031879925.1
OG0011406	XP_060399100.1	XP_031887891.1
OG0011407	XP_060399172.1	XP_031888026.1
OG0011409	XP_060399294.1	XP_031882652.1
OG0011410	XP_060399297.1	XP_031882668.1
OG0011411	XP_060399301.1	XP_031882573.1
OG0011412	XP_060399355.1	XP_031881078.1
OG0011413	XP_060399382.1	XP_031875875.1
OG0011414	XP_060399391.1	XP_031884567.2
OG0011415	XP_060399402.1	XP_031879056.1
OG0011416	XP_060399427.1	XP_066009014.1
OG0011417	XP_060399438.1	XP_066008900.1
OG0011418	XP_060399448.1	XP_031877297.2
OG0011419	XP_060399450.1	XP_031879162.1
OG0011420	XP_060399570.1	XP_031891115.1
OG0011421	XP_060399571.1	XP_031878840.1
OG0011422	XP_060399587.1	XP_031885746.1
OG0011423	XP_060399596.1	XP_031885572.2
OG0011424	XP_060399611.1	XP_066008436.1
OG0011425	XP_060399615.1	XP_031881855.1
OG0011426	XP_060399651.1	XP_066009118.1
OG0011427	XP_060399666.1	XP_066008086.1
OG0011428	XP_060399667.1	XP_031879949.1
OG0011429	XP_060399719.1	XP_031888516.2
OG0011430	XP_060399749.1	XP_031875636.1
OG0011431	XP_060399790.1	XP_031876566.1
OG0011432	XP_060399799.1	XP_031876579.2
OG0011433	XP_060399802.1	XP_031876825.1
OG0011434	XP_060399808.1	XP_031876564.2
OG0011435	XP_060399857.1	XP_066007305.1
OG0011436	XP_060399919.1	XP_031893306.1
OG0011437	XP_060399924.1	XP_031893584.2
OG0011438	XP_060399971.1	XP_031877022.1
OG0011439	XP_060399979.1	XP_031878516.1
OG0011440	XP_060399987.1	XP_031877122.1
OG0011441	XP_060400031.1	XP_066008470.1
OG0011442	XP_060400032.1	XP_066008480.1
OG0011443	XP_060400060.1	XP_031889310.1
OG0011444	XP_060400097.1	XP_031883328.1
OG0011445	XP_060400108.1	XP_031883443.1
OG0011447	XP_060400171.1	XP_031883255.1
OG0011449	XP_060400237.1	XP_031882539.1
OG0011450	XP_060400284.1	XP_031890556.1
OG0011451	XP_060400429.1	XP_031892414.1
OG0011452	XP_060400513.1	XP_031881666.1
OG0011453	XP_060400520.1	XP_031890160.2
OG0011454	XP_060400523.1	XP_066007946.1
OG0011455	XP_060402137.1, XP_060400533.1	XP_031887244.2
OG0011456	XP_060400560.1	XP_031887220.1
OG0011457	XP_060400567.1	XP_066008542.1
OG0011458	XP_060400572.1	XP_031891137.1
OG0011459	XP_060400582.1	XP_031883760.1
OG0011461	XP_060400627.1	XP_031891908.2
OG0011462	XP_060400645.1	XP_031878206.1
OG0011463	XP_060400730.1	XP_031882953.2
OG0011464	XP_060400751.1	XP_031891181.2
OG0011465	XP_060400880.1	XP_031878821.1
OG0011466	XP_060400919.1	XP_031886835.1
OG0011468	XP_060400934.1	XP_031887127.1
OG0011469	XP_060401045.1	XP_031880735.1
OG0011470	XP_060401145.1	XP_031875536.1
OG0011471	XP_060401146.1	XP_031890766.1
OG0011472	XP_060401187.1	XP_031893566.1
OG0011473	XP_060401188.1	XP_031893573.1
OG0011474	XP_060401197.1	XP_031893125.1
OG0011475	XP_060401225.1	XP_031892959.1
OG0011476	XP_060401233.1	XP_031893362.1
OG0011477	XP_060401239.1	XP_066009211.1
OG0011478	XP_060401279.1	XP_031893153.1
OG0011479	XP_060401281.1	XP_066009112.1
OG0011480	XP_060401302.1	XP_031888089.1
OG0011482	XP_060401359.1	XP_031881402.1
OG0011483	XP_060401362.1	XP_031888102.1
OG0011485	XP_060401434.1	XP_031882776.1, XP_031876173.2
OG0011486	XP_060401450.1	XP_031882962.1
OG0011487	XP_060401453.1	XP_031892999.1
OG0011488	XP_060401467.1	XP_066008923.1
OG0011489	XP_060401484.1	XP_031889392.1
OG0011490	XP_060401485.1	XP_031881328.1
OG0011491	XP_060401544.1	XP_031878920.1
OG0011492	XP_060401565.1	XP_066009516.1
OG0011493	XP_060401576.1	XP_066009004.1
OG0011494	XP_060401612.1	XP_031877443.1
OG0011497	XP_060401681.1	XP_066007456.1
OG0011499	XP_060401755.1	XP_031893101.2
OG0011500	XP_060401892.1	XP_031881479.1
OG0011501	XP_060401894.1	XP_031889374.1
OG0011502	XP_060401899.1	XP_031880103.1
OG0011503	XP_060401922.1	XP_031876402.1
OG0011504	XP_060401929.1	XP_031888443.1
OG0011505	XP_060401932.1	XP_031881994.1
OG0011506	XP_060401957.1	XP_031885544.1
OG0011507	XP_060402031.1	XP_031875747.1
OG0011509	XP_060402170.1	XP_031878582.1
OG0011510	XP_060402172.1	XP_031878584.1
OG0011511	XP_060402187.1	XP_031877304.1
OG0011512	XP_060402193.1	XP_031878220.1
OG0011513	XP_060402198.1	XP_031890131.1
OG0011514	XP_060402230.1	XP_031878603.1
OG0011516	XP_060402281.1	XP_031879021.2
OG0011517	XP_060402282.1	XP_066008948.1
OG0011518	XP_060402295.1	XP_031884501.1
OG0011519	XP_060402310.1	XP_066009135.1
OG0011521	XP_060402367.1	XP_031886688.2
OG0011522	XP_060402395.1	XP_031885013.1
OG0011523	XP_060402409.1	XP_031881159.1
OG0011524	XP_060402455.1	XP_031888091.2
OG0011525	XP_060404041.1, XP_060402494.1	XP_066009099.1
OG0011527	XP_060402570.1	XP_031880652.2
OG0011528	XP_060402587.1	XP_066009846.1
OG0011529	XP_060402605.1	XP_066007983.1
OG0011530	XP_060402664.1	XP_031889909.1
OG0011531	XP_060402726.1	XP_031887979.1
OG0011532	XP_060402728.1	XP_031878080.2
OG0011533	XP_060402729.1	XP_031877487.1
OG0011536	XP_060402815.1	XP_031889580.1
OG0011537	XP_060402836.1	XP_031876036.1
OG0011538	XP_060402843.1	XP_066007964.1
OG0011539	XP_060403611.1, XP_060402863.1	XP_066008125.1
OG0011540	XP_060402875.1	XP_066009993.1
OG0011541	XP_060402876.1	XP_066009862.1
OG0011542	XP_060402884.1	XP_031876876.2
OG0011545	XP_060402933.1	XP_031887826.1
OG0011546	XP_060402934.1	XP_031888124.1
OG0011547	XP_060402990.1	XP_031887508.1
OG0011548	XP_060403035.1	XP_031875528.1
OG0011549	XP_060403042.1	XP_031879717.2
OG0011550	XP_060403043.1	XP_031886720.1
OG0011551	XP_060403046.1	XP_031879728.1
OG0011552	XP_060403121.1	XP_031892230.2
OG0011553	XP_060403124.1	XP_031880051.1
OG0011554	XP_060403220.1	XP_031891816.1
OG0011555	XP_060403259.1	XP_031879180.1
OG0011556	XP_060403271.1	XP_031879260.1
OG0011558	XP_060403350.1	XP_066008991.1
OG0011559	XP_060403385.1	XP_031879674.2
OG0011560	XP_060403417.1	XP_031875693.1
OG0011562	XP_060403465.1	XP_031892741.1
OG0011564	XP_060403567.1	XP_031876691.1
OG0011565	XP_060403574.1	XP_031876654.2
OG0011566	XP_060403671.1	XP_031890069.1
OG0011567	XP_060403677.1	XP_031876137.1
OG0011568	XP_060403693.1	XP_031885560.1
OG0011569	XP_060403849.1	XP_031885692.1
OG0011571	XP_060403963.1	XP_066009409.1
OG0011572	XP_060404055.1	XP_031889356.2
OG0011574	XP_060404106.1	XP_031888970.1
OG0011575	XP_060404121.1	XP_066009533.1
OG0011576	XP_060404137.1	XP_031879713.2
OG0011577	XP_060404155.1	XP_031888736.1
OG0011578	XP_060404167.1	XP_031882868.1
OG0011579	XP_060404245.1	XP_031889030.1
OG0011580	XP_060404269.1	XP_031888760.1
OG0011581	XP_060404297.1	XP_031879589.1
OG0011582	XP_060404315.1	XP_031888823.1
OG0011583	XP_060404324.1	XP_031888712.2
OG0011584	XP_060404327.1	XP_066009408.1
OG0011587	XP_060404348.1	XP_031892786.1
OG0011588	XP_060404350.1	XP_031891904.1
OG0011589	XP_060404357.1	XP_031888617.1
OG0011590	XP_060404364.1	XP_031886102.1
OG0011591	XP_060404377.1	XP_031888632.1
OG0011592	XP_060404380.1	XP_031875696.2
OG0011593	XP_060404402.1	XP_031888615.1
OG0011594	XP_060404405.1	XP_031888875.1
OG0011595	XP_060404418.1	XP_031881797.1
OG0011597	XP_060404549.1	XP_031879202.1
OG0011599	XP_060404583.1	XP_066008899.1
OG0011600	XP_060404731.1	XP_031892343.1
OG0011601	XP_060404773.1	XP_031880259.1
OG0011603	XP_060404941.1	XP_066009316.1
OG0011604	XP_060404989.1	XP_031891021.1
OG0011605	XP_060405010.1	XP_031877350.1
OG0011606	XP_060405014.1	XP_066007579.1
OG0011607	XP_060405017.1	XP_031877318.1
OG0011608	XP_060405018.1	XP_066009422.1
OG0011609	XP_060405035.1	XP_066007688.1
OG0011612	XP_060405109.1	XP_031877635.1
OG0011614	XP_060405173.1	XP_031892193.2
OG0011615	XP_060405213.1	XP_031886144.1
OG0011616	XP_060405240.1	XP_031885965.1
OG0011617	XP_060405249.1	XP_031886124.1
OG0011618	XP_060405320.1	XP_031886069.1
OG0011619	XP_060405336.1	XP_031886115.1
OG0011621	XP_060405372.1	XP_031886084.1
OG0011622	XP_060405376.1	XP_031885951.1
OG0011623	XP_060405377.1	XP_066009797.1
OG0011624	XP_060405391.1	XP_031884659.1
OG0011625	XP_060405488.1	XP_031879252.1
OG0011626	XP_060405490.1	XP_031881500.1
OG0011627	XP_060405501.1	XP_031891574.1
OG0011628	XP_060405536.1	XP_031881950.1
OG0011629	XP_060405655.1	XP_031881339.1
OG0011631	XP_060405713.1	XP_031882045.1
OG0011634	XP_060405754.1	XP_066008885.1
OG0011635	XP_060405764.1	XP_066009642.1
OG0011636	XP_060405833.1	XP_031883947.2
OG0011637	XP_060405913.1	XP_066008606.1
OG0011638	XP_060405973.1	XP_031877793.1
OG0011639	XP_060406070.1	XP_066009840.1
OG0011640	XP_060406128.1	XP_066009955.1
OG0011641	XP_060406133.1	XP_031877171.1
OG0011642	XP_060406142.1	XP_031886338.2
OG0011643	XP_060406206.1	XP_031881897.1
OG0011644	XP_060406300.1	XP_066009895.1
OG0011645	XP_060406386.1	XP_031886267.1
OG0011646	XP_060406421.1	XP_031886374.1
OG0011647	XP_060406453.1	XP_031880781.1
OG0011648	XP_060406457.1	XP_031888130.1
OG0011649	XP_060406472.1	XP_066008805.1
OG0011651	XP_060406516.1	XP_031878856.1
OG0011652	XP_060406522.1	XP_031879758.1
OG0011653	XP_060406545.1	XP_031885053.1
OG0011654	XP_060406551.1	XP_066008442.1
OG0011655	XP_060406576.1	XP_031885260.1
OG0011825	XP_060389380.1	XP_066009393.1
OG0011825	XP_060404931.1	XP_031876203.1
OG0011827	XP_060399468.1, XP_060389410.1, XP_060397701.1	XP_066007010.1
OG0011829	XP_060389445.1	XP_031886562.1
OG0011833	XP_060389782.1	XP_031887683.2
OG0011838	XP_060389950.1	XP_031884304.1
OG0011839	XP_060389952.1	XP_031884300.1
OG0011841	XP_060390041.1	XP_031881678.1, XP_031882090.1
OG0011842	XP_060390042.1	XP_031881551.1
OG0011843	XP_060390214.1	XP_031888558.1
OG0011844	XP_060390260.1	XP_031890570.2
OG0011845	XP_060390264.1	XP_031890539.1
OG0011849	XP_060390564.1	XP_031882788.1
OG0011850	XP_060390746.1	XP_066007498.1
OG0011851	XP_060390907.1	XP_031889363.1
OG0011855	XP_060391039.1	XP_031892535.1
OG0011857	XP_060391276.1	XP_066009198.1
OG0011858	XP_060391345.1	XP_031878274.2
OG0011859	XP_060391442.1	XP_031881211.2
OG0011861	XP_060391756.1	XP_066006952.1
OG0011863	XP_060391788.1	XP_031883144.1, XP_031889511.1
OG0011864	XP_060391837.1	XP_031880960.1
OG0011865	XP_060391847.1	XP_031881072.2
OG0011866	XP_060391916.1	XP_031889642.1
OG0011867	XP_060391961.1	XP_031888148.1
OG0011869	XP_060391977.1	XP_031886721.1
OG0011872	XP_060392108.1	XP_031878306.1
OG0011873	XP_060392168.1	XP_031887908.1
OG0011877	XP_060392473.1	XP_031877726.1
OG0011878	XP_060392565.1	XP_031891589.2
OG0011879	XP_060392566.1	XP_031891590.1
OG0011881	XP_060392823.1	XP_031884509.2
OG0011882	XP_060392846.1	XP_066008535.1
OG0011890	XP_060393305.1	XP_031878692.1
OG0011891	XP_060393306.1	XP_031884244.1
OG0011892	XP_060393501.1	XP_066008028.1
OG0011893	XP_060393502.1	XP_031890072.2
OG0011894	XP_060393550.1	XP_066006819.1
OG0011898	XP_060393645.1	XP_031886142.1
OG0011899	XP_060393743.1	XP_031886729.1
OG0011904	XP_060394070.1	XP_031884739.1
OG0011906	XP_060394144.1	XP_031878553.1
OG0011907	XP_060394155.1	XP_031892461.1
OG0011908	XP_060394163.1	XP_066007765.1
OG0011909	XP_060394322.1	XP_031882823.1
OG0011910	XP_060394323.1	XP_031882931.1
OG0011912	XP_060394409.1	XP_031890581.1
OG0011913	XP_060394421.1	XP_031884982.1
OG0011915	XP_060394452.1	XP_031881016.2
OG0011917	XP_060394519.1	XP_031878164.1
OG0011920	XP_060394568.1	XP_031878671.1
OG0011924	XP_060394879.1	XP_031880690.1
OG0011927	XP_060394889.1	XP_066009816.1
OG0011928	XP_060394911.1	XP_031891395.1
OG0011931	XP_060395140.1	XP_031875901.2
OG0011932	XP_060395147.1	XP_031885277.1
OG0011933	XP_060395191.1	XP_031885769.1
OG0011934	XP_060395266.1	XP_066009374.1
OG0011936	XP_060395289.1	XP_031888429.1
OG0011937	XP_060395310.1	XP_066008792.1
OG0011938	XP_060395319.1	XP_066009397.1
OG0011939	XP_060395325.1	XP_031881487.1
OG0011941	XP_060395351.1	XP_066009480.1
OG0011943	XP_060395498.1	XP_031878262.1
OG0011944	XP_060395649.1	XP_031886320.1
OG0011946	XP_060395736.1	XP_031876443.1
OG0011948	XP_060395742.1	XP_066007823.1
OG0011949	XP_060395764.1	XP_031880968.1
OG0011951	XP_060395807.1	XP_066007147.1, XP_031876307.2
OG0011952	XP_060395899.1	XP_031885994.1
OG0011953	XP_060395976.1	XP_031884358.1
OG0011962	XP_060396439.1	XP_031892402.1
OG0011963	XP_060396469.1	XP_031892355.2
OG0011965	XP_060396523.1	XP_031883388.1
OG0011968	XP_060396795.1	XP_066009459.1
OG0011969	XP_060396867.1	XP_066007862.1
OG0011972	XP_060397054.1	XP_031876121.1
OG0011973	XP_060397059.1	XP_031876100.1
OG0011976	XP_060397200.1	XP_031875526.1
OG0011978	XP_060397241.1	XP_031875480.1
OG0011979	XP_060397256.1	XP_031876794.1
OG0011980	XP_060397258.1	XP_031880172.1
OG0011982	XP_060397335.1	XP_031878255.2
OG0011985	XP_060397365.1	XP_031877143.1
OG0011986	XP_060397373.1	XP_031883738.2
OG0011987	XP_060397385.1	XP_031891737.1
OG0011988	XP_060397514.1	XP_031885564.1
OG0011989	XP_060397549.1	XP_066009766.1
OG0011990	XP_060397577.1	XP_066009289.1
OG0011991	XP_060397609.1	XP_031882312.1
OG0011994	XP_060397800.1	XP_031878612.1
OG0011995	XP_060397802.1	XP_031883222.1
OG0011997	XP_060397869.1	XP_031887915.2
OG0011999	XP_060398038.1	XP_031882432.1
OG0012001	XP_060398160.1	XP_066007226.1
OG0012002	XP_060398352.1	XP_066007245.1
OG0012006	XP_060398507.1	XP_066009269.1
OG0012009	XP_060398800.1	XP_031891616.1
OG0012011	XP_060398939.1	XP_031881179.1
OG0012012	XP_060399026.1	XP_031884640.2
OG0012014	XP_060399037.1	XP_031884287.1
OG0012015	XP_060399042.1	XP_031887997.2
OG0012017	XP_060399284.1	XP_066009665.1
OG0012018	XP_060399371.1	XP_031879135.1, XP_031879119.1
OG0012019	XP_060399502.1	XP_031883534.1
OG0012020	XP_060399555.1	XP_031885638.1
OG0012024	XP_060399757.1	XP_066007389.1
OG0012026	XP_060399844.1	XP_031876419.1
OG0012032	XP_060400570.1	XP_031891136.2
OG0012033	XP_060400663.1	XP_066009799.1
OG0012034	XP_060400694.1	XP_031878231.2
OG0012035	XP_060400738.1	XP_031880927.1
OG0012036	XP_060400754.1	XP_031893082.1
OG0012037	XP_060400811.1	XP_031891538.1
OG0012040	XP_060400931.1	XP_066009375.1
OG0012042	XP_060401097.1	XP_031880074.1
OG0012043	XP_060401158.1	XP_066007346.1
OG0012044	XP_060401204.1	XP_031893503.1
OG0012045	XP_060401210.1	XP_031883960.1
OG0012049	XP_060401343.1	XP_031893582.1
OG0012052	XP_060401430.1	XP_031893186.1
OG0012053	XP_060401436.1	XP_031880141.1
OG0012054	XP_060401444.1	XP_031878284.2
OG0012055	XP_060401475.1	XP_031893553.1
OG0012060	XP_060401600.1	XP_031892284.1
OG0012061	XP_060401620.1	XP_031882326.2
OG0012062	XP_060401638.1	XP_031888134.1
OG0012063	XP_060401714.1	XP_031883294.1
OG0012064	XP_060401723.1	XP_066007553.1
OG0012066	XP_060405005.1, XP_060401846.1	XP_031892134.1
OG0012067	XP_060401876.1	XP_066009788.1
OG0012068	XP_060401877.1	XP_031879959.1
OG0012069	XP_060401891.1	XP_066007806.1
OG0012070	XP_060401959.1	XP_066009261.1
OG0012078	XP_060402226.1	XP_031875993.1
OG0012082	XP_060402269.1	XP_066009212.1
OG0012084	XP_060402450.1	XP_031889013.1
OG0012087	XP_060402495.1	XP_066006800.1
OG0012089	XP_060402503.1, XP_060403589.1	XP_066006775.1
OG0012090	XP_060402657.1	XP_031881003.1
OG0012091	XP_060402739.1	XP_031879086.1
OG0012092	XP_060402879.1	XP_031891561.1
OG0012094	XP_060403098.1	XP_066009192.1
OG0012102	XP_060403221.1	XP_066008683.1
OG0012103	XP_060403251.1	XP_031879061.1
OG0012104	XP_060403311.1	XP_031877244.1
OG0012107	XP_060403391.1	XP_031890403.1
OG0012109	XP_060403435.1	XP_031880868.1
OG0012110	XP_060403436.1	XP_031880867.1
OG0012111	XP_060403449.1	XP_031880855.1
OG0012114	XP_060403490.1	XP_031877093.1
OG0012115	XP_060403530.1	XP_066007419.1
OG0012116	XP_060403545.1	XP_031876077.1
OG0012117	XP_060403580.1	XP_031879175.1, XP_031879238.1
OG0012118	XP_060403621.1	XP_031890164.1, XP_066007284.1, XP_066007707.1, XP_066009138.1
OG0012119	XP_060403654.1	XP_031879750.1
OG0012120	XP_060403657.1	XP_031876812.1
OG0012121	XP_060403740.1	XP_031885812.1
OG0012125	XP_060404530.1, XP_060404015.1	XP_066008325.1
OG0012126	XP_060404054.1	XP_031878452.1
OG0012127	XP_060404056.1	XP_031887663.1
OG0012129	XP_060404444.1	XP_031893172.1
OG0012133	XP_060404704.1	XP_031892747.2
OG0012136	XP_060404880.1	XP_031889178.1
OG0012137	XP_060404967.1	XP_031876196.1, XP_031876297.1, XP_066009074.1
OG0012138	XP_060405020.1	XP_031878110.1
OG0012139	XP_060405026.1	XP_031885291.1
OG0012140	XP_060405137.1	XP_031876506.1
OG0012142	XP_060405332.1	XP_031886094.1
OG0012143	XP_060405398.1	XP_031888280.1
OG0012145	XP_060405498.1	XP_031890909.1
OG0012146	XP_060405577.1	XP_031882088.1, XP_031881974.1
OG0012148	XP_060405640.1	XP_031883419.2
OG0012152	XP_060406031.1	XP_031877749.1
OG0012155	XP_060406068.1	XP_066009841.1
OG0012156	XP_060406216.1	XP_031886381.2
OG0012159	XP_060406233.1	XP_031889407.1
OG0012160	XP_060406295.1	XP_031886289.1
OG0012161	XP_060406454.1	XP_031887909.2
OG0012162	XP_060406456.1	XP_031888133.1
OG0012163	XP_060406458.1	XP_031888131.2
OG0012164	XP_060406459.1	XP_031888132.2
OG0012165	XP_060406473.1	XP_031878969.1
OG0012166	XP_060406474.1	XP_031890526.1
OG0012167	XP_060406493.1	XP_031885083.1
OG0012168	XP_060406523.1	XP_031879695.1
OG0012644	XP_060389566.1	XP_031890836.2
OG0012650	XP_060389870.1	XP_066009416.1
OG0012658	XP_060390352.1	XP_066009615.1
OG0012670	XP_060391373.1	XP_031878758.1
OG0012680	XP_060392092.1	XP_031881208.1
OG0012681	XP_060392095.1	XP_031885249.1
OG0012682	XP_060392106.1	XP_066009811.1
OG0012686	XP_060392375.1	XP_066008238.1
OG0012688	XP_060392529.1	XP_031880467.1
OG0012694	XP_060392954.1	XP_031878033.1
OG0012695	XP_060393104.1	XP_066009069.1
OG0012706	XP_060393296.1	XP_031882669.1
OG0012708	XP_060393400.1	XP_031892937.1
OG0012709	XP_060393635.1	XP_031893156.1
OG0012710	XP_060393644.1	XP_066009496.1
OG0012713	XP_060393687.1	XP_031876044.1
OG0012717	XP_060393853.1	XP_031879989.2
OG0012726	XP_060394196.1	XP_031888294.2
OG0012729	XP_060394422.1	XP_031884975.2
OG0012730	XP_060394463.1	XP_031876330.1
OG0012733	XP_060394547.1	XP_031875572.2
OG0012734	XP_060394560.1	XP_031875808.1
OG0012735	XP_060394563.1	XP_031875803.2
OG0012736	XP_060394696.1	XP_031877547.1
OG0012741	XP_060394906.1	XP_031892933.1
OG0012742	XP_060394907.1	XP_031891388.1
