Orthogroup	Colletotrichum_truncatum	Colletotrichum_karsti
OG0008784	XP_070061902.1	XP_038743928.1
OG0008785	XP_036580954.1	XP_038743927.1
OG0008786	XP_036580953.1	XP_038743926.1
OG0008787	XP_070061901.1	XP_038748966.1
OG0008788	XP_036580947.1	XP_038743921.1
OG0008789	XP_036580946.1	XP_038743922.1
OG0008790	XP_036580944.1	XP_038743923.1
OG0008791	XP_036580942.2	XP_038743920.1
OG0008792	XP_036580931.1	XP_038743911.1
OG0008794	XP_036580936.1	XP_038743915.1
OG0008795	XP_036580937.1	XP_038743916.1
OG0008796	XP_036580938.1	XP_038743917.1
OG0008797	XP_070061899.1	XP_038743906.1
OG0008798	XP_036580927.1	XP_038743905.1
OG0008799	XP_036580926.1	XP_038743904.1
OG0008800	XP_036580924.1	XP_038743902.1
OG0008801	XP_036576900.1, XP_070061897.1	XP_038743901.1
OG0008802	XP_036576815.1	XP_038743890.1
OG0008803	XP_036576814.1	XP_038743891.1
OG0008804	XP_036576813.1	XP_038743892.1
OG0008805	XP_070061894.1	XP_038743894.1
OG0008806	XP_070061895.1	XP_038743895.1
OG0008807	XP_036576808.1	XP_038743896.1
OG0008808	XP_070061892.1	XP_038743885.1
OG0008809	XP_036576823.1	XP_038743884.1
OG0008810	XP_036576844.1	XP_038743865.1
OG0008811	XP_070061889.1	XP_038743866.1
OG0008812	XP_070061890.1	XP_038743867.1
OG0008813	XP_036576841.2	XP_038743868.1
OG0008814	XP_036576840.1	XP_038743869.1
OG0008815	XP_036576839.1	XP_038743870.1
OG0008816	XP_036576838.1	XP_038743871.1
OG0008817	XP_036576836.1	XP_038743873.1
OG0008818	XP_036576835.1	XP_038743874.1
OG0008819	XP_036576834.1	XP_038743875.1
OG0008820	XP_036576833.2	XP_038743876.1
OG0008821	XP_036576832.1	XP_038743877.1
OG0008822	XP_036576825.2	XP_038743882.1
OG0008823	XP_036576849.1	XP_038743860.1
OG0008824	XP_036576851.1	XP_038743859.1
OG0008825	XP_036578504.1	XP_038741973.1
OG0008826	XP_036578506.1	XP_038741972.1
OG0008827	XP_036578507.1	XP_038741971.1
OG0008828	XP_070061057.1	XP_038741970.1
OG0008829	XP_070061059.1	XP_038741969.1
OG0008830	XP_036578513.1	XP_038741968.1
OG0008831	XP_036578514.1	XP_038741967.1
OG0008832	XP_070061061.1	XP_038741964.1
OG0008833	XP_036578518.1	XP_038741962.1
OG0008834	XP_036578517.1	XP_038741963.1
OG0008835	XP_036578491.1	XP_038741941.1
OG0008836	XP_036578490.1	XP_038741942.1
OG0008837	XP_036589738.1	XP_038750192.1
OG0008838	XP_036589739.1	XP_038750191.1
OG0008839	XP_036589725.1	XP_038750206.1
OG0008840	XP_036589723.1	XP_038750203.1
OG0008841	XP_070060253.1	XP_038747555.1
OG0008842	XP_070060252.1	XP_038747552.1
OG0008843	XP_036574163.2	XP_038747551.1
OG0008844	XP_036574164.1	XP_038747550.1
OG0008845	XP_036574165.1	XP_038747549.1
OG0008846	XP_036578761.1	XP_038747547.1
OG0008847	XP_036580264.1	XP_038742219.1
OG0008848	XP_036580252.1	XP_038742222.1
OG0008849	XP_036580242.1	XP_038742225.1
OG0008850	XP_036580243.1	XP_038742224.1
OG0008851	XP_036576136.1	XP_038749751.1
OG0008852	XP_036577810.1	XP_038741782.1
OG0008853	XP_036580279.1	XP_038738697.1
OG0008854	XP_036580280.1	XP_038738696.1
OG0008855	XP_036580291.1	XP_038742919.1
OG0008856	XP_036580290.2	XP_038742917.1
OG0008857	XP_036580289.1	XP_038742914.1
OG0008858	XP_036580288.1	XP_038742913.1
OG0008859	XP_036580287.1	XP_038742912.1
OG0008860	XP_036580284.1	XP_038738692.1
OG0008861	XP_036580283.1	XP_038738693.1
OG0008862	XP_036580282.1	XP_038738694.1
OG0008863	XP_036579496.1	XP_038742920.1
OG0008864	XP_036579498.1	XP_038742923.1
OG0008865	XP_036579499.1	XP_038742924.1
OG0008866	XP_036579502.1	XP_038742925.1
OG0008867	XP_036579521.1	XP_038742940.1
OG0008868	XP_036579520.1	XP_038742941.1
OG0008869	XP_036579524.1	XP_038742952.1
OG0008870	XP_036579525.1	XP_038742958.1
OG0008871	XP_036579527.2	XP_038742959.1
OG0008872	XP_036579528.1	XP_038742960.1
OG0008873	XP_036579529.1	XP_038742961.1
OG0008874	XP_036579541.1	XP_038742973.1
OG0008875	XP_036579539.1	XP_038742971.1
OG0008876	XP_036579538.1	XP_038742970.1
OG0008877	XP_036579536.1	XP_038742968.1, XP_038746180.1
OG0008878	XP_036579535.1	XP_038742966.1
OG0008879	XP_036579534.1	XP_038742965.1
OG0008880	XP_036579532.2	XP_038742963.1
OG0008881	XP_036579544.1	XP_038742975.1
OG0008882	XP_036574435.1	XP_038748230.1
OG0008883	XP_036579555.1	XP_038742985.1
OG0008884	XP_036579558.1	XP_038742984.1
OG0008885	XP_036579559.1	XP_038742987.1
OG0008886	XP_036579562.1	XP_038742986.1
OG0008887	XP_036579599.1	XP_038743018.1
OG0008888	XP_036579598.1	XP_038743017.1
OG0008889	XP_070061770.1	XP_038743016.1
OG0008890	XP_036579594.1	XP_038743015.1
OG0008891	XP_036579592.1	XP_038743014.1
OG0008892	XP_036579590.1	XP_038743013.1
OG0008893	XP_036579589.1	XP_038743012.1
OG0008894	XP_036579588.1	XP_038743011.1
OG0008896	XP_036574160.1	XP_038742354.1
OG0008897	XP_036579580.1	XP_038743004.1
OG0008898	XP_070061771.1	XP_038743005.1
OG0008899	XP_036579582.1	XP_038743006.1
OG0008900	XP_036579583.1	XP_038743007.1
OG0008901	XP_036579584.1	XP_038743008.1
OG0008902	XP_036579585.1	XP_038743009.1
OG0008903	XP_036579576.1	XP_038742995.1
OG0008904	XP_036579575.1	XP_038742994.1
OG0008905	XP_036579574.1	XP_038742993.1
OG0008906	XP_036579569.1	XP_038742991.1
OG0008907	XP_036579568.1	XP_038742990.1
OG0008908	XP_036579567.1	XP_038742989.1
OG0008909	XP_036579566.1	XP_038742988.1
OG0008910	XP_036579606.1	XP_038743025.1
OG0008911	XP_036579605.1	XP_038743024.1
OG0008912	XP_070061768.1	XP_038743023.1
OG0008913	XP_070061769.1	XP_038743022.1
OG0008914	XP_036579607.1	XP_038743027.1
OG0008915	XP_036579608.1	XP_038743028.1
OG0008916	XP_036579609.1	XP_038743029.1
OG0008917	XP_036579610.1	XP_038743030.1
OG0008918	XP_036579611.1	XP_038743031.1
OG0008919	XP_036579613.1	XP_038743033.1
OG0008920	XP_036579615.1	XP_038743035.1
OG0008921	XP_036579616.1	XP_038743036.1
OG0008922	XP_036579617.1	XP_038743037.1
OG0008923	XP_036579620.1	XP_038743038.1
OG0008924	XP_036579621.1	XP_038743039.1
OG0008925	XP_036579622.1	XP_038743040.1
OG0008926	XP_036579623.1	XP_038743042.1
OG0008927	XP_036579626.1	XP_038743045.1
OG0008928	XP_036579627.1	XP_038743046.1
OG0008929	XP_036579628.1	XP_038743047.1
OG0008930	XP_070061767.1	XP_038743048.1
OG0008931	XP_036579630.1	XP_038743049.1
OG0008932	XP_036579631.1	XP_038743050.1
OG0008933	XP_036579632.1	XP_038743051.1
OG0008934	XP_036579634.1	XP_038743053.1
OG0008935	XP_036579635.1	XP_038743054.1
OG0008936	XP_036579636.1	XP_038743055.1
OG0008937	XP_036579637.1	XP_038743056.1
OG0008938	XP_036579643.1	XP_038743060.1
OG0008939	XP_070061765.1	XP_038743061.1
OG0008940	XP_036579645.1	XP_038743062.1
OG0008941	XP_036579646.1	XP_038743063.1
OG0008942	XP_036579647.1	XP_038743064.1
OG0008943	XP_036579648.1	XP_038743065.1
OG0008944	XP_036579650.1	XP_038743067.1
OG0008945	XP_036579651.1	XP_038743068.1
OG0008946	XP_070061764.1	XP_038743069.1
OG0008947	XP_036579652.2	XP_038743070.1
OG0008948	XP_036579653.1	XP_038743071.1
OG0008949	XP_070061762.1	XP_038743073.1
OG0008950	XP_036579658.1	XP_038743075.1
OG0008951	XP_036579659.1	XP_038738721.1
OG0008952	XP_070061761.1	XP_038738720.1
OG0008953	XP_036579661.1	XP_038738719.1
OG0008954	XP_036579662.1	XP_038738718.1
OG0008955	XP_036579665.1	XP_038738715.1
OG0008956	XP_036579666.1	XP_038738714.1
OG0008957	XP_070061759.1, XP_036579668.2	XP_038738712.1
OG0008958	XP_036579670.1	XP_038738711.1
OG0008959	XP_070061758.1	XP_038738710.1
OG0008960	XP_070061753.1	XP_038738894.1
OG0008961	XP_070061752.1	XP_038738893.1
OG0008962	XP_036585411.1	XP_038738892.1
OG0008963	XP_036585407.1	XP_038738890.1
OG0008964	XP_036585405.1	XP_038738888.1
OG0008965	XP_036585403.1	XP_038738886.1
OG0008966	XP_036585402.1	XP_038738885.1
OG0008967	XP_036585401.1	XP_038738884.1
OG0008968	XP_036585399.1	XP_038738883.1
OG0008969	XP_070061748.1	XP_038738896.1
OG0008970	XP_036585396.1	XP_038738897.1
OG0008971	XP_036585394.1	XP_038738899.1
OG0008972	XP_036585393.1	XP_038738900.1
OG0008973	XP_036585391.1	XP_038738902.1
OG0008974	XP_070061747.1	XP_038738904.1
OG0008975	XP_036585384.2	XP_038748428.1
OG0008976	XP_036585382.2	XP_038748430.1
OG0008977	XP_036585380.1	XP_038748431.1
OG0008978	XP_036585379.2	XP_038748432.1
OG0008979	XP_036585378.1	XP_038748433.1
OG0008980	XP_070061746.1	XP_038748434.1
OG0008981	XP_036585375.1	XP_038748436.1
OG0008982	XP_036585374.1	XP_038748437.1
OG0008983	XP_070061745.1	XP_038748439.1
OG0008984	XP_036585370.1	XP_038748440.1
OG0008985	XP_036585368.1	XP_038748445.1
OG0008986	XP_070061744.1	XP_038748444.1
OG0008987	XP_036585366.1	XP_038748443.1
OG0008988	XP_036585365.1	XP_038748442.1
OG0008989	XP_036585363.1	XP_038748447.1
OG0008990	XP_036585362.2	XP_038748448.1
OG0008991	XP_070061743.1	XP_038748449.1
OG0008992	XP_036585297.1	XP_038748505.1
OG0008993	XP_036585296.1	XP_038748506.1
OG0008994	XP_036585291.2	XP_038748509.1
OG0008995	XP_036585292.1	XP_038748510.1
OG0008996	XP_036585294.1	XP_038748512.1
OG0008997	XP_036585295.1	XP_038748513.1
OG0008998	XP_036585314.2	XP_038748483.1
OG0008999	XP_036585313.1	XP_038748484.1
OG0009000	XP_036585311.1	XP_038748486.1
OG0009001	XP_036585415.1	XP_038743041.1
OG0009002	XP_036585309.1	XP_038748487.1
OG0009003	XP_070061740.1	XP_038748488.1
OG0009004	XP_036585307.1	XP_038748490.1
OG0009005	XP_036585306.1	XP_038748491.1
OG0009006	XP_036585305.1	XP_038748492.1
OG0009007	XP_036585304.1	XP_038748493.1
OG0009008	XP_036585302.1	XP_038748495.1
OG0009009	XP_070061739.1	XP_038748496.1
OG0009010	XP_036585299.1	XP_038748497.1
OG0009011	XP_036585298.2	XP_038748498.1
OG0009012	XP_036585284.1	XP_038748517.1
OG0009013	XP_036585285.1	XP_038748516.1
OG0009014	XP_036585287.1	XP_038748515.1
OG0009015	XP_036585357.1	XP_038748455.1
OG0009016	XP_036585356.1	XP_038748454.1
OG0009017	XP_036585355.1	XP_038748453.1
OG0009018	XP_036585354.1	XP_038748452.1
OG0009019	XP_036585279.1	XP_038748521.1
OG0009020	XP_070061741.1	XP_038748503.1
OG0009021	XP_036585328.2	XP_038748477.1
OG0009022	XP_036585327.1	XP_038748478.1
OG0009023	XP_036585326.1	XP_038748479.1
OG0009024	XP_036585323.1	XP_038748480.1
OG0009025	XP_036585322.1	XP_038748481.1
OG0009026	XP_036585348.1	XP_038748464.1
OG0009027	XP_036585346.1	XP_038748475.1
OG0009028	XP_036585343.2	XP_038748476.1
OG0009029	XP_036584735.1	XP_038743471.1
OG0009030	XP_036584734.1	XP_038743470.1
OG0009031	XP_070060289.1	XP_038743469.1
OG0009032	XP_036584731.1	XP_038743479.1
OG0009033	XP_036584730.1	XP_038743478.1
OG0009034	XP_036584726.1	XP_038743477.1
OG0009035	XP_036584723.2	XP_038743493.1
OG0009036	XP_036584721.1	XP_038743491.1
OG0009037	XP_036584720.2	XP_038743490.1
OG0009038	XP_036584718.1	XP_038743489.1
OG0009039	XP_036584717.1	XP_038743488.1
OG0009040	XP_070060290.1	XP_038743487.1
OG0009041	XP_036584715.1	XP_038743486.1
OG0009042	XP_036584714.1	XP_038743485.1
OG0009043	XP_036584713.2	XP_038743484.1
OG0009044	XP_070060291.1	XP_038743483.1
OG0009045	XP_070060292.1	XP_038743481.1
OG0009046	XP_036584709.1	XP_038743480.1
OG0009047	XP_036584708.1	XP_038743496.1
OG0009048	XP_036584705.1	XP_038743498.1
OG0009049	XP_036584704.1	XP_038743499.1
OG0009050	XP_036584703.1	XP_038743500.1
OG0009051	XP_036584793.1	XP_038741143.1
OG0009052	XP_036584792.2	XP_038741144.1
OG0009053	XP_036584791.1	XP_038741145.1
OG0009054	XP_036584790.1	XP_038741146.1
OG0009055	XP_036584789.1	XP_038741147.1
OG0009056	XP_036584788.2	XP_038741148.1
OG0009057	XP_036584786.1	XP_038741150.1
OG0009058	XP_036584822.1	XP_038741117.1
OG0009059	XP_036584823.1	XP_038741116.1
OG0009060	XP_036584824.1	XP_038741115.1
OG0009061	XP_036584825.2	XP_038741114.1
OG0009062	XP_070060275.1	XP_038741112.1
OG0009063	XP_036584828.1	XP_038741111.1
OG0009064	XP_036584832.1	XP_038741107.1
OG0009065	XP_036584831.1	XP_038741108.1
OG0009066	XP_036584830.1	XP_038741109.1
OG0009067	XP_036584829.1	XP_038741110.1
OG0009068	XP_036584833.1	XP_038741106.1
OG0009069	XP_070060274.1	XP_038741105.1
OG0009070	XP_036584836.1	XP_038741103.1
OG0009071	XP_036584837.2	XP_038741102.1
OG0009072	XP_036584838.2	XP_038741101.1
OG0009073	XP_036584839.1	XP_038741100.1
OG0009074	XP_036584840.1	XP_038741099.1, XP_038748967.1
OG0009075	XP_036584842.1	XP_038741097.1
OG0009076	XP_036584843.1	XP_038741096.1
OG0009077	XP_070060273.1	XP_038741094.1
OG0009078	XP_036584846.1	XP_038741093.1
OG0009079	XP_036584847.1	XP_038741092.1
OG0009080	XP_070060272.1	XP_038741091.1
OG0009081	XP_036584850.1	XP_038741084.1
OG0009082	XP_036584852.1	XP_038741085.1
OG0009083	XP_036584854.1	XP_038741087.1
OG0009084	XP_036584855.1	XP_038741088.1
OG0009085	XP_036584859.1	XP_038741090.1
OG0009086	XP_036584860.1	XP_038741082.1
OG0009087	XP_036584861.1	XP_038741081.1
OG0009088	XP_070060269.1	XP_038741080.1
OG0009089	XP_070060268.1	XP_038741079.1
OG0009090	XP_036584865.2	XP_038741078.1
OG0009091	XP_036584866.1	XP_038741077.1
OG0009092	XP_070060267.1	XP_038741076.1
OG0009093	XP_036584868.1	XP_038741075.1
OG0009094	XP_036584869.1	XP_038741074.1
OG0009095	XP_036584870.1	XP_038741073.1
OG0009096	XP_036584871.2	XP_038741072.1
OG0009097	XP_036584872.1	XP_038741071.1
OG0009098	XP_070060266.1	XP_038741070.1
OG0009099	XP_036584874.1	XP_038741069.1
OG0009100	XP_036584875.1	XP_038741068.1
OG0009101	XP_036584876.1	XP_038741067.1
OG0009102	XP_036584877.1	XP_038741066.1
OG0009103	XP_036584879.1	XP_038741064.1
OG0009104	XP_036584880.1	XP_038738664.1
OG0009105	XP_036584881.1	XP_038738665.1
OG0009106	XP_036584882.1	XP_038738666.1
OG0009107	XP_070060264.1	XP_038738667.1
OG0009108	XP_070060263.1	XP_038738808.1
OG0009109	XP_036584888.1	XP_038738812.1
OG0009110	XP_036584889.1	XP_038738813.1
OG0009111	XP_036584890.1	XP_038738814.1
OG0009112	XP_070060261.1	XP_038738815.1
OG0009113	XP_036577520.1	XP_038738663.1
OG0009114	XP_036584893.1	XP_038738817.1
OG0009115	XP_036584894.1	XP_038738818.1
OG0009116	XP_036584895.1	XP_038738819.1
OG0009117	XP_036584898.1	XP_038738820.1
OG0009118	XP_036584899.2	XP_038738821.1
OG0009119	XP_036584901.2	XP_038738824.1
OG0009120	XP_036584902.1	XP_038738825.1
OG0009121	XP_036584903.1	XP_038738826.1
OG0009122	XP_036584904.1	XP_038738827.1
OG0009123	XP_036584905.1	XP_038738828.1
OG0009124	XP_070060089.1	XP_038745132.1
OG0009125	XP_036577579.2	XP_038745129.1
OG0009126	XP_036577577.2	XP_038745128.1
OG0009127	XP_070060092.1	XP_038745127.1
OG0009128	XP_036577572.1	XP_038745125.1
OG0009129	XP_036577571.1	XP_038745124.1
OG0009130	XP_036577570.1	XP_038745123.1
OG0009131	XP_070060094.1	XP_038745122.1
OG0009132	XP_036577567.2	XP_038745121.1
OG0009133	XP_036577566.1	XP_038745120.1
OG0009134	XP_036577565.1	XP_038745119.1
OG0009135	XP_036577564.1	XP_038745118.1
OG0009136	XP_070060095.1	XP_038745117.1
OG0009137	XP_036577560.1	XP_038745115.1
OG0009138	XP_070060096.1	XP_038745114.1
OG0009139	XP_036577557.1	XP_038745113.1
OG0009140	XP_036577552.2	XP_038745110.1
OG0009141	XP_036577551.1	XP_038745109.1
OG0009142	XP_036577549.1	XP_038745108.1
OG0009143	XP_036577547.1	XP_038745107.1
OG0009144	XP_036577545.1	XP_038745105.1
OG0009145	XP_036577544.1	XP_038745104.1
OG0009146	XP_036577543.1	XP_038745103.1
OG0009147	XP_036577542.1	XP_038745102.1
OG0009148	XP_036577541.1	XP_038745101.1
OG0009149	XP_070060101.1	XP_038745099.1
OG0009150	XP_036577538.1	XP_038745098.1
OG0009151	XP_036577537.1	XP_038745097.1
OG0009152	XP_036577536.1	XP_038745096.1
OG0009153	XP_036577535.1	XP_038745095.1
OG0009154	XP_036577534.1	XP_038745094.1
OG0009155	XP_036577533.2	XP_038745093.1
OG0009156	XP_070060102.1	XP_038745092.1
OG0009158	XP_036577531.1	XP_038745091.1
OG0009159	XP_036577530.1	XP_038745090.1
OG0009160	XP_036577529.1	XP_038745089.1
OG0009161	XP_036577528.1	XP_038745088.1
OG0009162	XP_036577527.1	XP_038745087.1
OG0009163	XP_036577526.1	XP_038745086.1
OG0009164	XP_036577525.1	XP_038745085.1
OG0009165	XP_070060104.1	XP_038745084.1
OG0009166	XP_070060106.1	XP_038745083.1
OG0009167	XP_036577519.1	XP_038745082.1
OG0009168	XP_036577518.1	XP_038745081.1
OG0009169	XP_036577516.1	XP_038745080.1
OG0009170	XP_036577514.1	XP_038745078.1
OG0009171	XP_036577513.1	XP_038745077.1
OG0009172	XP_036577509.1	XP_038745074.1
OG0009173	XP_036577506.1	XP_038745072.1
OG0009174	XP_070060109.1	XP_038745070.1
OG0009175	XP_070060110.1	XP_038745069.1
OG0009176	XP_036577501.1	XP_038745068.1
OG0009177	XP_036577497.1	XP_038745067.1
OG0009178	XP_036577495.1	XP_038745066.1
OG0009179	XP_036577493.2	XP_038745065.1
OG0009180	XP_036577492.1	XP_038745064.1
OG0009181	XP_036577487.1	XP_038745059.1
OG0009182	XP_036577488.1	XP_038745061.1
OG0009183	XP_070060116.1	XP_038745063.1
OG0009184	XP_036577486.1	XP_038745058.1
OG0009185	XP_036577485.2	XP_038745057.1
OG0009186	XP_036577484.1	XP_038745056.1
OG0009187	XP_036577483.1	XP_038745055.1
OG0009188	XP_036577482.1	XP_038745054.1
OG0009189	XP_036577481.1	XP_038745053.1
OG0009190	XP_070060117.1	XP_038745052.1
OG0009191	XP_036577479.1	XP_038745051.1
OG0009192	XP_036577477.1	XP_038745049.1
OG0009193	XP_036577476.2	XP_038745048.1
OG0009194	XP_036577474.2	XP_038745047.1
OG0009195	XP_036577473.1	XP_038745046.1
OG0009196	XP_036577472.1	XP_038745045.1
OG0009197	XP_070060121.1	XP_038745041.1
OG0009198	XP_036574345.1	XP_038745040.1
OG0009199	XP_036574344.1	XP_038745038.1
OG0009200	XP_036574342.1	XP_038745037.1
OG0009201	XP_036578331.1	XP_038745035.1
OG0009202	XP_036578330.1	XP_038745034.1
OG0009203	XP_036578305.1	XP_038746777.1
OG0009204	XP_036578306.1	XP_038746776.1
OG0009205	XP_036578307.1	XP_038746775.1
OG0009206	XP_036578309.1	XP_038746773.1
OG0009207	XP_036578310.1	XP_038746772.1
OG0009208	XP_036578311.1	XP_038746771.1
OG0009209	XP_036578312.1	XP_038746770.1
OG0009210	XP_036578313.1	XP_038746769.1
OG0009211	XP_036578314.1	XP_038746768.1
OG0009212	XP_036578315.1	XP_038746767.1
OG0009213	XP_036578329.2	XP_038746756.1
OG0009214	XP_036578328.1	XP_038746757.1
OG0009215	XP_036578327.2	XP_038746758.1
OG0009216	XP_036578326.1	XP_038746759.1
OG0009217	XP_036578325.2	XP_038746760.1
OG0009218	XP_036578321.1	XP_038746763.1
OG0009219	XP_036578318.1	XP_038746764.1
OG0009220	XP_036578317.1	XP_038746765.1
OG0009221	XP_036578316.1	XP_038746766.1
OG0009222	XP_036578303.1	XP_038746779.1
OG0009223	XP_036578302.1	XP_038746780.1
OG0009224	XP_036578301.1	XP_038746781.1
OG0009225	XP_036578300.1	XP_038746782.1
OG0009226	XP_036578299.1	XP_038746783.1
OG0009227	XP_036578298.1	XP_038746784.1
OG0009228	XP_036578297.1	XP_038744943.1
OG0009229	XP_036578292.1	XP_038744942.1
OG0009230	XP_036578291.1	XP_038744941.1
OG0009231	XP_036578290.1	XP_038744940.1
OG0009232	XP_036578289.1	XP_038744939.1
OG0009233	XP_036578288.1	XP_038744938.1
OG0009235	XP_036578281.1	XP_038744949.1
OG0009236	XP_036578279.1	XP_038744950.1
OG0009237	XP_036578278.1	XP_038744951.1
OG0009238	XP_036578277.2	XP_038744952.1
OG0009239	XP_036578276.1	XP_038744953.1
OG0009240	XP_036578275.2	XP_038744954.1
OG0009241	XP_036578274.1	XP_038744955.1
OG0009242	XP_036578273.1	XP_038744956.1
OG0009243	XP_036578272.1	XP_038744957.1
OG0009244	XP_036578271.1	XP_038744958.1
OG0009245	XP_036578270.1	XP_038744959.1
OG0009246	XP_070060127.1	XP_038744960.1
OG0009247	XP_070060159.1	XP_038746824.1
OG0009248	XP_036575360.1	XP_038746821.1
OG0009249	XP_036575359.1	XP_038746820.1
OG0009250	XP_036575355.1	XP_038746816.1
OG0009251	XP_036575356.1	XP_038746817.1
OG0009252	XP_036575357.1	XP_038746818.1
OG0009253	XP_036575354.1	XP_038746815.1
OG0009254	XP_070060158.1	XP_038746814.1
OG0009255	XP_036575352.1	XP_038746813.1
OG0009256	XP_036575351.1	XP_038746812.1
OG0009257	XP_036575348.1	XP_038746811.1
OG0009258	XP_070060157.1	XP_038746809.1
OG0009259	XP_036575346.1	XP_038746807.1
OG0009260	XP_070060156.1	XP_038746806.1
OG0009261	XP_070060155.1	XP_038746805.1
OG0009262	XP_036575343.1	XP_038746804.1
OG0009263	XP_036575342.2	XP_038746803.1
OG0009264	XP_036575340.1	XP_038746801.1
OG0009265	XP_036575338.1	XP_038746799.1
OG0009266	XP_070060154.1	XP_038746798.1
OG0009267	XP_036575334.1	XP_038746797.1
OG0009268	XP_036575333.1	XP_038746796.1
OG0009269	XP_070060153.1	XP_038746795.1
OG0009270	XP_036575331.1	XP_038746794.1
OG0009271	XP_036574995.1	XP_038746793.1
OG0009272	XP_036574994.1	XP_038746792.1
OG0009273	XP_036574993.1	XP_038746791.1
OG0009274	XP_036574992.1	XP_038746790.1
OG0009275	XP_036574990.1	XP_038746789.1
OG0009276	XP_036574988.1	XP_038746787.1
OG0009277	XP_036574987.1	XP_038746786.1
OG0009278	XP_036574986.1	XP_038744931.1
OG0009279	XP_036574984.2	XP_038744930.1
OG0009280	XP_036574972.1	XP_038746747.1
OG0009281	XP_036574973.1	XP_038746746.1
OG0009282	XP_036574974.1	XP_038746745.1
OG0009283	XP_070060148.1	XP_038746743.1
OG0009284	XP_070060149.1	XP_038746742.1
OG0009285	XP_070060150.1	XP_038746741.1
OG0009286	XP_036574979.1	XP_038746740.1
OG0009287	XP_036578202.1	XP_038746748.1
OG0009288	XP_070060137.1	XP_038745030.1
OG0009289	XP_070060138.1	XP_038745029.1
OG0009290	XP_070060139.1	XP_038745028.1
OG0009291	XP_070060140.1	XP_038745027.1
OG0009292	XP_036578220.1	XP_038745026.1
OG0009293	XP_036578219.1	XP_038745024.1
OG0009294	XP_036578217.1	XP_038745023.1
OG0009295	XP_036578216.1	XP_038745022.1
OG0009296	XP_036578214.1	XP_038745021.1
OG0009297	XP_070060141.1	XP_038745020.1
OG0009298	XP_036578211.1	XP_038745019.1
OG0009299	XP_036578210.1	XP_038745018.1
OG0009300	XP_036578209.1	XP_038745017.1
OG0009301	XP_036578206.2	XP_038745014.1
OG0009302	XP_036578205.1	XP_038745013.1
