Orthogroup	Colletotrichum_truncatum	Colletotrichum_fructicola
OG0010514	XP_036587846.1	XP_031890848.1
OG0010515	XP_036587850.1	XP_031890844.1
OG0010517	XP_036588213.1	XP_031888938.1
OG0010519	XP_036586891.1	XP_031881171.1
OG0010520	XP_036575149.2	XP_031887971.1
OG0010524	XP_036581656.1	XP_031876373.1
OG0010525	XP_036581653.1	XP_031876379.1
OG0010526	XP_036581636.1	XP_031876393.1
OG0010527	XP_070060586.1	XP_066009087.1
OG0010528	XP_036583281.2	XP_031885537.2
OG0010529	XP_036583295.1	XP_031876696.1
OG0010530	XP_036583302.1	XP_066009281.1
OG0010531	XP_036583305.1	XP_031876736.1
OG0010532	XP_036583306.1	XP_031876721.1
OG0010533	XP_036583316.1	XP_031876702.1
OG0010534	XP_036583321.1	XP_031876711.1
OG0010535	XP_036583325.1	XP_066009121.1
OG0010536	XP_070060572.1	XP_066009122.1
OG0010537	XP_036581631.2	XP_031876372.1
OG0010538	XP_070059994.1	XP_031876406.2
OG0010540	XP_036583253.1	XP_031885423.1
OG0010541	XP_036583250.1	XP_066008969.1
OG0010542	XP_036583238.1	XP_031885302.1
OG0010543	XP_036583237.1	XP_031885295.1
OG0010544	XP_036583233.1	XP_066009200.1
OG0010546	XP_070060593.1	XP_031885517.2
OG0010547	XP_036583211.2	XP_066009186.1
OG0010548	XP_036583200.1	XP_031885311.1
OG0010560	XP_036587714.2	XP_066007925.1
OG0010561	XP_036587715.1	XP_031890262.1
OG0010562	XP_036587713.1	XP_031890075.1
OG0010563	XP_070061032.1	XP_031890301.1
OG0010564	XP_036574447.1	XP_031884499.2
OG0010565	XP_036578476.2	XP_031884686.1
OG0010566	XP_036578475.1	XP_031884685.1
OG0010567	XP_070060328.1	XP_031885149.1
OG0010568	XP_036586657.1	XP_031885014.2
OG0010571	XP_036581718.1	XP_031888459.1
OG0010573	XP_070060340.1	XP_031885031.1
OG0010574	XP_036586589.1	XP_031886731.1
OG0010579	XP_036578955.1	XP_031890294.1
OG0010580	XP_036581476.2	XP_031889831.1
OG0010581	XP_036581392.1	XP_031889644.1
OG0010582	XP_036581405.1	XP_031889895.1
OG0010583	XP_036581423.1	XP_031889682.1
OG0010584	XP_070060916.1	XP_031889681.1
OG0010585	XP_036581421.1	XP_031889680.1
OG0010586	XP_036580424.1	XP_031876597.1
OG0010587	XP_036581425.1	XP_031889691.2
OG0010588	XP_036574727.1	XP_031881077.1
OG0010589	XP_036581434.2	XP_031889521.1
OG0010590	XP_036581448.1	XP_031889597.1
OG0010591	XP_036574764.1	XP_031889700.1
OG0010592	XP_036588067.1	XP_031891186.1, XP_031885456.1
OG0010593	XP_070060929.1	XP_031889674.1
OG0010594	XP_070060925.1	XP_031889880.1
OG0010595	XP_036581376.1	XP_031889879.1
OG0010596	XP_036574770.1	XP_031889890.1
OG0010597	XP_036575586.1	XP_031889540.1
OG0010598	XP_036578010.1	XP_031889587.1
OG0010601	XP_036578028.2	XP_031889794.1
OG0010603	XP_036577996.1	XP_031889793.1
OG0010604	XP_070060961.1	XP_031889769.1
OG0010605	XP_036578639.2	XP_031884543.1
OG0010606	XP_036582212.1	XP_031876872.1
OG0010607	XP_070061267.1	XP_031876883.1
OG0010609	XP_036582246.1	XP_031877354.1
OG0010610	XP_036582204.1	XP_031876884.1
OG0010611	XP_036582185.1	XP_031878476.1
OG0010612	XP_036582184.1	XP_031878523.1
OG0010614	XP_036582196.1	XP_031876908.1
OG0010615	XP_036582170.1	XP_031878510.1
OG0010616	XP_036582161.1	XP_066007601.1
OG0010617	XP_070061279.1	XP_031878466.1
OG0010618	XP_070061276.1	XP_031878514.1
OG0010619	XP_070061359.1	XP_031888812.1
OG0010620	XP_036582142.1	XP_031878535.1
OG0010622	XP_070061286.1	XP_031879766.1
OG0010623	XP_036575532.1	XP_031879652.1
OG0010624	XP_036577746.1	XP_031890311.1
OG0010625	XP_036580789.1	XP_031875531.1
OG0010626	XP_036575529.1	XP_031879709.1
OG0010627	XP_036575528.1	XP_031879711.2
OG0010628	XP_036575527.1	XP_031879716.2
OG0010630	XP_036575501.1	XP_031879669.1
OG0010632	XP_070060413.1	XP_031883172.1
OG0010634	XP_036575250.1	XP_066008024.1
OG0010637	XP_070061298.1	XP_031879703.1
OG0010638	XP_036583132.1	XP_031875714.1
OG0010639	XP_036575712.1	XP_031882313.1
OG0010641	XP_036575463.1	XP_031879688.1
OG0010643	XP_036575469.1	XP_031879682.1
OG0010644	XP_036575143.1	XP_031888150.1
OG0010645	XP_070061524.1	XP_031875782.1
OG0010646	XP_036578797.1	XP_031884622.1
OG0010648	XP_070060680.1	XP_066007486.1
OG0010650	XP_036574681.1	XP_031879187.2
OG0010652	XP_036576112.1	XP_031879143.1
OG0010656	XP_036576106.1	XP_031879264.2
OG0010658	XP_070060699.1	XP_031879234.1
OG0010659	XP_036577247.1	XP_031879254.1
OG0010660	XP_036577249.1	XP_031879207.1
OG0010661	XP_036577253.2	XP_031879218.1
OG0010664	XP_070062337.1	XP_066008756.1
OG0010665	XP_036578963.1	XP_066008171.1
OG0010668	XP_036577301.1	XP_031880921.1
OG0010673	XP_070060771.1	XP_031887356.1
OG0010681	XP_036586451.1	XP_066007450.1
OG0010682	XP_036586440.1	XP_031877270.1
OG0010688	XP_036586488.1	XP_031880877.1
OG0010689	XP_036586482.1	XP_031880928.1
OG0010690	XP_036586429.1	XP_031877302.1
OG0010691	XP_036588817.1	XP_031891191.1
OG0010692	XP_070060751.1	XP_066007467.1
OG0010693	XP_036586392.1	XP_031876421.1
OG0010694	XP_036586383.1	XP_066007522.1
OG0010695	XP_070062180.1	XP_066009413.1
OG0010696	XP_036587185.1	XP_031876813.1
OG0010698	XP_036587153.1	XP_031876138.2
OG0010699	XP_036587082.1	XP_031885559.1
OG0010701	XP_036587115.1	XP_031885655.1
OG0010703	XP_070062171.1	XP_031885830.1
OG0010704	XP_036587137.1	XP_031885577.1
OG0010705	XP_036587044.1	XP_066009848.1
OG0010706	XP_036587042.1	XP_031885729.1
OG0010707	XP_070062161.1	XP_031885731.1
OG0010708	XP_036587021.1	XP_031885700.1
OG0010709	XP_036587016.1	XP_031885677.1
OG0010710	XP_036586994.1	XP_031885696.1
OG0010711	XP_036586968.1	XP_031885658.1
OG0010712	XP_036582957.1	XP_066009342.1
OG0010713	XP_036582961.1	XP_031886846.2
OG0010714	XP_036586227.2	XP_031886844.1
OG0010715	XP_070062530.1	XP_066009502.1
OG0010716	XP_036582923.1	XP_031887018.1
OG0010717	XP_036582915.1	XP_031887117.1
OG0010718	XP_036585963.1	XP_031878034.1
OG0010719	XP_036585932.1	XP_031885373.1
OG0010720	XP_036577603.1	XP_031888902.1
OG0010721	XP_036577604.1	XP_031889040.1
OG0010722	XP_036577608.1	XP_031889044.1
OG0010729	XP_070062374.1	XP_066009532.1
OG0010734	XP_070062379.1	XP_031888805.2
OG0010735	XP_070062382.1	XP_031888961.2
OG0010736	XP_036577684.1	XP_031888960.1
OG0010737	XP_036577686.1	XP_031888803.1
OG0010740	XP_036577692.1	XP_031888984.1
OG0010741	XP_036581798.1	XP_031882869.1
OG0010743	XP_036577322.1	XP_031877425.1
OG0010744	XP_036581878.1	XP_031888668.1
OG0010745	XP_036581893.1	XP_031888867.1
OG0010746	XP_036581895.1	XP_031888866.2
OG0010747	XP_036581898.1	XP_031888650.1
OG0010750	XP_036581922.1	XP_031888625.1
OG0010752	XP_036581916.1	XP_031889021.1
OG0010753	XP_036581907.1	XP_031889027.1
OG0010754	XP_070062393.1	XP_031889029.2
OG0010755	XP_036581939.1	XP_031889047.1
OG0010756	XP_036581940.1	XP_031889048.1
OG0010760	XP_036588727.1	XP_031877523.1
OG0010761	XP_036582007.2	XP_066009296.1
OG0010763	XP_036577668.1	XP_031892216.1
OG0010764	XP_036582036.1	XP_031888843.2
OG0010766	XP_036581340.1	XP_031892235.1
OG0010767	XP_036582096.1	XP_031882247.1
OG0010773	XP_036589445.1	XP_031892676.2
OG0010774	XP_036589438.2	XP_031892381.1
OG0010775	XP_036589461.1	XP_031892837.1
OG0010776	XP_070062277.1	XP_031892834.1
OG0010777	XP_036589485.2	XP_031892512.1
OG0010778	XP_036589474.1	XP_031880278.1
OG0010779	XP_036589529.2	XP_066009197.1
OG0010780	XP_036589527.1	XP_031880254.2
OG0010781	XP_036589549.1	XP_031880229.1
OG0010783	XP_036589572.1	XP_031880318.1
OG0010785	XP_036587777.1	XP_031890263.1
OG0010786	XP_036589589.1	XP_031880218.1
OG0010788	XP_036589624.1	XP_031889102.1
OG0010789	XP_036589597.1	XP_031880297.1
OG0010792	XP_036582218.1	XP_031876895.1
OG0010793	XP_036587748.1	XP_031890142.1
OG0010794	XP_036582247.1	XP_031877353.1
OG0010795	XP_036582251.2	XP_031877330.1
OG0010796	XP_070061260.1	XP_031877351.1
OG0010797	XP_070061258.1	XP_066007824.1
OG0010798	XP_036582301.1	XP_031877651.1
OG0010799	XP_036582324.1	XP_031877643.1
OG0010800	XP_036582345.1	XP_031877630.1
OG0010801	XP_036582353.1	XP_031877672.1
OG0010802	XP_070061235.1	XP_031877648.1
OG0010803	XP_036583345.2	XP_031876509.1
OG0010804	XP_036583346.1	XP_031876503.1
OG0010805	XP_036583351.2	XP_031876504.1
OG0010806	XP_036583352.1	XP_066007646.1
OG0010807	XP_036583355.1	XP_066007647.1
OG0010808	XP_036583356.1	XP_031876498.1
OG0010809	XP_036581069.1	XP_031886049.1
OG0010811	XP_036581060.2	XP_031886187.1
OG0010812	XP_036581058.1	XP_066008579.1
OG0010815	XP_036581009.1	XP_031885981.1
OG0010816	XP_070061910.1	XP_031886135.2
OG0010817	XP_070061908.1	XP_031886136.1
OG0010818	XP_036580993.1	XP_031885968.1
OG0010820	XP_036580960.1	XP_031885936.1
OG0010822	XP_036580952.1	XP_031886087.1
OG0010823	XP_036580951.1	XP_031886083.2
OG0010824	XP_036580950.1	XP_031886081.1
OG0010826	XP_036580948.2	XP_031885888.1
OG0010828	XP_070061893.1	XP_031885922.2
OG0010829	XP_036576805.1	XP_066008555.1
OG0010830	XP_036576837.1	XP_031885927.2
OG0010831	XP_070061060.1	XP_031884662.1
OG0010832	XP_036578520.1	XP_031884577.1
OG0010833	XP_036581031.1	XP_031886159.1
OG0010834	XP_036578521.1	XP_031884477.1
OG0010835	XP_036588021.1	XP_031877564.1
OG0010837	XP_036589726.1	XP_031889193.1
OG0010839	XP_036588935.1	XP_066007679.1
OG0010841	XP_036587954.1	XP_031890912.1
OG0010842	XP_070061714.1	XP_031882932.1, XP_066009994.1
OG0010843	XP_036574157.1	XP_031891617.1
OG0010844	XP_036580244.1	XP_031891693.1
OG0010845	XP_036580292.2	XP_031881952.1
OG0010846	XP_036580286.1	XP_031882070.1
OG0010847	XP_036580285.1	XP_031882069.2
OG0010848	XP_036580281.1	XP_031876280.1
OG0010850	XP_036578710.1	XP_031879635.1
OG0010851	XP_070061776.1	XP_031881982.1
OG0010852	XP_036579537.2	XP_066008639.1
OG0010853	XP_036579543.1	XP_031882052.1
OG0010854	XP_036579557.2	XP_066008651.1
OG0010856	XP_036579595.1	XP_031882017.1
OG0010857	XP_036579602.1	XP_031882022.1
OG0010858	XP_036579612.1	XP_031882111.1
OG0010859	XP_036579619.1	XP_031882011.1
OG0010860	XP_036579640.1	XP_031882040.1
OG0010861	XP_036579642.1	XP_066008585.1
OG0010863	XP_070061763.1	XP_031882066.1
OG0010864	XP_036579657.1	XP_031882064.1
OG0010865	XP_070061760.1	XP_066008880.1
OG0010866	XP_036579667.1	XP_066008725.1
OG0010869	XP_036585400.1	XP_031890405.1
OG0010871	XP_036585392.1	XP_031890456.1
OG0010873	XP_036585386.1	XP_031890662.1
OG0010874	XP_036585385.1	XP_031890663.1
OG0010875	XP_036585381.2	XP_031890687.2
OG0010876	XP_036585372.1	XP_031890470.1
OG0010877	XP_036585369.1	XP_031890642.1
OG0010878	XP_036585364.1	XP_031890640.1
OG0010879	XP_036585312.1	XP_031890533.1
OG0010880	XP_036585310.1	XP_031890535.1
OG0010881	XP_036585303.1	XP_066009978.1
OG0010882	XP_070061737.1	XP_031890677.1
OG0010883	XP_036585347.1	XP_031890492.1
OG0010884	XP_036584826.1	XP_031876949.2
OG0010885	XP_036584853.1	XP_031877778.1
OG0010886	XP_036584858.1	XP_031877803.2
OG0010887	XP_036584878.1	XP_031877799.1
OG0010889	XP_036584896.1	XP_031877791.1
OG0010890	XP_070060260.1	XP_031877808.1
OG0010891	XP_036577580.1	XP_066009983.1
OG0010892	XP_036577561.2	XP_066009944.1
OG0010893	XP_036577558.1	XP_031884336.1
OG0010894	XP_070060097.1	XP_031884331.1
OG0010895	XP_036577553.1	XP_031884329.1
OG0010896	XP_036577546.1	XP_031877221.1
OG0010898	XP_036577515.1	XP_031877212.2
OG0010899	XP_036577512.1	XP_031877199.2
OG0010900	XP_036577508.2	XP_031877196.1
OG0010901	XP_036577505.1	XP_066009956.1
OG0010902	XP_036577499.1	XP_031877183.1
OG0010903	XP_036577498.1	XP_031877174.1
OG0010904	XP_070060113.1	XP_031877172.1
OG0010905	XP_036577470.1	XP_031886233.2
OG0010906	XP_036578332.1	XP_031886487.1
OG0010907	XP_070060125.1	XP_031886436.2
OG0010909	XP_036578268.1	XP_031886459.1
OG0010910	XP_036575341.2	XP_031886270.1
OG0010911	XP_036575339.1	XP_031886275.1
OG0010912	XP_036574991.1	XP_031886307.2
OG0010913	XP_070060151.1	XP_031886324.1
OG0010916	XP_036578218.1	XP_031886261.1
OG0010917	XP_070060144.1	XP_066009927.1
OG0010918	XP_036578227.1	XP_031886232.2
OG0010921	XP_036586867.1	XP_031879001.1
OG0010922	XP_036577818.2	XP_031882656.1
OG0010925	XP_036576879.1	XP_031883922.1
OG0010926	XP_036582557.1	XP_031877283.1
OG0010927	XP_036586775.1	XP_031885005.1
OG0010928	XP_036586758.1	XP_031885224.1
OG0010930	XP_070060352.1	XP_031885261.1
OG0010931	XP_036586742.1	XP_031885046.1
OG0010932	XP_036589637.2	XP_031889279.1
OG0010933	XP_070062096.1	XP_066008577.1
OG0010934	XP_036586811.1	XP_031885279.1
OG0010935	XP_036578584.1, XP_036579692.1	XP_066009704.1
OG0010936	XP_036588054.1	XP_031891105.1
OG0010937	XP_036579941.1	XP_031877970.1
OG0010938	XP_036579944.1	XP_031883718.1
OG0010940	XP_036589777.1	XP_031889420.1
OG0010941	XP_036581177.1	XP_031878743.1
OG0010942	XP_070060040.1	XP_031877134.1
OG0010943	XP_036581143.1	XP_031881859.1
OG0010944	XP_036583599.1	XP_031879295.1
OG0010945	XP_036583726.1	XP_031883487.1
OG0010946	XP_036581219.1	XP_031879012.1
OG0010947	XP_036581235.1	XP_031879043.1
OG0010948	XP_070061280.1	XP_031878487.1
OG0010949	XP_070060684.1	XP_031879197.1
OG0010950	XP_036576876.2	XP_066008484.1
OG0010951	XP_036582060.1	XP_031888826.1
OG0010952	XP_036576731.1	XP_031879641.1
OG0010953	XP_036579061.1	XP_031883861.1
OG0010954	XP_036581919.1	XP_031888831.1
OG0010955	XP_036588512.1	XP_066009493.1
OG0010957	XP_070060240.1	XP_031891421.2
OG0010958	XP_036579719.1	XP_031884922.1
OG0010960	XP_036589696.1	XP_031889347.1
OG0010961	XP_070062308.1	XP_031889247.1
OG0010962	XP_070062336.1	XP_031889140.1
OG0010964	XP_036578179.1	XP_066008723.1
OG0010966	XP_036576606.1	XP_031883203.1
OG0010967	XP_036575324.1	XP_031893563.1
OG0010968	XP_036575495.1	XP_031890728.1
OG0010969	XP_036579117.1	XP_031875792.1
OG0010970	XP_036585772.1	XP_066008422.1
OG0010971	XP_036584299.1	XP_031882547.1
OG0010972	XP_036586358.1	XP_031876683.2
OG0010973	XP_070060765.1	XP_066007377.1
OG0010974	XP_070060470.1	XP_031893570.1
OG0010975	XP_070060795.1	XP_031883314.1
OG0010976	XP_036582527.1	XP_031883819.1
OG0010977	XP_070059868.1	XP_031879585.1
OG0010978	XP_036582309.1	XP_031877620.1
OG0010979	XP_036581543.1	XP_066008030.1
OG0010980	XP_036578493.1, XP_036586179.1	XP_031883380.2
OG0010981	XP_036586611.1	XP_031886530.1
OG0010982	XP_036583275.1	XP_031885439.1
OG0010984	XP_036580974.1	XP_031885944.1
OG0010985	XP_036580987.2	XP_031885966.1
OG0010986	XP_036578814.1	XP_031880443.1
OG0010987	XP_070060821.1	XP_031890717.1
OG0010989	XP_036583061.1	XP_031887066.1
OG0010990	XP_036585706.1	XP_031882725.1
OG0010991	XP_070061660.1	XP_031888565.1
OG0010992	XP_036589428.1	XP_031892566.1
OG0010993	XP_070062268.1	XP_031892567.2
OG0010994	XP_070062271.1	XP_031892377.1
OG0010996	XP_036575160.1	XP_066006949.1, XP_031875262.1, XP_031888808.1
OG0010998	XP_036580713.1	XP_031891095.1, XP_031875366.1
OG0010999	XP_036577125.1	XP_031875378.2, XP_031877604.1, XP_066008032.1
OG0011001	XP_036583577.1	XP_031875556.1
OG0011001	XP_036583578.1	XP_066009800.1
OG0011003	XP_036586852.1	XP_031875928.1, XP_031875902.1
OG0011004	XP_070062664.1, XP_036575074.1, XP_036587156.1	XP_031876124.2
OG0011007	XP_036580493.1	XP_031876886.1
OG0011011	XP_036575697.1	XP_031885946.1, XP_031878816.1
OG0011013	XP_070060651.1	XP_031881562.1, XP_031879122.1
OG0011014	XP_036576125.1	XP_031879144.1
OG0011015	XP_036589641.1	XP_031879346.1
OG0011016	XP_070060766.1	XP_031879592.2
OG0011016	XP_036578819.2	XP_031881473.1
OG0011017	XP_036576506.1	XP_031880214.1, XP_031890894.1
OG0011019	XP_070061504.1	XP_031880584.1, XP_066007310.1, XP_066007771.1
OG0011022	XP_036580256.1, XP_036587351.1, XP_036579862.1, XP_036584095.2	XP_031880917.1
OG0011023	XP_036579448.1	XP_031881024.1, XP_031889387.1
OG0011025	XP_036576828.1, XP_036588666.1, XP_036580327.1	XP_031883818.1
OG0011028	XP_036579744.1	XP_031884893.1
OG0011030	XP_036588162.1	XP_031885109.1
OG0011031	XP_036577251.1	XP_031886247.1
OG0011032	XP_070062680.1	XP_031886424.1
OG0011035	XP_036582407.1	XP_031888995.1, XP_031888943.1
OG0011036	XP_036588132.1	XP_031888972.2
OG0011037	XP_036581429.1	XP_031889713.1, XP_031889689.1
OG0011039	XP_036574269.1, XP_036589880.1	XP_031890114.1
OG0011040	XP_036585109.1	XP_031890178.1, XP_031891701.1
OG0011041	XP_036586438.1, XP_070061535.1	XP_031891431.2
OG0011044	XP_036575098.1, XP_036574294.2	XP_066007759.1, XP_066007250.1, XP_066009241.1, XP_066006975.1
OG0011045	XP_036577292.1	XP_066007374.1
OG0011046	XP_036587529.1, XP_036579540.1, XP_036587076.1	XP_066007869.1
OG0011047	XP_036574410.1	XP_066008783.1, XP_066007880.1
OG0011048	XP_070061620.1	XP_066008518.1, XP_066008856.1
OG0011049	XP_036575504.1, XP_036581035.1	XP_066008742.1
OG0011056	XP_070062581.1	XP_031880547.1
OG0011057	XP_036588306.1	XP_031887690.1
OG0011059	XP_036578960.1	XP_031888786.2
OG0011061	XP_036588374.1	XP_031887737.1
OG0011063	XP_036588430.1	XP_031887674.1
OG0011064	XP_036588427.1	XP_031887490.1
OG0011067	XP_036588585.1	XP_066009382.1
OG0011079	XP_070062628.1	XP_031887463.2
OG0011082	XP_070061387.1	XP_031892332.1
OG0011083	XP_036579058.1	XP_031883844.2
OG0011085	XP_036583371.1	XP_066007746.1
OG0011092	XP_036586912.1	XP_031891697.2
OG0011095	XP_036580625.1	XP_031882851.1
OG0011099	XP_036578616.1	XP_031884440.1
OG0011100	XP_036575278.2	XP_031881603.2
OG0011106	XP_036575953.1, XP_036582530.1	XP_031883829.1
OG0011109	XP_070060602.1	XP_031885864.1
OG0011110	XP_070060331.1	XP_066009213.1
OG0011114	XP_036576199.1	XP_031878182.1, XP_031875790.1
OG0011116	XP_036580254.1	XP_031878219.1
OG0011118	XP_036582164.1	XP_031877444.1
OG0011119	XP_070062125.1	XP_031883753.1
OG0011124	XP_036579953.1	XP_031877976.1
OG0011130	XP_036584760.1	XP_066008680.1
OG0011131	XP_036586534.1	XP_031879971.1
OG0011132	XP_036579487.1	XP_031881043.1
OG0011138	XP_036589935.1	XP_031889488.1
OG0011141	XP_036587313.1	XP_031878289.1
OG0011143	XP_036582750.1	XP_031879029.1
OG0011144	XP_036587241.1	XP_031878316.1
OG0011147	XP_036585666.1	XP_031882736.1
OG0011148	XP_036585651.1	XP_031888528.1
OG0011149	XP_036581804.1	XP_066007574.1
OG0011150	XP_036588980.1	XP_031877729.1
OG0011151	XP_036588887.1	XP_031892729.2
OG0011153	XP_036588855.1	XP_031892761.1
OG0011154	XP_036576354.1	XP_031876000.1
OG0011157	XP_070061417.1	XP_066008321.1
OG0011162	XP_036578534.1	XP_066008017.1
OG0011165	XP_036578116.1	XP_066007241.1
OG0011167	XP_036578975.1	XP_031881670.1
OG0011168	XP_036589614.1	XP_066008915.1
OG0011169	XP_036588261.2	XP_066009520.1
OG0011171	XP_036577875.1	XP_066007220.1
OG0011172	XP_070060031.1	XP_031877109.1
OG0011177	XP_036582333.1	XP_031877612.1
OG0011179	XP_036589898.1	XP_031889233.1
OG0011182	XP_070062682.1	XP_031880704.1
OG0011185	XP_036577962.1	XP_031890612.1
OG0011189	XP_036587412.2	XP_031886682.1
OG0011190	XP_036579031.1	XP_031883999.1
OG0011192	XP_070061104.1	XP_031883874.1
OG0011200	XP_070061130.1	XP_031883914.1
OG0011201	XP_036582529.1	XP_031883817.1
OG0011210	XP_036582415.1	XP_066007805.1
OG0011211	XP_070060649.1	XP_031879062.1
OG0011214	XP_036585488.1	XP_031888494.1
OG0011215	XP_036585567.1	XP_066009672.1
OG0011216	XP_036585564.2	XP_066009675.1
OG0011217	XP_036584604.1, XP_036576559.1	XP_031877580.1
OG0011218	XP_036587476.1	XP_031890545.1
OG0011219	XP_036587420.1	XP_066008022.1
OG0011223	XP_070061723.1	XP_066007944.1
OG0011224	XP_036586291.1	XP_031878114.1
OG0011225	XP_036586243.1	XP_031878137.1
OG0011231	XP_036576043.2	XP_031879894.1
OG0011232	XP_036584654.1	XP_066008785.1
OG0011233	XP_036576560.1, XP_036584603.1	XP_031880616.1, XP_066009259.1
OG0011234	XP_070060216.1	XP_031891233.1
OG0011242	XP_036578695.1	XP_031891442.1
OG0011243	XP_070060675.1, XP_070060003.1, XP_070059828.1, XP_070059831.1	XP_031877595.2
OG0011247	XP_036576225.1	XP_031892189.1
OG0011258	XP_036588714.2	XP_031877483.1
OG0011265	XP_036581603.1	XP_066007999.1
OG0011267	XP_036575024.1	XP_031884729.2
OG0011268	XP_036586405.1, XP_036575023.1	XP_031884741.2
OG0011269	XP_036579885.2	XP_031884912.1
OG0011272	XP_036579877.1	XP_031884937.1
OG0011273	XP_070061177.1	XP_031884762.1
OG0011274	XP_036582106.1	XP_031881501.1
OG0011281	XP_036590010.1	XP_031889915.1
OG0011283	XP_070061123.1	XP_066009794.1
OG0011284	XP_036582166.1	XP_031881656.1
OG0011290	XP_070062432.1	XP_031885597.2
OG0011291	XP_036589626.1	XP_031889094.1
OG0011292	XP_036584012.2	XP_031877090.1
OG0011296	XP_036587883.2	XP_031890709.1
OG0011297	XP_036576121.2	XP_031889873.1
OG0011298	XP_036587909.1	XP_031890719.1
OG0011299	XP_036587964.2	XP_031890988.1
OG0011301	XP_036583522.1	XP_031892325.1
OG0011302	XP_070061203.1	XP_031892686.1
OG0011303	XP_036583474.1	XP_031892707.1
OG0011304	XP_036583469.1	XP_031892360.1
OG0011310	XP_036585901.1	XP_031885491.1
OG0011311	XP_070062541.1	XP_031887078.1
OG0011313	XP_036583027.2	XP_031886856.1
OG0011314	XP_036588740.1	XP_031891323.2
OG0011319	XP_036589659.2	XP_066009158.1
OG0011320	XP_070062309.1	XP_031889153.2
OG0011321	XP_036589715.1	XP_031889157.1
OG0011323	XP_036578842.1	XP_031880430.1
OG0011326	XP_036575802.2, XP_036575803.1	XP_031875954.2, XP_031875956.1
OG0011333	XP_036580101.1	XP_031892205.1
OG0011336	XP_070061820.1	XP_031891889.1
OG0011337	XP_036574821.1	XP_031892179.1
OG0011338	XP_036578065.1	XP_031892058.1
OG0011342	XP_070062460.1	XP_031882297.1
OG0011343	XP_036579139.2	XP_031882310.1
OG0011349	XP_036575285.1	XP_066009228.1
OG0011354	XP_036586778.1	XP_031885161.1
OG0011357	XP_036577433.2	XP_066006879.1
OG0011359	XP_070060563.1	XP_031892985.1
OG0011360	XP_036582838.2	XP_031893342.1
OG0011364	XP_070060569.1	XP_031893291.1
