Orthogroup	Colletotrichum_fructicola	Colletotrichum_gloeosporioides
OG0009905	XP_066008371.1	XP_045261621.1
OG0009906	XP_031881633.1	XP_045264532.1
OG0009907	XP_031891854.1	XP_045268967.1
OG0009908	XP_031891855.1	XP_045268966.1
OG0009909	XP_031891856.1	XP_045268965.1
OG0009910	XP_031875550.1	XP_045267716.1
OG0009911	XP_031891801.1	XP_045268921.1
OG0009912	XP_031892121.1	XP_045268914.1
OG0009913	XP_066008791.1	XP_045267427.1
OG0009914	XP_031891822.1	XP_045259233.1
OG0009915	XP_031891865.1	XP_045259239.1
OG0009916	XP_031891844.1	XP_045259240.1
OG0009917	XP_066008760.1	XP_045259241.1
OG0009918	XP_031891989.1	XP_045259250.1
OG0009919	XP_031892062.1	XP_045259258.1
OG0009920	XP_031892060.2	XP_045259259.1
OG0009921	XP_031892053.1	XP_045259260.1
OG0009922	XP_031891755.1	XP_045259261.1
OG0009923	XP_031891757.1	XP_045259267.1
OG0009925	XP_031875911.1	XP_045266975.1
OG0009926	XP_031875896.1	XP_045266981.1
OG0009927	XP_031885143.1	XP_045266953.1
OG0009928	XP_031875372.1	XP_045256877.1
OG0009929	XP_031885136.1	XP_045266936.1
OG0009930	XP_031888128.1	XP_045261303.1
OG0009931	XP_031879547.1	XP_045261887.1
OG0009932	XP_066008589.1	XP_045267053.1
OG0009933	XP_031878970.1	XP_045267080.1
OG0009934	XP_031878901.1	XP_045267050.1
OG0009935	XP_031892869.2	XP_045267105.1
OG0009937	XP_031876824.1, XP_031884013.1	XP_045264180.1
OG0009938	XP_031877463.1	XP_045257586.1
OG0009939	XP_031877452.1	XP_045257587.1
OG0009940	XP_031877516.1	XP_045263347.1, XP_045256702.1
OG0009941	XP_031877478.1	XP_045256690.1
OG0009942	XP_031877475.1	XP_045256691.1
OG0009943	XP_031877476.1	XP_045256692.1
OG0009944	XP_031877481.2	XP_045256685.1
OG0009945	XP_031881692.1	XP_045266602.1
OG0009946	XP_031878870.1	XP_045261788.1
OG0009947	XP_031878873.2	XP_045261767.1
OG0009948	XP_031878874.1	XP_045261766.1
OG0009949	XP_031884006.1	XP_045264334.1
OG0009950	XP_031884743.1	XP_045271368.1
OG0009951	XP_031884742.1	XP_045271367.1
OG0009952	XP_031888093.1	XP_045261448.1
OG0009953	XP_031888121.1	XP_045261464.1
OG0009954	XP_031876526.1	XP_045270630.1
OG0009955	XP_031876537.2	XP_045270649.1
OG0009956	XP_031876551.1	XP_045270652.1
OG0009957	XP_031879624.1	XP_045261878.1
OG0009958	XP_031879560.1	XP_045261876.1
OG0009959	XP_031879556.1	XP_045261875.1
OG0009961	XP_031879584.2	XP_045261847.1
OG0009962	XP_066008010.1	XP_045269609.1
OG0009963	XP_031879515.1	XP_045261843.1
OG0009965	XP_031879542.1	XP_045261841.1
OG0009966	XP_031889554.2	XP_045269604.1
OG0009967	XP_031889906.1	XP_045269598.1
OG0009968	XP_031889836.2	XP_045269590.1
OG0009969	XP_031889652.1	XP_045269628.1
OG0009970	XP_031889751.1	XP_045269632.1
OG0009972	XP_031889892.1	XP_045269648.1
OG0009973	XP_031884703.1	XP_045271382.1
OG0009974	XP_066007881.1	XP_045265911.1
OG0009975	XP_031884940.1	XP_045271320.1
OG0009976	XP_031884845.1	XP_045271321.1
OG0009977	XP_031884850.1	XP_045271323.1
OG0009978	XP_031884916.1	XP_045271339.1
OG0009979	XP_031884872.1	XP_045271329.1
OG0009980	XP_066007609.1	XP_045271325.1
OG0009981	XP_031877266.1	XP_045265997.1
OG0009982	XP_031884767.1	XP_045271269.1
OG0009983	XP_031884768.1	XP_045271268.1
OG0009984	XP_031884761.1	XP_045271267.1
OG0009985	XP_031884906.1	XP_045271263.1
OG0009986	XP_031881423.1	XP_045271112.1, XP_045264889.1
OG0009987	XP_066007634.1	XP_045264891.1
OG0009988	XP_031877328.1	XP_045259056.1
OG0009989	XP_031877156.1	XP_045263168.1
OG0009990	XP_031878324.1	XP_045257216.1
OG0009991	XP_066009708.1	XP_045257217.1
OG0009992	XP_031881023.1	XP_045268984.1
OG0009993	XP_031884864.1	XP_045260195.1
OG0009994	XP_031884861.1	XP_045260193.1
OG0009995	XP_031878904.1	XP_045267075.1
OG0009997	XP_031884831.1	XP_045260201.1
OG0009998	XP_031884828.1	XP_045260202.1
OG0009999	XP_031884965.1	XP_045260211.1
OG0010002	XP_066007690.1	XP_045264900.1
OG0010003	XP_066007807.1	XP_045271257.1
OG0010004	XP_066009838.1	XP_045269433.1
OG0010005	XP_031884268.1	XP_045259113.1
OG0010006	XP_031881455.1	XP_045260108.1
OG0010008	XP_031881334.1	XP_045260090.1
OG0010009	XP_031881336.1	XP_045260088.1
OG0010010	XP_031881430.1	XP_045260079.1
OG0010011	XP_031876038.2	XP_045262883.1, XP_045264393.1
OG0010013	XP_031884177.1	XP_045262920.1
OG0010014	XP_066009714.1	XP_045262925.1
OG0010015	XP_031884181.1	XP_045262932.1
OG0010016	XP_031884105.1	XP_045262948.1
OG0010017	XP_031884221.1	XP_045270205.1
OG0010018	XP_031884225.1	XP_045270211.1
OG0010020	XP_031884230.1	XP_045270213.1
OG0010021	XP_031884233.1	XP_045270221.1
OG0010022	XP_031879060.1	XP_045257962.1
OG0010023	XP_031892765.1	XP_045256242.1
OG0010025	XP_031884355.1	XP_045259101.1
OG0010026	XP_031884324.1	XP_045259160.1
OG0010027	XP_031884325.1	XP_045259159.1
OG0010028	XP_031884310.1	XP_045259169.1
OG0010029	XP_031884309.1	XP_045259168.1
OG0010030	XP_031884308.1	XP_045259167.1
OG0010031	XP_031884114.2	XP_045270171.1
OG0010032	XP_031888990.1	XP_045270932.1, XP_045258453.1
OG0010033	XP_031877028.1	XP_045270261.1
OG0010034	XP_066009722.1	XP_045264360.1
OG0010035	XP_031877053.1	XP_045264358.1
OG0010036	XP_031880021.1	XP_045264354.1, XP_045264355.1
OG0010037	XP_031879945.1	XP_045264349.1
OG0010038	XP_031889617.1	XP_045269711.1
OG0010040	XP_031890826.2	XP_045260764.1
OG0010042	XP_031887975.1	XP_045256772.1
OG0010043	XP_031882964.2	XP_045267370.1
OG0010044	XP_031890729.1	XP_045260714.1
OG0010045	XP_031879123.1	XP_045258004.1
OG0010046	XP_031890947.1	XP_045260704.1
OG0010047	XP_031889708.1	XP_045269751.1
OG0010048	XP_031890994.1	XP_045260669.1
OG0010049	XP_031890991.1	XP_045260675.1
OG0010050	XP_031890989.1	XP_045260676.1
OG0010051	XP_031891432.1	XP_045263891.1
OG0010052	XP_066007653.1	XP_045271410.1
OG0010053	XP_031892723.1	XP_045271415.1
OG0010055	XP_031892393.2	XP_045271444.1
OG0010057	XP_066007801.1	XP_045271446.1
OG0010059	XP_031892401.2	XP_045262226.1
OG0010060	XP_031892705.1	XP_045262214.1
OG0010061	XP_066008452.1	XP_045259672.1
OG0010062	XP_031885393.1	XP_045258595.1
OG0010063	XP_031885389.1	XP_045258599.1
OG0010066	XP_031888881.1	XP_045258462.1
OG0010067	XP_031888882.1	XP_045258461.1
OG0010068	XP_031885349.1	XP_045258612.1
OG0010069	XP_031885294.2	XP_045258622.1
OG0010070	XP_066008430.1	XP_045258639.1
OG0010072	XP_031886976.1	XP_045270532.1
OG0010073	XP_031886974.1	XP_045270534.1
OG0010074	XP_031886926.1	XP_045270540.1
OG0010078	XP_031886868.1	XP_045270580.1
OG0010079	XP_031886892.1	XP_045270592.1
OG0010080	XP_031887087.1	XP_045270595.1
OG0010082	XP_031887041.2	XP_045270610.1
OG0010083	XP_031886911.1	XP_045270612.1
OG0010086	XP_066009456.1	XP_045270621.1
OG0010087	XP_031887107.2	XP_045270626.1
OG0010088	XP_066008218.1	XP_045256796.1
OG0010089	XP_031891576.1	XP_045256793.1
OG0010090	XP_031889123.1	XP_045262269.1
OG0010091	XP_031889121.1	XP_045262268.1
OG0010092	XP_066008051.1	XP_045261827.1
OG0010093	XP_031886740.1	XP_045265927.1
OG0010094	XP_031876828.1	XP_045257112.1
OG0010095	XP_031892077.1	XP_045260559.1
OG0010097	XP_066009219.1	XP_045267869.1
OG0010098	XP_031889320.1	XP_045262257.1
OG0010099	XP_066008929.1	XP_045262264.1
OG0010100	XP_031889438.1	XP_045268081.1
OG0010101	XP_031888561.1	XP_045256977.1
OG0010102	XP_031889478.1	XP_045268013.1
OG0010103	XP_031889241.1	XP_045267983.1
OG0010104	XP_031889354.1	XP_045267970.1
OG0010105	XP_031889204.1	XP_045267945.1
OG0010106	XP_066009078.1	XP_045267939.1
OG0010107	XP_031889402.1	XP_045267938.1
OG0010108	XP_031882508.1	XP_045268597.1
OG0010109	XP_031876090.1	XP_045266528.1
OG0010110	XP_031893324.2	XP_045260322.1, XP_045257561.1
OG0010111	XP_031876114.1	XP_045266532.1
OG0010112	XP_031876102.1	XP_045266536.1
OG0010113	XP_031876120.1	XP_045266534.1
OG0010114	XP_031876088.1	XP_045266533.1
OG0010115	XP_031876107.1	XP_045266540.1
OG0010117	XP_031876093.1	XP_045266521.1
OG0010118	XP_031884431.1	XP_045258910.1
OG0010119	XP_031890175.2	XP_045261991.1
OG0010120	XP_031891903.1	XP_045268863.1
OG0010121	XP_066008874.1	XP_045267102.1
OG0010122	XP_031880399.2	XP_045266402.1
OG0010123	XP_031880466.1	XP_045266411.1
OG0010124	XP_031880377.1	XP_045266436.1
OG0010125	XP_031875481.2	XP_045261514.1
OG0010126	XP_031876768.1	XP_045259183.1, XP_045262972.1
OG0010127	XP_031890066.1	XP_045257919.1
OG0010130	XP_031892131.1	XP_045260501.1
OG0010131	XP_066008757.1	XP_045260536.1
OG0010132	XP_031891852.1	XP_045260513.1
OG0010133	XP_031892204.1	XP_045260489.1
OG0010134	XP_031890851.1	XP_045270828.1
OG0010135	XP_031883625.1	XP_045259352.1
OG0010136	XP_031884586.1	XP_045258917.1
OG0010137	XP_031893481.1	XP_045268770.1
OG0010138	XP_031892173.1	XP_045260480.1
OG0010139	XP_031892172.1	XP_045260479.1
OG0010140	XP_031891890.1	XP_045260477.1
OG0010141	XP_031892180.1	XP_045260476.1
OG0010142	XP_031891722.1	XP_045260450.1
OG0010143	XP_031892064.1	XP_045260453.1
OG0010144	XP_031886513.2	XP_045265483.1
OG0010145	XP_031892067.1	XP_045260457.1
OG0010146	XP_031882793.2	XP_045271239.1
OG0010147	XP_031892701.2	XP_045256264.1
OG0010149	XP_031892237.1	XP_045268855.1
OG0010150	XP_031879101.1	XP_045257947.1
OG0010150	XP_066007325.1	XP_045263174.1
OG0010151	XP_031891730.1	XP_045260441.1
OG0010152	XP_066008860.1	XP_045268851.1
OG0010153	XP_031878890.1	XP_045267018.1
OG0010154	XP_031884160.1, XP_031885268.1, XP_031882132.1	XP_045263557.1
OG0010155	XP_031892129.1	XP_045259244.1
OG0010158	XP_066009588.1	XP_045263606.1
OG0010159	XP_031882295.1	XP_045263591.1
OG0010166	XP_031883131.1	XP_045267357.1
OG0010167	XP_031882231.1	XP_045263518.1
OG0010168	XP_031883528.1	XP_045269999.1
OG0010170	XP_031878981.1	XP_045266987.1
OG0010171	XP_031882993.1	XP_045259923.1
OG0010172	XP_031883077.1	XP_045259916.1
OG0010173	XP_031883137.1	XP_045259915.1
OG0010174	XP_031883141.1	XP_045259910.1
OG0010175	XP_031883007.1	XP_045259898.1
OG0010176	XP_031883155.1	XP_045259893.1
OG0010177	XP_031883056.1	XP_045259882.1
OG0010179	XP_031887982.1	XP_045263074.1, XP_045261356.1
OG0010181	XP_031883197.1	XP_045267316.1
OG0010182	XP_031882980.1	XP_045267327.1
OG0010183	XP_031883223.1	XP_045267333.1
OG0010184	XP_031883221.1	XP_045267335.1
OG0010185	XP_031878703.1	XP_045262992.1
OG0010186	XP_031883001.1	XP_045267343.1
OG0010187	XP_031883028.1	XP_045267345.1
OG0010188	XP_031879248.1	XP_045270816.1, XP_045266258.1
OG0010190	XP_031883073.1	XP_045267430.1
OG0010191	XP_066008747.1	XP_045267411.1
OG0010192	XP_031884366.1	XP_045270181.1
OG0010194	XP_031889671.2	XP_045265133.1
OG0010195	XP_031888618.1	XP_045263412.1
OG0010197	XP_031892973.2	XP_045256641.1
OG0010199	XP_031893491.1	XP_045267163.1
OG0010200	XP_031892896.1	XP_045258269.1
OG0010201	XP_031893294.1	XP_045258264.1
OG0010202	XP_066007101.1	XP_045266678.1
OG0010203	XP_031882348.2	XP_045266691.1
OG0010204	XP_031882438.1	XP_045266699.1
OG0010205	XP_031882368.1	XP_045266739.1
OG0010206	XP_066007219.1	XP_045266757.1
OG0010207	XP_031882467.1	XP_045266758.1
OG0010209	XP_031882460.2	XP_045266793.1
OG0010210	XP_066007243.1	XP_045268582.1
OG0010211	XP_031881123.1	XP_045269005.1
OG0010212	XP_031881122.1	XP_045269006.1
OG0010213	XP_031887404.1	XP_045268537.1
OG0010214	XP_031887349.1	XP_045268519.1
OG0010215	XP_031887355.1	XP_045268512.1
OG0010216	XP_031887213.1	XP_045268509.1
OG0010217	XP_031888730.1	XP_045263291.1
OG0010218	XP_031887376.1	XP_045268494.1
OG0010219	XP_066007290.1	XP_045268492.1
OG0010221	XP_031887364.1	XP_045268469.1
OG0010222	XP_031887359.2	XP_045268464.1
OG0010223	XP_031887251.1	XP_045268444.1
OG0010224	XP_066007489.1	XP_045270920.1
OG0010225	XP_031890901.1	XP_045270921.1
OG0010226	XP_031890896.1	XP_045270922.1
OG0010227	XP_031887260.1	XP_045268429.1
OG0010230	XP_031879495.1	XP_045261596.1
OG0010231	XP_031885281.1	XP_045266932.1
OG0010232	XP_031881280.1	XP_045261606.1
OG0010234	XP_031881298.1	XP_045261631.1
OG0010235	XP_031881296.1	XP_045261628.1
OG0010237	XP_031881244.1	XP_045261656.1
OG0010238	XP_031881163.1	XP_045261681.1
OG0010240	XP_066008554.1	XP_045261702.1
OG0010241	XP_031881182.1	XP_045261717.1
OG0010242	XP_031881269.1	XP_045261714.1
OG0010243	XP_031881268.1	XP_045261713.1
OG0010244	XP_066008438.1	XP_045270144.1
OG0010245	XP_066008466.1	XP_045270141.1
OG0010246	XP_031883703.1	XP_045259359.1
OG0010246	XP_031892636.1	XP_045266380.1
OG0010247	XP_031880058.1	XP_045270995.1
OG0010248	XP_031880132.1	XP_045270998.1
OG0010249	XP_031880134.2	XP_045271005.1
OG0010250	XP_031880063.1	XP_045271013.1
OG0010251	XP_031880075.1	XP_045270963.1
OG0010252	XP_031878892.1	XP_045266984.1
OG0010253	XP_031880092.1	XP_045270981.1
OG0010255	XP_031891116.1	XP_045270928.1
OG0010256	XP_031893381.1	XP_045260006.1
OG0010257	XP_031891120.1	XP_045270933.1
OG0010259	XP_031878910.1	XP_045267081.1
OG0010260	XP_031890933.1	XP_045270899.1
OG0010261	XP_031890775.1	XP_045270874.1
OG0010264	XP_031890999.1	XP_045270858.1
OG0010265	XP_031891065.1	XP_045270820.1
OG0010266	XP_031891063.1	XP_045270818.1
OG0010267	XP_031886004.1	XP_045265708.1
OG0010268	XP_066007466.1	XP_045260605.1
OG0010269	XP_031887829.2	XP_045261222.1
OG0010270	XP_031888036.1	XP_045261199.1
OG0010271	XP_031888037.1	XP_045261203.1
OG0010272	XP_031888157.1	XP_045261175.1
OG0010273	XP_031888075.2	XP_045261187.1
OG0010274	XP_031883706.1	XP_045270020.1
OG0010275	XP_031888164.1	XP_045256779.1
OG0010276	XP_031888165.1	XP_045256778.1
OG0010277	XP_031884639.1	XP_045258193.1
OG0010278	XP_031887970.1	XP_045256776.1
OG0010279	XP_031888080.1	XP_045261195.1
OG0010280	XP_031887827.1	XP_045261230.1
OG0010281	XP_031887828.1	XP_045261231.1
OG0010282	XP_031887994.2	XP_045261235.1
OG0010283	XP_031887992.1	XP_045261236.1
OG0010284	XP_031888016.1	XP_045261253.1
OG0010285	XP_031888199.1	XP_045261242.1
OG0010286	XP_066008247.1	XP_045261244.1
OG0010287	XP_031888019.1	XP_045261258.1
OG0010288	XP_031887799.1	XP_045261266.1
OG0010289	XP_031888168.1	XP_045261285.1
OG0010290	XP_031888175.1	XP_045261281.1
OG0010291	XP_031888142.1	XP_045261290.1
OG0010292	XP_031887927.1	XP_045261294.1
OG0010293	XP_066008220.1	XP_045261328.1
OG0010294	XP_031891466.1	XP_045263827.1
OG0010295	XP_031876414.1	XP_045261115.1
OG0010297	XP_066008203.1	XP_045261393.1
OG0010300	XP_031887842.2	XP_045261436.1
OG0010301	XP_031887840.1	XP_045261434.1
OG0010303	XP_031888053.1	XP_045261427.1
OG0010305	XP_031878745.2	XP_045257527.1
OG0010306	XP_031878736.1	XP_045263005.1
OG0010307	XP_031878740.1	XP_045263008.1
OG0010308	XP_031880938.1	XP_045266068.1
OG0010309	XP_031892074.1	XP_045260572.1
OG0010310	XP_066008460.1, XP_031882255.1	XP_045259400.1
OG0010311	XP_066008461.1	XP_045259399.1
OG0010312	XP_031878765.2	XP_045257495.1
OG0010314	XP_066008906.1	XP_045257509.1
OG0010315	XP_031878744.1	XP_045257510.1
OG0010317	XP_066009173.1	XP_045257482.1
OG0010318	XP_031880856.1	XP_045266009.1
OG0010319	XP_031879134.1	XP_045257476.1
OG0010320	XP_031884977.1	XP_045271271.1
OG0010321	XP_031879004.1	XP_045258020.1
OG0010322	XP_031892137.2	XP_045260503.1
OG0010323	XP_031879053.1	XP_045257996.1
OG0010324	XP_031882651.1	XP_045263041.1
OG0010325	XP_031879064.1	XP_045257989.1
OG0010326	XP_031879112.1	XP_045257980.1
OG0010327	XP_031879051.1	XP_045257990.1
OG0010328	XP_031891929.1	XP_045268871.1
OG0010329	XP_031879082.1	XP_045257942.1
OG0010330	XP_031879110.1	XP_045257954.1
OG0010331	XP_031879085.1	XP_045257955.1, XP_045257956.1
OG0010332	XP_031879024.1	XP_045257930.1
OG0010333	XP_031890001.1	XP_045257890.1
OG0010334	XP_031885707.1	XP_045269338.1
OG0010335	XP_031885747.1	XP_045269180.1
OG0010336	XP_031885566.1	XP_045269190.1
OG0010337	XP_031885643.1	XP_045269191.1
OG0010338	XP_031885568.1	XP_045269188.1
OG0010339	XP_031885571.1	XP_045269185.1
OG0010340	XP_031881695.1	XP_045264540.1
OG0010341	XP_031881809.1	XP_045257011.1
OG0010342	XP_031881870.1	XP_045269169.1
OG0010343	XP_066008415.1	XP_045269193.1
OG0010344	XP_031889496.1	XP_045268033.1
OG0010345	XP_066009134.1	XP_045268031.1
OG0010346	XP_031889271.1	XP_045268030.1
OG0010347	XP_031889274.1	XP_045268029.1
OG0010348	XP_031881835.1	XP_045269140.1
OG0010349	XP_031881860.1	XP_045269154.1
OG0010350	XP_066008565.1	XP_045256989.1
OG0010352	XP_031885896.1	XP_045264642.1
OG0010353	XP_031892340.2	XP_045256287.1
OG0010357	XP_031876600.1	XP_045260052.1
OG0010359	XP_031876565.2	XP_045260042.1
OG0010360	XP_066007163.1	XP_045260040.1
OG0010361	XP_031876839.1	XP_045257133.1
OG0010362	XP_031893023.1	XP_045259995.1
OG0010363	XP_031876816.1	XP_045257137.1
OG0010364	XP_031893029.1	XP_045259993.1
OG0010365	XP_031891767.1	XP_045268905.1
OG0010366	XP_031893193.1	XP_045263182.1
OG0010368	XP_031885639.1	XP_045269226.1
OG0010370	XP_031877114.1	XP_045263162.1
OG0010372	XP_066008479.1	XP_045259810.1
OG0010373	XP_031881884.1	XP_045259808.1
OG0010374	XP_031881827.1	XP_045259793.1
OG0010375	XP_031881768.1	XP_045259798.1
OG0010376	XP_031881841.2	XP_045259775.1
OG0010378	XP_031883322.1	XP_045259768.1
OG0010379	XP_031883442.2	XP_045259764.1
OG0010380	XP_066008523.1	XP_045259757.1
OG0010382	XP_031883254.1	XP_045259703.1
OG0010384	XP_066008551.1	XP_045259681.1
OG0010385	XP_031885679.1	XP_045269430.1
OG0010393	XP_031890620.1	XP_045264462.1
OG0010394	XP_066007989.1	XP_045266673.1
OG0010395	XP_031886578.1	XP_045258074.1
OG0010396	XP_066007928.1	XP_045258070.1
OG0010399	XP_031889983.1	XP_045262091.1
OG0010400	XP_031890199.1	XP_045262082.1
OG0010401	XP_031889998.2	XP_045262077.1
OG0010402	XP_031889991.1	XP_045262071.1
OG0010403	XP_031889946.2	XP_045262065.1
OG0010405	XP_031876885.1	XP_045258992.1
OG0010406	XP_031891625.1	XP_045257095.1
OG0010407	XP_031879349.1	XP_045267784.1
OG0010408	XP_031879314.1	XP_045267777.1
OG0010409	XP_031880087.1	XP_045256900.1
OG0010410	XP_066007471.1	XP_045256899.1
OG0010412	XP_031878203.2	XP_045267704.1
OG0010413	XP_031879363.1	XP_045267738.1
OG0010414	XP_066009820.1	XP_045267685.1
OG0010415	XP_031891419.1	XP_045263910.1
OG0010416	XP_031879301.1	XP_045267826.1
OG0010417	XP_031879300.1	XP_045267827.1
OG0010418	XP_031879306.1	XP_045267831.1
OG0010419	XP_031891412.1	XP_045263905.1
OG0010420	XP_066009907.1	XP_045263902.1
OG0010421	XP_031891183.1	XP_045263901.1
OG0010422	XP_031891414.1	XP_045263907.1
OG0010425	XP_031891897.1	XP_045268868.1
OG0010429	XP_031889236.1	XP_045262321.1
OG0010430	XP_031887049.1	XP_045270421.1
OG0010431	XP_031886866.2	XP_045270410.1
OG0010432	XP_031878801.1	XP_045256658.1
OG0010435	XP_031886837.1	XP_045270379.1
OG0010436	XP_031880639.1	XP_045270354.1
OG0010438	XP_031891496.1	XP_045263697.1
OG0010439	XP_066009395.1	XP_045263692.1
OG0010440	XP_031891201.2	XP_045263688.1
OG0010441	XP_031891221.1	XP_045263672.1
OG0010447	XP_031891669.1	XP_045264755.1
OG0010448	XP_031891684.1	XP_045264815.1
OG0010450	XP_031876891.1	XP_045258996.1
OG0010451	XP_031893571.2	XP_045267255.1
OG0010452	XP_031893564.2	XP_045267252.1
OG0010453	XP_031893572.1	XP_045267248.1
OG0010454	XP_031893353.1	XP_045267224.1
OG0010455	XP_031892956.2	XP_045267221.1
OG0010456	XP_031892962.2	XP_045267216.1
OG0010458	XP_031893356.1	XP_045267229.1
OG0010459	XP_066009270.1	XP_045267206.1
OG0010460	XP_031892888.1	XP_045257548.1
OG0010461	XP_031893330.1	XP_045257553.1
OG0010462	XP_066009051.1	XP_045257557.1
OG0010463	XP_031893325.1	XP_045257558.1
OG0010465	XP_031893158.1	XP_045268624.1
OG0010466	XP_031893161.1	XP_045268625.1
OG0010467	XP_031893132.1	XP_045268636.1
OG0010468	XP_031886972.2	XP_045270536.1
OG0010469	XP_031893216.1	XP_045268653.1
OG0010472	XP_031893510.1	XP_045268748.1
OG0010474	XP_031893483.2	XP_045268769.1
OG0010475	XP_031893103.1	XP_045268775.1
OG0010476	XP_031893227.1	XP_045268797.1
OG0010477	XP_031893226.1	XP_045268796.1
OG0010478	XP_031893317.1	XP_045268803.1
OG0010479	XP_031893316.1	XP_045268802.1
OG0010480	XP_031893180.1	XP_045268801.1
OG0010481	XP_031893179.1	XP_045268800.1
OG0010482	XP_031893185.1	XP_045268798.1
OG0010483	XP_031883162.1	XP_045267122.1
OG0010484	XP_031893351.1	XP_045268827.1
OG0010485	XP_031892998.1	XP_045268829.1
OG0010486	XP_031892945.1	XP_045268815.1
OG0010487	XP_031893547.1	XP_045268788.1
OG0010488	XP_066007977.1	XP_045261823.1
OG0010489	XP_031893371.1	XP_045268842.1
OG0010490	XP_031893372.1	XP_045268843.1
OG0010491	XP_031883571.1	XP_045271066.1
OG0010492	XP_031893038.2	XP_045267565.1
OG0010493	XP_031893407.1	XP_045267558.1
OG0010494	XP_031878846.1	XP_045261782.1
OG0010495	XP_066009603.1	XP_045261781.1
OG0010496	XP_031893051.1	XP_045267542.1
OG0010499	XP_066009207.1	XP_045267530.1
OG0010502	XP_031883264.1	XP_045260891.1
OG0010504	XP_031883290.1	XP_045260848.1
OG0010506	XP_031890757.2	XP_045260829.1
OG0010507	XP_031890756.1	XP_045260828.1
OG0010509	XP_031890979.1	XP_045260819.1
OG0010511	XP_031891009.1	XP_045260807.1
OG0010512	XP_031891011.2	XP_045260799.1
OG0010514	XP_031890848.1	XP_045260780.1
OG0010515	XP_031890844.1	XP_045260776.1
OG0010516	XP_031876693.1	XP_045261083.1
OG0010517	XP_031888938.1	XP_045263431.1
OG0010518	XP_031877313.1	XP_045259084.1
OG0010519	XP_031881171.1	XP_045261696.1
OG0010520	XP_031887971.1	XP_045256768.1
OG0010521	XP_031893299.1	XP_045257540.1
OG0010522	XP_031877237.1	XP_045265995.1
OG0010523	XP_031892292.1	XP_045256351.1
OG0010524	XP_031876373.1	XP_045256957.1
OG0010527	XP_066009087.1	XP_045257813.1
OG0010528	XP_031885537.2	XP_045257823.1
OG0010529	XP_031876696.1	XP_045257835.1
