Orthogroup	Colletotrichum_fructicola	Colletotrichum_karsti
OG0010481	XP_031893179.1	XP_038741309.1
OG0010482	XP_031893185.1	XP_038741310.1
OG0010483	XP_031883162.1	XP_038744880.1
OG0010484	XP_031893351.1	XP_038741549.1
OG0010485	XP_031892998.1	XP_038741555.1
OG0010486	XP_031892945.1	XP_038741565.1
OG0010487	XP_031893547.1	XP_038741316.1
OG0010489	XP_031893371.1	XP_038741507.1
OG0010490	XP_031893372.1	XP_038741508.1
OG0010491	XP_031883571.1	XP_038740645.1
OG0010493	XP_031893407.1	XP_038741505.1
OG0010496	XP_031893051.1	XP_038741488.1
OG0010497	XP_031893420.1	XP_038740235.1
OG0010498	XP_031893423.1	XP_038740230.1
OG0010502	XP_031883264.1	XP_038745404.1
OG0010505	XP_031890961.1	XP_038745457.1
OG0010507	XP_031890756.1	XP_038745466.1
OG0010509	XP_031890979.1	XP_038745476.1
OG0010510	XP_031890783.2	XP_038745480.1
OG0010511	XP_031891009.1	XP_038745490.1
OG0010514	XP_031890848.1	XP_038745514.1
OG0010517	XP_031888938.1	XP_038741935.1
OG0010518	XP_031877313.1	XP_038739906.1
OG0010519	XP_031881171.1	XP_038748365.1
OG0010521	XP_031893299.1	XP_038746149.1
OG0010522	XP_031877237.1	XP_038741934.1
OG0010523	XP_031892292.1	XP_038748779.1
OG0010525	XP_031876379.1	XP_038751943.1
OG0010526	XP_031876393.1	XP_038751909.1
OG0010528	XP_031885537.2	XP_038739537.1
OG0010529	XP_031876696.1	XP_038739551.1
OG0010531	XP_031876736.1	XP_038739560.1
OG0010532	XP_031876721.1	XP_038739561.1
OG0010533	XP_031876702.1	XP_038739571.1
OG0010537	XP_031876372.1	XP_038751903.1
OG0010538	XP_031876406.2	XP_038751907.1
OG0010539	XP_031876405.1	XP_038751908.1
OG0010540	XP_031885423.1	XP_038739515.1
OG0010541	XP_066008969.1	XP_038739512.1
OG0010542	XP_031885302.1	XP_038739767.1
OG0010544	XP_066009200.1	XP_038739771.1
OG0010547	XP_066009186.1	XP_038739790.1
OG0010548	XP_031885311.1	XP_038739804.1
OG0010549	XP_031878601.1	XP_038748701.1
OG0010550	XP_031878635.1	XP_038748699.1
OG0010551	XP_031878551.1	XP_038748698.1
OG0010552	XP_066009386.1	XP_038748697.1
OG0010553	XP_031878629.1	XP_038748695.1
OG0010554	XP_031878552.1	XP_038748694.1
OG0010555	XP_031878630.1	XP_038748693.1
OG0010556	XP_031878631.1	XP_038748692.1
OG0010557	XP_031878616.1	XP_038748691.1
OG0010558	XP_031878617.1	XP_038748690.1
OG0010559	XP_031878619.1	XP_038748688.1
OG0010560	XP_066007925.1	XP_038739664.1
OG0010561	XP_031890262.1	XP_038739665.1
OG0010562	XP_031890075.1	XP_038739662.1
OG0010563	XP_031890301.1	XP_038739660.1
OG0010565	XP_031884686.1	XP_038741923.1
OG0010566	XP_031884685.1	XP_038741924.1
OG0010568	XP_031885014.2	XP_038742415.1
OG0010569	XP_031885192.1	XP_038742391.1
OG0010572	XP_066008843.1	XP_038742078.1
OG0010573	XP_031885031.1	XP_038742088.1
OG0010575	XP_031889833.1	XP_038746347.1
OG0010576	XP_031891182.1	XP_038743078.1
OG0010577	XP_031888853.1	XP_038746108.1
OG0010578	XP_031888848.1	XP_038746107.1
OG0010579	XP_031890294.1	XP_038739425.1
OG0010580	XP_031889831.1	XP_038746356.1
OG0010581	XP_031889644.1	XP_038746286.1
OG0010583	XP_031889682.1	XP_038746298.1
OG0010584	XP_031889681.1	XP_038746297.1
OG0010585	XP_031889680.1	XP_038746296.1
OG0010586	XP_031876597.1	XP_038744084.1
OG0010589	XP_031889521.1	XP_038746332.1
OG0010590	XP_031889597.1	XP_038746336.1
OG0010591	XP_031889700.1	XP_038746263.1
OG0010593	XP_031889674.1	XP_038746274.1
OG0010594	XP_031889880.1	XP_038746278.1
OG0010595	XP_031889879.1	XP_038746279.1
OG0010596	XP_031889890.1	XP_038746266.1
OG0010598	XP_031889587.1	XP_038746174.1
OG0010599	XP_031889820.1	XP_038746181.1
OG0010600	XP_066007839.1	XP_038746193.1
OG0010602	XP_031891873.1	XP_038743168.1
OG0010604	XP_031889769.1	XP_038746157.1
OG0010606	XP_031876872.1	XP_038740791.1
OG0010607	XP_031876883.1	XP_038740792.1
OG0010608	XP_031885900.1	XP_038743912.1
OG0010609	XP_031877354.1	XP_038740827.1
OG0010613	XP_031878519.1	XP_038740773.1
OG0010614	XP_031876908.1	XP_038740778.1
OG0010616	XP_066007601.1	XP_038740759.1
OG0010617	XP_031878466.1	XP_038740742.1
OG0010622	XP_031879766.1	XP_038740702.1
OG0010627	XP_031879711.2	XP_038740205.1
OG0010628	XP_031879716.2	XP_038740206.1
OG0010629	XP_031879667.1	XP_038740200.1
OG0010630	XP_031879669.1	XP_038740209.1
OG0010631	XP_031893393.1	XP_038742895.1
OG0010633	XP_066007723.1	XP_038740194.1
OG0010635	XP_031881799.1	XP_038741051.1
OG0010636	XP_031875374.1	XP_038747763.1
OG0010637	XP_031879703.1	XP_038740178.1
OG0010639	XP_031882313.1	XP_038744358.1
OG0010640	XP_031892233.1	XP_038747782.1
OG0010641	XP_031879688.1	XP_038740149.1
OG0010642	XP_031879678.1	XP_038740166.1
OG0010643	XP_031879682.1	XP_038740154.1
OG0010644	XP_031888150.1	XP_038738860.1
OG0010645	XP_031875782.1	XP_038738876.1
OG0010646	XP_031884622.1	XP_038744242.1
OG0010648	XP_066007486.1	XP_038749731.1
OG0010649	XP_031880203.1	XP_038750373.1
OG0010650	XP_031879187.2	XP_038749734.1
OG0010651	XP_031879179.1	XP_038749770.1
OG0010653	XP_031879146.1	XP_038749780.1
OG0010654	XP_031879229.2	XP_038749782.1
OG0010655	XP_031879230.1	XP_038749783.1
OG0010657	XP_031879265.1	XP_038749784.1
OG0010658	XP_031879234.1	XP_038749829.1
OG0010659	XP_031879254.1	XP_038749813.1
OG0010660	XP_031879207.1	XP_038749811.1
OG0010661	XP_031879218.1	XP_038749808.1
OG0010662	XP_066007492.1	XP_038749806.1
OG0010663	XP_031879205.1	XP_038749804.1
OG0010666	XP_066007397.1	XP_038749891.1
OG0010667	XP_031880863.1	XP_038749886.1, XP_038749887.1
OG0010668	XP_031880921.1	XP_038749868.1
OG0010669	XP_031880926.1	XP_038749870.1
OG0010670	XP_031889055.1	XP_038746556.1
OG0010671	XP_031889054.1	XP_038746555.1
OG0010672	XP_031880830.1	XP_038742855.1
OG0010673	XP_031887356.1	XP_038744814.1
OG0010674	XP_031891711.1	XP_038741538.1
OG0010676	XP_031878560.1	XP_038750992.1
OG0010677	XP_031878559.1	XP_038750993.1
OG0010678	XP_066009349.1	XP_038750994.1
OG0010679	XP_031878561.1	XP_038750995.1
OG0010680	XP_031877240.1	XP_038749958.1
OG0010681	XP_066007450.1	XP_038749947.1
OG0010682	XP_031877270.1	XP_038749913.1
OG0010683	XP_031889716.1	XP_038742859.1
OG0010684	XP_031880952.1	XP_038749972.1
OG0010686	XP_031877099.1	XP_038747643.1
OG0010687	XP_031880954.1	XP_038749974.1
OG0010688	XP_031880877.1	XP_038742886.1
OG0010690	XP_031877302.1	XP_038749920.1
OG0010698	XP_031876138.2	XP_038740392.1
OG0010699	XP_031885559.1	XP_038745753.1
OG0010700	XP_031885712.1	XP_038745762.1
OG0010704	XP_031885577.1	XP_038745646.1
OG0010705	XP_066009848.1	XP_038745713.1
OG0010706	XP_031885729.1	XP_038745711.1
OG0010707	XP_031885731.1	XP_038745709.1
OG0010708	XP_031885700.1	XP_038745692.1
OG0010709	XP_031885677.1	XP_038745687.1
OG0010710	XP_031885696.1	XP_038745776.1
OG0010712	XP_066009342.1	XP_038750725.1
OG0010713	XP_031886846.2	XP_038750722.1
OG0010714	XP_031886844.1	XP_038750720.1
OG0010719	XP_031885373.1	XP_038747207.1
OG0010720	XP_031888902.1	XP_038746729.1
OG0010721	XP_031889040.1	XP_038746730.1
OG0010723	XP_031881094.1	XP_038749547.1
OG0010724	XP_031881048.1	XP_038749546.1
OG0010725	XP_031881013.1	XP_038749545.1
OG0010726	XP_031881049.1	XP_038749544.1
OG0010727	XP_066009392.1	XP_038746677.1
OG0010728	XP_031877467.1	XP_038750962.1
OG0010730	XP_031887501.1	XP_038751021.1
OG0010731	XP_031880312.1	XP_038741398.1
OG0010732	XP_031888802.1	XP_038746666.1
OG0010733	XP_031888806.1	XP_038746663.1
OG0010738	XP_031888702.1	XP_038746656.1
OG0010739	XP_031888739.1	XP_038746655.1
OG0010740	XP_031888984.1	XP_038746648.1
OG0010741	XP_031882869.1	XP_038748765.1
OG0010743	XP_031877425.1	XP_038745343.1
OG0010745	XP_031888867.1	XP_038746604.1
OG0010746	XP_031888866.2	XP_038746603.1
OG0010749	XP_031888868.1	XP_038746608.1
OG0010750	XP_031888625.1	XP_038744430.1
OG0010751	XP_031893181.1	XP_038740325.1
OG0010752	XP_031889021.1	XP_038744423.1
OG0010753	XP_031889027.1	XP_038744419.1
OG0010754	XP_031889029.2	XP_038744417.1
OG0010755	XP_031889047.1	XP_038744403.1
OG0010756	XP_031889048.1	XP_038744402.1
OG0010758	XP_031888281.1	XP_038750284.1
OG0010759	XP_031892300.1	XP_038738965.1
OG0010761	XP_066009296.1	XP_038744472.1
OG0010762	XP_031889031.2	XP_038744470.1
OG0010764	XP_031888843.2	XP_038746460.1
OG0010765	XP_031893331.1	XP_038741590.1
OG0010768	XP_031885958.1	XP_038740599.1
OG0010769	XP_031880265.2	XP_038746454.1
OG0010771	XP_031881084.1	XP_038749520.1
OG0010772	XP_031881080.1	XP_038749522.1
OG0010773	XP_031892676.2	XP_038751562.1
OG0010774	XP_031892381.1	XP_038751554.1
OG0010779	XP_066009197.1	XP_038750383.1
OG0010780	XP_031880254.2	XP_038750381.1
OG0010781	XP_031880229.1	XP_038750365.1
OG0010783	XP_031880318.1	XP_038750354.1
OG0010785	XP_031890263.1	XP_038739695.1
OG0010787	XP_031880219.1	XP_038750313.1
OG0010790	XP_031889097.1	XP_038750288.1
OG0010792	XP_031876895.1	XP_038740803.1
OG0010793	XP_031890142.1	XP_038739653.1
OG0010798	XP_031877651.1	XP_038739897.1
OG0010799	XP_031877643.1	XP_038739871.1
OG0010803	XP_031876509.1	XP_038739283.1
OG0010804	XP_031876503.1	XP_038739282.1
OG0010805	XP_031876504.1	XP_038739278.1
OG0010807	XP_066007647.1	XP_038739276.1
OG0010809	XP_031886049.1	XP_038744030.1
OG0010810	XP_031890858.1	XP_038747612.1
OG0010811	XP_031886187.1	XP_038744020.1
OG0010812	XP_066008579.1	XP_038744018.1
OG0010813	XP_031885998.1	XP_038744004.1
OG0010814	XP_031886106.1	XP_038743988.1
OG0010815	XP_031885981.1	XP_038743977.1
OG0010817	XP_031886136.1	XP_038743957.1
OG0010818	XP_031885968.1	XP_038743960.1
OG0010820	XP_031885936.1	XP_038743935.1
OG0010821	XP_031885892.1	XP_038743942.1
OG0010822	XP_031886087.1	XP_038743925.1
OG0010824	XP_031886081.1	XP_038743924.1
OG0010827	XP_031891824.1	XP_038744635.1
OG0010830	XP_031885927.2	XP_038743872.1
OG0010831	XP_031884662.1	XP_038741966.1
OG0010832	XP_031884577.1	XP_038741960.1
OG0010833	XP_031886159.1	XP_038743993.1
OG0010834	XP_031884477.1	XP_038741959.1
OG0010838	XP_031889406.1, XP_031892201.1	XP_038750204.1
OG0010839	XP_066007679.1	XP_038740972.1
OG0010846	XP_031882070.1	XP_038742911.1
OG0010847	XP_031882069.2	XP_038742910.1
OG0010848	XP_031876280.1	XP_038738695.1
OG0010851	XP_031881982.1	XP_038742962.1
OG0010852	XP_066008639.1	XP_038742969.1
OG0010855	XP_031882057.1	XP_038743019.1
OG0010857	XP_031882022.1	XP_038743021.1
OG0010858	XP_031882111.1	XP_038743032.1
OG0010860	XP_031882040.1	XP_038743059.1
OG0010864	XP_031882064.1	XP_038743074.1
OG0010865	XP_066008880.1	XP_038738717.1
OG0010866	XP_066008725.1	XP_038738713.1
OG0010868	XP_031890407.2	XP_038738887.1
OG0010870	XP_031890352.2	XP_038738882.1
OG0010871	XP_031890456.1	XP_038738901.1
OG0010872	XP_031890666.1	XP_038738903.1
OG0010877	XP_031890642.1	XP_038748446.1
OG0010878	XP_031890640.1	XP_038748441.1
OG0010879	XP_031890533.1	XP_038748485.1
OG0010881	XP_066009978.1	XP_038748494.1
OG0010884	XP_031876949.2	XP_038741113.1
OG0010885	XP_031877778.1	XP_038741086.1
OG0010886	XP_031877803.2	XP_038741089.1
OG0010887	XP_031877799.1	XP_038741065.1
OG0010888	XP_066008717.1	XP_038738809.1
OG0010890	XP_031877808.1	XP_038738822.1
OG0010891	XP_066009983.1	XP_038745130.1
OG0010892	XP_066009944.1	XP_038745116.1
OG0010895	XP_031884329.1	XP_038745111.1
OG0010896	XP_031877221.1	XP_038745106.1
OG0010897	XP_031877201.1	XP_038745100.1
OG0010898	XP_031877212.2	XP_038745079.1
OG0010899	XP_031877199.2	XP_038745076.1
OG0010901	XP_066009956.1	XP_038745071.1
OG0010906	XP_031886487.1	XP_038745036.1
OG0010907	XP_031886436.2	XP_038746774.1
OG0010908	XP_031893139.1	XP_038744482.1
OG0010910	XP_031886270.1	XP_038746802.1
OG0010911	XP_031886275.1	XP_038746800.1
OG0010913	XP_031886324.1	XP_038746788.1
OG0010914	XP_066007059.1	XP_038744043.1
OG0010915	XP_031883766.1	XP_038744042.1
OG0010917	XP_066009927.1	XP_038745015.1
OG0010919	XP_031886371.1	XP_038744990.1
OG0010920	XP_031886298.1	XP_038744983.1
OG0010921	XP_031879001.1	XP_038742555.1
OG0010922	XP_031882656.1	XP_038741777.1
OG0010923	XP_031884134.1	XP_038743267.1
OG0010924	XP_031878994.1	XP_038744912.1
OG0010927	XP_031885005.1	XP_038742424.1
OG0010928	XP_031885224.1	XP_038742145.1
OG0010929	XP_031890801.1	XP_038747674.1
OG0010932	XP_031889279.1	XP_038750276.1
OG0010933	XP_066008577.1	XP_038748275.1
OG0010934	XP_031885279.1	XP_038742471.1
OG0010935	XP_066009704.1	XP_038745616.1
OG0010936	XP_031891105.1	XP_038747729.1
OG0010937	XP_031877970.1	XP_038748272.1
OG0010938	XP_031883718.1	XP_038748267.1
OG0010939	XP_066008308.1, XP_031880215.1, XP_031891026.1	XP_038740488.1
OG0010940	XP_031889420.1	XP_038750092.1
OG0010941	XP_031878743.1	XP_038741880.1
OG0010942	XP_031877134.1	XP_038744207.1
OG0010943	XP_031881859.1	XP_038747858.1
OG0010944	XP_031879295.1	XP_038746955.1
OG0010945	XP_031883487.1	XP_038750927.1
OG0010946	XP_031879012.1	XP_038741844.1
OG0010947	XP_031879043.1	XP_038751216.1, XP_038742594.1
OG0010948	XP_031878487.1	XP_038740741.1
OG0010949	XP_031879197.1	XP_038749745.1
OG0010950	XP_066008484.1	XP_038743842.1
OG0010951	XP_031888826.1	XP_038746484.1
OG0010952	XP_031879641.1	XP_038739158.1
OG0010953	XP_031883861.1	XP_038743080.1
OG0010954	XP_031888831.1	XP_038744425.1
OG0010955	XP_066009493.1	XP_038751148.1
OG0010956	XP_031884106.1	XP_038743360.1
OG0010957	XP_031891421.2	XP_038747506.1
OG0010958	XP_031884922.1	XP_038740845.1
OG0010960	XP_031889347.1	XP_038750228.1
OG0010961	XP_031889247.1	XP_038750249.1
OG0010962	XP_031889140.1	XP_038750159.1
OG0010964	XP_066008723.1	XP_038743650.1
OG0010966	XP_031883203.1	XP_038744750.1
OG0010967	XP_031893563.1	XP_038741230.1
OG0010968	XP_031890728.1	XP_038742790.1
OG0010969	XP_031875792.1	XP_038738865.1
OG0010970	XP_066008422.1	XP_038740002.1
OG0010971	XP_031882547.1	XP_038738793.1
OG0010972	XP_031876683.2	XP_038742829.1
OG0010973	XP_066007377.1	XP_038742772.1
OG0010974	XP_031893570.1	XP_038739326.1
OG0010975	XP_031883314.1	XP_038745394.1
OG0010976	XP_031883819.1	XP_038739233.1
OG0010977	XP_031879585.1	XP_038739129.1
OG0010978	XP_031877620.1	XP_038739889.1
OG0010979	XP_066008030.1	XP_038746402.1
OG0010981	XP_031886530.1	XP_038742195.1
OG0010982	XP_031885439.1	XP_038739534.1
OG0010983	XP_031884539.1, XP_031880687.1	XP_038749660.1
OG0010984	XP_031885944.1	XP_038743947.1
OG0010985	XP_031885966.1	XP_038743965.1
OG0010986	XP_031880443.1	XP_038749058.1
OG0010987	XP_031890717.1	XP_038745573.1
OG0010989	XP_031887066.1	XP_038738940.1
OG0010990	XP_031882725.1	XP_038749283.1
OG0010991	XP_031888565.1	XP_038749444.1
OG0010992	XP_031892566.1	XP_038751537.1
OG0010993	XP_031892567.2	XP_038751536.1
OG0010994	XP_031892377.1	XP_038751557.1
OG0010998	XP_031891095.1, XP_031875366.1	XP_038742341.1
OG0010999	XP_031875378.2, XP_031877604.1, XP_066008032.1	XP_038747563.1
OG0011000	XP_031883756.1, XP_031875555.1	XP_038742793.1
OG0011001	XP_031875556.1	XP_038746938.1
OG0011003	XP_031875928.1, XP_031875902.1	XP_038742475.1
OG0011004	XP_031876124.2	XP_038740394.1
OG0011005	XP_031876457.2	XP_038751221.1, XP_038740436.1
OG0011006	XP_031876469.1	XP_038745623.1
OG0011007	XP_031876886.1	XP_038738850.1
OG0011008	XP_031877245.1, XP_031884595.2	XP_038745845.1
OG0011009	XP_031879034.2, XP_031877517.2	XP_038750960.1
OG0011010	XP_031878055.1	XP_038747132.1
OG0011013	XP_031881562.1, XP_031879122.1	XP_038741870.1
OG0011014	XP_031879144.1	XP_038749767.1
OG0011017	XP_031880214.1	XP_038750321.1
OG0011017	XP_031890894.1	XP_038741816.1
OG0011020	XP_031880632.1, XP_031886126.2	XP_038746309.1
OG0011021	XP_031886125.1, XP_031880754.1	XP_038746307.1
OG0011024	XP_031881234.1, XP_031881764.1	XP_038742238.1
OG0011025	XP_031883818.1	XP_038741223.1
OG0011026	XP_066009716.1	XP_038743839.1
OG0011026	XP_031883967.1	XP_038744944.1
OG0011027	XP_066009719.1, XP_031884279.1	XP_038744947.1
OG0011028	XP_031884893.1	XP_038746147.1, XP_038748235.1, XP_038748135.1
OG0011029	XP_031885026.2, XP_031885112.1	XP_038742158.1
OG0011030	XP_031885109.1	XP_038742519.1
OG0011031	XP_031886247.1	XP_038746830.1
OG0011032	XP_031886424.1	XP_038739901.1
OG0011033	XP_031887785.1, XP_031891695.1	XP_038742379.1
OG0011034	XP_031887953.1, XP_031888145.1	XP_038741553.1
OG0011035	XP_031888995.1, XP_031888943.1	XP_038743435.1
OG0011036	XP_031888972.2	XP_038741024.1, XP_038741025.1, XP_038746685.1
OG0011037	XP_031889713.1, XP_031889689.1	XP_038746318.1
OG0011039	XP_031890114.1	XP_038739401.1, XP_038750247.1
OG0011040	XP_031890178.1, XP_031891701.1	XP_038740516.1
OG0011041	XP_031891431.2	XP_038748661.1
OG0011042	XP_031891953.1, XP_031891959.1	XP_038742280.1
OG0011045	XP_066007374.1	XP_038749879.1
OG0011046	XP_066007869.1	XP_038745300.1
OG0011057	XP_031887690.1	XP_038751363.1
OG0011065	XP_031893311.1	XP_038744102.1
OG0011066	XP_031887599.1	XP_038751137.1
OG0011067	XP_066009382.1	XP_038742449.1, XP_038751098.1
OG0011069	XP_031876097.1	XP_038744475.1
OG0011085	XP_066007746.1	XP_038739263.1
OG0011086	XP_031878578.1	XP_038741190.1
OG0011087	XP_031889937.1	XP_038750174.1
OG0011088	XP_031888356.2	XP_038749476.1
OG0011089	XP_031882536.1	XP_038741746.1
OG0011093	XP_031882764.1	XP_038748634.1
OG0011095	XP_031882851.1	XP_038748719.1
OG0011097	XP_031888337.1	XP_038748732.1
OG0011099	XP_031884440.1	XP_038742044.1
OG0011102	XP_031889901.1	XP_038738650.1
OG0011106	XP_031883829.1	XP_038739236.1
OG0011108	XP_066008667.1	XP_038744838.1
OG0011120	XP_031883464.1	XP_038748129.1
OG0011129	XP_031876832.1	XP_038740409.1
OG0011130	XP_066008680.1	XP_038741174.1
OG0011135	XP_066008766.1	XP_038741912.1, XP_038741913.1
OG0011138	XP_031889488.1	XP_038750026.1
OG0011145	XP_031878196.2	XP_038748547.1
OG0011146	XP_031884788.1	XP_038746118.1
OG0011147	XP_031882736.1	XP_038749411.1
OG0011148	XP_031888528.1	XP_038749424.1
OG0011149	XP_066007574.1	XP_038743557.1
OG0011150	XP_031877729.1	XP_038748909.1
OG0011151	XP_031892729.2	XP_038748809.1
OG0011152	XP_031879690.1	XP_038740147.1
OG0011153	XP_031892761.1	XP_038738698.1
OG0011159	XP_031878713.1	XP_038741818.1
OG0011164	XP_031876353.1	XP_038746045.1
OG0011166	XP_031884652.2	XP_038741776.1
OG0011167	XP_031881670.1	XP_038744605.1
OG0011168	XP_066008915.1	XP_038750302.1
OG0011169	XP_066009520.1	XP_038751390.1
OG0011172	XP_031877109.1	XP_038744228.1
OG0011174	XP_031882566.1	XP_038741742.1
OG0011178	XP_031889305.1	XP_038750046.1
OG0011180	XP_031889338.1	XP_038750158.1
OG0011182	XP_031880704.1	XP_038749672.1
OG0011185	XP_031890612.1	XP_038748069.1
OG0011189	XP_031886682.1	XP_038745179.1
OG0011190	XP_031883999.1	XP_038743101.1
OG0011208	XP_066007671.1	XP_038740946.1, XP_038739429.1
OG0011218	XP_031890545.1	XP_038745249.1
OG0011224	XP_031878114.1	XP_038742777.1
OG0011229	XP_031891820.1	XP_038743733.1
OG0011231	XP_031879894.1	XP_038740104.1
OG0011234	XP_031891233.1	XP_038747389.1
OG0011246	XP_066008593.1	XP_038743715.1
OG0011249	XP_066008763.1	XP_038743741.1
OG0011255	XP_031878961.1	XP_038738753.1
OG0011257	XP_031888103.1	XP_038744505.1
OG0011258	XP_031877483.1	XP_038750956.1
OG0011259	XP_031877473.1	XP_038750955.1
OG0011260	XP_031877529.1	XP_038750943.1
OG0011261	XP_031877521.1	XP_038750941.1
OG0011267	XP_031884729.2	XP_038746016.1
OG0011268	XP_031884741.2	XP_038746015.1
OG0011279	XP_031884960.1	XP_038740852.1
OG0011281	XP_031889915.1	XP_038746238.1
OG0011283	XP_066009794.1	XP_038740328.1
OG0011291	XP_031889094.1	XP_038750290.1
OG0011292	XP_031877090.1	XP_038743448.1
OG0011299	XP_031890988.1	XP_038747593.1
OG0011304	XP_031892360.1	XP_038739502.1
OG0011308	XP_031885473.1	XP_038747284.1
OG0011312	XP_031886855.1	XP_038750789.1
OG0011313	XP_031886856.1	XP_038750790.1
OG0011318	XP_031880230.1, XP_031893367.1	XP_038747464.1
OG0011320	XP_031889153.2	XP_038750226.1
OG0011325	XP_031880457.2	XP_038749092.1
OG0011336	XP_031891889.1	XP_038740470.1
OG0011337	XP_031892179.1	XP_038740471.1
OG0011340	XP_031881527.1	XP_038744612.1
OG0011341	XP_031892128.1	XP_038742841.1
OG0011343	XP_031882310.1	XP_038744335.1
OG0011348	XP_031878170.1	XP_038751627.1
OG0011353	XP_031883031.1	XP_038744773.1
OG0011360	XP_031893342.1	XP_038740307.1
OG0011365	XP_066007297.1	XP_038751877.1
OG0011366	XP_031882458.2	XP_038751884.1
OG0011370	XP_031882462.1	XP_038751844.1
OG0011372	XP_031882387.2	XP_038751802.1
OG0011379	XP_031887366.2	XP_038751659.1
OG0011381	XP_031887264.1	XP_038751631.1
OG0011382	XP_031887410.1	XP_038751642.1
OG0011384	XP_031887405.1	XP_038751645.1
OG0011389	XP_031881294.1	XP_038747008.1
OG0011390	XP_031881206.1	XP_038748421.1
OG0011396	XP_031893370.1	XP_038741506.1
OG0011397	XP_031880332.2	XP_038742719.1
OG0011400	XP_031881201.1	XP_038741955.1
OG0011404	XP_031890995.1	XP_038747591.1
OG0011407	XP_031888026.1	XP_038741710.1
OG0011409	XP_031882652.1	XP_038741767.1
OG0011411	XP_031882573.1	XP_038741757.1
OG0011412	XP_031881078.1	XP_038747844.1
OG0011416	XP_066009014.1	XP_038742630.1
OG0011420	XP_031891115.1	XP_038747370.1, XP_038744891.1
OG0011421	XP_031878840.1	XP_038750874.1
OG0011425	XP_031881855.1	XP_038747881.1
OG0011429	XP_031888516.2	XP_038747615.1
OG0011431	XP_031876566.1	XP_038744062.1
OG0011432	XP_031876579.2	XP_038744055.1
OG0011435	XP_066007305.1	XP_038744161.1
OG0011436	XP_031893306.1	XP_038744105.1
OG0011438	XP_031877022.1	XP_038746156.1
OG0011440	XP_031877122.1	XP_038744251.1
OG0011441	XP_066008470.1	XP_038747952.1
OG0011445	XP_031883443.1	XP_038748021.1
OG0011449	XP_031882539.1	XP_038738800.1
OG0011454	XP_066007946.1	XP_038739414.1
